      rx_fcc       ry_fcc       rz_fcc
  0.2437E+01   0.2832E+01   0.3694E+01
  0.2443E+01   0.3923E+01   0.2082E+01
  0.3165E+01   0.3273E+01   0.2930E+01
  0.1662E+01   0.3876E+01   0.3663E+01
  0.2728E+01   0.3065E+01  -0.2923E+01
  0.3321E+01   0.3336E+01   0.3952E+01
  0.3534E+01   0.2431E+01  -0.2940E+01
  0.2459E+01  -0.3825E+01  -0.3197E+01
  0.2831E+01   0.2666E+01  -0.1888E+01
  0.2898E+01   0.4026E+01  -0.2516E+01
  0.3241E+01   0.2690E+01  -0.9185E+00
  0.2016E+01   0.3721E+01  -0.1828E+01
  0.3189E+01   0.2566E+01   0.1280E+00
  0.2842E+01   0.3652E+01  -0.1121E+01
  0.3788E+01   0.2717E+01   0.1002E+01
  0.1823E+01   0.4007E+01  -0.8195E+00
  0.3389E+01   0.3078E+01   0.1896E+01
  0.2508E+01   0.3769E+01   0.3237E-01
  0.3838E+01   0.2510E+01   0.2557E+01
  0.2074E+01   0.4094E+01   0.9401E+00
  0.2709E+01   0.4227E+01   0.3677E+01
  0.2889E+01  -0.3563E+01   0.2222E+01
  0.3581E+01   0.4240E+01  -0.4205E+01
  0.2505E+01  -0.2963E+01   0.3697E+01
  0.2700E+01   0.3805E+01  -0.3792E+01
  0.3489E+01  -0.2655E+01   0.4002E+01
  0.3680E+01   0.3978E+01  -0.3225E+01
  0.2990E+01  -0.3183E+01  -0.3787E+01
  0.2507E+01  -0.3922E+01  -0.1774E+01
  0.2584E+01  -0.2861E+01  -0.2755E+01
  0.3471E+01  -0.4080E+01  -0.1524E+01
  0.2386E+01  -0.3022E+01  -0.1739E+01
  0.2883E+01  -0.3961E+01  -0.6676E+00
  0.3126E+01  -0.2918E+01  -0.1036E+01
  0.2961E+01  -0.3861E+01   0.3400E+00
  0.2676E+01  -0.2709E+01   0.8150E-01
  0.2991E+01  -0.4144E+01   0.1312E+01
  0.3023E+01  -0.3143E+01   0.1127E+01
  0.3596E+01   0.4151E+01   0.2082E+01
