      rx_fcc       ry_fcc       rz_fcc
  0.2271E+01   0.2691E+01   0.3469E+01
  0.2354E+01   0.3662E+01   0.1928E+01
  0.3041E+01   0.3185E+01   0.2776E+01
  0.1505E+01   0.3735E+01   0.3576E+01
  0.2525E+01   0.2939E+01  -0.3214E+01
  0.3206E+01   0.3203E+01   0.3820E+01
  0.3404E+01   0.2387E+01  -0.3058E+01
  0.2398E+01  -0.4083E+01  -0.3325E+01
  0.2750E+01   0.2563E+01  -0.2162E+01
  0.2861E+01   0.3786E+01  -0.2602E+01
  0.3068E+01   0.2477E+01  -0.1145E+01
  0.1979E+01   0.3505E+01  -0.1922E+01
  0.2999E+01   0.2427E+01  -0.9433E-01
  0.2768E+01   0.3527E+01  -0.1166E+01
  0.3565E+01   0.2612E+01   0.7708E+00
  0.1747E+01   0.3869E+01  -0.8642E+00
  0.3315E+01   0.2875E+01   0.1768E+01
  0.2385E+01   0.3636E+01  -0.6998E-01
  0.3843E+01   0.2410E+01   0.2496E+01
  0.1952E+01   0.3928E+01   0.9095E+00
  0.2614E+01   0.4062E+01   0.3478E+01
  0.2816E+01  -0.3631E+01   0.2071E+01
  0.3421E+01   0.4085E+01   0.4203E+01
  0.2410E+01  -0.3091E+01   0.3537E+01
  0.2558E+01   0.3671E+01  -0.3985E+01
  0.3390E+01  -0.2746E+01   0.3916E+01
  0.3572E+01   0.3848E+01  -0.3361E+01
  0.2843E+01  -0.3324E+01  -0.3913E+01
  0.2418E+01  -0.4061E+01  -0.1976E+01
  0.2417E+01  -0.2970E+01  -0.2906E+01
  0.3347E+01  -0.4216E+01  -0.1568E+01
  0.2270E+01  -0.3058E+01  -0.1884E+01
  0.2730E+01  -0.4068E+01  -0.7279E+00
  0.3018E+01  -0.2987E+01  -0.1237E+01
  0.2948E+01  -0.4047E+01   0.2771E+00
  0.2571E+01  -0.2752E+01  -0.5071E-01
  0.2943E+01   0.4215E+01   0.1227E+01
  0.2947E+01  -0.3233E+01   0.9242E+00
  0.3536E+01   0.3958E+01   0.1977E+01
  0.2182E+01  -0.2926E+01   0.1747E+01
  0.2606E+01  -0.2394E+01   0.2534E+01
  0.2977E+01  -0.1457E+01   0.2494E+01
  0.3248E+01  -0.3104E+01   0.2873E+01
  0.2409E+01  -0.1081E+01   0.3378E+01
  0.2487E+01  -0.2266E+01   0.4259E+01
  0.3124E+01  -0.1906E+01   0.3440E+01
  0.3134E+01  -0.2456E+01  -0.3440E+01
  0.2854E+01  -0.1314E+01  -0.4182E+01
  0.2892E+01  -0.2245E+01  -0.2118E+01
  0.2790E+01  -0.1356E+01  -0.2586E+01
  0.3881E+01  -0.2512E+01  -0.1396E+01
  0.2394E+01  -0.1354E+01  -0.1524E+01
  0.2693E+01  -0.1819E+01   0.4159E+00
  0.3245E+01  -0.1822E+01  -0.1167E+01
  0.3434E+01  -0.2349E+01   0.7845E+00
  0.3409E+01  -0.1009E+01   0.3518E+00
  0.2675E+01  -0.2059E+01   0.1438E+01
  0.3442E+01  -0.1375E+01   0.1415E+01
  0.3320E+01  -0.2736E+01   0.1767E+01
  0.2254E+01  -0.1231E+01   0.1625E+01
  0.3392E+01  -0.8320E+00   0.3282E+01
  0.3845E+01   0.2073E-01   0.3002E+01
  0.3737E+01  -0.7716E+00  -0.4236E+01
  0.2882E+01  -0.3028E-01   0.3515E+01
  0.2824E+01  -0.3168E+00  -0.3834E+01
  0.3200E+01   0.5244E+00  -0.4053E+01
  0.3497E+01  -0.7007E+00  -0.3119E+01
  0.2373E+01   0.7020E+00  -0.3177E+01
  0.2469E+01  -0.4186E+00  -0.9798E+00
  0.2729E+01  -0.2779E+00  -0.2717E+01
  0.3163E+01  -0.6499E+00  -0.1930E+01
  0.2652E+01   0.5288E+00  -0.9992E+00
  0.3033E+01   0.1326E+00  -0.1832E+00
  0.3513E+01  -0.9591E+00  -0.6705E+00
  0.4063E+01  -0.1002E+00  -0.3068E+00
  0.3104E+01   0.6189E+00   0.9268E+00
  0.2414E+01  -0.3696E+00   0.2126E+01
  0.3277E+01  -0.3651E+00   0.1151E+01
  0.3461E+01  -0.5927E+00   0.2136E+01
  0.3044E+01   0.4099E+00   0.2416E+01
  0.2751E+01   0.1232E+01   0.3085E+01
  0.3282E+01   0.2070E+01   0.3390E+01
  0.3738E+01   0.9796E+00   0.3450E+01
  0.2899E+01   0.2357E+01  -0.4120E+01
  0.1941E+01   0.1984E+01  -0.3655E+01
  0.3743E+01   0.1656E+01   0.4224E+01
  0.2953E+01   0.1542E+01  -0.3652E+01
  0.3153E+01   0.1475E+01  -0.2483E+01
  0.2578E+01   0.6952E+00  -0.2239E+01
  0.4195E+01   0.1596E+01  -0.2489E+01
  0.3471E+01   0.1633E+01  -0.1604E+01
  0.2462E+01   0.1467E+01  -0.1591E+01
  0.2864E+01   0.1533E+01  -0.7337E+00
  0.3924E+01   0.2039E+01  -0.5861E+00
  0.3591E+01   0.1100E+01  -0.1379E+00
  0.3201E+01   0.1626E+01   0.6847E+00
  0.3908E+01   0.1233E+01   0.1156E+01
 -0.4242E+01   0.2109E+01   0.1512E+01
  0.3023E+01   0.1749E+01   0.1637E+01
  0.2599E+01   0.2129E+01   0.2528E+01
  0.3994E+01   0.3437E+01   0.2689E+01
 -0.3561E+01   0.3826E+01   0.2789E+01
 -0.3806E+01   0.2705E+01   0.2624E+01
 -0.3782E+01   0.3401E+01   0.3739E+01
  0.4003E+01   0.2717E+01   0.3479E+01
 -0.2975E+01   0.3071E+01   0.3235E+01
  0.4070E+01   0.3175E+01  -0.4109E+01
 -0.3979E+01   0.3891E+01  -0.3096E+01
  0.4194E+01   0.2950E+01  -0.3078E+01
 -0.3304E+01   0.3139E+01  -0.2861E+01
  0.3777E+01   0.3556E+01  -0.2306E+01
  0.4260E+01   0.3865E+01  -0.7160E+00
  0.4173E+01   0.3038E+01  -0.1317E+01
 -0.3411E+01   0.3783E+01  -0.7951E-01
 -0.3795E+01   0.2536E+01  -0.5165E+00
  0.3965E+01   0.3031E+01  -0.1348E+00
  0.3687E+01   0.3592E+01   0.7674E+00
 -0.3755E+01   0.2954E+01   0.5823E+00
 -0.4197E+01   0.3200E+01   0.1625E+01
  0.3508E+01   0.4211E+01   0.3006E+01
  0.4059E+01  -0.3497E+01   0.3238E+01
 -0.3051E+01  -0.4018E+01   0.2159E+01
 -0.3506E+01  -0.3650E+01   0.3049E+01
 -0.4118E+01  -0.2892E+01   0.4101E+01
  0.3744E+01  -0.3578E+01   0.4217E+01
 -0.3350E+01  -0.3597E+01   0.4215E+01
 -0.4094E+01   0.4225E+01  -0.4186E+01
  0.4021E+01  -0.3744E+01  -0.3265E+01
  0.3119E+01  -0.3642E+01  -0.2690E+01
 -0.4147E+01  -0.3597E+01  -0.2326E+01
 -0.3839E+01   0.4019E+01  -0.2119E+01
  0.4221E+01  -0.3842E+01  -0.1350E+01
  0.3414E+01  -0.3416E+01  -0.4863E+00
 -0.3386E+01   0.4246E+01  -0.1127E+01
 -0.4110E+01  -0.3502E+01  -0.4644E+00
  0.4216E+01  -0.3425E+01   0.6627E+00
  0.3894E+01  -0.4219E+01   0.9723E-01
 -0.3459E+01  -0.3627E+01   0.1247E+01
 -0.4109E+01   0.4136E+01   0.1134E+01
  0.4271E+01  -0.3961E+01   0.2171E+01
  0.4162E+01  -0.2900E+01   0.2377E+01
 -0.3493E+01  -0.1949E+01   0.2566E+01
 -0.3367E+01  -0.2958E+01   0.2293E+01
  0.4062E+01  -0.2318E+01   0.3227E+01
  0.3655E+01  -0.1956E+01  -0.4145E+01
 -0.3453E+01  -0.2554E+01   0.3442E+01
 -0.4177E+01  -0.2692E+01  -0.3491E+01
  0.4216E+01  -0.1747E+01  -0.3117E+01
  0.3695E+01  -0.2652E+01  -0.2670E+01
 -0.3474E+01  -0.1736E+01  -0.2403E+01
 -0.3971E+01  -0.2595E+01  -0.2124E+01
  0.3798E+01  -0.1738E+01  -0.2118E+01
 -0.3961E+01  -0.2477E+01  -0.6922E+00
 -0.3922E+01  -0.1735E+01  -0.1433E+01
 -0.3853E+01  -0.2508E+01   0.3320E+00
  0.3521E+01  -0.2352E+01  -0.3233E+00
  0.4262E+01  -0.2590E+01   0.1325E+01
  0.4052E+01  -0.1721E+01   0.4322E+00
 -0.3268E+01  -0.2531E+01   0.1321E+01
  0.3801E+01  -0.1966E+01   0.2073E+01
