      rx_fcc       ry_fcc       rz_fcc
  0.1612E+01   0.2959E+01   0.2697E+01
  0.1917E+01   0.3973E+01   0.1762E+01
  0.2679E+01   0.2970E+01   0.2700E+01
  0.1392E+01   0.3845E+01   0.3190E+01
  0.2504E+01   0.2708E+01  -0.2568E+01
  0.2916E+01   0.3345E+01   0.3715E+01
  0.3285E+01   0.2437E+01  -0.3336E+01
  0.2278E+01  -0.3887E+01  -0.3134E+01
  0.2565E+01   0.2300E+01  -0.1626E+01
  0.2563E+01   0.3782E+01  -0.2624E+01
  0.3012E+01   0.2352E+01  -0.6159E+00
  0.1492E+01   0.4211E+01  -0.2535E+01
  0.3191E+01   0.2520E+01   0.4245E+00
  0.1921E+01   0.3585E+01  -0.1795E+01
  0.3155E+01   0.2365E+01   0.1480E+01
  0.1005E+01   0.4253E+01  -0.1406E+01
  0.3494E+01   0.3154E+01   0.2062E+01
  0.1720E+01   0.3674E+01  -0.7507E+00
  0.3319E+01   0.2073E+01   0.2481E+01
  0.1840E+01   0.3339E+01   0.8463E+00
  0.2781E+01   0.4202E+01  -0.4046E+01
  0.1955E+01  -0.3523E+01   0.1893E+01
  0.3534E+01   0.3638E+01  -0.3576E+01
  0.1317E+01  -0.3206E+01   0.3773E+01
  0.2597E+01   0.3119E+01  -0.3533E+01
  0.2633E+01  -0.3138E+01   0.3716E+01
  0.3574E+01   0.3274E+01  -0.2586E+01
  0.1934E+01  -0.3241E+01  -0.3949E+01
  0.1972E+01  -0.3904E+01  -0.1507E+01
  0.1415E+01  -0.3298E+01  -0.2864E+01
  0.2866E+01   0.3966E+01  -0.1621E+01
  0.1736E+01  -0.2813E+01  -0.1919E+01
  0.2580E+01  -0.4228E+01  -0.6357E+00
  0.2800E+01  -0.3319E+01  -0.1174E+01
  0.2300E+01   0.4263E+01   0.4220E+00
  0.2577E+01  -0.3232E+01  -0.1879E+00
  0.2826E+01  -0.4226E+01   0.1350E+01
  0.2160E+01  -0.3276E+01   0.8326E+00
  0.3271E+01   0.4124E+01   0.2391E+01
  0.9643E+00  -0.3157E+01   0.1535E+01
  0.2439E+01  -0.2606E+01   0.2117E+01
  0.2095E+01  -0.1720E+01   0.2684E+01
  0.2965E+01  -0.3398E+01   0.2738E+01
  0.2154E+01  -0.8052E+00   0.3368E+01
  0.2176E+01  -0.2275E+01   0.4066E+01
  0.3025E+01  -0.2079E+01   0.3563E+01
  0.2777E+01  -0.2574E+01  -0.3640E+01
  0.2139E+01  -0.1160E+01  -0.4187E+01
  0.2510E+01  -0.2645E+01  -0.2609E+01
  0.1717E+01  -0.1262E+01  -0.3110E+01
  0.3198E+01  -0.2517E+01  -0.1718E+01
  0.2240E+01  -0.1629E+01  -0.2067E+01
  0.2370E+01  -0.2316E+01   0.2918E+00
  0.3112E+01  -0.1430E+01  -0.1333E+01
  0.3092E+01  -0.2599E+01   0.9342E+00
  0.2673E+01  -0.1355E+01  -0.2115E+00
  0.1905E+01  -0.2307E+01   0.1272E+01
  0.2709E+01  -0.1502E+01   0.9695E+00
  0.3254E+01  -0.3307E+01   0.1750E+01
  0.1795E+01  -0.1208E+01   0.1542E+01
  0.3203E+01  -0.1171E+01   0.3159E+01
  0.2925E+01   0.1252E-01   0.2683E+01
  0.3260E+01  -0.1162E+01   0.4200E+01
  0.1992E+01   0.2917E+00   0.3094E+01
  0.2548E+01  -0.1812E+00  -0.4100E+01
  0.2709E+01   0.7779E+00   0.3752E+01
  0.2903E+01  -0.9632E+00  -0.3366E+01
  0.1772E+01   0.6630E+00  -0.3465E+01
  0.2086E+01  -0.5213E+00  -0.1749E+00
  0.2160E+01  -0.2356E+00  -0.3102E+01
  0.2826E+01  -0.7669E+00  -0.2219E+01
  0.2177E+01   0.7488E+00  -0.1164E+01
  0.2937E+01   0.1524E+00  -0.3511E+00
  0.2592E+01  -0.3360E+00  -0.1282E+01
  0.3898E+01  -0.1273E+01  -0.2818E+00
  0.2495E+01   0.5349E+00   0.4876E+00
  0.2134E+01  -0.5610E+00   0.2382E+01
  0.2225E+01  -0.4326E+00   0.8222E+00
  0.2961E+01  -0.1233E+01   0.2171E+01
  0.2076E+01   0.6108E+00   0.1585E+01
  0.2809E+01   0.1061E+01   0.2789E+01
  0.2174E+01   0.2048E+01   0.2463E+01
  0.4259E+01   0.9070E+00   0.3985E+01
  0.1880E+01   0.2861E+01   0.3669E+01
  0.2396E+01   0.1737E+01  -0.3777E+01
  0.2790E+01   0.2204E+01   0.3458E+01
  0.3296E+01   0.1255E+01  -0.3905E+01
  0.2519E+01   0.1683E+01  -0.2767E+01
  0.2462E+01   0.4302E+00  -0.2117E+01
  0.3580E+01   0.1554E+01  -0.2827E+01
  0.3068E+01   0.1346E+01  -0.1752E+01
  0.1815E+01   0.1397E+01  -0.2020E+01
  0.3117E+01   0.1249E+01  -0.4521E+00
  0.3840E+01   0.1928E+01  -0.1120E+01
  0.4042E+01   0.1155E+01   0.1125E+00
  0.2909E+01   0.1528E+01   0.5462E+00
  0.3639E+01   0.8092E+00   0.1089E+01
  0.3899E+01   0.1684E+01   0.1632E+01
  0.2930E+01   0.1327E+01   0.1793E+01
  0.2357E+01   0.3071E+01   0.1723E+01
  0.3994E+01   0.2861E+01   0.3093E+01
 -0.4031E+01   0.3794E+01   0.2200E+01
 -0.3719E+01   0.2205E+01   0.3066E+01
  0.4076E+01   0.3861E+01   0.3441E+01
  0.4004E+01   0.2364E+01   0.3988E+01
 -0.3607E+01   0.3337E+01   0.3084E+01
 -0.4250E+01   0.2944E+01  -0.3681E+01
 -0.4214E+01  -0.3758E+01  -0.2971E+01
 -0.4104E+01   0.2559E+01  -0.2707E+01
 -0.4023E+01   0.3765E+01  -0.3015E+01
  0.4195E+01   0.2981E+01  -0.1122E+01
  0.3792E+01  -0.4074E+01  -0.1429E+01
 -0.3958E+01   0.2309E+01  -0.3829E+00
 -0.4121E+01   0.3952E+01  -0.6503E+00
 -0.3532E+01   0.1553E+01   0.1835E+00
  0.3360E+01   0.3666E+01  -0.6289E+00
  0.3207E+01   0.3385E+01   0.1097E+01
  0.4271E+01   0.3180E+01   0.2127E+00
 -0.4167E+01   0.2561E+01   0.2136E+01
  0.2499E+01  -0.4174E+01   0.3228E+01
  0.3500E+01  -0.3859E+01   0.3715E+01
 -0.3231E+01  -0.3831E+01   0.1399E+01
 -0.3248E+01  -0.4181E+01   0.3094E+01
  0.3858E+01  -0.2840E+01   0.3719E+01
  0.3988E+01  -0.3753E+01  -0.3917E+01
 -0.3920E+01  -0.3700E+01   0.3778E+01
 -0.3960E+01   0.3962E+01  -0.4064E+01
  0.3232E+01  -0.3434E+01  -0.3230E+01
  0.2785E+01  -0.3500E+01  -0.2171E+01
  0.3536E+01  -0.4168E+01  -0.2467E+01
 -0.3927E+01   0.3814E+01  -0.1870E+01
  0.4136E+01  -0.3038E+01  -0.1508E+01
  0.3801E+01  -0.3621E+01  -0.3299E+00
 -0.3631E+01  -0.3873E+01  -0.1292E+01
 -0.3484E+01  -0.3681E+01  -0.2695E+00
  0.3574E+01  -0.3472E+01   0.7606E+00
  0.3707E+01   0.4101E+01   0.3940E+00
 -0.3991E+01  -0.3872E+01   0.6810E+00
  0.4238E+01   0.3261E+01   0.1275E+01
  0.3955E+01   0.4261E+01   0.1495E+01
  0.4243E+01  -0.3653E+01   0.2720E+01
 -0.4079E+01  -0.2427E+01   0.2128E+01
 -0.3287E+01  -0.3320E+01   0.2424E+01
  0.3417E+01  -0.2284E+01   0.2625E+01
  0.3901E+01  -0.2737E+01  -0.3680E+01
 -0.3774E+01  -0.2737E+01   0.3148E+01
 -0.3678E+01  -0.2847E+01  -0.3165E+01
  0.3676E+01  -0.1723E+01  -0.3523E+01
  0.3824E+01  -0.2800E+01  -0.2607E+01
 -0.3888E+01  -0.1806E+01  -0.3085E+01
 -0.3437E+01  -0.3390E+01  -0.2253E+01
  0.3082E+01  -0.1728E+01  -0.2662E+01
 -0.4035E+01  -0.2841E+01  -0.5243E+00
  0.4048E+01  -0.1875E+01  -0.2129E+01
 -0.3768E+01  -0.2812E+01   0.7989E+00
  0.2480E+01  -0.2181E+01  -0.8326E+00
 -0.4170E+01  -0.3332E+01   0.1662E+01
  0.3471E+01  -0.2301E+01  -0.3993E+00
 -0.2965E+01  -0.2764E+01   0.1582E+01
  0.3668E+01  -0.1815E+01   0.1725E+01
 -0.3881E+01  -0.1391E+01   0.2419E+01
  0.3670E+01  -0.7955E+00   0.1370E+01
  0.4180E+01  -0.1808E+01   0.3308E+01
  0.3871E+01  -0.4899E+00   0.2363E+01
 -0.4045E+01  -0.2116E+01  -0.4220E+01
  0.4251E+01  -0.7520E+00   0.3337E+01
 -0.4150E+01  -0.1114E+01  -0.4048E+01
  0.2926E+01   0.7221E+00  -0.3089E+01
  0.3810E+01  -0.8309E+00  -0.2630E+01
  0.3614E+01   0.9100E-02  -0.3601E+01
 -0.2735E+01  -0.2553E+01  -0.2075E+01
  0.3488E+01   0.3529E+00  -0.2236E+01
 -0.4069E+01  -0.1860E+01  -0.8390E+00
  0.3703E+01  -0.4567E+00  -0.1499E+01
 -0.3734E+01  -0.1964E+01   0.2128E+00
  0.3525E+01   0.6176E+00  -0.1168E+01
  0.3936E+01  -0.1649E+01   0.7215E+00
 -0.3981E+01  -0.7156E+00   0.6225E+00
 -0.3652E+01  -0.1777E+01   0.1346E+01
  0.3089E+01   0.1460E+00   0.1638E+01
  0.3782E+01   0.7292E+00   0.2267E+01
 -0.3672E+01   0.1593E+01   0.2242E+01
 -0.3522E+01  -0.2999E+00   0.2707E+01
  0.3993E+01   0.1416E+01   0.3077E+01
  0.3565E+01  -0.7447E-02   0.3863E+01
 -0.3538E+01   0.1191E+01   0.3210E+01
