      rx_fcc       ry_fcc       rz_fcc
  0.2088E+01   0.2692E+01   0.3200E+01
  0.2409E+01   0.3610E+01   0.2000E+01
  0.3127E+01   0.3251E+01   0.2828E+01
  0.1416E+01   0.3690E+01   0.3430E+01
  0.2468E+01   0.3021E+01  -0.3365E+01
  0.3397E+01   0.3166E+01   0.3842E+01
  0.3449E+01   0.2587E+01  -0.3091E+01
  0.2365E+01   0.4219E+01  -0.3391E+01
  0.2289E+01   0.2491E+01  -0.2420E+01
  0.2948E+01   0.3674E+01  -0.2721E+01
  0.2845E+01   0.2423E+01  -0.1521E+01
  0.1964E+01   0.3436E+01  -0.2035E+01
  0.2707E+01   0.2083E+01  -0.4927E+00
  0.2794E+01   0.3355E+01  -0.1023E+01
  0.3317E+01   0.2761E+01   0.2052E+00
  0.1745E+01   0.3428E+01  -0.8608E+00
  0.3000E+01   0.2808E+01   0.1290E+01
  0.2428E+01   0.3518E+01   0.2081E-01
  0.3702E+01   0.2570E+01   0.2236E+01
  0.1921E+01   0.3435E+01   0.9655E+00
  0.2457E+01   0.4009E+01   0.3220E+01
  0.2699E+01  -0.3737E+01   0.2032E+01
  0.3377E+01   0.4240E+01   0.3770E+01
  0.2363E+01  -0.3433E+01   0.3408E+01
  0.2600E+01   0.3750E+01  -0.4253E+01
  0.3440E+01  -0.3208E+01   0.4011E+01
  0.3587E+01   0.3657E+01  -0.3648E+01
  0.2624E+01  -0.3482E+01  -0.4028E+01
  0.2263E+01  -0.4160E+01  -0.2304E+01
  0.2391E+01  -0.3233E+01  -0.3039E+01
  0.3197E+01   0.4167E+01  -0.1626E+01
  0.2377E+01  -0.3205E+01  -0.1948E+01
  0.2645E+01  -0.4170E+01  -0.7313E+00
  0.3022E+01  -0.3189E+01  -0.9880E+00
  0.3119E+01  -0.4128E+01   0.2036E+00
  0.2310E+01  -0.2834E+01  -0.1249E+00
  0.2856E+01   0.4073E+01   0.1164E+01
  0.2776E+01  -0.3211E+01   0.7374E+00
  0.3551E+01   0.3589E+01   0.1838E+01
  0.2053E+01  -0.3007E+01   0.1590E+01
  0.2553E+01  -0.2577E+01   0.2488E+01
  0.2952E+01  -0.1644E+01   0.2325E+01
  0.3232E+01  -0.3309E+01   0.2835E+01
  0.2325E+01  -0.1410E+01   0.3221E+01
  0.2511E+01  -0.2513E+01   0.4143E+01
  0.3116E+01  -0.2123E+01   0.3414E+01
  0.3066E+01  -0.2510E+01  -0.3381E+01
  0.2716E+01  -0.1415E+01   0.4215E+01
  0.2939E+01  -0.2368E+01  -0.2019E+01
  0.2522E+01  -0.1431E+01  -0.2886E+01
  0.3764E+01  -0.2520E+01  -0.1236E+01
  0.2314E+01  -0.1398E+01  -0.1750E+01
  0.2779E+01  -0.2028E+01   0.3524E+00
  0.3252E+01  -0.1622E+01  -0.1310E+01
  0.3613E+01  -0.2343E+01   0.9503E+00
  0.3049E+01  -0.9308E+00   0.1026E+00
  0.2703E+01  -0.2216E+01   0.1432E+01
  0.3069E+01  -0.1254E+01   0.1186E+01
  0.3438E+01  -0.2837E+01   0.1889E+01
  0.2103E+01  -0.1248E+01   0.1628E+01
  0.3436E+01  -0.8613E+00   0.3433E+01
  0.3726E+01   0.2999E+00   0.3031E+01
  0.3673E+01  -0.7811E+00  -0.4063E+01
  0.2744E+01   0.1735E+00   0.3369E+01
  0.2681E+01  -0.4039E+00  -0.3767E+01
  0.3000E+01   0.5806E+00  -0.4140E+01
  0.3356E+01  -0.7181E+00  -0.3031E+01
  0.2232E+01   0.8858E+00  -0.3412E+01
  0.2586E+01  -0.4556E+00  -0.1028E+01
  0.2711E+01   0.1024E+00  -0.2821E+01
  0.3090E+01  -0.6686E+00  -0.2006E+01
  0.2494E+01   0.8474E+00  -0.9226E+00
  0.3086E+01   0.1691E+00  -0.2191E+00
  0.3700E+01  -0.8147E+00  -0.7374E+00
  0.4116E+01   0.2572E-01  -0.1851E+00
  0.3058E+01   0.7609E+00   0.7401E+00
  0.2704E+01  -0.4238E+00   0.2050E+01
  0.3325E+01  -0.2576E+00   0.8528E+00
  0.3696E+01  -0.7729E+00   0.2388E+01
  0.2762E+01   0.6455E+00   0.2377E+01
  0.3132E+01   0.1190E+01   0.3369E+01
  0.3029E+01   0.2214E+01   0.3054E+01
  0.4167E+01   0.1139E+01   0.3740E+01
  0.2506E+01   0.2557E+01   0.4198E+01
  0.2175E+01   0.1981E+01  -0.3444E+01
  0.3475E+01   0.2060E+01   0.4016E+01
  0.3157E+01   0.1684E+01  -0.3609E+01
  0.3033E+01   0.1793E+01  -0.2496E+01
  0.2917E+01   0.7246E+00  -0.1987E+01
  0.4127E+01   0.1741E+01  -0.2664E+01
  0.3481E+01   0.1553E+01  -0.1501E+01
  0.2333E+01   0.1581E+01  -0.1751E+01
  0.3316E+01   0.1284E+01  -0.3859E+00
  0.3735E+01   0.2505E+01  -0.8280E+00
  0.4056E+01   0.1010E+01   0.3000E+00
  0.3113E+01   0.1815E+01   0.5660E+00
  0.4018E+01   0.1206E+01   0.1337E+01
  0.3936E+01   0.2274E+01   0.1211E+01
  0.3408E+01   0.1595E+01   0.2192E+01
  0.2505E+01   0.2556E+01   0.2177E+01
  0.4269E+01   0.3266E+01   0.3081E+01
 -0.3783E+01   0.4248E+01   0.2695E+01
 -0.3474E+01   0.2472E+01   0.3055E+01
 -0.3934E+01   0.3898E+01   0.3832E+01
 -0.4118E+01   0.2635E+01   0.3950E+01
 -0.3191E+01   0.3470E+01   0.3127E+01
 -0.3881E+01   0.3262E+01  -0.3736E+01
 -0.4050E+01   0.4101E+01  -0.2926E+01
 -0.3914E+01   0.2781E+01  -0.2712E+01
 -0.3239E+01   0.3574E+01  -0.2573E+01
 -0.3858E+01   0.3255E+01  -0.1688E+01
  0.4177E+01   0.3895E+01  -0.9189E+00
 -0.3744E+01   0.2985E+01  -0.6462E+00
 -0.3404E+01   0.4063E+01  -0.3275E+00
 -0.3209E+01   0.2563E+01   0.2089E+00
 -0.4265E+01   0.3574E+01   0.1211E+00
 -0.4214E+01   0.3398E+01   0.1205E+01
 -0.3339E+01   0.3555E+01   0.6394E+00
 -0.3710E+01   0.3282E+01   0.2205E+01
  0.3817E+01  -0.4168E+01   0.2861E+01
 -0.4173E+01  -0.3516E+01   0.3546E+01
 -0.3085E+01  -0.3585E+01   0.2225E+01
 -0.3175E+01  -0.3703E+01   0.3536E+01
 -0.4182E+01  -0.2489E+01   0.3850E+01
 -0.4141E+01  -0.3644E+01  -0.3951E+01
 -0.3295E+01  -0.3057E+01  -0.4227E+01
 -0.3255E+01  -0.4225E+01  -0.3746E+01
  0.4166E+01  -0.3149E+01  -0.3069E+01
  0.3653E+01  -0.3643E+01  -0.2290E+01
 -0.3744E+01  -0.3322E+01  -0.2296E+01
 -0.3595E+01  -0.4182E+01  -0.1639E+01
 -0.4239E+01  -0.3369E+01  -0.1356E+01
  0.3984E+01  -0.3595E+01  -0.3632E+00
 -0.3333E+01  -0.3480E+01  -0.8643E+00
 -0.3622E+01  -0.3558E+01   0.1720E+00
  0.4179E+01  -0.3019E+01   0.5165E+00
 -0.4203E+01  -0.4049E+01   0.8825E+00
 -0.3310E+01  -0.3490E+01   0.1234E+01
 -0.3666E+01   0.4239E+01   0.1714E+01
  0.4170E+01  -0.3643E+01   0.1998E+01
 -0.3913E+01  -0.2876E+01   0.2755E+01
 -0.3392E+01  -0.1962E+01   0.2550E+01
 -0.2872E+01  -0.2897E+01   0.2916E+01
  0.4121E+01  -0.1955E+01   0.2976E+01
  0.4199E+01  -0.2282E+01  -0.3718E+01
 -0.3273E+01  -0.2182E+01   0.3536E+01
 -0.3777E+01  -0.2315E+01  -0.2884E+01
  0.4183E+01  -0.1418E+01  -0.3151E+01
  0.4080E+01  -0.2569E+01  -0.2169E+01
 -0.3372E+01  -0.1558E+01  -0.2330E+01
 -0.3483E+01  -0.2486E+01  -0.1699E+01
  0.3725E+01  -0.1449E+01  -0.2217E+01
 -0.3668E+01  -0.2561E+01  -0.2422E+00
 -0.4045E+01  -0.1476E+01  -0.1451E+01
 -0.3347E+01  -0.2531E+01   0.7626E+00
  0.3683E+01  -0.1790E+01  -0.2688E+00
 -0.3838E+01  -0.2710E+01   0.1737E+01
  0.4204E+01  -0.1297E+01   0.5738E+00
 -0.2770E+01  -0.2520E+01   0.1926E+01
  0.4038E+01  -0.1614E+01   0.1929E+01
 -0.3642E+01  -0.9104E+00   0.2430E+01
 -0.3770E+01   0.1753E+00   0.2301E+01
 -0.3717E+01  -0.1234E+01   0.3454E+01
 -0.3948E+01  -0.1723E+00   0.3316E+01
 -0.3800E+01  -0.1410E+01  -0.4045E+01
 -0.3244E+01  -0.4160E+00   0.4086E+01
 -0.3310E+01  -0.9285E+00  -0.3196E+01
  0.3515E+01   0.9867E+00  -0.2844E+01
 -0.3986E+01  -0.7231E+00  -0.2334E+01
  0.4214E+01   0.2485E+00  -0.3164E+01
 -0.2417E+01  -0.1949E+01  -0.1786E+01
  0.3922E+01   0.3055E+00  -0.2151E+01
 -0.3711E+01  -0.1337E+01  -0.3478E+00
 -0.4184E+01  -0.2945E+00  -0.1423E+01
 -0.3042E+01  -0.1556E+01   0.4920E+00
  0.3620E+01   0.5816E+00  -0.1014E+01
 -0.4195E+01  -0.7163E+00   0.1505E+01
 -0.3588E+01  -0.4759E+00   0.4249E+00
 -0.3530E+01  -0.1723E+01   0.1449E+01
  0.3754E+01   0.4505E+00   0.1983E+01
 -0.4095E+01   0.1145E+01   0.2533E+01
 -0.3837E+01   0.2128E+01   0.2157E+01
 -0.2972E+01   0.2776E+00   0.3375E+01
  0.4124E+01   0.2066E+01   0.3131E+01
 -0.4197E+01   0.2190E+00  -0.4215E+01
 -0.3434E+01   0.1499E+01   0.3201E+01
 -0.3267E+01   0.1051E+00  -0.3568E+01
 -0.4198E+01   0.2264E+01  -0.3615E+01
 -0.3733E+01   0.8613E+00  -0.2432E+01
  0.4129E+01   0.1211E+01  -0.3681E+01
 -0.3208E+01  -0.1234E+00  -0.2592E+01
  0.3835E+01   0.2620E+01  -0.1945E+01
 -0.4076E+01   0.8740E+00  -0.1463E+01
 -0.3879E+01   0.2074E+01  -0.1481E+01
 -0.3503E+01  -0.3144E+00  -0.6446E+00
  0.4243E+01   0.2175E+01   0.1649E+00
 -0.4208E+01   0.2402E+00   0.1018E+01
 -0.4009E+01   0.1369E+01  -0.5754E+00
 -0.3303E+01  -0.2914E+00   0.1409E+01
 -0.3591E+01   0.1711E+01   0.8959E+00
 -0.2913E+01   0.1760E+01   0.1771E+01
 -0.2207E+01   0.2460E+01   0.1323E+01
 -0.2492E+01   0.1798E+01   0.2710E+01
 -0.2738E+01   0.2763E+01   0.2358E+01
 -0.3345E+01   0.1913E+01   0.4096E+01
 -0.2447E+01   0.2587E+01   0.3377E+01
 -0.2550E+01   0.1357E+01  -0.3915E+01
 -0.3094E+01   0.2899E+01   0.4110E+01
 -0.3445E+01   0.1301E+01  -0.3396E+01
 -0.3169E+01   0.2346E+01  -0.3448E+01
 -0.2341E+01   0.1760E+01  -0.2944E+01
 -0.2658E+01   0.2672E+01  -0.2570E+01
 -0.3131E+01   0.1258E+01  -0.1563E+01
 -0.2396E+01   0.1990E+01  -0.1821E+01
 -0.2313E+01   0.1382E+01  -0.8471E+00
 -0.2974E+01   0.2228E+01  -0.9189E+00
 -0.3070E+01   0.1509E+01  -0.6811E-01
 -0.2194E+01   0.2212E+01  -0.9501E-01
 -0.2487E+01   0.1465E+01   0.8050E+00
 -0.3347E+01   0.2646E+01   0.1299E+01
 -0.2876E+01   0.3595E+01   0.1473E+01
 -0.1922E+01   0.4119E+01   0.1351E+01
 -0.2003E+01   0.3260E+01   0.1893E+01
 -0.2622E+01   0.3969E+01   0.2413E+01
 -0.2790E+01   0.3961E+01   0.3894E+01
 -0.1991E+01   0.3698E+01   0.3179E+01
 -0.2063E+01   0.3205E+01   0.4078E+01
 -0.3299E+01  -0.3430E+01  -0.3264E+01
 -0.2831E+01   0.3402E+01  -0.3637E+01
 -0.1954E+01   0.4077E+01  -0.3649E+01
 -0.2197E+01   0.3514E+01  -0.2807E+01
 -0.2740E+01  -0.4143E+01  -0.2701E+01
 -0.2882E+01   0.3218E+01  -0.1697E+01
 -0.1945E+01   0.3993E+01  -0.1853E+01
 -0.2038E+01   0.2821E+01  -0.1277E+01
 -0.2643E+01   0.4059E+01  -0.1083E+01
 -0.2789E+01   0.3167E+01  -0.5797E+00
 -0.2056E+01   0.4065E+01  -0.1891E+00
 -0.2404E+01   0.3272E+01   0.4150E+00
 -0.2699E+01  -0.4229E+01   0.6761E+00
