      rx_fcc       ry_fcc       rz_fcc
  0.2362E+01   0.3364E+01   0.3451E+01
  0.2489E+01   0.4237E+01   0.2182E+01
  0.3381E+01   0.3330E+01   0.3192E+01
  0.2013E+01  -0.4149E+01   0.3862E+01
  0.2726E+01   0.3346E+01  -0.2374E+01
  0.3367E+01   0.3458E+01   0.4194E+01
  0.3398E+01   0.2793E+01  -0.3072E+01
  0.2507E+01  -0.3880E+01  -0.2716E+01
  0.2923E+01   0.2813E+01  -0.1465E+01
  0.3232E+01   0.4144E+01  -0.1880E+01
  0.3400E+01   0.2617E+01  -0.5703E+00
  0.2116E+01   0.3975E+01  -0.1700E+01
  0.3273E+01   0.2870E+01   0.3882E+00
  0.2858E+01   0.3817E+01  -0.9421E+00
  0.3406E+01   0.2636E+01   0.1397E+01
  0.1875E+01   0.4035E+01  -0.5914E+00
  0.3682E+01   0.3502E+01   0.2058E+01
  0.2890E+01   0.4010E+01   0.9538E-01
  0.3389E+01   0.2394E+01   0.2397E+01
  0.2332E+01   0.3994E+01   0.1152E+01
  0.2938E+01  -0.3988E+01  -0.4058E+01
  0.2715E+01  -0.3180E+01   0.2356E+01
  0.3663E+01   0.3920E+01  -0.3543E+01
  0.2172E+01  -0.2895E+01   0.4070E+01
  0.2673E+01   0.3634E+01  -0.3467E+01
  0.3198E+01  -0.2476E+01   0.4028E+01
  0.3884E+01   0.3605E+01  -0.2622E+01
  0.2774E+01  -0.2832E+01  -0.3592E+01
  0.2492E+01  -0.3737E+01  -0.1090E+01
  0.2302E+01  -0.2708E+01  -0.2544E+01
  0.3626E+01  -0.4004E+01  -0.8310E+00
  0.2099E+01  -0.2161E+01  -0.1597E+01
  0.2913E+01  -0.3500E+01  -0.8360E-02
  0.3200E+01  -0.3021E+01  -0.9084E+00
  0.3107E+01  -0.3806E+01   0.1041E+01
  0.3144E+01  -0.2566E+01   0.3429E+00
  0.3444E+01  -0.3956E+01   0.2021E+01
  0.2789E+01  -0.2721E+01   0.1349E+01
  0.3991E+01   0.4173E+01   0.2760E+01
  0.1927E+01  -0.2440E+01   0.2203E+01
