      rx_fcc       ry_fcc       rz_fcc
  0.2277E+01   0.3234E+01   0.3290E+01
  0.2281E+01   0.4273E+01   0.1877E+01
  0.3281E+01   0.2974E+01   0.3084E+01
  0.1778E+01  -0.4045E+01   0.3476E+01
  0.2791E+01   0.3005E+01  -0.2300E+01
  0.3094E+01   0.3517E+01   0.3960E+01
  0.3309E+01   0.2620E+01  -0.3158E+01
  0.2248E+01  -0.3820E+01  -0.2996E+01
  0.2960E+01   0.2531E+01  -0.1378E+01
  0.2962E+01   0.4129E+01  -0.2229E+01
  0.3382E+01   0.2343E+01  -0.4305E+00
  0.1957E+01   0.4171E+01  -0.1938E+01
  0.3353E+01   0.2686E+01   0.5267E+00
  0.2593E+01   0.3651E+01  -0.1310E+01
  0.3239E+01   0.2391E+01   0.1491E+01
  0.1687E+01   0.4092E+01  -0.8054E+00
  0.3512E+01   0.3211E+01   0.2038E+01
  0.2513E+01   0.3897E+01  -0.2242E+00
  0.3354E+01   0.2102E+01   0.2496E+01
  0.2122E+01   0.3837E+01   0.9433E+00
  0.2889E+01  -0.4195E+01  -0.3988E+01
  0.2516E+01  -0.3279E+01   0.2112E+01
  0.3546E+01   0.3596E+01  -0.3599E+01
  0.1970E+01  -0.2943E+01   0.3872E+01
  0.2540E+01   0.3373E+01  -0.3376E+01
  0.3077E+01  -0.2585E+01   0.3947E+01
  0.3762E+01   0.3492E+01  -0.2579E+01
  0.2546E+01  -0.2943E+01  -0.3737E+01
  0.2396E+01  -0.3823E+01  -0.1183E+01
  0.2072E+01  -0.2825E+01  -0.2691E+01
  0.3442E+01  -0.4079E+01  -0.8780E+00
  0.1989E+01  -0.2379E+01  -0.1687E+01
  0.2803E+01  -0.3624E+01  -0.6560E-01
  0.3134E+01  -0.3120E+01  -0.9122E+00
  0.2947E+01  -0.3927E+01   0.9579E+00
  0.2971E+01  -0.2627E+01   0.1903E+00
  0.3270E+01  -0.4087E+01   0.2013E+01
  0.2560E+01  -0.2871E+01   0.1144E+01
  0.3879E+01   0.4002E+01   0.2745E+01
  0.1725E+01  -0.2535E+01   0.2062E+01
  0.2584E+01  -0.2561E+01   0.2999E+01
  0.2366E+01  -0.1295E+01   0.2714E+01
  0.3319E+01  -0.3404E+01   0.3302E+01
  0.2560E+01  -0.4457E+00   0.3432E+01
  0.2923E+01  -0.1773E+01  -0.3792E+01
  0.2999E+01  -0.1584E+01   0.3598E+01
  0.3070E+01  -0.2293E+01  -0.2871E+01
  0.2767E+01  -0.8650E+00  -0.4137E+01
  0.3051E+01  -0.2281E+01  -0.1766E+01
  0.2215E+01  -0.1018E+01  -0.2495E+01
  0.3854E+01  -0.2318E+01  -0.1037E+01
  0.2454E+01  -0.1342E+01  -0.1527E+01
  0.3163E+01  -0.1932E+01   0.1046E+01
  0.3373E+01  -0.1321E+01  -0.9810E+00
  0.4150E+01  -0.2269E+01   0.1219E+01
  0.3158E+01  -0.1056E+01   0.1865E+00
  0.2718E+01  -0.2036E+01   0.2080E+01
  0.3081E+01  -0.9403E+00   0.1406E+01
  0.3796E+01  -0.2979E+01   0.2090E+01
  0.2092E+01  -0.8027E+00   0.1702E+01
  0.3638E+01  -0.7197E+00   0.3490E+01
  0.3455E+01   0.2516E+00   0.2879E+01
  0.3748E+01  -0.1067E+01  -0.4096E+01
  0.2251E+01   0.5851E+00   0.3342E+01
  0.3220E+01   0.8115E-01  -0.3774E+01
  0.3128E+01   0.7940E+00   0.3808E+01
  0.3216E+01  -0.8107E+00  -0.3063E+01
  0.2045E+01   0.9652E+00  -0.3163E+01
  0.2426E+01  -0.2593E+00  -0.2097E+00
  0.2513E+01   0.4745E-01  -0.2985E+01
  0.3047E+01  -0.5321E+00  -0.2013E+01
  0.2350E+01   0.6934E+00  -0.1058E+01
  0.3394E+01   0.1204E+00  -0.1682E+00
  0.3041E+01  -0.2316E+00  -0.1020E+01
  0.4160E+01  -0.8161E+00  -0.2292E+00
