      rx_fcc       ry_fcc       rz_fcc
  0.2482E+01  -0.3420E+01  -0.3420E+01
 -0.2471E+01  -0.2565E+01  -0.3420E+01
  0.3094E+01  -0.3420E+01  -0.2565E+01
 -0.3107E+01  -0.2565E+01  -0.2565E+01
  0.2453E+01  -0.3420E+01  -0.1710E+01
 -0.2472E+01  -0.2565E+01  -0.1710E+01
  0.3090E+01  -0.3420E+01  -0.8550E+00
 -0.3128E+01  -0.2565E+01  -0.8550E+00
  0.2478E+01  -0.3420E+01   0.0000E+00
 -0.2513E+01  -0.2565E+01   0.0000E+00
  0.3113E+01  -0.3420E+01   0.8550E+00
 -0.3152E+01  -0.2565E+01   0.8550E+00
  0.2484E+01  -0.3420E+01   0.1710E+01
 -0.2522E+01  -0.2565E+01   0.1710E+01
  0.3117E+01  -0.3420E+01   0.2565E+01
 -0.3148E+01  -0.2565E+01   0.2565E+01
  0.2484E+01  -0.1710E+01  -0.3420E+01
 -0.2510E+01  -0.8550E+00  -0.3420E+01
  0.3129E+01  -0.1710E+01  -0.2565E+01
 -0.3172E+01  -0.8550E+00  -0.2565E+01
  0.2486E+01  -0.1710E+01  -0.1710E+01
 -0.2521E+01  -0.8550E+00  -0.1710E+01
  0.3103E+01  -0.1710E+01  -0.8550E+00
 -0.3168E+01  -0.8550E+00  -0.8550E+00
  0.2466E+01  -0.1710E+01   0.0000E+00
 -0.2505E+01  -0.8550E+00   0.0000E+00
  0.3093E+01  -0.1710E+01   0.8550E+00
 -0.3161E+01  -0.8550E+00   0.8550E+00
  0.2459E+01  -0.1710E+01   0.1710E+01
 -0.2539E+01  -0.8550E+00   0.1710E+01
  0.3096E+01  -0.1710E+01   0.2565E+01
 -0.3186E+01  -0.8550E+00   0.2565E+01
  0.2458E+01   0.0000E+00  -0.3420E+01
 -0.2557E+01   0.8550E+00  -0.3420E+01
  0.3077E+01   0.0000E+00  -0.2565E+01
 -0.3199E+01   0.8550E+00  -0.2565E+01
  0.2440E+01   0.0000E+00  -0.1710E+01
 -0.2554E+01   0.8550E+00  -0.1710E+01
  0.3071E+01   0.0000E+00  -0.8550E+00
 -0.3189E+01   0.8550E+00  -0.8550E+00
  0.2453E+01   0.0000E+00   0.0000E+00
 -0.2538E+01   0.8550E+00   0.0000E+00
  0.3080E+01   0.0000E+00   0.8550E+00
 -0.3195E+01   0.8550E+00   0.8550E+00
  0.2456E+01   0.0000E+00   0.1710E+01
 -0.2562E+01   0.8550E+00   0.1710E+01
  0.3070E+01   0.0000E+00   0.2565E+01
 -0.3209E+01   0.8550E+00   0.2565E+01
  0.2462E+01   0.1710E+01  -0.3420E+01
 -0.2552E+01   0.2565E+01  -0.3420E+01
  0.3077E+01   0.1710E+01  -0.2565E+01
 -0.3194E+01   0.2565E+01  -0.2565E+01
  0.2476E+01   0.1710E+01  -0.1710E+01
 -0.2542E+01   0.2565E+01  -0.1710E+01
  0.3092E+01   0.1710E+01  -0.8550E+00
 -0.3186E+01   0.2565E+01  -0.8550E+00
  0.2476E+01   0.1710E+01   0.0000E+00
 -0.2548E+01   0.2565E+01   0.0000E+00
  0.3092E+01   0.1710E+01   0.8550E+00
 -0.3189E+01   0.2565E+01   0.8550E+00
  0.2489E+01   0.1710E+01   0.1710E+01
 -0.2551E+01   0.2565E+01   0.1710E+01
  0.3101E+01   0.1710E+01   0.2565E+01
 -0.3185E+01   0.2565E+01   0.2565E+01
 -0.3063E+01  -0.3420E+01  -0.3420E+01
 -0.1126E+01  -0.2565E+01  -0.3420E+01
 -0.2399E+01  -0.3420E+01  -0.2565E+01
 -0.1840E+01  -0.2565E+01  -0.2565E+01
 -0.3055E+01  -0.3420E+01  -0.1710E+01
 -0.1110E+01  -0.2565E+01  -0.1710E+01
 -0.2403E+01  -0.3420E+01  -0.8550E+00
 -0.1863E+01  -0.2565E+01  -0.8550E+00
 -0.3071E+01  -0.3420E+01   0.0000E+00
 -0.1238E+01  -0.2565E+01   0.0000E+00
 -0.2420E+01  -0.3420E+01   0.8550E+00
 -0.1900E+01  -0.2565E+01   0.8550E+00
 -0.3071E+01  -0.3420E+01   0.1710E+01
 -0.1244E+01  -0.2565E+01   0.1710E+01
 -0.2406E+01  -0.3420E+01   0.2565E+01
 -0.1875E+01  -0.2565E+01   0.2565E+01
 -0.3065E+01  -0.1710E+01  -0.3420E+01
 -0.1117E+01  -0.8550E+00  -0.3420E+01
 -0.2407E+01  -0.1710E+01  -0.2565E+01
 -0.1848E+01  -0.8550E+00  -0.2565E+01
 -0.3073E+01  -0.1710E+01  -0.1710E+01
 -0.1102E+01  -0.8550E+00  -0.1710E+01
 -0.2427E+01  -0.1710E+01  -0.8550E+00
 -0.1841E+01  -0.8550E+00  -0.8550E+00
 -0.3091E+01  -0.1710E+01   0.0000E+00
 -0.1167E+01  -0.8550E+00   0.0000E+00
 -0.2441E+01  -0.1710E+01   0.8550E+00
 -0.1834E+01  -0.8550E+00   0.8550E+00
 -0.3097E+01  -0.1710E+01   0.1710E+01
 -0.1094E+01  -0.8550E+00   0.1710E+01
 -0.2425E+01  -0.1710E+01   0.2565E+01
 -0.1803E+01  -0.8550E+00   0.2565E+01
 -0.3108E+01   0.0000E+00  -0.3420E+01
 -0.1127E+01   0.8550E+00  -0.3420E+01
 -0.2439E+01   0.0000E+00  -0.2565E+01
 -0.1822E+01   0.8550E+00  -0.2565E+01
 -0.3104E+01   0.0000E+00  -0.1710E+01
 -0.1122E+01   0.8550E+00  -0.1710E+01
 -0.2443E+01   0.0000E+00  -0.8550E+00
 -0.1822E+01   0.8550E+00  -0.8550E+00
 -0.3100E+01   0.0000E+00   0.0000E+00
 -0.1107E+01   0.8550E+00   0.0000E+00
 -0.2443E+01   0.0000E+00   0.8550E+00
 -0.1814E+01   0.8550E+00   0.8550E+00
 -0.3107E+01   0.0000E+00   0.1710E+01
 -0.1087E+01   0.8550E+00   0.1710E+01
 -0.2427E+01   0.0000E+00   0.2565E+01
 -0.1797E+01   0.8550E+00   0.2565E+01
 -0.3109E+01   0.1710E+01  -0.3420E+01
 -0.1034E+01   0.2565E+01  -0.3420E+01
 -0.2441E+01   0.1710E+01  -0.2565E+01
 -0.1764E+01   0.2565E+01  -0.2565E+01
 -0.3098E+01   0.1710E+01  -0.1710E+01
 -0.1066E+01   0.2565E+01  -0.1710E+01
 -0.2454E+01   0.1710E+01  -0.8550E+00
 -0.1817E+01   0.2565E+01  -0.8550E+00
 -0.3103E+01   0.1710E+01   0.0000E+00
 -0.1163E+01   0.2565E+01   0.0000E+00
 -0.2455E+01   0.1710E+01   0.8550E+00
 -0.1837E+01   0.2565E+01   0.8550E+00
 -0.3113E+01   0.1710E+01   0.1710E+01
 -0.1154E+01   0.2565E+01   0.1710E+01
 -0.2435E+01   0.1710E+01   0.2565E+01
 -0.1813E+01   0.2565E+01   0.2565E+01
 -0.1686E+01  -0.3420E+01  -0.3420E+01
  0.1768E+01  -0.2565E+01  -0.3420E+01
  0.4626E+00  -0.3420E+01  -0.2565E+01
  0.1089E+01  -0.2565E+01  -0.2565E+01
 -0.1672E+01  -0.3420E+01  -0.1710E+01
  0.1783E+01  -0.2565E+01  -0.1710E+01
  0.4706E+00  -0.3420E+01  -0.8550E+00
  0.1094E+01  -0.2565E+01  -0.8550E+00
 -0.2184E+00  -0.3420E+01   0.0000E+00
  0.1782E+01  -0.2565E+01   0.0000E+00
  0.5006E+00  -0.3420E+01   0.8550E+00
  0.1102E+01  -0.2565E+01   0.8550E+00
 -0.1884E+00  -0.3420E+01   0.1710E+01
  0.1789E+01  -0.2565E+01   0.1710E+01
  0.5055E+00  -0.3420E+01   0.2565E+01
  0.1097E+01  -0.2565E+01   0.2565E+01
 -0.1628E+01  -0.1710E+01  -0.3420E+01
  0.1798E+01  -0.8550E+00  -0.3420E+01
  0.4729E+00  -0.1710E+01  -0.2565E+01
  0.1112E+01  -0.8550E+00  -0.2565E+01
 -0.1622E+01  -0.1710E+01  -0.1710E+01
  0.1784E+01  -0.8550E+00  -0.1710E+01
  0.4741E+00  -0.1710E+01  -0.8550E+00
  0.1079E+01  -0.8550E+00  -0.8550E+00
 -0.2275E+00  -0.1710E+01   0.0000E+00
  0.1776E+01  -0.8550E+00   0.0000E+00
  0.4948E+00  -0.1710E+01   0.8550E+00
  0.1092E+01  -0.8550E+00   0.8550E+00
 -0.1914E+00  -0.1710E+01   0.1710E+01
  0.1775E+01  -0.8550E+00   0.1710E+01
  0.5049E+00  -0.1710E+01   0.2565E+01
  0.1105E+01  -0.8550E+00   0.2565E+01
 -0.9478E-01   0.0000E+00  -0.3420E+01
  0.1811E+01   0.8550E+00  -0.3420E+01
  0.5685E+00   0.0000E+00  -0.2565E+01
  0.1138E+01   0.8550E+00  -0.2565E+01
 -0.1037E+00   0.0000E+00  -0.1710E+01
  0.1810E+01   0.8550E+00  -0.1710E+01
  0.5603E+00   0.0000E+00  -0.8550E+00
  0.1146E+01   0.8550E+00  -0.8550E+00
 -0.1014E+00   0.0000E+00   0.0000E+00
  0.1833E+01   0.8550E+00   0.0000E+00
  0.5657E+00   0.0000E+00   0.8550E+00
  0.1172E+01   0.8550E+00   0.8550E+00
 -0.1230E+00   0.0000E+00   0.1710E+01
  0.1840E+01   0.8550E+00   0.1710E+01
  0.5487E+00   0.0000E+00   0.2565E+01
  0.1168E+01   0.8550E+00   0.2565E+01
 -0.5662E-01   0.1710E+01  -0.3420E+01
  0.1823E+01   0.2565E+01  -0.3420E+01
  0.5898E+00   0.1710E+01  -0.2565E+01
  0.1135E+01   0.2565E+01  -0.2565E+01
 -0.7391E-01   0.1710E+01  -0.1710E+01
  0.1799E+01   0.2565E+01  -0.1710E+01
  0.5841E+00   0.1710E+01  -0.8550E+00
  0.1116E+01   0.2565E+01  -0.8550E+00
 -0.6836E-01   0.1710E+01   0.0000E+00
  0.1796E+01   0.2565E+01   0.0000E+00
  0.5565E+00   0.1710E+01   0.8550E+00
  0.1126E+01   0.2565E+01   0.8550E+00
 -0.1070E+00   0.1710E+01   0.1710E+01
