      rx_fcc       ry_fcc       rz_fcc
  0.2175E+01   0.2631E+01   0.3359E+01
  0.2271E+01   0.3691E+01   0.1873E+01
  0.2988E+01   0.3067E+01   0.2742E+01
  0.1387E+01   0.3599E+01   0.3431E+01
  0.2462E+01   0.2883E+01  -0.3376E+01
  0.3149E+01   0.3197E+01   0.3767E+01
  0.3379E+01   0.2336E+01  -0.3126E+01
  0.2222E+01   0.4227E+01  -0.3465E+01
  0.2578E+01   0.2446E+01  -0.2344E+01
  0.2867E+01   0.3696E+01  -0.2761E+01
  0.2895E+01   0.2307E+01  -0.1334E+01
  0.1901E+01   0.3369E+01  -0.1937E+01
  0.2778E+01   0.2276E+01  -0.2714E+00
  0.2701E+01   0.3288E+01  -0.1219E+01
  0.3334E+01   0.2745E+01   0.4596E+00
  0.1678E+01   0.3667E+01  -0.8998E+00
  0.3044E+01   0.2763E+01   0.1476E+01
  0.2359E+01   0.3518E+01  -0.1305E+00
  0.3728E+01   0.2398E+01   0.2273E+01
  0.1855E+01   0.3612E+01   0.9118E+00
  0.2464E+01   0.3930E+01   0.3186E+01
  0.2643E+01  -0.3797E+01   0.1958E+01
  0.3223E+01   0.4259E+01   0.3938E+01
  0.2309E+01  -0.3445E+01   0.3370E+01
  0.2343E+01   0.3607E+01   0.4272E+01
  0.3308E+01  -0.3016E+01   0.3849E+01
  0.3314E+01   0.3658E+01  -0.3716E+01
  0.2584E+01  -0.3594E+01  -0.4148E+01
  0.2108E+01  -0.4257E+01  -0.2371E+01
  0.2252E+01  -0.3313E+01  -0.3139E+01
  0.3201E+01   0.4107E+01  -0.1760E+01
  0.2131E+01  -0.3275E+01  -0.2087E+01
  0.2629E+01   0.4245E+01  -0.8733E+00
  0.2835E+01  -0.3269E+01  -0.1337E+01
  0.3076E+01   0.4259E+01   0.7968E-01
  0.2170E+01  -0.2943E+01  -0.3248E+00
  0.2872E+01   0.3913E+01   0.1046E+01
  0.2656E+01  -0.3275E+01   0.5749E+00
  0.3448E+01   0.3643E+01   0.1931E+01
  0.1932E+01  -0.3120E+01   0.1458E+01
  0.2478E+01  -0.2743E+01   0.2350E+01
  0.2790E+01  -0.1684E+01   0.2151E+01
  0.3216E+01  -0.3375E+01   0.2784E+01
  0.2151E+01  -0.1354E+01   0.3056E+01
  0.2383E+01  -0.2617E+01   0.4051E+01
  0.2876E+01  -0.2235E+01   0.3105E+01
  0.3023E+01  -0.2769E+01  -0.3546E+01
  0.2499E+01  -0.1536E+01   0.4040E+01
  0.2810E+01  -0.2507E+01  -0.2304E+01
  0.2477E+01  -0.1468E+01  -0.2964E+01
  0.3724E+01  -0.2746E+01  -0.1421E+01
  0.2141E+01  -0.1405E+01  -0.1878E+01
  0.2562E+01  -0.2233E+01   0.2575E+00
  0.3011E+01  -0.1828E+01  -0.1494E+01
  0.3461E+01  -0.2468E+01   0.7908E+00
  0.3054E+01  -0.1116E+01   0.6649E-01
  0.2511E+01  -0.2314E+01   0.1317E+01
  0.3109E+01  -0.1430E+01   0.1163E+01
  0.3353E+01  -0.2870E+01   0.1774E+01
  0.2054E+01  -0.1327E+01   0.1505E+01
  0.3290E+01  -0.1023E+01   0.3234E+01
  0.3653E+01   0.5171E-01   0.2905E+01
  0.3656E+01  -0.8962E+00  -0.4235E+01
  0.2674E+01  -0.7543E-01   0.3286E+01
  0.2745E+01  -0.6139E+00  -0.3824E+01
  0.3090E+01   0.3724E+00  -0.4238E+01
  0.3459E+01  -0.8148E+00  -0.3091E+01
  0.2226E+01   0.7270E+00  -0.3310E+01
  0.2471E+01  -0.6808E+00  -0.1053E+01
  0.2593E+01  -0.1864E+00  -0.2905E+01
  0.3103E+01  -0.8110E+00  -0.2050E+01
  0.2475E+01   0.5704E+00  -0.1119E+01
  0.2959E+01  -0.3651E-01  -0.3298E+00
  0.3542E+01  -0.1046E+01  -0.8877E+00
  0.4013E+01  -0.1980E+00  -0.3093E+00
  0.3072E+01   0.5503E+00   0.7027E+00
  0.2473E+01  -0.5912E+00   0.2080E+01
  0.3322E+01  -0.4632E+00   0.8675E+00
  0.3514E+01  -0.7503E+00   0.2140E+01
  0.2713E+01   0.4338E+00   0.2238E+01
  0.2839E+01   0.1006E+01   0.3125E+01
  0.3084E+01   0.2016E+01   0.3165E+01
  0.3860E+01   0.9226E+00   0.3424E+01
  0.2673E+01   0.2293E+01   0.4274E+01
  0.1869E+01   0.1937E+01  -0.3675E+01
  0.3534E+01   0.1678E+01   0.4034E+01
  0.2885E+01   0.1484E+01  -0.3716E+01
  0.3016E+01   0.1512E+01  -0.2620E+01
  0.2689E+01   0.6401E+00  -0.2258E+01
  0.4150E+01   0.1553E+01  -0.2544E+01
  0.3491E+01   0.1551E+01  -0.1724E+01
  0.2408E+01   0.1443E+01  -0.1667E+01
  0.3030E+01   0.1426E+01  -0.7838E+00
  0.3830E+01   0.2233E+01  -0.7073E+00
  0.3694E+01   0.1098E+01  -0.5528E-01
  0.3223E+01   0.1701E+01   0.6545E+00
  0.3932E+01   0.1175E+01   0.1142E+01
  0.4159E+01   0.2171E+01   0.1358E+01
  0.3042E+01   0.1719E+01   0.1702E+01
  0.2523E+01   0.2315E+01   0.2369E+01
  0.4001E+01   0.3360E+01   0.2752E+01
 -0.3693E+01   0.4001E+01   0.2757E+01
 -0.3796E+01   0.2714E+01   0.2773E+01
 -0.3861E+01   0.3610E+01   0.3688E+01
  0.4060E+01   0.2765E+01   0.3657E+01
 -0.3077E+01   0.3292E+01   0.3129E+01
  0.4264E+01   0.3296E+01  -0.3969E+01
 -0.4026E+01   0.3955E+01  -0.2983E+01
  0.4245E+01   0.2902E+01  -0.2994E+01
 -0.3321E+01   0.3247E+01  -0.2850E+01
  0.4005E+01   0.3520E+01  -0.2149E+01
  0.4253E+01   0.3958E+01  -0.7504E+00
 -0.4154E+01   0.2999E+01  -0.1164E+01
 -0.3380E+01   0.3817E+01  -0.2299E+00
 -0.3620E+01   0.2495E+01  -0.2608E+00
  0.4124E+01   0.3231E+01  -0.2219E-01
  0.3870E+01   0.3508E+01   0.9774E+00
 -0.3596E+01   0.3253E+01   0.6327E+00
 -0.4008E+01   0.3221E+01   0.1844E+01
  0.3638E+01   0.4270E+01   0.2973E+01
  0.4118E+01  -0.3446E+01   0.3340E+01
 -0.3091E+01  -0.3772E+01   0.2235E+01
 -0.3408E+01  -0.3646E+01   0.3259E+01
 -0.4153E+01  -0.2734E+01   0.4040E+01
  0.4022E+01  -0.3684E+01  -0.4178E+01
 -0.3323E+01  -0.3427E+01   0.4223E+01
 -0.3753E+01   0.4215E+01  -0.4012E+01
  0.4127E+01  -0.3475E+01  -0.3155E+01
  0.3188E+01  -0.3467E+01  -0.2520E+01
 -0.4016E+01  -0.3342E+01  -0.2219E+01
 -0.3718E+01   0.4186E+01  -0.1930E+01
  0.4226E+01  -0.3627E+01  -0.1256E+01
  0.3606E+01  -0.3372E+01  -0.4163E+00
 -0.3385E+01  -0.4032E+01  -0.1008E+01
