      rx_fcc       ry_fcc       rz_fcc
  0.1667E+01   0.3317E+01   0.2750E+01
  0.2244E+01   0.4087E+01   0.2081E+01
  0.2848E+01   0.3224E+01   0.2821E+01
  0.1853E+01   0.3977E+01   0.3672E+01
  0.2439E+01   0.3058E+01  -0.2480E+01
  0.3212E+01   0.3421E+01   0.3940E+01
  0.3329E+01   0.2875E+01  -0.3195E+01
  0.2510E+01  -0.4006E+01  -0.2938E+01
  0.2721E+01   0.2592E+01  -0.1420E+01
  0.2952E+01   0.3917E+01  -0.2204E+01
  0.3231E+01   0.2575E+01  -0.4479E+00
  0.1872E+01   0.4080E+01  -0.2120E+01
  0.3426E+01   0.2813E+01   0.5511E+00
  0.2474E+01   0.3656E+01  -0.1170E+01
  0.3357E+01   0.2660E+01   0.1595E+01
  0.1481E+01   0.4076E+01  -0.1040E+01
  0.3635E+01   0.3586E+01   0.2200E+01
  0.2466E+01   0.3779E+01  -0.3850E-01
  0.3465E+01   0.2377E+01   0.2618E+01
  0.2128E+01   0.3707E+01   0.1003E+01
  0.2670E+01  -0.3917E+01  -0.4127E+01
  0.2448E+01  -0.3481E+01   0.2381E+01
  0.3525E+01   0.4012E+01  -0.3719E+01
  0.1885E+01  -0.2960E+01   0.4158E+01
  0.2486E+01   0.3638E+01  -0.3488E+01
  0.3048E+01  -0.2869E+01   0.4253E+01
  0.3823E+01   0.3743E+01  -0.2697E+01
  0.2408E+01  -0.3032E+01  -0.3422E+01
  0.2032E+01  -0.3603E+01  -0.1496E+01
  0.2001E+01  -0.3204E+01  -0.2428E+01
  0.3018E+01  -0.3990E+01  -0.1386E+01
  0.2285E+01  -0.2594E+01  -0.1287E+01
  0.2478E+01  -0.3681E+01  -0.5198E+00
  0.3277E+01  -0.3088E+01  -0.7786E+00
  0.2338E+01  -0.3735E+01   0.5617E+00
  0.3008E+01  -0.2985E+01   0.1945E+00
  0.3031E+01  -0.3955E+01   0.1417E+01
  0.2508E+01  -0.3028E+01   0.1400E+01
  0.3405E+01  -0.3871E+01   0.2430E+01
  0.1495E+01  -0.3158E+01   0.2064E+01
  0.2370E+01  -0.2231E+01   0.2239E+01
  0.2840E+01  -0.1740E+01   0.3219E+01
