      rx_fcc       ry_fcc       rz_fcc
  0.2356E+01   0.3037E+01   0.3753E+01
  0.2568E+01   0.3925E+01   0.2259E+01
  0.3050E+01   0.3264E+01   0.2951E+01
  0.1754E+01   0.3967E+01   0.3502E+01
  0.2660E+01   0.3125E+01  -0.2721E+01
  0.3412E+01   0.3387E+01   0.3971E+01
  0.3468E+01   0.2551E+01  -0.3129E+01
  0.2566E+01  -0.3735E+01  -0.3120E+01
  0.2579E+01   0.2660E+01  -0.1768E+01
  0.2937E+01   0.4048E+01  -0.2250E+01
  0.3265E+01   0.2784E+01  -0.9661E+00
  0.2080E+01   0.3629E+01  -0.1812E+01
  0.3130E+01   0.2727E+01   0.1326E+00
  0.2990E+01   0.3805E+01  -0.1125E+01
  0.3545E+01   0.2628E+01   0.1122E+01
  0.1985E+01   0.4007E+01  -0.7497E+00
  0.3346E+01   0.3355E+01   0.1872E+01
  0.2762E+01   0.3821E+01   0.7794E-01
  0.3643E+01   0.2506E+01   0.2336E+01
  0.2404E+01   0.4132E+01   0.1170E+01
  0.2732E+01  -0.4152E+01   0.3794E+01
  0.2825E+01  -0.3683E+01   0.2460E+01
  0.3421E+01   0.4197E+01  -0.3992E+01
  0.2393E+01  -0.3129E+01   0.3953E+01
  0.2574E+01   0.3791E+01  -0.3563E+01
  0.3306E+01  -0.2680E+01   0.4003E+01
  0.3561E+01   0.3722E+01  -0.3032E+01
  0.3196E+01  -0.2918E+01  -0.3494E+01
  0.2490E+01  -0.3835E+01  -0.1557E+01
  0.2614E+01  -0.2718E+01  -0.2600E+01
  0.3584E+01  -0.3923E+01  -0.1391E+01
  0.2380E+01  -0.2756E+01  -0.1602E+01
  0.2867E+01  -0.3810E+01  -0.5431E+00
  0.3299E+01  -0.2947E+01  -0.1035E+01
  0.2948E+01  -0.3712E+01   0.4948E+00
  0.2998E+01  -0.2610E+01   0.3300E+00
  0.3250E+01  -0.3860E+01   0.1477E+01
  0.2974E+01  -0.2862E+01   0.1297E+01
  0.3714E+01   0.4205E+01   0.2256E+01
  0.2325E+01  -0.2812E+01   0.2155E+01
  0.2683E+01  -0.2119E+01   0.2826E+01
  0.3280E+01  -0.1317E+01   0.2853E+01
  0.3302E+01  -0.3103E+01   0.3092E+01
  0.2606E+01  -0.8728E+00   0.3845E+01
  0.2633E+01  -0.2039E+01  -0.4068E+01
  0.3427E+01  -0.1591E+01   0.3895E+01
  0.3151E+01  -0.1973E+01  -0.3094E+01
  0.2912E+01  -0.1104E+01  -0.3756E+01
  0.3044E+01  -0.2050E+01  -0.1779E+01
  0.2644E+01  -0.1115E+01  -0.2341E+01
  0.4084E+01  -0.2389E+01  -0.1291E+01
  0.2564E+01  -0.1212E+01  -0.1295E+01
  0.3035E+01  -0.1626E+01   0.6810E+00
  0.3606E+01  -0.1422E+01  -0.1178E+01
  0.3855E+01  -0.2107E+01   0.1151E+01
  0.3524E+01  -0.7067E+00   0.4627E+00
  0.2843E+01  -0.1950E+01   0.1679E+01
  0.3536E+01  -0.1128E+01   0.1541E+01
  0.3597E+01  -0.2921E+01   0.2087E+01
  0.2554E+01  -0.1039E+01   0.2036E+01
  0.3565E+01  -0.6391E+00   0.3486E+01
  0.3708E+01   0.2820E+00   0.2998E+01
  0.3901E+01  -0.8857E+00  -0.4092E+01
  0.2924E+01   0.1600E+00   0.3694E+01
  0.2854E+01  -0.4146E-01  -0.3748E+01
  0.3190E+01   0.8342E+00  -0.4175E+01
  0.3464E+01  -0.7239E+00  -0.3057E+01
  0.2382E+01   0.7619E+00  -0.3132E+01
  0.2342E+01  -0.1548E+00  -0.7131E+00
  0.2685E+01  -0.1472E+00  -0.2675E+01
  0.3011E+01  -0.4151E+00  -0.1679E+01
  0.2708E+01   0.8337E+00  -0.8337E+00
  0.3122E+01   0.2315E+00  -0.1815E-01
  0.3253E+01  -0.6818E+00  -0.5825E+00
  0.4162E+01  -0.3273E+00  -0.3557E+00
  0.2914E+01   0.7017E+00   0.9021E+00
  0.2381E+01  -0.5360E-01   0.2243E+01
  0.2919E+01  -0.3826E+00   0.1255E+01
  0.3430E+01  -0.4381E+00   0.2319E+01
  0.3040E+01   0.7423E+00   0.2297E+01
  0.2988E+01   0.1224E+01   0.3214E+01
  0.3074E+01   0.2281E+01   0.3334E+01
  0.4035E+01   0.1027E+01   0.3600E+01
  0.2905E+01   0.2588E+01  -0.4042E+01
  0.1982E+01   0.1912E+01  -0.3573E+01
  0.3495E+01   0.1752E+01   0.4056E+01
  0.2988E+01   0.1639E+01  -0.3584E+01
  0.2936E+01   0.1671E+01  -0.2550E+01
  0.2812E+01   0.7235E+00  -0.2129E+01
  0.4043E+01   0.1514E+01  -0.2892E+01
  0.3336E+01   0.1589E+01  -0.1583E+01
  0.2276E+01   0.1451E+01  -0.1589E+01
  0.2824E+01   0.1846E+01  -0.6583E+00
  0.4032E+01   0.1986E+01  -0.7507E+00
  0.3545E+01   0.1185E+01  -0.1859E+00
  0.3038E+01   0.1695E+01   0.6204E+00
  0.3886E+01   0.1212E+01   0.1051E+01
  0.4224E+01   0.2049E+01   0.1599E+01
