      rx_fcc       ry_fcc       rz_fcc
  0.2514E+01  -0.3420E+01  -0.3420E+01
 -0.9021E+00  -0.2565E+01  -0.3420E+01
  0.3247E+01  -0.3420E+01  -0.2565E+01
 -0.1587E+01  -0.2565E+01  -0.2565E+01
  0.2514E+01  -0.3420E+01  -0.1710E+01
 -0.9031E+00  -0.2565E+01  -0.1710E+01
  0.3232E+01  -0.3420E+01  -0.8550E+00
 -0.1574E+01  -0.2565E+01  -0.8550E+00
  0.2503E+01  -0.3420E+01   0.0000E+00
 -0.8122E+00  -0.2565E+01   0.0000E+00
  0.3217E+01  -0.3420E+01   0.8550E+00
 -0.1557E+01  -0.2565E+01   0.8550E+00
  0.2502E+01  -0.3420E+01   0.1710E+01
 -0.8129E+00  -0.2565E+01   0.1710E+01
  0.3231E+01  -0.3420E+01   0.2565E+01
 -0.1573E+01  -0.2565E+01   0.2565E+01
  0.2309E+01  -0.1710E+01  -0.3420E+01
 -0.7300E+00  -0.8550E+00  -0.3420E+01
  0.2972E+01  -0.1710E+01  -0.2565E+01
 -0.1431E+01  -0.8550E+00  -0.2565E+01
  0.2309E+01  -0.1710E+01  -0.1710E+01
 -0.7306E+00  -0.8550E+00  -0.1710E+01
  0.2959E+01  -0.1710E+01  -0.8550E+00
 -0.1418E+01  -0.8550E+00  -0.8550E+00
  0.2305E+01  -0.1710E+01   0.0000E+00
 -0.6093E+00  -0.8550E+00   0.0000E+00
  0.2948E+01  -0.1710E+01   0.8550E+00
 -0.1404E+01  -0.8550E+00   0.8550E+00
  0.2305E+01  -0.1710E+01   0.1710E+01
 -0.6078E+00  -0.8550E+00   0.1710E+01
  0.2958E+01  -0.1710E+01   0.2565E+01
 -0.1417E+01  -0.8550E+00   0.2565E+01
  0.2324E+01   0.0000E+00  -0.3420E+01
 -0.9007E+00   0.8550E+00  -0.3420E+01
  0.2915E+01   0.0000E+00  -0.2565E+01
 -0.1596E+01   0.8550E+00  -0.2565E+01
  0.2323E+01   0.0000E+00  -0.1710E+01
 -0.9011E+00   0.8550E+00  -0.1710E+01
  0.2916E+01   0.0000E+00  -0.8550E+00
 -0.1599E+01   0.8550E+00  -0.8550E+00
  0.2327E+01   0.0000E+00   0.0000E+00
 -0.9020E+00   0.8550E+00   0.0000E+00
  0.2917E+01   0.0000E+00   0.8550E+00
 -0.1600E+01   0.8550E+00   0.8550E+00
  0.2327E+01   0.0000E+00   0.1710E+01
 -0.9009E+00   0.8550E+00   0.1710E+01
  0.2916E+01   0.0000E+00   0.2565E+01
 -0.1598E+01   0.8550E+00   0.2565E+01
  0.2559E+01   0.1710E+01  -0.3420E+01
 -0.1056E+01   0.2565E+01  -0.3420E+01
  0.3201E+01   0.1710E+01  -0.2565E+01
 -0.1738E+01   0.2565E+01  -0.2565E+01
  0.2559E+01   0.1710E+01  -0.1710E+01
 -0.1057E+01   0.2565E+01  -0.1710E+01
  0.3199E+01   0.1710E+01  -0.8550E+00
 -0.1740E+01   0.2565E+01  -0.8550E+00
  0.2559E+01   0.1710E+01   0.0000E+00
 -0.1084E+01   0.2565E+01   0.0000E+00
  0.3197E+01   0.1710E+01   0.8550E+00
 -0.1740E+01   0.2565E+01   0.8550E+00
  0.2558E+01   0.1710E+01   0.1710E+01
 -0.1081E+01   0.2565E+01   0.1710E+01
  0.3198E+01   0.1710E+01   0.2565E+01
 -0.1739E+01   0.2565E+01   0.2565E+01
 -0.2826E+01  -0.3420E+01  -0.3420E+01
  0.4845E+00  -0.2565E+01  -0.3420E+01
 -0.2046E+01  -0.3420E+01  -0.2565E+01
 -0.1970E+00  -0.2565E+01  -0.2565E+01
 -0.2825E+01  -0.3420E+01  -0.1710E+01
  0.4840E+00  -0.2565E+01  -0.1710E+01
 -0.2079E+01  -0.3420E+01  -0.8550E+00
 -0.1879E+00  -0.2565E+01  -0.8550E+00
 -0.2864E+01  -0.3420E+01   0.0000E+00
  0.4860E+00  -0.2565E+01   0.0000E+00
 -0.2113E+01  -0.3420E+01   0.8550E+00
 -0.1797E+00  -0.2565E+01   0.8550E+00
 -0.2864E+01  -0.3420E+01   0.1710E+01
  0.4873E+00  -0.2565E+01   0.1710E+01
 -0.2078E+01  -0.3420E+01   0.2565E+01
 -0.1874E+00  -0.2565E+01   0.2565E+01
 -0.3106E+01  -0.1710E+01  -0.3420E+01
  0.7122E+00  -0.8550E+00  -0.3420E+01
 -0.2286E+01  -0.1710E+01  -0.2565E+01
  0.1577E-01  -0.8550E+00  -0.2565E+01
 -0.3106E+01  -0.1710E+01  -0.1710E+01
  0.7112E+00  -0.8550E+00  -0.1710E+01
 -0.2332E+01  -0.1710E+01  -0.8550E+00
  0.2620E-01  -0.8550E+00  -0.8550E+00
 -0.3151E+01  -0.1710E+01   0.0000E+00
  0.7219E+00  -0.8550E+00   0.0000E+00
 -0.2385E+01  -0.1710E+01   0.8550E+00
  0.3767E-01  -0.8550E+00   0.8550E+00
 -0.3151E+01  -0.1710E+01   0.1710E+01
