      rx_fcc       ry_fcc       rz_fcc
  0.1556E+01   0.3078E+01   0.2599E+01
  0.2095E+01   0.3942E+01   0.1893E+01
  0.2680E+01   0.3068E+01   0.2756E+01
  0.1669E+01   0.3859E+01   0.3426E+01
  0.2323E+01   0.2876E+01  -0.2593E+01
  0.3050E+01   0.3344E+01   0.3779E+01
  0.3243E+01   0.2670E+01  -0.3303E+01
  0.2409E+01  -0.4074E+01  -0.3062E+01
  0.2626E+01   0.2431E+01  -0.1636E+01
  0.2764E+01   0.3780E+01  -0.2395E+01
  0.3083E+01   0.2453E+01  -0.6340E+00
  0.1709E+01   0.4052E+01  -0.2282E+01
  0.3296E+01   0.2579E+01   0.4026E+00
  0.2221E+01   0.3498E+01  -0.1453E+01
  0.3308E+01   0.2458E+01   0.1475E+01
  0.1321E+01   0.4031E+01  -0.1245E+01
  0.3530E+01   0.3342E+01   0.2118E+01
  0.2198E+01   0.3633E+01  -0.2981E+00
  0.3360E+01   0.2217E+01   0.2521E+01
  0.1893E+01   0.3595E+01   0.8502E+00
  0.2680E+01  -0.4104E+01  -0.4196E+01
  0.2261E+01  -0.3549E+01   0.2187E+01
  0.3462E+01   0.3850E+01  -0.3802E+01
  0.1692E+01  -0.3115E+01   0.4009E+01
  0.2421E+01   0.3476E+01  -0.3571E+01
  0.2917E+01  -0.2965E+01   0.4090E+01
  0.3725E+01   0.3561E+01  -0.2739E+01
  0.2220E+01  -0.3203E+01  -0.3678E+01
  0.1951E+01  -0.3755E+01  -0.1562E+01
  0.1737E+01  -0.3295E+01  -0.2638E+01
  0.2889E+01  -0.4245E+01  -0.1512E+01
  0.2046E+01  -0.2675E+01  -0.1530E+01
  0.2451E+01  -0.3954E+01  -0.6050E+00
  0.3057E+01  -0.3170E+01  -0.1016E+01
  0.2209E+01  -0.3997E+01   0.4478E+00
  0.2750E+01  -0.3146E+01   0.7458E-03
  0.2876E+01  -0.4160E+01   0.1289E+01
  0.2258E+01  -0.3125E+01   0.1098E+01
  0.3271E+01  -0.4154E+01   0.2330E+01
  0.1188E+01  -0.3242E+01   0.1741E+01
  0.2244E+01  -0.2470E+01   0.2098E+01
  0.2549E+01  -0.1834E+01   0.2932E+01
  0.2959E+01  -0.3184E+01   0.2922E+01
  0.2277E+01  -0.8288E+00   0.3509E+01
  0.2158E+01  -0.2069E+01   0.3992E+01
  0.3215E+01  -0.1954E+01   0.3862E+01
  0.2756E+01  -0.2221E+01  -0.3610E+01
  0.2353E+01  -0.1113E+01  -0.3953E+01
  0.2357E+01  -0.2468E+01  -0.2575E+01
  0.2057E+01  -0.1353E+01  -0.2767E+01
  0.3235E+01  -0.2313E+01  -0.1650E+01
  0.2413E+01  -0.1611E+01  -0.1749E+01
  0.2192E+01  -0.2288E+01   0.1650E+00
  0.3454E+01  -0.1444E+01  -0.1067E+01
  0.3079E+01  -0.2362E+01   0.7548E+00
  0.2856E+01  -0.1327E+01   0.1335E+00
  0.1859E+01  -0.2125E+01   0.1123E+01
  0.2859E+01  -0.1445E+01   0.1242E+01
  0.3241E+01  -0.3016E+01   0.1814E+01
  0.1930E+01  -0.1290E+01   0.1760E+01
  0.3309E+01  -0.1058E+01   0.3223E+01
  0.3153E+01   0.2181E-01   0.2911E+01
  0.3404E+01  -0.9890E+00  -0.4244E+01
  0.2102E+01   0.2773E+00   0.3248E+01
  0.2682E+01  -0.5755E-02  -0.3964E+01
  0.2922E+01   0.7632E+00   0.3783E+01
  0.3046E+01  -0.7902E+00  -0.3239E+01
  0.2018E+01   0.7301E+00  -0.3222E+01
  0.2034E+01  -0.4369E+00  -0.2689E+00
  0.2112E+01  -0.3093E+00  -0.2994E+01
  0.2840E+01  -0.6878E+00  -0.2168E+01
  0.2157E+01   0.4402E+00  -0.1093E+01
