      rx_fcc       ry_fcc       rz_fcc
  0.1645E+01   0.3597E+01   0.2990E+01
  0.2376E+01   0.4035E+01   0.2016E+01
  0.2915E+01   0.3465E+01   0.2924E+01
  0.2245E+01   0.3899E+01   0.3689E+01
  0.2207E+01   0.3161E+01  -0.2863E+01
  0.3433E+01   0.3250E+01   0.3977E+01
  0.3021E+01   0.2941E+01  -0.3544E+01
  0.2650E+01   0.4220E+01  -0.2691E+01
  0.2613E+01   0.2788E+01  -0.1820E+01
  0.3251E+01   0.3643E+01  -0.2036E+01
  0.3184E+01   0.2558E+01  -0.9169E+00
  0.2146E+01   0.3829E+01  -0.1655E+01
  0.3033E+01   0.2777E+01   0.1429E+00
  0.2902E+01   0.3677E+01  -0.9387E+00
  0.3379E+01   0.2777E+01   0.1207E+01
  0.1883E+01   0.3807E+01  -0.6291E+00
  0.3464E+01   0.3635E+01   0.1861E+01
  0.2633E+01   0.3911E+01   0.4556E-01
  0.3494E+01   0.2671E+01   0.2295E+01
  0.2429E+01   0.3551E+01   0.1116E+01
  0.2542E+01  -0.3836E+01   0.4267E+01
  0.2543E+01  -0.3682E+01   0.2593E+01
  0.3183E+01   0.4030E+01  -0.3948E+01
  0.2018E+01  -0.2878E+01   0.4147E+01
  0.2046E+01   0.3763E+01  -0.3800E+01
  0.3293E+01  -0.3094E+01   0.4238E+01
  0.3713E+01   0.4105E+01  -0.3057E+01
  0.2775E+01  -0.3449E+01  -0.3403E+01
  0.1868E+01  -0.3703E+01  -0.1577E+01
  0.2312E+01  -0.3227E+01  -0.2458E+01
  0.3045E+01  -0.4052E+01  -0.1385E+01
  0.2339E+01  -0.2744E+01  -0.1326E+01
  0.2436E+01  -0.3797E+01  -0.5689E+00
  0.3343E+01  -0.3240E+01  -0.6301E+00
  0.2572E+01  -0.3819E+01   0.6268E+00
  0.3134E+01  -0.2950E+01   0.3562E+00
  0.3187E+01  -0.3945E+01   0.1511E+01
  0.2518E+01  -0.3012E+01   0.1388E+01
  0.3561E+01  -0.4136E+01   0.2522E+01
  0.1631E+01  -0.3095E+01   0.2091E+01
  0.2424E+01  -0.2492E+01   0.2487E+01
  0.2677E+01  -0.1563E+01   0.2944E+01
  0.3176E+01  -0.3044E+01   0.3137E+01
  0.2645E+01  -0.6482E+00   0.3567E+01
  0.2500E+01  -0.2025E+01  -0.4194E+01
  0.3320E+01  -0.1716E+01   0.3841E+01
  0.2942E+01  -0.1999E+01  -0.3225E+01
  0.2735E+01  -0.1050E+01  -0.3976E+01
  0.2716E+01  -0.2281E+01  -0.2230E+01
  0.2310E+01  -0.1233E+01  -0.2502E+01
  0.3498E+01  -0.2304E+01  -0.1384E+01
  0.2596E+01  -0.1508E+01  -0.1497E+01
  0.2449E+01  -0.2028E+01   0.4353E+00
  0.3544E+01  -0.1328E+01  -0.9720E+00
  0.3442E+01  -0.2254E+01   0.1029E+01
  0.3112E+01  -0.1103E+01   0.1275E+00
  0.2252E+01  -0.2023E+01   0.1484E+01
  0.3042E+01  -0.1277E+01   0.1267E+01
  0.3415E+01  -0.2946E+01   0.2000E+01
  0.2156E+01  -0.9391E+00   0.1823E+01
  0.3685E+01  -0.8136E+00   0.3466E+01
  0.3373E+01   0.2218E+00   0.2969E+01
  0.3824E+01  -0.9507E+00  -0.4042E+01
  0.2379E+01   0.4102E+00   0.3500E+01
  0.3100E+01   0.1788E+00  -0.3661E+01
  0.3180E+01   0.9434E+00   0.4034E+01
  0.3294E+01  -0.7373E+00  -0.3071E+01
  0.2378E+01   0.1014E+01  -0.2789E+01
  0.2487E+01  -0.2096E+00  -0.9744E-01
  0.2464E+01  -0.7709E-01  -0.2733E+01
  0.3168E+01  -0.5301E+00  -0.1902E+01
  0.2538E+01   0.6722E+00  -0.8502E+00
  0.3259E+01   0.5223E+00   0.2651E-01
  0.3244E+01  -0.2636E+00  -0.8164E+00
  0.4158E+01  -0.6696E+00  -0.1556E+00
  0.2810E+01   0.7434E+00   0.9917E+00
  0.2314E+01  -0.1114E+00   0.2526E+01
  0.2783E+01  -0.3192E+00   0.9153E+00
  0.3259E+01  -0.7942E+00   0.2422E+01
  0.2460E+01   0.9248E+00   0.2060E+01
  0.3112E+01   0.1325E+01   0.2984E+01
  0.2511E+01   0.2391E+01   0.2931E+01
 -0.4249E+01   0.1354E+01   0.4043E+01
  0.2213E+01   0.2828E+01   0.4002E+01
  0.2217E+01   0.1936E+01  -0.3418E+01
  0.3099E+01   0.2052E+01   0.3839E+01
  0.3184E+01   0.1430E+01  -0.3554E+01
  0.2810E+01   0.1964E+01  -0.2527E+01
  0.2910E+01   0.5326E+00  -0.1866E+01
  0.3863E+01   0.1786E+01  -0.2759E+01
  0.3178E+01   0.1529E+01  -0.1515E+01
  0.2073E+01   0.1262E+01  -0.1718E+01
  0.2920E+01   0.1619E+01  -0.4972E+00
  0.3989E+01   0.2042E+01  -0.8788E+00
  0.3880E+01   0.1425E+01  -0.1098E-01
  0.3002E+01   0.1709E+01   0.5421E+00
  0.3879E+01   0.1159E+01   0.1016E+01
  0.4153E+01   0.1907E+01   0.1798E+01
  0.3015E+01   0.1734E+01   0.1624E+01
  0.2444E+01   0.2810E+01   0.1946E+01
  0.4027E+01   0.3162E+01   0.2930E+01
 -0.3710E+01   0.3697E+01   0.2486E+01
 -0.3660E+01   0.2439E+01   0.2818E+01
 -0.4051E+01   0.3627E+01   0.3699E+01
  0.4238E+01   0.2469E+01   0.3789E+01
 -0.3174E+01   0.3277E+01   0.3355E+01
 -0.4243E+01   0.3156E+01  -0.3749E+01
 -0.3998E+01  -0.3929E+01  -0.2909E+01
 -0.4152E+01   0.2706E+01  -0.2652E+01
 -0.3695E+01   0.3640E+01  -0.2916E+01
  0.4175E+01   0.3300E+01  -0.1486E+01
  0.4152E+01  -0.4270E+01  -0.1074E+01
 -0.3939E+01   0.2864E+01  -0.5958E+00
 -0.3710E+01   0.3937E+01  -0.3533E+00
 -0.3408E+01   0.2230E+01   0.1024E+00
  0.3733E+01   0.3544E+01  -0.3324E+00
  0.3404E+01   0.3724E+01   0.7452E+00
 -0.4059E+01   0.3312E+01   0.3816E+00
 -0.4155E+01   0.2941E+01   0.1877E+01
  0.3137E+01  -0.4243E+01   0.3432E+01
  0.4056E+01  -0.3887E+01   0.3719E+01
 -0.2978E+01  -0.3709E+01   0.1763E+01
 -0.3302E+01  -0.4118E+01   0.3100E+01
  0.4181E+01  -0.2742E+01   0.3904E+01
  0.4082E+01  -0.3554E+01  -0.3749E+01
 -0.3585E+01  -0.3450E+01   0.3937E+01
 -0.3943E+01   0.4133E+01  -0.3936E+01
  0.3588E+01  -0.3395E+01  -0.2837E+01
  0.3179E+01  -0.3188E+01  -0.1888E+01
  0.3950E+01  -0.3883E+01  -0.2028E+01
 -0.3565E+01   0.4060E+01  -0.1958E+01
  0.4207E+01  -0.3191E+01  -0.1187E+01
  0.4180E+01  -0.3187E+01   0.3991E-01
 -0.3401E+01  -0.3848E+01  -0.1119E+01
 -0.3441E+01  -0.3658E+01  -0.1297E-01
  0.3854E+01  -0.3322E+01   0.1052E+01
  0.4039E+01  -0.4181E+01   0.2813E+00
 -0.3761E+01  -0.3754E+01   0.9994E+00
 -0.4253E+01   0.3856E+01   0.1275E+01
 -0.4229E+01  -0.3838E+01   0.1934E+01
 -0.4092E+01  -0.3266E+01   0.2871E+01
 -0.3639E+01  -0.2176E+01   0.2496E+01
 -0.3047E+01  -0.3136E+01   0.2646E+01
  0.3814E+01  -0.2297E+01   0.3019E+01
  0.3958E+01  -0.2440E+01  -0.3534E+01
 -0.3369E+01  -0.2501E+01   0.3500E+01
 -0.3791E+01  -0.2908E+01  -0.2961E+01
  0.4148E+01  -0.1489E+01  -0.3034E+01
  0.3941E+01  -0.2534E+01  -0.2365E+01
 -0.3429E+01  -0.1901E+01  -0.2716E+01
 -0.3609E+01  -0.3041E+01  -0.1920E+01
  0.3416E+01  -0.1497E+01  -0.2241E+01
 -0.3680E+01  -0.2527E+01  -0.3780E+00
 -0.4114E+01  -0.1621E+01  -0.1869E+01
 -0.3482E+01  -0.2672E+01   0.7547E+00
  0.2859E+01  -0.2202E+01  -0.5417E+00
 -0.3788E+01  -0.2878E+01   0.1756E+01
  0.3863E+01  -0.1944E+01   0.1167E-01
 -0.2728E+01  -0.2564E+01   0.1651E+01
  0.3807E+01  -0.1751E+01   0.2126E+01
 -0.3740E+01  -0.1164E+01   0.2161E+01
  0.4118E+01  -0.4310E+00   0.1732E+01
 -0.4119E+01  -0.1459E+01   0.3142E+01
 -0.4192E+01  -0.4012E+00   0.2765E+01
 -0.3969E+01  -0.1750E+01   0.4226E+01
 -0.3840E+01  -0.5731E+00   0.3791E+01
 -0.3731E+01  -0.9503E+00  -0.3664E+01
  0.3519E+01   0.7502E+00  -0.2756E+01
  0.4200E+01  -0.6100E+00  -0.2379E+01
  0.4216E+01  -0.8346E-02  -0.3309E+01
 -0.2571E+01  -0.2391E+01  -0.1917E+01
  0.3938E+01   0.3100E+00  -0.1853E+01
 -0.3691E+01  -0.1312E+01  -0.7559E+00
  0.4214E+01  -0.4765E+00  -0.1184E+01
 -0.3578E+01  -0.1618E+01   0.3064E+00
  0.3826E+01   0.8398E+00  -0.9206E+00
  0.4194E+01  -0.1281E+01   0.1086E+01
