      rx_fcc       ry_fcc       rz_fcc
  0.2080E+01   0.3238E+01   0.3230E+01
  0.2618E+01   0.3814E+01   0.2132E+01
  0.3051E+01   0.3266E+01   0.2824E+01
  0.1836E+01   0.4096E+01   0.3535E+01
  0.2476E+01   0.3093E+01  -0.2736E+01
  0.3497E+01   0.3153E+01   0.4067E+01
  0.3243E+01   0.2717E+01  -0.3477E+01
  0.2573E+01  -0.4011E+01  -0.3023E+01
  0.2496E+01   0.2640E+01  -0.1770E+01
  0.3042E+01   0.3995E+01  -0.2158E+01
  0.3154E+01   0.2729E+01  -0.9515E+00
  0.2059E+01   0.3669E+01  -0.1782E+01
  0.3190E+01   0.2830E+01   0.8528E-01
  0.2891E+01   0.3614E+01  -0.1177E+01
  0.3266E+01   0.2657E+01   0.1210E+01
  0.2026E+01   0.3864E+01  -0.5827E+00
  0.3507E+01   0.3439E+01   0.1868E+01
  0.2787E+01   0.3730E+01   0.6979E-01
  0.3399E+01   0.2335E+01   0.2243E+01
  0.2411E+01   0.3826E+01   0.1123E+01
  0.2712E+01  -0.4212E+01   0.4100E+01
  0.2730E+01  -0.3546E+01   0.2293E+01
  0.3438E+01   0.3970E+01  -0.3844E+01
  0.2284E+01  -0.3404E+01   0.4037E+01
  0.2403E+01   0.3687E+01  -0.3674E+01
  0.3219E+01  -0.2703E+01   0.4013E+01
  0.3534E+01   0.3515E+01  -0.2929E+01
  0.2910E+01  -0.3188E+01  -0.3702E+01
  0.2288E+01  -0.3706E+01  -0.1474E+01
  0.2428E+01  -0.3047E+01  -0.2683E+01
  0.3329E+01  -0.3970E+01  -0.1266E+01
  0.2139E+01  -0.2598E+01  -0.1636E+01
  0.2664E+01  -0.3681E+01  -0.4093E+00
  0.3238E+01  -0.3096E+01  -0.9073E+00
  0.2903E+01  -0.3846E+01   0.6487E+00
  0.3122E+01  -0.2964E+01   0.3061E+00
  0.3238E+01  -0.4070E+01   0.1620E+01
  0.2647E+01  -0.2982E+01   0.1269E+01
  0.3688E+01   0.4088E+01   0.2573E+01
  0.2026E+01  -0.2741E+01   0.2200E+01
  0.2619E+01  -0.2468E+01   0.2852E+01
  0.2788E+01  -0.1500E+01   0.2543E+01
  0.3290E+01  -0.3279E+01   0.3093E+01
  0.2371E+01  -0.8599E+00   0.3397E+01
  0.2676E+01  -0.1924E+01  -0.3912E+01
  0.3009E+01  -0.1746E+01   0.3583E+01
  0.3067E+01  -0.2207E+01  -0.2989E+01
  0.2655E+01  -0.1050E+01  -0.4197E+01
  0.3009E+01  -0.2233E+01  -0.1873E+01
  0.2269E+01  -0.1005E+01  -0.2573E+01
  0.3904E+01  -0.2416E+01  -0.1309E+01
  0.2427E+01  -0.1227E+01  -0.1498E+01
  0.3070E+01  -0.1859E+01   0.7845E+00
  0.3425E+01  -0.1389E+01  -0.1092E+01
  0.3981E+01  -0.2299E+01   0.1136E+01
  0.3339E+01  -0.1009E+01   0.2613E+00
  0.2917E+01  -0.2213E+01   0.1840E+01
  0.3171E+01  -0.1047E+01   0.1412E+01
  0.3584E+01  -0.3045E+01   0.2048E+01
  0.2094E+01  -0.8592E+00   0.1605E+01
  0.3495E+01  -0.7778E+00   0.3443E+01
  0.3454E+01   0.1986E+00   0.2806E+01
  0.3698E+01  -0.1225E+01  -0.4147E+01
  0.2248E+01   0.3574E+00   0.3179E+01
  0.3028E+01  -0.1677E+00  -0.3846E+01
  0.3088E+01   0.6843E+00   0.4062E+01
  0.3221E+01  -0.9915E+00  -0.3163E+01
  0.2059E+01   0.8093E+00  -0.3261E+01
  0.2190E+01  -0.2061E+00  -0.3122E+00
  0.2570E+01  -0.3708E-01  -0.2846E+01
  0.3102E+01  -0.5815E+00  -0.2139E+01
  0.2355E+01   0.6864E+00  -0.1112E+01
  0.3307E+01   0.1577E+00  -0.1500E+00
  0.2987E+01  -0.3952E+00  -0.1016E+01
  0.4199E+01  -0.6595E+00  -0.1976E+00
  0.2696E+01   0.6760E+00   0.4652E+00
  0.2476E+01  -0.2613E+00   0.2277E+01
  0.2740E+01  -0.3117E+00   0.8323E+00
  0.3511E+01  -0.8345E+00   0.2259E+01
  0.2465E+01   0.5699E+00   0.1851E+01
  0.2903E+01   0.1263E+01   0.2919E+01
  0.2518E+01   0.2093E+01   0.2757E+01
  0.4027E+01   0.1119E+01   0.3709E+01
  0.2348E+01   0.2610E+01  -0.4256E+01
  0.1948E+01   0.1877E+01  -0.3803E+01
  0.3068E+01   0.1927E+01   0.3782E+01
  0.2924E+01   0.1340E+01  -0.3703E+01
  0.2637E+01   0.1687E+01  -0.2660E+01
  0.2850E+01   0.4586E+00  -0.2038E+01
  0.3778E+01   0.1564E+01  -0.2814E+01
  0.3062E+01   0.1436E+01  -0.1651E+01
  0.1955E+01   0.1440E+01  -0.1828E+01
  0.2758E+01   0.1494E+01  -0.5877E+00
  0.3871E+01   0.1775E+01  -0.8125E+00
  0.3621E+01   0.1182E+01  -0.3310E-01
  0.2859E+01   0.1768E+01   0.5493E+00
  0.3882E+01   0.1039E+01   0.9847E+00
  0.4114E+01   0.1841E+01   0.1569E+01
  0.3079E+01   0.1445E+01   0.1539E+01
  0.2440E+01   0.2751E+01   0.1853E+01
  0.4042E+01   0.2899E+01   0.2751E+01
 -0.3824E+01   0.3702E+01   0.2214E+01
 -0.3663E+01   0.2284E+01   0.2634E+01
 -0.4124E+01   0.3333E+01   0.3646E+01
  0.4112E+01   0.2306E+01   0.3706E+01
 -0.3317E+01   0.3188E+01   0.2994E+01
