      rx_fcc       ry_fcc       rz_fcc
  0.2227E+01   0.2838E+01   0.3313E+01
  0.2505E+01   0.3762E+01   0.2078E+01
  0.3278E+01   0.3432E+01   0.2954E+01
  0.1598E+01   0.3810E+01   0.3597E+01
  0.2492E+01   0.3232E+01  -0.3310E+01
  0.3556E+01   0.3271E+01   0.4022E+01
  0.3469E+01   0.2803E+01  -0.3072E+01
  0.2518E+01  -0.4203E+01  -0.3163E+01
  0.2402E+01   0.2749E+01  -0.2394E+01
  0.3138E+01   0.3702E+01  -0.2549E+01
  0.2947E+01   0.2675E+01  -0.1491E+01
  0.2193E+01   0.3545E+01  -0.1755E+01
  0.2824E+01   0.2336E+01  -0.4759E+00
  0.3051E+01   0.3472E+01  -0.7601E+00
  0.3336E+01   0.2992E+01   0.2423E+00
  0.1950E+01   0.3491E+01  -0.6827E+00
  0.3000E+01   0.2996E+01   0.1366E+01
  0.2540E+01   0.3718E+01   0.2173E+00
  0.3848E+01   0.2775E+01   0.2362E+01
  0.1990E+01   0.3585E+01   0.1119E+01
  0.2621E+01   0.4194E+01   0.3411E+01
  0.2871E+01  -0.3550E+01   0.2259E+01
  0.3623E+01  -0.4128E+01   0.3868E+01
  0.2563E+01  -0.3195E+01   0.3636E+01
  0.2881E+01   0.3981E+01  -0.4056E+01
  0.3578E+01  -0.3068E+01   0.4226E+01
  0.3850E+01   0.3837E+01  -0.3404E+01
  0.2681E+01  -0.3404E+01  -0.3885E+01
  0.2508E+01  -0.4033E+01  -0.2120E+01
  0.2513E+01  -0.3074E+01  -0.2889E+01
  0.3378E+01  -0.4184E+01  -0.1434E+01
  0.2655E+01  -0.3107E+01  -0.1717E+01
  0.2856E+01  -0.3971E+01  -0.4756E+00
  0.3169E+01  -0.2943E+01  -0.7308E+00
  0.3350E+01  -0.3866E+01   0.4480E+00
  0.2511E+01  -0.2596E+01   0.4129E-01
  0.3065E+01  -0.4208E+01   0.1375E+01
  0.3022E+01  -0.2995E+01   0.9338E+00
  0.3736E+01   0.3750E+01   0.1929E+01
  0.2248E+01  -0.2782E+01   0.1752E+01
  0.2722E+01  -0.2348E+01   0.2699E+01
  0.3213E+01  -0.1426E+01   0.2511E+01
  0.3431E+01  -0.3150E+01   0.2998E+01
  0.2564E+01  -0.1140E+01   0.3322E+01
  0.2658E+01  -0.2297E+01  -0.4202E+01
  0.3332E+01  -0.1900E+01   0.3665E+01
  0.3270E+01  -0.2435E+01  -0.3183E+01
  0.2867E+01  -0.1163E+01  -0.4182E+01
  0.3104E+01  -0.2177E+01  -0.1805E+01
  0.2776E+01  -0.1281E+01  -0.2686E+01
  0.3948E+01  -0.2402E+01  -0.1139E+01
  0.2457E+01  -0.1329E+01  -0.1609E+01
  0.2939E+01  -0.1796E+01   0.5233E+00
  0.3475E+01  -0.1425E+01  -0.1158E+01
  0.3793E+01  -0.2201E+01   0.9763E+00
  0.3294E+01  -0.8201E+00   0.3370E+00
  0.2870E+01  -0.1984E+01   0.1571E+01
  0.3299E+01  -0.1049E+01   0.1443E+01
  0.3557E+01  -0.2634E+01   0.2034E+01
  0.2368E+01  -0.1087E+01   0.1886E+01
  0.3548E+01  -0.6050E+00   0.3582E+01
  0.3991E+01   0.4985E+00   0.3310E+01
  0.3781E+01  -0.6193E+00  -0.3909E+01
  0.3016E+01   0.3161E+00   0.3700E+01
  0.2786E+01  -0.1647E+00  -0.3623E+01
  0.3281E+01   0.6882E+00  -0.3881E+01
  0.3501E+01  -0.5080E+00  -0.2916E+01
  0.2510E+01   0.1051E+01  -0.3136E+01
  0.2799E+01  -0.2533E+00  -0.8951E+00
  0.2873E+01   0.2408E+00  -0.2598E+01
  0.3292E+01  -0.5345E+00  -0.1853E+01
  0.2634E+01   0.9352E+00  -0.7085E+00
  0.3212E+01   0.3616E+00   0.8554E-02
  0.3891E+01  -0.6411E+00  -0.5325E+00
  0.4245E+01   0.2060E+00  -0.2876E-01
  0.3238E+01   0.9359E+00   0.9783E+00
  0.2880E+01  -0.2049E+00   0.2208E+01
  0.3445E+01  -0.8011E-01   0.1055E+01
  0.3839E+01  -0.5280E+00   0.2550E+01
  0.3028E+01   0.8240E+00   0.2628E+01
  0.3364E+01   0.1353E+01   0.3517E+01
  0.3195E+01   0.2415E+01   0.3264E+01
 -0.4186E+01   0.1326E+01   0.3892E+01
  0.2655E+01   0.2706E+01  -0.4263E+01
  0.2368E+01   0.2133E+01  -0.3295E+01
  0.3625E+01   0.2160E+01   0.4184E+01
  0.3306E+01   0.1799E+01  -0.3456E+01
  0.3143E+01   0.1933E+01  -0.2362E+01
  0.3120E+01   0.9262E+00  -0.1880E+01
  0.4167E+01   0.1801E+01  -0.2544E+01
  0.3590E+01   0.1759E+01  -0.1387E+01
  0.2540E+01   0.1658E+01  -0.1521E+01
  0.3385E+01   0.1446E+01  -0.2981E+00
  0.3833E+01   0.2664E+01  -0.7790E+00
  0.4138E+01   0.1145E+01   0.3653E+00
  0.3244E+01   0.1927E+01   0.7355E+00
  0.4099E+01   0.1341E+01   0.1428E+01
  0.4047E+01   0.2356E+01   0.1334E+01
  0.3495E+01   0.1752E+01   0.2290E+01
  0.2725E+01   0.2528E+01   0.2356E+01
 -0.4248E+01   0.3458E+01   0.3136E+01
 -0.3627E+01  -0.4250E+01   0.2827E+01
 -0.3569E+01   0.2643E+01   0.3040E+01
 -0.3735E+01   0.3910E+01   0.3983E+01
 -0.4105E+01   0.2800E+01   0.3999E+01
 -0.3072E+01   0.3524E+01   0.3188E+01
 -0.3781E+01   0.3331E+01  -0.3639E+01
 -0.3873E+01   0.4153E+01  -0.2780E+01
 -0.3886E+01   0.2897E+01  -0.2657E+01
 -0.3065E+01   0.3635E+01  -0.2339E+01
 -0.3771E+01   0.3301E+01  -0.1620E+01
  0.4263E+01   0.3874E+01  -0.8568E+00
 -0.3753E+01   0.3039E+01  -0.5871E+00
 -0.3312E+01   0.4001E+01  -0.3150E+00
 -0.3244E+01   0.2484E+01   0.1161E+00
  0.4241E+01   0.3565E+01   0.1486E+00
 -0.4175E+01   0.3382E+01   0.1176E+01
 -0.3328E+01   0.3411E+01   0.5193E+00
 -0.3779E+01   0.3271E+01   0.2205E+01
  0.3867E+01  -0.4206E+01   0.2825E+01
 -0.4167E+01  -0.3541E+01   0.3498E+01
 -0.3221E+01  -0.3560E+01   0.2103E+01
 -0.3099E+01  -0.3824E+01   0.3576E+01
 -0.4221E+01  -0.2511E+01   0.3792E+01
 -0.4195E+01  -0.3735E+01  -0.4013E+01
 -0.3376E+01  -0.3043E+01   0.4170E+01
 -0.3267E+01  -0.4268E+01  -0.3724E+01
  0.4061E+01  -0.3196E+01  -0.3173E+01
  0.3704E+01  -0.3772E+01  -0.2333E+01
 -0.3796E+01  -0.3375E+01  -0.2401E+01
 -0.3728E+01  -0.4227E+01  -0.1703E+01
  0.4194E+01  -0.3357E+01  -0.1465E+01
  0.3945E+01  -0.3722E+01  -0.4479E+00
 -0.3418E+01  -0.3519E+01  -0.9653E+00
 -0.3687E+01  -0.3631E+01   0.8152E-01
  0.4039E+01  -0.3027E+01   0.4219E+00
 -0.4183E+01  -0.4196E+01   0.8394E+00
 -0.3553E+01  -0.3490E+01   0.1152E+01
 -0.3704E+01   0.4176E+01   0.1759E+01
  0.4044E+01  -0.3605E+01   0.1915E+01
 -0.3994E+01  -0.2981E+01   0.2685E+01
 -0.3536E+01  -0.2048E+01   0.2431E+01
 -0.2878E+01  -0.3026E+01   0.2925E+01
  0.3996E+01  -0.2019E+01   0.2874E+01
  0.4151E+01  -0.2317E+01  -0.3751E+01
 -0.3278E+01  -0.2243E+01   0.3449E+01
 -0.3688E+01  -0.2379E+01  -0.2942E+01
  0.4074E+01  -0.1435E+01  -0.3179E+01
  0.4042E+01  -0.2614E+01  -0.2243E+01
 -0.3473E+01  -0.1530E+01  -0.2425E+01
 -0.3482E+01  -0.2554E+01  -0.1833E+01
  0.3771E+01  -0.1459E+01  -0.2186E+01
 -0.3739E+01  -0.2510E+01  -0.2548E+00
 -0.4009E+01  -0.1597E+01  -0.1465E+01
 -0.3292E+01  -0.2658E+01   0.7064E+00
  0.3691E+01  -0.1793E+01  -0.2582E+00
 -0.3890E+01  -0.2719E+01   0.1715E+01
  0.4195E+01  -0.1310E+01   0.5012E+00
 -0.2813E+01  -0.2666E+01   0.1827E+01
  0.3993E+01  -0.1662E+01   0.1859E+01
 -0.3709E+01  -0.1073E+01   0.2340E+01
 -0.3869E+01   0.7399E-01   0.2222E+01
 -0.3763E+01  -0.1380E+01   0.3333E+01
 -0.3988E+01  -0.2989E+00   0.3260E+01
 -0.3985E+01  -0.1422E+01  -0.4187E+01
 -0.3337E+01  -0.5371E+00   0.4011E+01
 -0.3453E+01  -0.1020E+01  -0.3323E+01
  0.3540E+01   0.1027E+01  -0.2858E+01
 -0.4068E+01  -0.7529E+00  -0.2404E+01
  0.4204E+01   0.2614E+00  -0.3260E+01
 -0.2500E+01  -0.2015E+01  -0.1853E+01
  0.3869E+01   0.3078E+00  -0.2229E+01
 -0.3758E+01  -0.1406E+01  -0.3694E+00
  0.4253E+01  -0.4073E+00  -0.1517E+01
 -0.3123E+01  -0.1732E+01   0.3892E+00
  0.3557E+01   0.6376E+00  -0.9987E+00
 -0.4205E+01  -0.8274E+00   0.1448E+01
 -0.3694E+01  -0.5543E+00   0.3760E+00
 -0.3538E+01  -0.1789E+01   0.1358E+01
  0.3702E+01   0.4222E+00   0.1898E+01
 -0.4163E+01   0.9988E+00   0.2500E+01
 -0.3902E+01   0.2083E+01   0.2144E+01
 -0.3058E+01   0.1724E+00   0.3219E+01
  0.4131E+01   0.2058E+01   0.3155E+01
 -0.4268E+01   0.1955E+00   0.4251E+01
 -0.3487E+01   0.1485E+01   0.3109E+01
 -0.3310E+01   0.3571E-01  -0.3674E+01
 -0.4270E+01   0.2257E+01  -0.3560E+01
 -0.3748E+01   0.7891E+00  -0.2434E+01
  0.4146E+01   0.1194E+01  -0.3677E+01
 -0.3250E+01  -0.2032E+00  -0.2650E+01
  0.3837E+01   0.2827E+01  -0.1993E+01
 -0.3980E+01   0.6548E+00  -0.1359E+01
 -0.3944E+01   0.2104E+01  -0.1629E+01
 -0.3548E+01  -0.3382E+00  -0.6271E+00
  0.4170E+01   0.2231E+01   0.9608E-01
 -0.4089E+01   0.1795E+00   0.1086E+01
 -0.4078E+01   0.1474E+01  -0.6780E+00
 -0.3254E+01  -0.4732E+00   0.1539E+01
 -0.3678E+01   0.1822E+01   0.8175E+00
 -0.2937E+01   0.1729E+01   0.1758E+01
 -0.2320E+01   0.2410E+01   0.1216E+01
 -0.2482E+01   0.1732E+01   0.2704E+01
 -0.2852E+01   0.2724E+01   0.2221E+01
 -0.3183E+01   0.1819E+01   0.4100E+01
 -0.2491E+01   0.2646E+01   0.3260E+01
 -0.2501E+01   0.1180E+01  -0.3816E+01
 -0.3077E+01   0.2922E+01   0.4077E+01
 -0.3393E+01   0.1135E+01  -0.3350E+01
 -0.3243E+01   0.2289E+01  -0.3513E+01
 -0.2340E+01   0.1704E+01  -0.2815E+01
 -0.2754E+01   0.2700E+01  -0.2641E+01
 -0.3033E+01   0.1200E+01  -0.1540E+01
 -0.2425E+01   0.2081E+01  -0.1848E+01
 -0.2207E+01   0.1303E+01  -0.7949E+00
 -0.3082E+01   0.2274E+01  -0.9798E+00
 -0.3059E+01   0.1431E+01   0.1188E-01
 -0.2254E+01   0.2190E+01  -0.1669E+00
 -0.2496E+01   0.1429E+01   0.8670E+00
 -0.3373E+01   0.2694E+01   0.1281E+01
 -0.2845E+01   0.3525E+01   0.1469E+01
 -0.2071E+01   0.4208E+01   0.1229E+01
 -0.1935E+01   0.3202E+01   0.1951E+01
 -0.2721E+01   0.4104E+01   0.2271E+01
 -0.2615E+01   0.3819E+01   0.4092E+01
 -0.2082E+01   0.3774E+01   0.3022E+01
 -0.1883E+01   0.3093E+01   0.4184E+01
 -0.3449E+01  -0.3301E+01  -0.3389E+01
 -0.2608E+01   0.3227E+01  -0.3536E+01
 -0.2148E+01   0.4274E+01  -0.3596E+01
 -0.1995E+01   0.3543E+01  -0.2714E+01
