      rx_fcc       ry_fcc       rz_fcc
  0.2215E+01   0.2656E+01   0.3414E+01
  0.2283E+01   0.3747E+01   0.1877E+01
  0.3064E+01   0.3097E+01   0.2823E+01
  0.1345E+01   0.3683E+01   0.3410E+01
  0.2496E+01   0.2922E+01  -0.3342E+01
  0.3149E+01   0.3253E+01   0.3764E+01
  0.3418E+01   0.2382E+01  -0.3125E+01
  0.2221E+01   0.4229E+01  -0.3455E+01
  0.2527E+01   0.2458E+01  -0.2390E+01
  0.2888E+01   0.3678E+01  -0.2755E+01
  0.2893E+01   0.2292E+01  -0.1342E+01
  0.1922E+01   0.3421E+01  -0.1965E+01
  0.2772E+01   0.2272E+01  -0.2972E+00
  0.2738E+01   0.3345E+01  -0.1169E+01
  0.3387E+01   0.2750E+01   0.4449E+00
  0.1669E+01   0.3662E+01  -0.9012E+00
  0.3071E+01   0.2785E+01   0.1489E+01
  0.2401E+01   0.3566E+01  -0.1104E+00
  0.3759E+01   0.2462E+01   0.2286E+01
  0.1876E+01   0.3593E+01   0.9382E+00
  0.2512E+01   0.3963E+01   0.3240E+01
  0.2698E+01  -0.3728E+01   0.2014E+01
  0.3302E+01  -0.4259E+01   0.3962E+01
  0.2365E+01  -0.3384E+01   0.3448E+01
  0.2437E+01   0.3666E+01  -0.4245E+01
  0.3338E+01  -0.2975E+01   0.3939E+01
  0.3412E+01   0.3725E+01  -0.3674E+01
  0.2635E+01  -0.3547E+01  -0.4049E+01
  0.2142E+01  -0.4224E+01  -0.2322E+01
  0.2320E+01  -0.3243E+01  -0.3089E+01
  0.3266E+01   0.4162E+01  -0.1689E+01
  0.2221E+01  -0.3209E+01  -0.2014E+01
  0.2679E+01   0.4256E+01  -0.8032E+00
  0.2900E+01  -0.3223E+01  -0.1237E+01
  0.3097E+01  -0.4227E+01   0.9703E-01
  0.2210E+01  -0.2905E+01  -0.2561E+00
  0.2911E+01   0.3994E+01   0.1099E+01
  0.2731E+01  -0.3229E+01   0.6632E+00
  0.3522E+01   0.3706E+01   0.1954E+01
  0.2007E+01  -0.3109E+01   0.1477E+01
  0.2459E+01  -0.2670E+01   0.2410E+01
  0.2905E+01  -0.1662E+01   0.2260E+01
  0.3256E+01  -0.3227E+01   0.2816E+01
  0.2269E+01  -0.1331E+01   0.3176E+01
  0.2418E+01  -0.2553E+01   0.4115E+01
  0.3023E+01  -0.2191E+01   0.3269E+01
  0.3060E+01  -0.2608E+01  -0.3480E+01
  0.2674E+01  -0.1483E+01   0.4184E+01
  0.2860E+01  -0.2378E+01  -0.2215E+01
  0.2555E+01  -0.1378E+01  -0.2870E+01
  0.3803E+01  -0.2634E+01  -0.1327E+01
  0.2205E+01  -0.1368E+01  -0.1812E+01
  0.2669E+01  -0.2144E+01   0.3370E+00
  0.3106E+01  -0.1672E+01  -0.1380E+01
  0.3582E+01  -0.2355E+01   0.9055E+00
  0.3129E+01  -0.1004E+01   0.1244E+00
  0.2598E+01  -0.2267E+01   0.1395E+01
  0.3152E+01  -0.1327E+01   0.1222E+01
  0.3432E+01  -0.2825E+01   0.1855E+01
  0.2104E+01  -0.1240E+01   0.1563E+01
  0.3410E+01  -0.9693E+00   0.3326E+01
  0.3686E+01   0.1831E+00   0.2946E+01
  0.3712E+01  -0.8707E+00  -0.4143E+01
  0.2687E+01   0.4545E-01   0.3305E+01
  0.2826E+01  -0.5674E+00  -0.3700E+01
  0.3093E+01   0.4931E+00  -0.4216E+01
  0.3549E+01  -0.7874E+00  -0.2994E+01
  0.2283E+01   0.8454E+00  -0.3232E+01
  0.2597E+01  -0.6239E+00  -0.9420E+00
  0.2680E+01  -0.3306E-01  -0.2846E+01
  0.3234E+01  -0.7079E+00  -0.1902E+01
  0.2509E+01   0.7395E+00  -0.1045E+01
  0.3098E+01   0.5581E-01  -0.1982E+00
  0.3628E+01  -0.8984E+00  -0.7964E+00
  0.4140E+01  -0.1060E+00  -0.2177E+00
  0.3179E+01   0.6611E+00   0.8095E+00
  0.2609E+01  -0.4868E+00   0.2182E+01
  0.3416E+01  -0.3512E+00   0.9580E+00
  0.3638E+01  -0.6541E+00   0.2258E+01
  0.2801E+01   0.5600E+00   0.2343E+01
  0.2963E+01   0.1110E+01   0.3247E+01
  0.3117E+01   0.2180E+01   0.3203E+01
  0.3999E+01   0.9823E+00   0.3567E+01
  0.2696E+01   0.2429E+01  -0.4232E+01
  0.1988E+01   0.1965E+01  -0.3522E+01
  0.3545E+01   0.1786E+01   0.4053E+01
  0.2968E+01   0.1531E+01  -0.3650E+01
  0.3054E+01   0.1604E+01  -0.2566E+01
  0.2814E+01   0.6857E+00  -0.2156E+01
  0.4128E+01   0.1588E+01  -0.2585E+01
  0.3545E+01   0.1545E+01  -0.1631E+01
  0.2376E+01   0.1486E+01  -0.1681E+01
  0.3146E+01   0.1450E+01  -0.6858E+00
  0.3834E+01   0.2299E+01  -0.7440E+00
  0.3787E+01   0.1096E+01   0.4433E-01
  0.3215E+01   0.1733E+01   0.7007E+00
  0.3981E+01   0.1204E+01   0.1200E+01
  0.4150E+01   0.2222E+01   0.1339E+01
  0.3075E+01   0.1731E+01   0.1741E+01
  0.2536E+01   0.2349E+01   0.2364E+01
  0.4024E+01   0.3347E+01   0.2779E+01
 -0.3681E+01   0.4016E+01   0.2804E+01
 -0.3797E+01   0.2666E+01   0.2769E+01
 -0.3865E+01   0.3628E+01   0.3741E+01
  0.4135E+01   0.2769E+01   0.3670E+01
 -0.3074E+01   0.3265E+01   0.3134E+01
 -0.4237E+01   0.3364E+01  -0.3896E+01
 -0.3991E+01   0.3965E+01  -0.2912E+01
 -0.4250E+01   0.2867E+01  -0.2983E+01
 -0.3267E+01   0.3265E+01  -0.2773E+01
  0.4095E+01   0.3488E+01  -0.2085E+01
 -0.4252E+01   0.3970E+01  -0.7296E+00
 -0.4084E+01   0.3041E+01  -0.1117E+01
 -0.3308E+01   0.3797E+01  -0.2492E+00
 -0.3611E+01   0.2572E+01  -0.2005E+00
  0.4205E+01   0.3259E+01   0.1903E-01
  0.3871E+01   0.3535E+01   0.9589E+00
 -0.3556E+01   0.3232E+01   0.6264E+00
 -0.4021E+01   0.3290E+01   0.1847E+01
  0.3691E+01   0.4229E+01   0.2991E+01
  0.4083E+01  -0.3438E+01   0.3294E+01
 -0.3082E+01  -0.3842E+01   0.2272E+01
 -0.3467E+01  -0.3601E+01   0.3203E+01
 -0.4134E+01  -0.2818E+01   0.4025E+01
  0.4006E+01  -0.3659E+01  -0.4210E+01
 -0.3325E+01  -0.3478E+01   0.4244E+01
 -0.3734E+01   0.4250E+01  -0.4055E+01
  0.4161E+01  -0.3455E+01  -0.3108E+01
  0.3191E+01  -0.3436E+01  -0.2509E+01
 -0.3989E+01  -0.3373E+01  -0.2206E+01
 -0.3760E+01   0.4251E+01  -0.1968E+01
  0.4250E+01  -0.3644E+01  -0.1257E+01
  0.3615E+01  -0.3386E+01  -0.4598E+00
 -0.3400E+01  -0.4072E+01  -0.1009E+01
 -0.3902E+01  -0.3485E+01  -0.1929E+00
 -0.4253E+01  -0.3169E+01   0.7330E+00
  0.3977E+01  -0.4076E+01   0.5542E+00
 -0.3396E+01  -0.3493E+01   0.1284E+01
 -0.3850E+01   0.4177E+01   0.1396E+01
 -0.4233E+01  -0.3821E+01   0.2252E+01
 -0.4195E+01  -0.2779E+01   0.2539E+01
 -0.3433E+01  -0.1919E+01   0.2621E+01
 -0.3156E+01  -0.2850E+01   0.2621E+01
  0.4129E+01  -0.2036E+01   0.3201E+01
  0.3922E+01  -0.2094E+01  -0.3927E+01
 -0.3329E+01  -0.2428E+01   0.3580E+01
 -0.4000E+01  -0.2408E+01  -0.3110E+01
 -0.4224E+01  -0.1501E+01  -0.3033E+01
  0.3777E+01  -0.2544E+01  -0.2485E+01
 -0.3375E+01  -0.1739E+01  -0.2406E+01
 -0.3855E+01  -0.2415E+01  -0.1891E+01
  0.3944E+01  -0.1621E+01  -0.2037E+01
 -0.3874E+01  -0.2353E+01  -0.4961E+00
 -0.3987E+01  -0.1659E+01  -0.1241E+01
 -0.3545E+01  -0.2425E+01   0.5837E+00
  0.3741E+01  -0.2043E+01  -0.1707E+00
 -0.4136E+01  -0.2603E+01   0.1543E+01
  0.4173E+01  -0.1495E+01   0.6051E+00
 -0.3064E+01  -0.2503E+01   0.1638E+01
  0.3996E+01  -0.1823E+01   0.2089E+01
 -0.3888E+01  -0.9681E+00   0.2262E+01
 -0.3811E+01   0.1105E-01   0.2397E+01
 -0.3951E+01  -0.1111E+01   0.3253E+01
 -0.3867E+01  -0.1707E+00   0.3454E+01
 -0.3961E+01  -0.1318E+01   0.4272E+01
 -0.3120E+01  -0.5832E+00   0.4226E+01
 -0.3560E+01  -0.8037E+00  -0.3474E+01
  0.3593E+01   0.6678E+00  -0.2903E+01
 -0.4223E+01  -0.6401E+00  -0.2396E+01
 -0.4177E+01  -0.2945E-01  -0.3142E+01
 -0.2549E+01  -0.2173E+01  -0.1984E+01
  0.3915E+01   0.1733E+00  -0.2047E+01
 -0.4037E+01  -0.1173E+01  -0.3284E+00
 -0.4209E+01  -0.4069E+00  -0.1298E+01
 -0.3243E+01  -0.1507E+01   0.1905E+00
  0.3597E+01   0.4286E+00  -0.1070E+01
  0.4269E+01  -0.6964E+00   0.1412E+01
 -0.3573E+01  -0.5637E+00   0.5368E+00
 -0.3727E+01  -0.1623E+01   0.1417E+01
  0.3787E+01   0.3796E+00   0.1891E+01
 -0.4207E+01   0.1062E+01   0.2459E+01
 -0.3719E+01   0.1897E+01   0.2132E+01
 -0.2875E+01   0.7270E-02   0.3281E+01
  0.4142E+01   0.1902E+01   0.3071E+01
  0.4229E+01   0.1069E+00  -0.4207E+01
 -0.3434E+01   0.1468E+01   0.3114E+01
 -0.3231E+01   0.2207E+00  -0.3592E+01
 -0.4275E+01   0.2168E+01  -0.3799E+01
 -0.3824E+01   0.7349E+00  -0.2526E+01
  0.3986E+01   0.1077E+01  -0.3849E+01
 -0.3218E+01  -0.2920E+00  -0.2639E+01
  0.3617E+01   0.2552E+01  -0.2081E+01
 -0.4119E+01   0.8852E+00  -0.1481E+01
 -0.3993E+01   0.2080E+01  -0.1677E+01
 -0.3412E+01  -0.4742E+00  -0.6995E+00
  0.4134E+01   0.2081E+01   0.2495E+00
 -0.4267E+01   0.2286E+00   0.9133E+00
 -0.4104E+01   0.1462E+01  -0.6851E+00
 -0.3257E+01  -0.4557E+00   0.1540E+01
 -0.3677E+01   0.1512E+01   0.7558E+00
 -0.2879E+01   0.1544E+01   0.1603E+01
 -0.2330E+01   0.2319E+01   0.1055E+01
 -0.2558E+01   0.1672E+01   0.2570E+01
 -0.2928E+01   0.2619E+01   0.2182E+01
 -0.3461E+01   0.1697E+01   0.4115E+01
 -0.2589E+01   0.2425E+01   0.3252E+01
 -0.2606E+01   0.1118E+01  -0.4010E+01
 -0.3331E+01   0.2725E+01   0.3980E+01
 -0.3580E+01   0.1193E+01  -0.3508E+01
 -0.3292E+01   0.2263E+01  -0.3512E+01
 -0.2504E+01   0.1566E+01  -0.3102E+01
 -0.2700E+01   0.2491E+01  -0.2669E+01
 -0.3160E+01   0.1092E+01  -0.1666E+01
 -0.2463E+01   0.1757E+01  -0.1983E+01
 -0.2371E+01   0.1209E+01  -0.9658E+00
 -0.3105E+01   0.2009E+01  -0.1119E+01
 -0.3207E+01   0.1489E+01  -0.2049E+00
 -0.2312E+01   0.2057E+01  -0.2884E+00
 -0.2626E+01   0.1301E+01   0.6053E+00
 -0.3377E+01   0.2431E+01   0.1229E+01
 -0.2908E+01   0.3447E+01   0.1368E+01
 -0.1957E+01   0.3917E+01   0.1266E+01
 -0.2066E+01   0.3036E+01   0.1812E+01
 -0.2733E+01   0.3754E+01   0.2278E+01
 -0.2885E+01   0.4047E+01   0.3811E+01
 -0.2067E+01   0.3377E+01   0.2964E+01
 -0.2275E+01   0.3105E+01   0.3994E+01
 -0.3375E+01  -0.3681E+01  -0.3230E+01
 -0.3064E+01   0.3418E+01  -0.3840E+01
 -0.1910E+01   0.3893E+01  -0.3928E+01
 -0.2237E+01   0.3372E+01  -0.3121E+01
 -0.2674E+01   0.4166E+01  -0.2665E+01
 -0.3330E+01   0.2991E+01  -0.1822E+01
 -0.1854E+01   0.3509E+01  -0.1973E+01
 -0.2290E+01   0.2729E+01  -0.1531E+01
 -0.2668E+01   0.3825E+01  -0.1360E+01
 -0.3009E+01   0.3055E+01  -0.8504E+00
 -0.2058E+01   0.3793E+01  -0.3741E+00
 -0.2628E+01   0.3135E+01   0.1619E+00
 -0.2653E+01   0.4139E+01   0.6116E+00
 -0.2364E+01  -0.3507E+01   0.1451E+01
 -0.1620E+01  -0.2786E+01   0.1683E+01
 -0.2176E+01  -0.3142E+01   0.2453E+01
 -0.2202E+01  -0.2178E+01   0.2931E+01
