      rx_fcc       ry_fcc       rz_fcc
 -0.5161E+00  -0.3420E+01  -0.3420E+01
 -0.6721E-01  -0.2565E+01  -0.3420E+01
  0.1878E+00  -0.3420E+01  -0.2565E+01
 -0.7177E+00  -0.2565E+01  -0.2565E+01
 -0.5147E+00  -0.3420E+01  -0.1710E+01
 -0.6723E-01  -0.2565E+01  -0.1710E+01
  0.1713E+00  -0.3420E+01  -0.8550E+00
 -0.7302E+00  -0.2565E+01  -0.8550E+00
 -0.5326E+00  -0.3420E+01   0.0000E+00
 -0.8718E-01  -0.2565E+01   0.0000E+00
  0.1546E+00  -0.3420E+01   0.8550E+00
 -0.7432E+00  -0.2565E+01   0.8550E+00
 -0.5340E+00  -0.3420E+01   0.1710E+01
 -0.8739E-01  -0.2565E+01   0.1710E+01
  0.1698E+00  -0.3420E+01   0.2565E+01
 -0.7302E+00  -0.2565E+01   0.2565E+01
 -0.6283E+00  -0.1710E+01  -0.3420E+01
 -0.5003E-01  -0.8550E+00  -0.3420E+01
  0.7391E-01  -0.1710E+01  -0.2565E+01
 -0.7127E+00  -0.8550E+00  -0.2565E+01
 -0.6269E+00  -0.1710E+01  -0.1710E+01
 -0.5998E-01  -0.8550E+00  -0.1710E+01
  0.6009E-01  -0.1710E+01  -0.8550E+00
 -0.7088E+00  -0.8550E+00  -0.8550E+00
 -0.6392E+00  -0.1710E+01   0.0000E+00
 -0.4260E-01  -0.8550E+00   0.0000E+00
  0.4747E-01  -0.1710E+01   0.8550E+00
 -0.6902E+00  -0.8550E+00   0.8550E+00
 -0.6396E+00  -0.1710E+01   0.1710E+01
 -0.3103E-01  -0.8550E+00   0.1710E+01
  0.5730E-01  -0.1710E+01   0.2565E+01
 -0.6937E+00  -0.8550E+00   0.2565E+01
 -0.6797E+00   0.0000E+00  -0.3420E+01
 -0.5818E-01   0.8550E+00  -0.3420E+01
 -0.2226E-01   0.0000E+00  -0.2565E+01
 -0.6986E+00   0.8550E+00  -0.2565E+01
 -0.6765E+00   0.0000E+00  -0.1710E+01
 -0.5735E-01   0.8550E+00  -0.1710E+01
 -0.2510E-01   0.0000E+00  -0.8550E+00
