      rx_fcc       ry_fcc       rz_fcc
  0.2343E+01   0.3123E+01   0.3701E+01
  0.2666E+01   0.3884E+01   0.2259E+01
  0.3111E+01   0.3219E+01   0.2895E+01
  0.1783E+01   0.4097E+01   0.3414E+01
  0.2641E+01   0.2984E+01  -0.2565E+01
  0.3470E+01   0.3407E+01   0.3881E+01
  0.3408E+01   0.2501E+01  -0.3182E+01
  0.2515E+01  -0.3639E+01  -0.3207E+01
  0.2555E+01   0.2513E+01  -0.1622E+01
  0.2807E+01   0.4126E+01  -0.2397E+01
  0.3301E+01   0.2669E+01  -0.9318E+00
  0.1932E+01   0.3702E+01  -0.1962E+01
  0.3216E+01   0.2734E+01   0.1573E+00
  0.2938E+01   0.3761E+01  -0.1227E+01
  0.3442E+01   0.2634E+01   0.1167E+01
  0.2029E+01   0.3969E+01  -0.6034E+00
  0.3512E+01   0.3362E+01   0.1909E+01
  0.2833E+01   0.3755E+01  -0.2434E-01
  0.3638E+01   0.2410E+01   0.2333E+01
  0.2456E+01   0.4112E+01   0.1263E+01
  0.2845E+01  -0.4197E+01   0.4173E+01
  0.2779E+01  -0.3532E+01   0.2418E+01
  0.3574E+01   0.4018E+01  -0.3761E+01
  0.2378E+01  -0.3201E+01   0.4121E+01
  0.2655E+01   0.3678E+01  -0.3369E+01
  0.3228E+01  -0.2583E+01   0.3937E+01
  0.3621E+01   0.3495E+01  -0.2884E+01
  0.3185E+01  -0.2978E+01  -0.3599E+01
  0.2566E+01  -0.3721E+01  -0.1339E+01
  0.2528E+01  -0.2697E+01  -0.2544E+01
  0.3609E+01  -0.3890E+01  -0.1121E+01
  0.2211E+01  -0.2379E+01  -0.1558E+01
  0.2944E+01  -0.3737E+01  -0.2803E+00
  0.3194E+01  -0.2896E+01  -0.9866E+00
  0.3190E+01  -0.3759E+01   0.7594E+00
  0.3295E+01  -0.2540E+01   0.3374E+00
  0.3509E+01  -0.3921E+01   0.1779E+01
  0.2911E+01  -0.2713E+01   0.1297E+01
  0.3987E+01   0.4167E+01   0.2617E+01
