      rx_fcc       ry_fcc       rz_fcc
  0.2325E+01   0.3002E+01   0.3708E+01
  0.2555E+01   0.3910E+01   0.2204E+01
  0.3037E+01   0.3271E+01   0.2921E+01
  0.1675E+01   0.3921E+01   0.3459E+01
  0.2592E+01   0.3057E+01  -0.2792E+01
  0.3366E+01   0.3352E+01   0.3955E+01
  0.3430E+01   0.2442E+01  -0.3086E+01
  0.2475E+01  -0.3827E+01  -0.3197E+01
  0.2611E+01   0.2575E+01  -0.1847E+01
  0.2810E+01   0.4068E+01  -0.2442E+01
  0.3235E+01   0.2696E+01  -0.9792E+00
  0.2016E+01   0.3588E+01  -0.1943E+01
  0.3132E+01   0.2593E+01   0.8008E-01
  0.2857E+01   0.3700E+01  -0.1187E+01
  0.3573E+01   0.2605E+01   0.1057E+01
  0.1884E+01   0.3943E+01  -0.8098E+00
  0.3275E+01   0.3219E+01   0.1849E+01
  0.2641E+01   0.3712E+01   0.1937E-01
  0.3661E+01   0.2410E+01   0.2361E+01
  0.2254E+01   0.4078E+01   0.1075E+01
  0.2726E+01  -0.4215E+01   0.3771E+01
  0.2729E+01  -0.3621E+01   0.2375E+01
  0.3399E+01   0.4218E+01  -0.4028E+01
  0.2408E+01  -0.3183E+01   0.3770E+01
  0.2582E+01   0.3762E+01  -0.3652E+01
  0.3312E+01  -0.2733E+01   0.3977E+01
  0.3521E+01   0.3788E+01  -0.3128E+01
  0.3147E+01  -0.3094E+01  -0.3557E+01
  0.2469E+01  -0.3814E+01  -0.1619E+01
  0.2551E+01  -0.2822E+01  -0.2671E+01
  0.3522E+01  -0.3893E+01  -0.1521E+01
  0.2330E+01  -0.2857E+01  -0.1664E+01
  0.2884E+01  -0.3873E+01  -0.6142E+00
  0.3242E+01  -0.3038E+01  -0.1051E+01
  0.2962E+01  -0.3770E+01   0.4349E+00
  0.2775E+01  -0.2763E+01   0.2328E+00
  0.3152E+01  -0.3942E+01   0.1464E+01
  0.2891E+01  -0.2974E+01   0.1175E+01
  0.3724E+01   0.4137E+01   0.2177E+01
  0.2223E+01  -0.2793E+01   0.2019E+01
  0.2754E+01  -0.2259E+01   0.2759E+01
  0.3107E+01  -0.1322E+01   0.2727E+01
  0.3327E+01  -0.3124E+01   0.3017E+01
  0.2503E+01  -0.9193E+00   0.3621E+01
  0.2598E+01  -0.2073E+01  -0.4059E+01
  0.3203E+01  -0.1665E+01   0.3676E+01
  0.3184E+01  -0.2129E+01  -0.3134E+01
  0.2836E+01  -0.1097E+01  -0.3923E+01
  0.2950E+01  -0.2180E+01  -0.1961E+01
  0.2656E+01  -0.1241E+01  -0.2431E+01
  0.3983E+01  -0.2469E+01  -0.1353E+01
  0.2443E+01  -0.1315E+01  -0.1431E+01
  0.2909E+01  -0.1769E+01   0.5538E+00
  0.3394E+01  -0.1588E+01  -0.1241E+01
  0.3691E+01  -0.2247E+01   0.1051E+01
  0.3404E+01  -0.8478E+00   0.3705E+00
  0.2791E+01  -0.2049E+01   0.1622E+01
  0.3458E+01  -0.1271E+01   0.1468E+01
  0.3522E+01  -0.2967E+01   0.1970E+01
  0.2413E+01  -0.1090E+01   0.1774E+01
  0.3486E+01  -0.7114E+00   0.3400E+01
  0.3715E+01   0.2072E+00   0.2916E+01
  0.3810E+01  -0.9055E+00  -0.4120E+01
  0.2857E+01   0.1708E+00   0.3555E+01
  0.2891E+01  -0.1245E+00  -0.3806E+01
  0.3170E+01   0.7909E+00  -0.4274E+01
  0.3419E+01  -0.8457E+00  -0.3104E+01
  0.2306E+01   0.7266E+00  -0.3248E+01
  0.2354E+01  -0.2846E+00  -0.7423E+00
  0.2643E+01  -0.2034E+00  -0.2746E+01
  0.3065E+01  -0.5346E+00  -0.1744E+01
  0.2605E+01   0.7389E+00  -0.9933E+00
  0.3082E+01   0.1563E+00  -0.7739E-01
  0.3315E+01  -0.7211E+00  -0.7201E+00
  0.4167E+01  -0.3496E+00  -0.2437E+00
  0.2968E+01   0.6547E+00   0.9329E+00
  0.2465E+01  -0.2264E+00   0.2246E+01
  0.3021E+01  -0.3843E+00   0.1208E+01
  0.3513E+01  -0.5914E+00   0.2260E+01
  0.2962E+01   0.6724E+00   0.2281E+01
  0.3002E+01   0.1217E+01   0.3157E+01
  0.3100E+01   0.2291E+01   0.3272E+01
  0.3973E+01   0.9055E+00   0.3606E+01
  0.2850E+01   0.2535E+01  -0.4043E+01
  0.2038E+01   0.1880E+01  -0.3531E+01
  0.3513E+01   0.1740E+01   0.4046E+01
  0.3017E+01   0.1535E+01  -0.3609E+01
  0.2863E+01   0.1612E+01  -0.2596E+01
  0.2863E+01   0.6375E+00  -0.2135E+01
  0.3999E+01   0.1517E+01  -0.2861E+01
  0.3365E+01   0.1532E+01  -0.1582E+01
  0.2254E+01   0.1489E+01  -0.1691E+01
  0.2838E+01   0.1686E+01  -0.6106E+00
  0.3957E+01   0.2011E+01  -0.7239E+00
  0.3593E+01   0.1107E+01  -0.1123E+00
  0.3038E+01   0.1694E+01   0.5871E+00
  0.3934E+01   0.1177E+01   0.1124E+01
  0.4244E+01   0.2076E+01   0.1550E+01
  0.3145E+01   0.1661E+01   0.1751E+01
  0.2527E+01   0.2357E+01   0.2411E+01
  0.4118E+01   0.3248E+01   0.2819E+01
 -0.3663E+01   0.3858E+01   0.2517E+01
 -0.3760E+01   0.2416E+01   0.2609E+01
 -0.3963E+01   0.3626E+01   0.3639E+01
  0.4143E+01   0.2596E+01   0.3675E+01
 -0.3185E+01   0.3134E+01   0.3126E+01
  0.4179E+01   0.3176E+01  -0.3896E+01
 -0.4029E+01   0.4052E+01  -0.3075E+01
 -0.4135E+01   0.2750E+01  -0.2843E+01
 -0.3285E+01   0.3359E+01  -0.2884E+01
  0.4004E+01   0.3601E+01  -0.2052E+01
  0.4253E+01   0.3972E+01  -0.8964E+00
 -0.4262E+01   0.2916E+01  -0.1175E+01
 -0.3546E+01   0.3919E+01  -0.4823E-01
 -0.3654E+01   0.2534E+01  -0.2625E+00
  0.3919E+01   0.3221E+01  -0.2069E+00
  0.3455E+01   0.3636E+01   0.8286E+00
 -0.3958E+01   0.3052E+01   0.6155E+00
 -0.4078E+01   0.3122E+01   0.1733E+01
  0.3589E+01   0.4126E+01   0.3199E+01
  0.4231E+01  -0.3631E+01   0.3377E+01
 -0.3046E+01  -0.4090E+01   0.1923E+01
 -0.3406E+01  -0.3817E+01   0.2934E+01
 -0.4147E+01  -0.2701E+01   0.3997E+01
  0.3867E+01  -0.3508E+01  -0.4228E+01
 -0.3426E+01  -0.3703E+01   0.4014E+01
 -0.4135E+01   0.4198E+01  -0.4111E+01
