      rx_fcc       ry_fcc       rz_fcc
  0.2347E+01   0.2885E+01   0.3688E+01
  0.2485E+01   0.3930E+01   0.2139E+01
  0.3195E+01   0.3390E+01   0.2925E+01
  0.1662E+01   0.3872E+01   0.3633E+01
  0.2684E+01   0.3088E+01  -0.2849E+01
  0.3381E+01   0.3389E+01   0.3940E+01
  0.3568E+01   0.2577E+01  -0.2957E+01
  0.2437E+01  -0.3748E+01  -0.3230E+01
  0.2834E+01   0.2696E+01  -0.1835E+01
  0.2839E+01   0.4115E+01  -0.2534E+01
  0.3285E+01   0.2676E+01  -0.8773E+00
  0.1974E+01   0.3747E+01  -0.1905E+01
  0.3248E+01   0.2658E+01   0.1393E+00
  0.2753E+01   0.3707E+01  -0.1212E+01
  0.3750E+01   0.2696E+01   0.1039E+01
  0.1739E+01   0.4072E+01  -0.9041E+00
  0.3423E+01   0.3083E+01   0.1925E+01
  0.2460E+01   0.3827E+01  -0.6078E-01
  0.3923E+01   0.2481E+01   0.2615E+01
  0.2020E+01   0.4156E+01   0.8850E+00
  0.2759E+01   0.4225E+01   0.3808E+01
  0.2769E+01  -0.3473E+01   0.2203E+01
  0.3693E+01   0.4239E+01  -0.4083E+01
  0.2469E+01  -0.2912E+01   0.3704E+01
  0.2806E+01   0.3771E+01  -0.3647E+01
  0.3418E+01  -0.2537E+01   0.3974E+01
  0.3750E+01   0.3852E+01  -0.3062E+01
  0.2958E+01  -0.3068E+01  -0.3831E+01
  0.2624E+01  -0.3983E+01  -0.1593E+01
  0.2501E+01  -0.2707E+01  -0.2863E+01
  0.3662E+01  -0.4141E+01  -0.1373E+01
  0.2298E+01  -0.2856E+01  -0.1819E+01
  0.3056E+01  -0.4001E+01  -0.5262E+00
  0.3082E+01  -0.2826E+01  -0.9918E+00
  0.3139E+01  -0.3874E+01   0.5122E+00
  0.2619E+01  -0.2524E+01   0.4443E-01
  0.3157E+01  -0.4174E+01   0.1501E+01
  0.2954E+01  -0.2934E+01   0.1080E+01
  0.3810E+01   0.4083E+01   0.2263E+01
  0.2164E+01  -0.2629E+01   0.1792E+01
  0.2901E+01  -0.2325E+01   0.2900E+01
  0.3026E+01  -0.1187E+01   0.2583E+01
  0.3527E+01  -0.3125E+01   0.3161E+01
  0.2457E+01  -0.7329E+00   0.3451E+01
  0.2787E+01  -0.2054E+01  -0.3901E+01
  0.3164E+01  -0.1541E+01   0.3597E+01
  0.3499E+01  -0.2281E+01  -0.2976E+01
  0.2894E+01  -0.9283E+00  -0.4131E+01
  0.3197E+01  -0.2203E+01  -0.1760E+01
  0.2780E+01  -0.1051E+01  -0.2434E+01
  0.4161E+01  -0.2448E+01  -0.1090E+01
  0.2408E+01  -0.1013E+01  -0.1394E+01
  0.3032E+01  -0.1700E+01   0.8643E+00
  0.3403E+01  -0.1445E+01  -0.1117E+01
  0.3841E+01  -0.2282E+01   0.1201E+01
  0.3391E+01  -0.7142E+00   0.4061E+00
  0.2995E+01  -0.2028E+01   0.1870E+01
  0.3431E+01  -0.1023E+01   0.1531E+01
