      rx_fcc       ry_fcc       rz_fcc
  0.2216E+01   0.2824E+01   0.3313E+01
  0.2467E+01   0.3802E+01   0.2099E+01
  0.3360E+01   0.3458E+01   0.2996E+01
  0.1640E+01   0.3789E+01   0.3630E+01
  0.2497E+01   0.3226E+01  -0.3296E+01
  0.3593E+01   0.3287E+01   0.4026E+01
  0.3497E+01   0.2794E+01  -0.3049E+01
  0.2476E+01  -0.4158E+01  -0.3191E+01
  0.2451E+01   0.2756E+01  -0.2375E+01
  0.3116E+01   0.3725E+01  -0.2573E+01
  0.2976E+01   0.2678E+01  -0.1457E+01
  0.2164E+01   0.3565E+01  -0.1799E+01
  0.2863E+01   0.2289E+01  -0.4478E+00
  0.3007E+01   0.3509E+01  -0.8122E+00
  0.3365E+01   0.2950E+01   0.2869E+00
  0.1908E+01   0.3517E+01  -0.7593E+00
  0.2992E+01   0.2908E+01   0.1345E+01
  0.2466E+01   0.3747E+01   0.1617E+00
  0.3837E+01   0.2727E+01   0.2355E+01
  0.1910E+01   0.3585E+01   0.1064E+01
  0.2621E+01   0.4128E+01   0.3396E+01
  0.2814E+01  -0.3539E+01   0.2194E+01
  0.3650E+01  -0.4223E+01   0.3868E+01
  0.2452E+01  -0.3192E+01   0.3533E+01
  0.2873E+01   0.3884E+01  -0.4054E+01
  0.3495E+01  -0.3083E+01   0.4138E+01
  0.3856E+01   0.3757E+01  -0.3389E+01
  0.2583E+01  -0.3421E+01  -0.3984E+01
  0.2511E+01  -0.4086E+01  -0.2114E+01
  0.2433E+01  -0.3065E+01  -0.2968E+01
  0.3363E+01  -0.4250E+01  -0.1438E+01
  0.2582E+01  -0.3129E+01  -0.1789E+01
  0.2916E+01  -0.4038E+01  -0.4269E+00
  0.3091E+01  -0.2912E+01  -0.8267E+00
  0.3392E+01  -0.3946E+01   0.4958E+00
  0.2434E+01  -0.2548E+01  -0.3652E-01
  0.3113E+01   0.4253E+01   0.1432E+01
  0.2974E+01  -0.2949E+01   0.8536E+00
  0.3783E+01   0.3665E+01   0.1954E+01
  0.2168E+01  -0.2743E+01   0.1685E+01
  0.2787E+01  -0.2423E+01   0.2749E+01
  0.3152E+01  -0.1383E+01   0.2429E+01
  0.3454E+01  -0.3229E+01   0.3018E+01
  0.2504E+01  -0.1107E+01   0.3237E+01
  0.2701E+01  -0.2342E+01  -0.4162E+01
  0.3278E+01  -0.1871E+01   0.3608E+01
  0.3282E+01  -0.2514E+01  -0.3180E+01
  0.2817E+01  -0.1154E+01  -0.4255E+01
  0.3120E+01  -0.2234E+01  -0.1794E+01
  0.2713E+01  -0.1235E+01  -0.2730E+01
  0.3987E+01  -0.2446E+01  -0.1075E+01
  0.2407E+01  -0.1309E+01  -0.1649E+01
  0.2991E+01  -0.1832E+01   0.5523E+00
  0.3437E+01  -0.1388E+01  -0.1172E+01
  0.3846E+01  -0.2254E+01   0.1009E+01
  0.3252E+01  -0.8111E+00   0.2833E+00
  0.2937E+01  -0.2019E+01   0.1604E+01
  0.3244E+01  -0.1041E+01   0.1360E+01
  0.3594E+01  -0.2721E+01   0.2072E+01
  0.2287E+01  -0.1060E+01   0.1818E+01
  0.3619E+01  -0.6914E+00   0.3626E+01
  0.3969E+01   0.4910E+00   0.3258E+01
  0.3830E+01  -0.6914E+00  -0.3855E+01
  0.2944E+01   0.3601E+00   0.3653E+01
  0.2822E+01  -0.2046E+00  -0.3618E+01
  0.3271E+01   0.7227E+00  -0.3925E+01
  0.3501E+01  -0.5377E+00  -0.2905E+01
  0.2476E+01   0.1078E+01  -0.3176E+01
  0.2826E+01  -0.2973E+00  -0.8735E+00
  0.2831E+01   0.2307E+00  -0.2646E+01
  0.3317E+01  -0.5452E+00  -0.1858E+01
  0.2558E+01   0.9331E+00  -0.7877E+00
  0.3200E+01   0.3043E+00   0.2192E-01
  0.3843E+01  -0.6028E+00  -0.5712E+00
  0.4259E+01   0.1554E+00  -0.8700E-02
  0.3190E+01   0.9475E+00   0.9293E+00
  0.2887E+01  -0.2511E+00   0.2209E+01
  0.3420E+01  -0.5770E-01   0.1010E+01
  0.3853E+01  -0.5585E+00   0.2574E+01
  0.3016E+01   0.8460E+00   0.2635E+01
  0.3389E+01   0.1357E+01   0.3516E+01
  0.3204E+01   0.2434E+01   0.3251E+01
 -0.4150E+01   0.1334E+01   0.3933E+01
  0.2667E+01   0.2726E+01   0.4271E+01
  0.2366E+01   0.2142E+01  -0.3301E+01
  0.3620E+01   0.2185E+01   0.4170E+01
  0.3328E+01   0.1767E+01  -0.3441E+01
  0.3123E+01   0.1978E+01  -0.2410E+01
  0.3169E+01   0.8972E+00  -0.1819E+01
  0.4144E+01   0.1859E+01  -0.2579E+01
  0.3654E+01   0.1723E+01  -0.1337E+01
  0.2528E+01   0.1710E+01  -0.1550E+01
  0.3443E+01   0.1421E+01  -0.2315E+00
  0.3842E+01   0.2729E+01  -0.7788E+00
  0.4210E+01   0.1129E+01   0.4245E+00
  0.3193E+01   0.1973E+01   0.7227E+00
  0.4168E+01   0.1347E+01   0.1491E+01
  0.4020E+01   0.2400E+01   0.1315E+01
  0.3574E+01   0.1740E+01   0.2345E+01
  0.2704E+01   0.2557E+01   0.2354E+01
 -0.4197E+01   0.3411E+01   0.3188E+01
 -0.3640E+01  -0.4158E+01   0.2819E+01
 -0.3499E+01   0.2624E+01   0.3081E+01
 -0.3776E+01   0.3959E+01   0.3957E+01
 -0.4064E+01   0.2756E+01   0.4050E+01
 -0.3105E+01   0.3569E+01   0.3161E+01
 -0.3740E+01   0.3294E+01  -0.3584E+01
 -0.3911E+01   0.4217E+01  -0.2788E+01
 -0.3843E+01   0.2875E+01  -0.2592E+01
 -0.3094E+01   0.3610E+01  -0.2366E+01
 -0.3731E+01   0.3331E+01  -0.1585E+01
  0.4265E+01   0.3840E+01  -0.8846E+00
 -0.3782E+01   0.3038E+01  -0.5468E+00
 -0.3366E+01   0.4008E+01  -0.3689E+00
 -0.3219E+01   0.2484E+01   0.1574E+00
  0.4214E+01   0.3600E+01   0.1336E+00
 -0.4142E+01   0.3387E+01   0.1165E+01
 -0.3350E+01   0.3406E+01   0.4956E+00
 -0.3770E+01   0.3301E+01   0.2220E+01
  0.3888E+01  -0.4210E+01   0.2843E+01
 -0.4158E+01  -0.3520E+01   0.3507E+01
 -0.3186E+01  -0.3563E+01   0.2131E+01
 -0.3091E+01  -0.3808E+01   0.3555E+01
 -0.4198E+01  -0.2541E+01   0.3810E+01
 -0.4221E+01  -0.3732E+01  -0.4028E+01
 -0.3365E+01  -0.3078E+01   0.4170E+01
 -0.3308E+01   0.4266E+01  -0.3772E+01
  0.4140E+01  -0.3223E+01  -0.3119E+01
  0.3699E+01  -0.3718E+01  -0.2331E+01
 -0.3757E+01  -0.3382E+01  -0.2362E+01
 -0.3776E+01  -0.4216E+01  -0.1744E+01
  0.4260E+01  -0.3403E+01  -0.1402E+01
  0.3898E+01  -0.3684E+01  -0.4883E+00
 -0.3370E+01  -0.3549E+01  -0.9165E+00
 -0.3736E+01  -0.3577E+01   0.3478E-01
  0.4092E+01  -0.3073E+01   0.4773E+00
 -0.4211E+01  -0.4173E+01   0.8005E+00
 -0.3504E+01  -0.3515E+01   0.1191E+01
 -0.3754E+01   0.4202E+01   0.1740E+01
  0.4126E+01  -0.3635E+01   0.1978E+01
 -0.4038E+01  -0.2934E+01   0.2658E+01
 -0.3520E+01  -0.2058E+01   0.2511E+01
 -0.2940E+01  -0.2978E+01   0.2877E+01
  0.4065E+01  -0.2060E+01   0.2961E+01
  0.4096E+01  -0.2234E+01  -0.3813E+01
 -0.3251E+01  -0.2289E+01   0.3515E+01
 -0.3723E+01  -0.2307E+01  -0.3016E+01
  0.4174E+01  -0.1516E+01  -0.3066E+01
  0.3990E+01  -0.2532E+01  -0.2314E+01
 -0.3443E+01  -0.1521E+01  -0.2346E+01
 -0.3564E+01  -0.2452E+01  -0.1925E+01
  0.3909E+01  -0.1522E+01  -0.2073E+01
 -0.3794E+01  -0.2393E+01  -0.3119E+00
 -0.3920E+01  -0.1692E+01  -0.1353E+01
 -0.3371E+01  -0.2593E+01   0.6620E+00
  0.3803E+01  -0.1828E+01  -0.1580E+00
 -0.3952E+01  -0.2611E+01   0.1634E+01
 -0.4244E+01  -0.1414E+01   0.6035E+00
 -0.2918E+01  -0.2585E+01   0.1725E+01
  0.4088E+01  -0.1751E+01   0.1957E+01
 -0.3817E+01  -0.1022E+01   0.2242E+01
 -0.3763E+01   0.2654E-02   0.2324E+01
 -0.3847E+01  -0.1311E+01   0.3248E+01
 -0.3911E+01  -0.3156E+00   0.3362E+01
 -0.4069E+01  -0.1340E+01   0.4251E+01
 -0.3273E+01  -0.6216E+00   0.4104E+01
 -0.3570E+01  -0.9197E+00  -0.3404E+01
  0.3682E+01   0.9376E+00  -0.2751E+01
 -0.4129E+01  -0.6701E+00  -0.2456E+01
 -0.4185E+01   0.1793E+00  -0.3114E+01
 -0.2584E+01  -0.1866E+01  -0.1936E+01
  0.4016E+01   0.2427E+00  -0.2070E+01
 -0.3849E+01  -0.1268E+01  -0.4530E+00
 -0.4166E+01  -0.5054E+00  -0.1460E+01
 -0.3229E+01  -0.1643E+01   0.2748E+00
  0.3679E+01   0.5612E+00  -0.8540E+00
  0.4250E+01  -0.7388E+00   0.1370E+01
 -0.3594E+01  -0.6031E+00   0.4625E+00
 -0.3599E+01  -0.1684E+01   0.1295E+01
  0.3810E+01   0.3752E+00   0.2003E+01
 -0.4178E+01   0.1093E+01   0.2479E+01
 -0.3799E+01   0.2028E+01   0.2241E+01
 -0.3116E+01   0.2586E+00   0.3161E+01
  0.4208E+01   0.2024E+01   0.3218E+01
  0.4232E+01   0.2105E+00   0.4225E+01
 -0.3444E+01   0.1442E+01   0.3115E+01
 -0.3334E+01   0.7360E-01  -0.3697E+01
 -0.4245E+01   0.2236E+01  -0.3521E+01
 -0.3739E+01   0.8297E+00  -0.2452E+01
  0.4134E+01   0.1155E+01  -0.3651E+01
 -0.3297E+01  -0.1644E+00  -0.2697E+01
  0.3889E+01   0.2840E+01  -0.1930E+01
 -0.3976E+01   0.7048E+00  -0.1361E+01
 -0.3892E+01   0.2048E+01  -0.1615E+01
 -0.3604E+01  -0.2809E+00  -0.6582E+00
  0.4218E+01   0.2177E+01   0.1240E+00
 -0.4126E+01   0.2354E+00   0.1023E+01
 -0.4012E+01   0.1446E+01  -0.6362E+00
 -0.3267E+01  -0.4942E+00   0.1510E+01
 -0.3678E+01   0.1792E+01   0.8340E+00
 -0.2982E+01   0.1726E+01   0.1720E+01
 -0.2280E+01   0.2315E+01   0.1259E+01
 -0.2537E+01   0.1759E+01   0.2662E+01
 -0.2832E+01   0.2682E+01   0.2218E+01
 -0.3207E+01   0.1816E+01   0.4045E+01
 -0.2479E+01   0.2627E+01   0.3262E+01
 -0.2554E+01   0.1177E+01  -0.3883E+01
 -0.3051E+01   0.2833E+01   0.4093E+01
 -0.3446E+01   0.1121E+01  -0.3418E+01
 -0.3219E+01   0.2191E+01  -0.3524E+01
 -0.2397E+01   0.1656E+01  -0.2852E+01
 -0.2753E+01   0.2636E+01  -0.2637E+01
 -0.3081E+01   0.1212E+01  -0.1587E+01
 -0.2394E+01   0.2008E+01  -0.1816E+01
 -0.2277E+01   0.1299E+01  -0.8592E+00
 -0.3069E+01   0.2208E+01  -0.9697E+00
 -0.3151E+01   0.1435E+01  -0.6490E-01
 -0.2273E+01   0.2101E+01  -0.1876E+00
 -0.2562E+01   0.1403E+01   0.7819E+00
 -0.3324E+01   0.2610E+01   0.1289E+01
 -0.2942E+01   0.3546E+01   0.1416E+01
 -0.2106E+01   0.4161E+01   0.1216E+01
 -0.1972E+01   0.3219E+01   0.1889E+01
 -0.2735E+01   0.4065E+01   0.2260E+01
 -0.2675E+01   0.3810E+01   0.4054E+01
 -0.2082E+01   0.3723E+01   0.2978E+01
 -0.1914E+01   0.3112E+01   0.4152E+01
 -0.3423E+01  -0.3312E+01  -0.3379E+01
 -0.2663E+01   0.3223E+01  -0.3570E+01
 -0.2141E+01   0.4200E+01  -0.3602E+01
 -0.2047E+01   0.3463E+01  -0.2778E+01
 -0.2862E+01  -0.4029E+01  -0.2806E+01
 -0.2699E+01   0.3090E+01  -0.1663E+01
 -0.2142E+01   0.4185E+01  -0.2083E+01
 -0.1948E+01   0.2632E+01  -0.1130E+01
 -0.2772E+01   0.3995E+01  -0.1233E+01
 -0.2701E+01   0.3184E+01  -0.5317E+00
 -0.2223E+01   0.4077E+01  -0.2919E+00
 -0.2345E+01   0.3185E+01   0.5163E+00
 -0.2932E+01  -0.4215E+01   0.6556E+00
 -0.2188E+01  -0.3498E+01   0.1864E+01
 -0.1789E+01  -0.2304E+01   0.1843E+01
 -0.1844E+01  -0.3132E+01   0.2891E+01
 -0.2489E+01  -0.2110E+01   0.2640E+01
 -0.2414E+01  -0.2840E+01   0.3747E+01
 -0.1774E+01  -0.2132E+01   0.3348E+01
 -0.2096E+01  -0.3913E+01   0.3717E+01
 -0.3294E+01  -0.2113E+01  -0.3962E+01
 -0.2860E+01  -0.2875E+01  -0.2708E+01
 -0.2479E+01  -0.2970E+01  -0.3694E+01
 -0.2009E+01  -0.3487E+01  -0.3025E+01
 -0.2031E+01  -0.2944E+01  -0.1918E+01
 -0.2907E+01  -0.3576E+01  -0.1907E+01
 -0.1910E+01  -0.2196E+01  -0.1111E+01
 -0.2348E+01  -0.3478E+01  -0.1106E+01
 -0.2908E+01  -0.2550E+01  -0.9477E+00
 -0.2741E+01  -0.3384E+01  -0.1420E+00
 -0.1591E+01  -0.2970E+01  -0.4052E+00
 -0.2396E+01  -0.3215E+01   0.8069E+00
 -0.2404E+01  -0.2103E+01   0.1028E+01
 -0.2765E+01  -0.1345E+01   0.1771E+01
 -0.1739E+01  -0.1307E+01   0.1358E+01
 -0.1946E+01  -0.1196E+01   0.2448E+01
 -0.2880E+01  -0.8601E+00   0.2796E+01
 -0.2743E+01  -0.1480E+01   0.3747E+01
 -0.2245E+01  -0.6517E+00   0.3635E+01
 -0.2171E+01  -0.1971E+01  -0.4080E+01
