      rx_fcc       ry_fcc       rz_fcc
  0.1792E+01   0.3209E+01   0.2907E+01
  0.2210E+01   0.4124E+01   0.1958E+01
  0.2981E+01   0.3114E+01   0.2898E+01
  0.1850E+01   0.4049E+01   0.3643E+01
  0.2569E+01   0.2964E+01  -0.2422E+01
  0.3142E+01   0.3497E+01   0.3872E+01
  0.3443E+01   0.2756E+01  -0.3087E+01
  0.2420E+01  -0.3905E+01  -0.2987E+01
  0.2850E+01   0.2536E+01  -0.1317E+01
  0.2931E+01   0.4019E+01  -0.2266E+01
  0.3342E+01   0.2464E+01  -0.3286E+00
  0.1892E+01   0.4202E+01  -0.2120E+01
  0.3486E+01   0.2664E+01   0.6507E+00
  0.2504E+01   0.3807E+01  -0.1173E+01
  0.3464E+01   0.2645E+01   0.1684E+01
  0.1471E+01   0.4172E+01  -0.1008E+01
  0.3734E+01   0.3535E+01   0.2210E+01
  0.2436E+01   0.3905E+01  -0.7161E-01
  0.3553E+01   0.2248E+01   0.2644E+01
  0.2092E+01   0.3817E+01   0.9478E+00
  0.2803E+01  -0.4020E+01  -0.4018E+01
  0.2437E+01  -0.3409E+01   0.2407E+01
  0.3583E+01   0.3977E+01  -0.3630E+01
  0.1830E+01  -0.2850E+01   0.4133E+01
  0.2544E+01   0.3609E+01  -0.3419E+01
  0.3014E+01  -0.2781E+01   0.4221E+01
  0.3878E+01   0.3750E+01  -0.2632E+01
  0.2479E+01  -0.2989E+01  -0.3434E+01
  0.2083E+01  -0.3592E+01  -0.1424E+01
  0.2038E+01  -0.3116E+01  -0.2406E+01
  0.3057E+01  -0.3905E+01  -0.1415E+01
  0.2281E+01  -0.2623E+01  -0.1314E+01
  0.2568E+01  -0.3655E+01  -0.4523E+00
  0.3284E+01  -0.3077E+01  -0.8319E+00
  0.2437E+01  -0.3691E+01   0.6129E+00
  0.3086E+01  -0.2961E+01   0.2689E+00
  0.3074E+01  -0.3924E+01   0.1498E+01
  0.2595E+01  -0.3024E+01   0.1454E+01
  0.3421E+01  -0.3873E+01   0.2483E+01
  0.1541E+01  -0.3064E+01   0.2136E+01
  0.2462E+01  -0.2196E+01   0.2369E+01
  0.2927E+01  -0.1654E+01   0.3291E+01
  0.3054E+01  -0.3045E+01   0.3116E+01
  0.2649E+01  -0.6295E+00   0.3808E+01
  0.2269E+01  -0.1742E+01   0.4132E+01
  0.3599E+01  -0.1908E+01   0.4084E+01
  0.2864E+01  -0.1874E+01  -0.3417E+01
  0.2691E+01  -0.1018E+01  -0.3743E+01
  0.2532E+01  -0.2161E+01  -0.2402E+01
  0.2406E+01  -0.1225E+01  -0.2438E+01
  0.3425E+01  -0.2137E+01  -0.1529E+01
  0.2694E+01  -0.1551E+01  -0.1431E+01
  0.2298E+01  -0.1967E+01   0.3141E+00
  0.3628E+01  -0.1367E+01  -0.8079E+00
  0.3302E+01  -0.2146E+01   0.9272E+00
  0.3173E+01  -0.1274E+01   0.3222E+00
  0.2032E+01  -0.1858E+01   0.1321E+01
  0.3191E+01  -0.1361E+01   0.1515E+01
  0.3372E+01  -0.2743E+01   0.1899E+01
  0.2203E+01  -0.1096E+01   0.1949E+01
  0.3499E+01  -0.7558E+00   0.3401E+01
  0.3435E+01   0.1231E+00   0.3132E+01
  0.3587E+01  -0.8295E+00  -0.4121E+01
  0.2373E+01   0.4150E+00   0.3492E+01
  0.2902E+01   0.2745E+00  -0.3753E+01
  0.3204E+01   0.9436E+00   0.4009E+01
  0.3209E+01  -0.6331E+00  -0.3084E+01
  0.2334E+01   0.8992E+00  -0.2965E+01
  0.2302E+01  -0.2738E+00  -0.1501E+00
  0.2355E+01  -0.1456E+00  -0.2819E+01
  0.3126E+01  -0.5919E+00  -0.1914E+01
  0.2321E+01   0.6233E+00  -0.9787E+00
  0.3174E+01   0.5044E+00  -0.1631E+00
  0.2994E+01  -0.2536E+00  -0.9018E+00
  0.4094E+01  -0.8637E+00   0.1209E-01
  0.2742E+01   0.6819E+00   0.8080E+00
  0.2325E+01  -0.2848E+00   0.2657E+01
  0.2619E+01  -0.4068E+00   0.9933E+00
  0.3272E+01  -0.8676E+00   0.2436E+01
  0.2303E+01   0.8384E+00   0.1862E+01
  0.2957E+01   0.1286E+01   0.2876E+01
  0.2302E+01   0.2288E+01   0.2705E+01
 -0.4198E+01   0.1240E+01   0.4054E+01
  0.2176E+01   0.2832E+01   0.3929E+01
  0.2115E+01   0.1922E+01  -0.3654E+01
  0.3047E+01   0.2140E+01   0.3662E+01
  0.3194E+01   0.1412E+01  -0.3586E+01
  0.2764E+01   0.1962E+01  -0.2639E+01
  0.2686E+01   0.4936E+00  -0.1970E+01
  0.3845E+01   0.1781E+01  -0.2683E+01
  0.3163E+01   0.1504E+01  -0.1619E+01
  0.1969E+01   0.1382E+01  -0.1941E+01
  0.2930E+01   0.1538E+01  -0.5396E+00
  0.4073E+01   0.1912E+01  -0.8340E+00
  0.3964E+01   0.1367E+01   0.1258E+00
  0.2994E+01   0.1760E+01   0.5832E+00
  0.3754E+01   0.1086E+01   0.1159E+01
  0.4185E+01   0.1772E+01   0.1859E+01
  0.3034E+01   0.1654E+01   0.1833E+01
  0.2413E+01   0.2965E+01   0.1808E+01
  0.4112E+01   0.3103E+01   0.3038E+01
 -0.3740E+01   0.3740E+01   0.2432E+01
 -0.3603E+01   0.2458E+01   0.3041E+01
 -0.4151E+01   0.3729E+01   0.3790E+01
  0.4121E+01   0.2519E+01   0.3925E+01
 -0.3289E+01   0.3341E+01   0.3398E+01
  0.4229E+01   0.3214E+01  -0.3802E+01
 -0.3963E+01  -0.3919E+01  -0.2858E+01
 -0.4175E+01   0.2808E+01  -0.2650E+01
 -0.3672E+01   0.3608E+01  -0.2982E+01
