      rx_fcc       ry_fcc       rz_fcc
  0.2341E+01   0.2880E+01   0.3705E+01
  0.2513E+01   0.3857E+01   0.2171E+01
  0.3124E+01   0.3352E+01   0.2889E+01
  0.1625E+01   0.3864E+01   0.3527E+01
  0.2643E+01   0.3065E+01  -0.2813E+01
  0.3373E+01   0.3347E+01   0.3942E+01
  0.3491E+01   0.2515E+01  -0.3004E+01
  0.2413E+01  -0.3787E+01  -0.3259E+01
  0.2799E+01   0.2678E+01  -0.1806E+01
  0.2810E+01   0.4127E+01  -0.2528E+01
  0.3279E+01   0.2712E+01  -0.8848E+00
  0.2046E+01   0.3684E+01  -0.1915E+01
  0.3247E+01   0.2648E+01   0.1594E+00
  0.2835E+01   0.3658E+01  -0.1124E+01
  0.3755E+01   0.2675E+01   0.1036E+01
  0.1827E+01   0.3989E+01  -0.8779E+00
  0.3393E+01   0.3153E+01   0.1906E+01
  0.2523E+01   0.3769E+01  -0.2538E-03
  0.3861E+01   0.2508E+01   0.2556E+01
  0.2130E+01   0.4137E+01   0.9612E+00
  0.2773E+01  -0.4259E+01   0.3828E+01
  0.2716E+01  -0.3426E+01   0.2233E+01
  0.3557E+01   0.4211E+01  -0.4016E+01
  0.2433E+01  -0.3021E+01   0.3679E+01
  0.2800E+01   0.3726E+01  -0.3602E+01
  0.3301E+01  -0.2599E+01   0.3889E+01
  0.3684E+01   0.3781E+01  -0.3047E+01
  0.2884E+01  -0.3081E+01  -0.3865E+01
  0.2639E+01  -0.3940E+01  -0.1559E+01
  0.2441E+01  -0.2754E+01  -0.2917E+01
  0.3667E+01  -0.4172E+01  -0.1417E+01
  0.2191E+01  -0.2899E+01  -0.1916E+01
  0.3057E+01  -0.4072E+01  -0.5359E+00
  0.3016E+01  -0.2958E+01  -0.1086E+01
  0.3091E+01  -0.3944E+01   0.5254E+00
  0.2531E+01  -0.2569E+01   0.2795E-01
  0.3176E+01  -0.4193E+01   0.1517E+01
  0.2834E+01  -0.2920E+01   0.9892E+00
  0.3813E+01   0.4011E+01   0.2226E+01
  0.2088E+01  -0.2704E+01   0.1743E+01
  0.2884E+01  -0.2418E+01   0.2842E+01
  0.2899E+01  -0.1271E+01   0.2478E+01
  0.3435E+01  -0.3268E+01   0.3071E+01
  0.2409E+01  -0.8178E+00   0.3332E+01
  0.2676E+01  -0.2078E+01  -0.3927E+01
  0.3063E+01  -0.1663E+01   0.3497E+01
  0.3341E+01  -0.2407E+01  -0.3145E+01
  0.2750E+01  -0.1039E+01  -0.4253E+01
  0.3017E+01  -0.2321E+01  -0.1922E+01
  0.2635E+01  -0.1257E+01  -0.2540E+01
  0.3945E+01  -0.2577E+01  -0.1327E+01
  0.2274E+01  -0.1172E+01  -0.1543E+01
  0.2911E+01  -0.1854E+01   0.6931E+00
  0.3270E+01  -0.1588E+01  -0.1211E+01
  0.3719E+01  -0.2353E+01   0.1061E+01
  0.3294E+01  -0.8558E+00   0.3129E+00
  0.2865E+01  -0.2091E+01   0.1734E+01
  0.3376E+01  -0.1190E+01   0.1491E+01
  0.3515E+01  -0.2967E+01   0.1913E+01
  0.2260E+01  -0.9940E+00   0.1617E+01
  0.3504E+01  -0.7792E+00   0.3503E+01
  0.3775E+01   0.2729E+00   0.2956E+01
  0.3760E+01  -0.9394E+00  -0.4012E+01
  0.2792E+01   0.1936E+00   0.3451E+01
  0.3035E+01  -0.2116E+00  -0.3730E+01
  0.3025E+01   0.7926E+00  -0.4236E+01
  0.3455E+01  -0.8626E+00  -0.2967E+01
  0.2302E+01   0.8314E+00  -0.3286E+01
  0.2395E+01  -0.3348E+00  -0.5959E+00
  0.2661E+01  -0.1555E+00  -0.2739E+01
  0.3148E+01  -0.6675E+00  -0.1774E+01
  0.2552E+01   0.6975E+00  -0.9784E+00
  0.3192E+01   0.1486E+00  -0.3678E-01
  0.3367E+01  -0.6711E+00  -0.7344E+00
  0.4231E+01  -0.3981E+00  -0.1068E+00
  0.2929E+01   0.7796E+00   0.9985E+00
  0.2685E+01  -0.2709E+00   0.2448E+01
  0.3085E+01  -0.2403E+00   0.1142E+01
  0.3681E+01  -0.6480E+00   0.2425E+01
  0.2967E+01   0.7432E+00   0.2320E+01
  0.3019E+01   0.1262E+01   0.3310E+01
  0.3179E+01   0.2339E+01   0.3331E+01
  0.3986E+01   0.9570E+00   0.3706E+01
  0.2896E+01   0.2585E+01  -0.3975E+01
  0.2180E+01   0.1990E+01  -0.3344E+01
  0.3606E+01   0.1851E+01   0.4150E+01
  0.3183E+01   0.1549E+01  -0.3475E+01
  0.2985E+01   0.1684E+01  -0.2471E+01
  0.2938E+01   0.6529E+00  -0.2000E+01
  0.4128E+01   0.1647E+01  -0.2699E+01
  0.3476E+01   0.1584E+01  -0.1456E+01
  0.2416E+01   0.1617E+01  -0.1533E+01
  0.2908E+01   0.1652E+01  -0.5240E+00
  0.4045E+01   0.2086E+01  -0.6272E+00
  0.3666E+01   0.1124E+01   0.1589E-01
  0.3052E+01   0.1776E+01   0.6857E+00
  0.3983E+01   0.1233E+01   0.1245E+01
 -0.4198E+01   0.2170E+01   0.1622E+01
  0.3222E+01   0.1753E+01   0.1820E+01
  0.2532E+01   0.2373E+01   0.2450E+01
  0.4211E+01   0.3375E+01   0.2913E+01
 -0.3527E+01   0.3941E+01   0.2716E+01
 -0.3662E+01   0.2560E+01   0.2715E+01
 -0.3861E+01   0.3641E+01   0.3762E+01
  0.4223E+01   0.2660E+01   0.3660E+01
 -0.3008E+01   0.3130E+01   0.3248E+01
  0.4169E+01   0.3207E+01  -0.3921E+01
 -0.3897E+01   0.4046E+01  -0.3034E+01
 -0.4127E+01   0.2904E+01  -0.2873E+01
 -0.3220E+01   0.3338E+01  -0.2804E+01
  0.3980E+01   0.3558E+01  -0.2100E+01
 -0.4244E+01   0.3992E+01  -0.7406E+00
  0.4260E+01   0.3010E+01  -0.1156E+01
 -0.3495E+01   0.3991E+01   0.2104E-02
 -0.3654E+01   0.2612E+01  -0.2746E+00
  0.4010E+01   0.3226E+01  -0.1123E+00
  0.3680E+01   0.3644E+01   0.8939E+00
 -0.3860E+01   0.3026E+01   0.6718E+00
 -0.4095E+01   0.3215E+01   0.1736E+01
  0.3623E+01   0.4219E+01   0.3217E+01
 -0.4238E+01  -0.3471E+01   0.3476E+01
 -0.2973E+01  -0.4010E+01   0.2062E+01
 -0.3349E+01  -0.3648E+01   0.3017E+01
 -0.4109E+01  -0.2615E+01   0.4157E+01
  0.3823E+01  -0.3385E+01  -0.4166E+01
 -0.3364E+01  -0.3647E+01   0.4113E+01
 -0.4040E+01  -0.4240E+01  -0.4028E+01
  0.3957E+01  -0.3727E+01  -0.3154E+01
  0.3158E+01  -0.3451E+01  -0.2454E+01
 -0.4203E+01  -0.3649E+01  -0.2174E+01
 -0.3627E+01   0.4072E+01  -0.2065E+01
 -0.4050E+01  -0.3584E+01  -0.1156E+01
  0.3589E+01  -0.3263E+01  -0.2810E+00
 -0.3259E+01   0.4254E+01  -0.1061E+01
 -0.3899E+01  -0.3451E+01  -0.1604E+00
  0.4118E+01  -0.3387E+01   0.8372E+00
  0.3987E+01  -0.4213E+01   0.1523E+00
 -0.3424E+01  -0.3531E+01   0.1258E+01
 -0.4149E+01   0.4257E+01   0.1216E+01
 -0.4041E+01  -0.3841E+01   0.2224E+01
 -0.4256E+01  -0.2873E+01   0.2549E+01
 -0.3510E+01  -0.1963E+01   0.2425E+01
 -0.3265E+01  -0.2957E+01   0.2243E+01
  0.3991E+01  -0.2272E+01   0.3278E+01
  0.3662E+01  -0.1920E+01  -0.4071E+01
 -0.3487E+01  -0.2588E+01   0.3303E+01
 -0.4158E+01  -0.2760E+01  -0.3356E+01
  0.4112E+01  -0.1724E+01  -0.3181E+01
  0.3907E+01  -0.2694E+01  -0.2372E+01
 -0.3541E+01  -0.1702E+01  -0.2653E+01
 -0.3696E+01  -0.2568E+01  -0.2059E+01
  0.3663E+01  -0.1608E+01  -0.2228E+01
 -0.4032E+01  -0.2476E+01  -0.5080E+00
 -0.4029E+01  -0.1704E+01  -0.1602E+01
 -0.3755E+01  -0.2588E+01   0.4917E+00
  0.3426E+01  -0.2232E+01  -0.3630E+00
 -0.4026E+01  -0.2662E+01   0.1566E+01
  0.4002E+01  -0.1683E+01   0.3378E+00
 -0.3029E+01  -0.2462E+01   0.1326E+01
  0.3822E+01  -0.1988E+01   0.2160E+01
 -0.4117E+01  -0.1171E+01   0.1882E+01
 -0.3888E+01  -0.2128E+00   0.2320E+01
  0.4274E+01  -0.1366E+01   0.2899E+01
 -0.4049E+01  -0.4702E+00   0.3358E+01
 -0.4092E+01  -0.1523E+01   0.3955E+01
 -0.3286E+01  -0.6303E+00   0.4095E+01
 -0.3832E+01  -0.9809E+00  -0.3628E+01
  0.3360E+01   0.5844E+00  -0.3043E+01
 -0.4163E+01  -0.8528E+00  -0.2504E+01
  0.4128E+01  -0.1396E+00  -0.3358E+01
 -0.2497E+01  -0.2479E+01  -0.2124E+01
  0.3794E+01  -0.3214E-01  -0.2297E+01
  0.4158E+01  -0.1386E+01  -0.6580E+00
  0.4198E+01  -0.6971E+00  -0.1465E+01
 -0.3499E+01  -0.1646E+01  -0.1014E+00
  0.3698E+01   0.2499E+00  -0.1126E+01
  0.4142E+01  -0.6914E+00   0.9561E+00
 -0.3472E+01  -0.8036E+00   0.4496E+00
 -0.3771E+01  -0.1659E+01   0.1053E+01
  0.3893E+01   0.1780E+00   0.1772E+01
  0.3957E+01   0.1115E+01   0.2263E+01
 -0.3626E+01   0.1541E+01   0.2208E+01
 -0.3112E+01  -0.2413E+00   0.3013E+01
  0.4253E+01   0.1705E+01   0.3077E+01
  0.3838E+01   0.5583E-01   0.4077E+01
 -0.3409E+01   0.1176E+01   0.3160E+01
 -0.3526E+01   0.2507E+00  -0.3733E+01
 -0.4239E+01   0.2148E+01  -0.3625E+01
 -0.3984E+01   0.6600E+00  -0.2871E+01
