 0.000000E+00  0.000000E+00  0.100000E+01
 0.000000E+00  0.500000E-01  0.987688E+00
 0.000000E+00  0.100000E+00  0.951057E+00
 0.000000E+00  0.150000E+00  0.891007E+00
 0.000000E+00  0.200000E+00  0.809017E+00
 0.000000E+00  0.250000E+00  0.707107E+00
 0.000000E+00  0.300000E+00  0.587785E+00
 0.000000E+00  0.350000E+00  0.453990E+00
 0.000000E+00  0.400000E+00  0.309017E+00
 0.000000E+00  0.450000E+00  0.156434E+00
 0.000000E+00  0.500000E+00 -0.437114E-07
 0.000000E+00  0.550000E+00 -0.156435E+00
 0.000000E+00  0.600000E+00 -0.309017E+00
 0.000000E+00  0.650000E+00 -0.453991E+00
 0.000000E+00  0.700000E+00 -0.587785E+00
 0.000000E+00  0.750000E+00 -0.707107E+00
 0.000000E+00  0.800000E+00 -0.809017E+00
 0.000000E+00  0.850000E+00 -0.891007E+00
 0.000000E+00  0.900000E+00 -0.951057E+00
 0.000000E+00  0.950000E+00 -0.987688E+00
 0.000000E+00  0.100000E+01 -0.100000E+01
 
 0.205063E+02  0.000000E+00  0.980494E+00
 0.205063E+02  0.500000E-01  0.968422E+00
 0.205063E+02  0.100000E+00  0.932505E+00
 0.205063E+02  0.150000E+00  0.873626E+00
 0.205063E+02  0.200000E+00  0.793236E+00
 0.205063E+02  0.250000E+00  0.693314E+00
 0.205063E+02  0.300000E+00  0.576320E+00
 0.205063E+02  0.350000E+00  0.445135E+00
 0.205063E+02  0.400000E+00  0.302989E+00
 0.205063E+02  0.450000E+00  0.153383E+00
 0.205063E+02  0.500000E+00 -0.428588E-07
 0.205063E+02  0.550000E+00 -0.153383E+00
 0.205063E+02  0.600000E+00 -0.302989E+00
 0.205063E+02  0.650000E+00 -0.445135E+00
 0.205063E+02  0.700000E+00 -0.576320E+00
 0.205063E+02  0.750000E+00 -0.693314E+00
 0.205063E+02  0.800000E+00 -0.793236E+00
 0.205063E+02  0.850000E+00 -0.873627E+00
 0.205063E+02  0.900000E+00 -0.932505E+00
 0.205063E+02  0.950000E+00 -0.968422E+00
 0.205063E+02  0.100000E+01 -0.980494E+00
 
 0.410127E+02  0.000000E+00  0.970884E+00
 0.410127E+02  0.500000E-01  0.958931E+00
 0.410127E+02  0.100000E+00  0.923366E+00
 0.410127E+02  0.150000E+00  0.865064E+00
 0.410127E+02  0.200000E+00  0.785462E+00
 0.410127E+02  0.250000E+00  0.686519E+00
 0.410127E+02  0.300000E+00  0.570671E+00
 0.410127E+02  0.350000E+00  0.440772E+00
 0.410127E+02  0.400000E+00  0.300020E+00
 0.410127E+02  0.450000E+00  0.151880E+00
 0.410127E+02  0.500000E+00 -0.424387E-07
 0.410127E+02  0.550000E+00 -0.151880E+00
 0.410127E+02  0.600000E+00 -0.300020E+00
 0.410127E+02  0.650000E+00 -0.440772E+00
 0.410127E+02  0.700000E+00 -0.570671E+00
 0.410127E+02  0.750000E+00 -0.686519E+00
 0.410127E+02  0.800000E+00 -0.785462E+00
 0.410127E+02  0.850000E+00 -0.865064E+00
 0.410127E+02  0.900000E+00 -0.923366E+00
 0.410127E+02  0.950000E+00 -0.958931E+00
 0.410127E+02  0.100000E+01 -0.970884E+00
 
 0.615190E+02  0.000000E+00  0.961368E+00
 0.615190E+02  0.500000E-01  0.949532E+00
 0.615190E+02  0.100000E+00  0.914316E+00
 0.615190E+02  0.150000E+00  0.856585E+00
 0.615190E+02  0.200000E+00  0.777763E+00
 0.615190E+02  0.250000E+00  0.679790E+00
 0.615190E+02  0.300000E+00  0.565078E+00
 0.615190E+02  0.350000E+00  0.436452E+00
 0.615190E+02  0.400000E+00  0.297079E+00
 0.615190E+02  0.450000E+00  0.150391E+00
 0.615190E+02  0.500000E+00 -0.420228E-07
 0.615190E+02  0.550000E+00 -0.150391E+00
 0.615190E+02  0.600000E+00 -0.297079E+00
 0.615190E+02  0.650000E+00 -0.436452E+00
 0.615190E+02  0.700000E+00 -0.565078E+00
 0.615190E+02  0.750000E+00 -0.679790E+00
 0.615190E+02  0.800000E+00 -0.777763E+00
 0.615190E+02  0.850000E+00 -0.856586E+00
 0.615190E+02  0.900000E+00 -0.914316E+00
 0.615190E+02  0.950000E+00 -0.949532E+00
 0.615190E+02  0.100000E+01 -0.961368E+00
 
 0.820253E+02  0.000000E+00  0.951946E+00
 0.820253E+02  0.500000E-01  0.940226E+00
 0.820253E+02  0.100000E+00  0.905354E+00
 0.820253E+02  0.150000E+00  0.848190E+00
 0.820253E+02  0.200000E+00  0.770140E+00
 0.820253E+02  0.250000E+00  0.673127E+00
 0.820253E+02  0.300000E+00  0.559540E+00
 0.820253E+02  0.350000E+00  0.432174E+00
 0.820253E+02  0.400000E+00  0.294167E+00
 0.820253E+02  0.450000E+00  0.148917E+00
 0.820253E+02  0.500000E+00 -0.416110E-07
 0.820253E+02  0.550000E+00 -0.148917E+00
 0.820253E+02  0.600000E+00 -0.294168E+00
 0.820253E+02  0.650000E+00 -0.432174E+00
 0.820253E+02  0.700000E+00 -0.559540E+00
 0.820253E+02  0.750000E+00 -0.673127E+00
 0.820253E+02  0.800000E+00 -0.770140E+00
 0.820253E+02  0.850000E+00 -0.848190E+00
 0.820253E+02  0.900000E+00 -0.905354E+00
 0.820253E+02  0.950000E+00 -0.940226E+00
 0.820253E+02  0.100000E+01 -0.951946E+00
 
 0.102532E+03  0.000000E+00  0.942616E+00
 0.102532E+03  0.500000E-01  0.931011E+00
 0.102532E+03  0.100000E+00  0.896481E+00
 0.102532E+03  0.150000E+00  0.839877E+00
 0.102532E+03  0.200000E+00  0.762592E+00
 0.102532E+03  0.250000E+00  0.666530E+00
 0.102532E+03  0.300000E+00  0.554056E+00
 0.102532E+03  0.350000E+00  0.427939E+00
 0.102532E+03  0.400000E+00  0.291284E+00
 0.102532E+03  0.450000E+00  0.147458E+00
 0.102532E+03  0.500000E+00 -0.412034E-07
 0.102532E+03  0.550000E+00 -0.147458E+00
 0.102532E+03  0.600000E+00 -0.291284E+00
 0.102532E+03  0.650000E+00 -0.427939E+00
 0.102532E+03  0.700000E+00 -0.554056E+00
 0.102532E+03  0.750000E+00 -0.666530E+00
 0.102532E+03  0.800000E+00 -0.762592E+00
 0.102532E+03  0.850000E+00 -0.839877E+00
 0.102532E+03  0.900000E+00 -0.896481E+00
 0.102532E+03  0.950000E+00 -0.931011E+00
 0.102532E+03  0.100000E+01 -0.942616E+00
 
 0.123038E+03  0.000000E+00  0.933377E+00
 0.123038E+03  0.500000E-01  0.921886E+00
 0.123038E+03  0.100000E+00  0.887694E+00
 0.123038E+03  0.150000E+00  0.831645E+00
 0.123038E+03  0.200000E+00  0.755118E+00
 0.123038E+03  0.250000E+00  0.659997E+00
 0.123038E+03  0.300000E+00  0.548625E+00
 0.123038E+03  0.350000E+00  0.423744E+00
 0.123038E+03  0.400000E+00  0.288429E+00
 0.123038E+03  0.450000E+00  0.146012E+00
 0.123038E+03  0.500000E+00 -0.408000E-07
 0.123038E+03  0.550000E+00 -0.146012E+00
 0.123038E+03  0.600000E+00 -0.288429E+00
 0.123038E+03  0.650000E+00 -0.423744E+00
 0.123038E+03  0.700000E+00 -0.548625E+00
 0.123038E+03  0.750000E+00 -0.659997E+00
 0.123038E+03  0.800000E+00 -0.755118E+00
 0.123038E+03  0.850000E+00 -0.831645E+00
 0.123038E+03  0.900000E+00 -0.887695E+00
 0.123038E+03  0.950000E+00 -0.921886E+00
 0.123038E+03  0.100000E+01 -0.933377E+00
 
 0.143544E+03  0.000000E+00  0.924229E+00
 0.143544E+03  0.500000E-01  0.912850E+00
 0.143544E+03  0.100000E+00  0.878994E+00
 0.143544E+03  0.150000E+00  0.823494E+00
 0.143544E+03  0.200000E+00  0.747717E+00
 0.143544E+03  0.250000E+00  0.653529E+00
 0.143544E+03  0.300000E+00  0.543248E+00
 0.143544E+03  0.350000E+00  0.419591E+00
 0.143544E+03  0.400000E+00  0.285602E+00
 0.143544E+03  0.450000E+00  0.144581E+00
 0.143544E+03  0.500000E+00 -0.404012E-07
 0.143544E+03  0.550000E+00 -0.144581E+00
 0.143544E+03  0.600000E+00 -0.285603E+00
 0.143544E+03  0.650000E+00 -0.419591E+00
 0.143544E+03  0.700000E+00 -0.543248E+00
 0.143544E+03  0.750000E+00 -0.653529E+00
 0.143544E+03  0.800000E+00 -0.747717E+00
 0.143544E+03  0.850000E+00 -0.823494E+00
 0.143544E+03  0.900000E+00 -0.878994E+00
 0.143544E+03  0.950000E+00 -0.912850E+00
 0.143544E+03  0.100000E+01 -0.924229E+00
 
 0.164051E+03  0.000000E+00  0.915171E+00
 0.164051E+03  0.500000E-01  0.903903E+00
 0.164051E+03  0.100000E+00  0.870379E+00
 0.164051E+03  0.150000E+00  0.815423E+00
 0.164051E+03  0.200000E+00  0.740389E+00
 0.164051E+03  0.250000E+00  0.647123E+00
 0.164051E+03  0.300000E+00  0.537924E+00
 0.164051E+03  0.350000E+00  0.415479E+00
 0.164051E+03  0.400000E+00  0.282803E+00
 0.164051E+03  0.450000E+00  0.143164E+00
 0.164051E+03  0.500000E+00 -0.400073E-07
 0.164051E+03  0.550000E+00 -0.143164E+00
 0.164051E+03  0.600000E+00 -0.282803E+00
 0.164051E+03  0.650000E+00 -0.415479E+00
 0.164051E+03  0.700000E+00 -0.537924E+00
 0.164051E+03  0.750000E+00 -0.647123E+00
 0.164051E+03  0.800000E+00 -0.740389E+00
 0.164051E+03  0.850000E+00 -0.815423E+00
 0.164051E+03  0.900000E+00 -0.870379E+00
 0.164051E+03  0.950000E+00 -0.903903E+00
 0.164051E+03  0.100000E+01 -0.915171E+00
 
 0.184557E+03  0.000000E+00  0.906201E+00
 0.184557E+03  0.500000E-01  0.895044E+00
 0.184557E+03  0.100000E+00  0.861848E+00
 0.184557E+03  0.150000E+00  0.807431E+00
 0.184557E+03  0.200000E+00  0.733132E+00
 0.184557E+03  0.250000E+00  0.640781E+00
 0.184557E+03  0.300000E+00  0.532652E+00
 0.184557E+03  0.350000E+00  0.411407E+00
 0.184557E+03  0.400000E+00  0.280031E+00
 0.184557E+03  0.450000E+00  0.141761E+00
 0.184557E+03  0.500000E+00 -0.396186E-07
 0.184557E+03  0.550000E+00 -0.141761E+00
 0.184557E+03  0.600000E+00 -0.280032E+00
 0.184557E+03  0.650000E+00 -0.411407E+00
 0.184557E+03  0.700000E+00 -0.532652E+00
 0.184557E+03  0.750000E+00 -0.640781E+00
 0.184557E+03  0.800000E+00 -0.733132E+00
 0.184557E+03  0.850000E+00 -0.807431E+00
 0.184557E+03  0.900000E+00 -0.861848E+00
 0.184557E+03  0.950000E+00 -0.895044E+00
 0.184557E+03  0.100000E+01 -0.906201E+00
 
 0.205063E+03  0.000000E+00  0.897319E+00
 0.205063E+03  0.500000E-01  0.886272E+00
 0.205063E+03  0.100000E+00  0.853401E+00
 0.205063E+03  0.150000E+00  0.799517E+00
 0.205063E+03  0.200000E+00  0.725947E+00
 0.205063E+03  0.250000E+00  0.634501E+00
 0.205063E+03  0.300000E+00  0.527431E+00
 0.205063E+03  0.350000E+00  0.407374E+00
 0.205063E+03  0.400000E+00  0.277287E+00
 0.205063E+03  0.450000E+00  0.140372E+00
 0.205063E+03  0.500000E+00 -0.392356E-07
 0.205063E+03  0.550000E+00 -0.140372E+00
 0.205063E+03  0.600000E+00 -0.277287E+00
 0.205063E+03  0.650000E+00 -0.407374E+00
 0.205063E+03  0.700000E+00 -0.527431E+00
 0.205063E+03  0.750000E+00 -0.634501E+00
 0.205063E+03  0.800000E+00 -0.725947E+00
 0.205063E+03  0.850000E+00 -0.799517E+00
 0.205063E+03  0.900000E+00 -0.853401E+00
 0.205063E+03  0.950000E+00 -0.886272E+00
 0.205063E+03  0.100000E+01 -0.897319E+00
 
 0.225570E+03  0.000000E+00  0.888525E+00
 0.225570E+03  0.500000E-01  0.877585E+00
 0.225570E+03  0.100000E+00  0.845037E+00
 0.225570E+03  0.150000E+00  0.791681E+00
 0.225570E+03  0.200000E+00  0.718832E+00
 0.225570E+03  0.250000E+00  0.628282E+00
 0.225570E+03  0.300000E+00  0.522262E+00
 0.225570E+03  0.350000E+00  0.403382E+00
 0.225570E+03  0.400000E+00  0.274569E+00
 0.225570E+03  0.450000E+00  0.138996E+00
 0.225570E+03  0.500000E+00 -0.388588E-07
 0.225570E+03  0.550000E+00 -0.138996E+00
 0.225570E+03  0.600000E+00 -0.274569E+00
 0.225570E+03  0.650000E+00 -0.403382E+00
 0.225570E+03  0.700000E+00 -0.522262E+00
 0.225570E+03  0.750000E+00 -0.628282E+00
 0.225570E+03  0.800000E+00 -0.718832E+00
 0.225570E+03  0.850000E+00 -0.791681E+00
 0.225570E+03  0.900000E+00 -0.845037E+00
 0.225570E+03  0.950000E+00 -0.877585E+00
 0.225570E+03  0.100000E+01 -0.888525E+00
 
 0.246076E+03  0.000000E+00  0.879816E+00
 0.246076E+03  0.500000E-01  0.868984E+00
 0.246076E+03  0.100000E+00  0.836755E+00
 0.246076E+03  0.150000E+00  0.783922E+00
 0.246076E+03  0.200000E+00  0.711786E+00
 0.246076E+03  0.250000E+00  0.622124E+00
 0.246076E+03  0.300000E+00  0.517143E+00
 0.246076E+03  0.350000E+00  0.399428E+00
 0.246076E+03  0.400000E+00  0.271878E+00
 0.246076E+03  0.450000E+00  0.137634E+00
 0.246076E+03  0.500000E+00 -0.384888E-07
 0.246076E+03  0.550000E+00 -0.137634E+00
 0.246076E+03  0.600000E+00 -0.271878E+00
 0.246076E+03  0.650000E+00 -0.399428E+00
 0.246076E+03  0.700000E+00 -0.517143E+00
 0.246076E+03  0.750000E+00 -0.622124E+00
 0.246076E+03  0.800000E+00 -0.711786E+00
 0.246076E+03  0.850000E+00 -0.783922E+00
 0.246076E+03  0.900000E+00 -0.836755E+00
 0.246076E+03  0.950000E+00 -0.868984E+00
 0.246076E+03  0.100000E+01 -0.879816E+00
 
 0.266582E+03  0.000000E+00  0.871193E+00
 0.266582E+03  0.500000E-01  0.860467E+00
 0.266582E+03  0.100000E+00  0.828554E+00
 0.266582E+03  0.150000E+00  0.776239E+00
 0.266582E+03  0.200000E+00  0.704810E+00
 0.266582E+03  0.250000E+00  0.616026E+00
 0.266582E+03  0.300000E+00  0.512074E+00
 0.266582E+03  0.350000E+00  0.395513E+00
 0.266582E+03  0.400000E+00  0.269213E+00
 0.266582E+03  0.450000E+00  0.136285E+00
 0.266582E+03  0.500000E+00 -0.381261E-07
 0.266582E+03  0.550000E+00 -0.136285E+00
 0.266582E+03  0.600000E+00 -0.269213E+00
 0.266582E+03  0.650000E+00 -0.395513E+00
 0.266582E+03  0.700000E+00 -0.512074E+00
 0.266582E+03  0.750000E+00 -0.616027E+00
 0.266582E+03  0.800000E+00 -0.704810E+00
 0.266582E+03  0.850000E+00 -0.776239E+00
 0.266582E+03  0.900000E+00 -0.828554E+00
 0.266582E+03  0.950000E+00 -0.860467E+00
 0.266582E+03  0.100000E+01 -0.871193E+00
 
 0.287089E+03  0.000000E+00  0.862654E+00
 0.287089E+03  0.500000E-01  0.852034E+00
 0.287089E+03  0.100000E+00  0.820433E+00
 0.287089E+03  0.150000E+00  0.768631E+00
 0.287089E+03  0.200000E+00  0.697902E+00
 0.287089E+03  0.250000E+00  0.609989E+00
 0.287089E+03  0.300000E+00  0.507056E+00
 0.287089E+03  0.350000E+00  0.391637E+00
 0.287089E+03  0.400000E+00  0.266575E+00
 0.287089E+03  0.450000E+00  0.134949E+00
 0.287089E+03  0.500000E+00 -0.377710E-07
 0.287089E+03  0.550000E+00 -0.134949E+00
 0.287089E+03  0.600000E+00 -0.266575E+00
 0.287089E+03  0.650000E+00 -0.391637E+00
 0.287089E+03  0.700000E+00 -0.507056E+00
 0.287089E+03  0.750000E+00 -0.609989E+00
 0.287089E+03  0.800000E+00 -0.697902E+00
 0.287089E+03  0.850000E+00 -0.768631E+00
 0.287089E+03  0.900000E+00 -0.820433E+00
 0.287089E+03  0.950000E+00 -0.852034E+00
 0.287089E+03  0.100000E+01 -0.862654E+00
 
 0.307595E+03  0.000000E+00  0.854199E+00
 0.307595E+03  0.500000E-01  0.843683E+00
 0.307595E+03  0.100000E+00  0.812392E+00
 0.307595E+03  0.150000E+00  0.761097E+00
 0.307595E+03  0.200000E+00  0.691062E+00
 0.307595E+03  0.250000E+00  0.604010E+00
 0.307595E+03  0.300000E+00  0.502086E+00
 0.307595E+03  0.350000E+00  0.387798E+00
 0.307595E+03  0.400000E+00  0.263962E+00
 0.307595E+03  0.450000E+00  0.133626E+00
 0.307595E+03  0.500000E+00 -0.374241E-07
 0.307595E+03  0.550000E+00 -0.133626E+00
 0.307595E+03  0.600000E+00 -0.263962E+00
 0.307595E+03  0.650000E+00 -0.387798E+00
 0.307595E+03  0.700000E+00 -0.502086E+00
 0.307595E+03  0.750000E+00 -0.604010E+00
 0.307595E+03  0.800000E+00 -0.691062E+00
 0.307595E+03  0.850000E+00 -0.761097E+00
 0.307595E+03  0.900000E+00 -0.812392E+00
 0.307595E+03  0.950000E+00 -0.843683E+00
 0.307595E+03  0.100000E+01 -0.854200E+00
 
 0.328101E+03  0.000000E+00  0.845827E+00
 0.328101E+03  0.500000E-01  0.835414E+00
 0.328101E+03  0.100000E+00  0.804430E+00
 0.328101E+03  0.150000E+00  0.753638E+00
 0.328101E+03  0.200000E+00  0.684289E+00
 0.328101E+03  0.250000E+00  0.598090E+00
 0.328101E+03  0.300000E+00  0.497165E+00
 0.328101E+03  0.350000E+00  0.383998E+00
 0.328101E+03  0.400000E+00  0.261375E+00
 0.328101E+03  0.450000E+00  0.132317E+00
 0.328101E+03  0.500000E+00 -0.370856E-07
 0.328101E+03  0.550000E+00 -0.132317E+00
 0.328101E+03  0.600000E+00 -0.261375E+00
 0.328101E+03  0.650000E+00 -0.383998E+00
 0.328101E+03  0.700000E+00 -0.497165E+00
 0.328101E+03  0.750000E+00 -0.598090E+00
 0.328101E+03  0.800000E+00 -0.684289E+00
 0.328101E+03  0.850000E+00 -0.753638E+00
 0.328101E+03  0.900000E+00 -0.804430E+00
 0.328101E+03  0.950000E+00 -0.835414E+00
 0.328101E+03  0.100000E+01 -0.845827E+00
 
 0.348608E+03  0.000000E+00  0.837537E+00
 0.348608E+03  0.500000E-01  0.827226E+00
 0.348608E+03  0.100000E+00  0.796545E+00
 0.348608E+03  0.150000E+00  0.746251E+00
 0.348608E+03  0.200000E+00  0.677582E+00
 0.348608E+03  0.250000E+00  0.592228E+00
 0.348608E+03  0.300000E+00  0.492292E+00
 0.348608E+03  0.350000E+00  0.380234E+00
 0.348608E+03  0.400000E+00  0.258813E+00
 0.348608E+03  0.450000E+00  0.131020E+00
 0.348608E+03  0.500000E+00 -0.367558E-07
 0.348608E+03  0.550000E+00 -0.131020E+00
 0.348608E+03  0.600000E+00 -0.258813E+00
 0.348608E+03  0.650000E+00 -0.380234E+00
 0.348608E+03  0.700000E+00 -0.492292E+00
 0.348608E+03  0.750000E+00 -0.592228E+00
 0.348608E+03  0.800000E+00 -0.677582E+00
 0.348608E+03  0.850000E+00 -0.746251E+00
 0.348608E+03  0.900000E+00 -0.796545E+00
 0.348608E+03  0.950000E+00 -0.827226E+00
 0.348608E+03  0.100000E+01 -0.837537E+00
 
 0.369114E+03  0.000000E+00  0.829329E+00
 0.369114E+03  0.500000E-01  0.819118E+00
 0.369114E+03  0.100000E+00  0.788738E+00
 0.369114E+03  0.150000E+00  0.738937E+00
 0.369114E+03  0.200000E+00  0.670941E+00
 0.369114E+03  0.250000E+00  0.586424E+00
 0.369114E+03  0.300000E+00  0.487467E+00
 0.369114E+03  0.350000E+00  0.376507E+00
 0.369114E+03  0.400000E+00  0.256277E+00
 0.369114E+03  0.450000E+00  0.129736E+00
 0.369114E+03  0.500000E+00 -0.364349E-07
 0.369114E+03  0.550000E+00 -0.129736E+00
 0.369114E+03  0.600000E+00 -0.256277E+00
 0.369114E+03  0.650000E+00 -0.376507E+00
 0.369114E+03  0.700000E+00 -0.487467E+00
 0.369114E+03  0.750000E+00 -0.586424E+00
 0.369114E+03  0.800000E+00 -0.670941E+00
 0.369114E+03  0.850000E+00 -0.738937E+00
 0.369114E+03  0.900000E+00 -0.788738E+00
 0.369114E+03  0.950000E+00 -0.819118E+00
 0.369114E+03  0.100000E+01 -0.829329E+00
 
 0.389620E+03  0.000000E+00  0.821200E+00
 0.389620E+03  0.500000E-01  0.811090E+00
 0.389620E+03  0.100000E+00  0.781008E+00
 0.389620E+03  0.150000E+00  0.731695E+00
 0.389620E+03  0.200000E+00  0.664365E+00
 0.389620E+03  0.250000E+00  0.580676E+00
 0.389620E+03  0.300000E+00  0.482689E+00
 0.389620E+03  0.350000E+00  0.372817E+00
 0.389620E+03  0.400000E+00  0.253765E+00
 0.389620E+03  0.450000E+00  0.128464E+00
 0.389620E+03  0.500000E+00 -0.361230E-07
 0.389620E+03  0.550000E+00 -0.128464E+00
 0.389620E+03  0.600000E+00 -0.253765E+00
 0.389620E+03  0.650000E+00 -0.372817E+00
 0.389620E+03  0.700000E+00 -0.482690E+00
