           n       Iaprox        E_rel
       27490   0.2500E+00   0.3638E-04
       27500   0.2500E+00   0.3636E-04
       27510   0.2500E+00   0.3635E-04
       27520   0.2500E+00   0.3634E-04
       27530   0.2500E+00   0.3633E-04
       27540   0.2500E+00   0.3631E-04
       27550   0.2500E+00   0.3630E-04
       27560   0.2500E+00   0.3629E-04
       27570   0.2500E+00   0.3627E-04
       27580   0.2500E+00   0.3626E-04
       27590   0.2500E+00   0.3625E-04
       27600   0.2500E+00   0.3623E-04
       27610   0.2500E+00   0.3622E-04
       27620   0.2500E+00   0.3621E-04
       27630   0.2500E+00   0.3619E-04
       27640   0.2500E+00   0.3618E-04
       27650   0.2500E+00   0.3617E-04
       27660   0.2500E+00   0.3615E-04
       27670   0.2500E+00   0.3614E-04
       27680   0.2500E+00   0.3613E-04
       27690   0.2500E+00   0.3612E-04
       27700   0.2500E+00   0.3610E-04
       27710   0.2500E+00   0.3609E-04
       27720   0.2500E+00   0.3608E-04
       27730   0.2500E+00   0.3606E-04
       27740   0.2500E+00   0.3605E-04
       27750   0.2500E+00   0.3604E-04
       27760   0.2500E+00   0.3602E-04
       27770   0.2500E+00   0.3601E-04
       27780   0.2500E+00   0.3600E-04
       27790   0.2500E+00   0.3599E-04
       27800   0.2500E+00   0.3597E-04
       27810   0.2500E+00   0.3596E-04
       27820   0.2500E+00   0.3595E-04
       27830   0.2500E+00   0.3593E-04
       27840   0.2500E+00   0.3592E-04
       27850   0.2500E+00   0.3591E-04
       27860   0.2500E+00   0.3590E-04
       27870   0.2500E+00   0.3588E-04
       27880   0.2500E+00   0.3587E-04
       27890   0.2500E+00   0.3586E-04
       27900   0.2500E+00   0.3584E-04
       27910   0.2500E+00   0.3583E-04
       27920   0.2500E+00   0.3582E-04
       27930   0.2500E+00   0.3581E-04
       27940   0.2500E+00   0.3579E-04
       27950   0.2500E+00   0.3578E-04
       27960   0.2500E+00   0.3577E-04
       27970   0.2500E+00   0.3575E-04
       27980   0.2500E+00   0.3574E-04
       27990   0.2500E+00   0.3573E-04
       28000   0.2500E+00   0.3572E-04
       28010   0.2500E+00   0.3570E-04
       28020   0.2500E+00   0.3569E-04
       28030   0.2500E+00   0.3568E-04
       28040   0.2500E+00   0.3566E-04
       28050   0.2500E+00   0.3565E-04
       28060   0.2500E+00   0.3564E-04
       28070   0.2500E+00   0.3563E-04
       28080   0.2500E+00   0.3561E-04
       28090   0.2500E+00   0.3560E-04
       28100   0.2500E+00   0.3559E-04
       28110   0.2500E+00   0.3558E-04
       28120   0.2500E+00   0.3556E-04
       28130   0.2500E+00   0.3555E-04
       28140   0.2500E+00   0.3554E-04
       28150   0.2500E+00   0.3553E-04
       28160   0.2500E+00   0.3551E-04
       28170   0.2500E+00   0.3550E-04
       28180   0.2500E+00   0.3549E-04
       28190   0.2500E+00   0.3547E-04
       28200   0.2500E+00   0.3546E-04
       28210   0.2500E+00   0.3545E-04
       28220   0.2500E+00   0.3544E-04
       28230   0.2500E+00   0.3542E-04
       28240   0.2500E+00   0.3541E-04
       28250   0.2500E+00   0.3540E-04
       28260   0.2500E+00   0.3539E-04
       28270   0.2500E+00   0.3537E-04
       28280   0.2500E+00   0.3536E-04
       28290   0.2500E+00   0.3535E-04
       28300   0.2500E+00   0.3534E-04
       28310   0.2500E+00   0.3532E-04
       28320   0.2500E+00   0.3531E-04
       28330   0.2500E+00   0.3530E-04
       28340   0.2500E+00   0.3529E-04
       28350   0.2500E+00   0.3527E-04
       28360   0.2500E+00   0.3526E-04
       28370   0.2500E+00   0.3525E-04
       28380   0.2500E+00   0.3524E-04
       28390   0.2500E+00   0.3522E-04
       28400   0.2500E+00   0.3521E-04
       28410   0.2500E+00   0.3520E-04
       28420   0.2500E+00   0.3519E-04
       28430   0.2500E+00   0.3518E-04
       28440   0.2500E+00   0.3516E-04
       28450   0.2500E+00   0.3515E-04
       28460   0.2500E+00   0.3514E-04
       28470   0.2500E+00   0.3513E-04
       28480   0.2500E+00   0.3511E-04
       28490   0.2500E+00   0.3510E-04
       28500   0.2500E+00   0.3509E-04
       28510   0.2500E+00   0.3508E-04
       28520   0.2500E+00   0.3506E-04
       28530   0.2500E+00   0.3505E-04
       28540   0.2500E+00   0.3504E-04
       28550   0.2500E+00   0.3503E-04
       28560   0.2500E+00   0.3502E-04
       28570   0.2500E+00   0.3500E-04
       28580   0.2500E+00   0.3499E-04
       28590   0.2500E+00   0.3498E-04
       28600   0.2500E+00   0.3497E-04
       28610   0.2500E+00   0.3495E-04
       28620   0.2500E+00   0.3494E-04
       28630   0.2500E+00   0.3493E-04
       28640   0.2500E+00   0.3492E-04
       28650   0.2500E+00   0.3491E-04
       28660   0.2500E+00   0.3489E-04
       28670   0.2500E+00   0.3488E-04
       28680   0.2500E+00   0.3487E-04
       28690   0.2500E+00   0.3486E-04
       28700   0.2500E+00   0.3484E-04
       28710   0.2500E+00   0.3483E-04
       28720   0.2500E+00   0.3482E-04
       28730   0.2500E+00   0.3481E-04
       28740   0.2500E+00   0.3480E-04
       28750   0.2500E+00   0.3478E-04
       28760   0.2500E+00   0.3477E-04
       28770   0.2500E+00   0.3476E-04
       28780   0.2500E+00   0.3475E-04
       28790   0.2500E+00   0.3474E-04
       28800   0.2500E+00   0.3472E-04
       28810   0.2500E+00   0.3471E-04
       28820   0.2500E+00   0.3470E-04
       28830   0.2500E+00   0.3469E-04
       28840   0.2500E+00   0.3468E-04
       28850   0.2500E+00   0.3466E-04
       28860   0.2500E+00   0.3465E-04
       28870   0.2500E+00   0.3464E-04
       28880   0.2500E+00   0.3463E-04
       28890   0.2500E+00   0.3462E-04
       28900   0.2500E+00   0.3460E-04
       28910   0.2500E+00   0.3459E-04
       28920   0.2500E+00   0.3458E-04
       28930   0.2500E+00   0.3457E-04
       28940   0.2500E+00   0.3456E-04
       28950   0.2500E+00   0.3454E-04
       28960   0.2500E+00   0.3453E-04
       28970   0.2500E+00   0.3452E-04
       28980   0.2500E+00   0.3451E-04
       28990   0.2500E+00   0.3450E-04
       29000   0.2500E+00   0.3448E-04
       29010   0.2500E+00   0.3447E-04
       29020   0.2500E+00   0.3446E-04
       29030   0.2500E+00   0.3445E-04
       29040   0.2500E+00   0.3444E-04
       29050   0.2500E+00   0.3442E-04
       29060   0.2500E+00   0.3441E-04
       29070   0.2500E+00   0.3440E-04
       29080   0.2500E+00   0.3439E-04
       29090   0.2500E+00   0.3438E-04
       29100   0.2500E+00   0.3437E-04
       29110   0.2500E+00   0.3435E-04
       29120   0.2500E+00   0.3434E-04
       29130   0.2500E+00   0.3433E-04
       29140   0.2500E+00   0.3432E-04
       29150   0.2500E+00   0.3431E-04
       29160   0.2500E+00   0.3429E-04
       29170   0.2500E+00   0.3428E-04
       29180   0.2500E+00   0.3427E-04
       29190   0.2500E+00   0.3426E-04
       29200   0.2500E+00   0.3425E-04
       29210   0.2500E+00   0.3424E-04
       29220   0.2500E+00   0.3422E-04
       29230   0.2500E+00   0.3421E-04
       29240   0.2500E+00   0.3420E-04
       29250   0.2500E+00   0.3419E-04
       29260   0.2500E+00   0.3418E-04
       29270   0.2500E+00   0.3417E-04
       29280   0.2500E+00   0.3415E-04
       29290   0.2500E+00   0.3414E-04
       29300   0.2500E+00   0.3413E-04
       29310   0.2500E+00   0.3412E-04
       29320   0.2500E+00   0.3411E-04
       29330   0.2500E+00   0.3410E-04
       29340   0.2500E+00   0.3408E-04
       29350   0.2500E+00   0.3407E-04
       29360   0.2500E+00   0.3406E-04
       29370   0.2500E+00   0.3405E-04
       29380   0.2500E+00   0.3404E-04
       29390   0.2500E+00   0.3403E-04
       29400   0.2500E+00   0.3401E-04
       29410   0.2500E+00   0.3400E-04
       29420   0.2500E+00   0.3399E-04
       29430   0.2500E+00   0.3398E-04
       29440   0.2500E+00   0.3397E-04
       29450   0.2500E+00   0.3396E-04
       29460   0.2500E+00   0.3395E-04
       29470   0.2500E+00   0.3393E-04
       29480   0.2500E+00   0.3392E-04
       29490   0.2500E+00   0.3391E-04
       29500   0.2500E+00   0.3390E-04
       29510   0.2500E+00   0.3389E-04
       29520   0.2500E+00   0.3388E-04
       29530   0.2500E+00   0.3387E-04
       29540   0.2500E+00   0.3385E-04
       29550   0.2500E+00   0.3384E-04
       29560   0.2500E+00   0.3383E-04
       29570   0.2500E+00   0.3382E-04
       29580   0.2500E+00   0.3381E-04
       29590   0.2500E+00   0.3380E-04
       29600   0.2500E+00   0.3378E-04
       29610   0.2500E+00   0.3377E-04
       29620   0.2500E+00   0.3376E-04
       29630   0.2500E+00   0.3375E-04
       29640   0.2500E+00   0.3374E-04
       29650   0.2500E+00   0.3373E-04
       29660   0.2500E+00   0.3372E-04
       29670   0.2500E+00   0.3371E-04
       29680   0.2500E+00   0.3369E-04
       29690   0.2500E+00   0.3368E-04
       29700   0.2500E+00   0.3367E-04
       29710   0.2500E+00   0.3366E-04
       29720   0.2500E+00   0.3365E-04
       29730   0.2500E+00   0.3364E-04
       29740   0.2500E+00   0.3363E-04
       29750   0.2500E+00   0.3361E-04
       29760   0.2500E+00   0.3360E-04
       29770   0.2500E+00   0.3359E-04
       29780   0.2500E+00   0.3358E-04
       29790   0.2500E+00   0.3357E-04
       29800   0.2500E+00   0.3356E-04
       29810   0.2500E+00   0.3355E-04
       29820   0.2500E+00   0.3354E-04
       29830   0.2500E+00   0.3352E-04
       29840   0.2500E+00   0.3351E-04
       29850   0.2500E+00   0.3350E-04
       29860   0.2500E+00   0.3349E-04
       29870   0.2500E+00   0.3348E-04
       29880   0.2500E+00   0.3347E-04
       29890   0.2500E+00   0.3346E-04
       29900   0.2500E+00   0.3345E-04
       29910   0.2500E+00   0.3343E-04
       29920   0.2500E+00   0.3342E-04
       29930   0.2500E+00   0.3341E-04
       29940   0.2500E+00   0.3340E-04
       29950   0.2500E+00   0.3339E-04
       29960   0.2500E+00   0.3338E-04
       29970   0.2500E+00   0.3337E-04
       29980   0.2500E+00   0.3336E-04
       29990   0.2500E+00   0.3335E-04
       30000   0.2500E+00   0.3333E-04
       30010   0.2500E+00   0.3332E-04
       30020   0.2500E+00   0.3331E-04
       30030   0.2500E+00   0.3330E-04
       30040   0.2500E+00   0.3329E-04
       30050   0.2500E+00   0.3328E-04
       30060   0.2500E+00   0.3327E-04
       30070   0.2500E+00   0.3326E-04
       30080   0.2500E+00   0.3325E-04
       30090   0.2500E+00   0.3323E-04
       30100   0.2500E+00   0.3322E-04
       30110   0.2500E+00   0.3321E-04
       30120   0.2500E+00   0.3320E-04
       30130   0.2500E+00   0.3319E-04
       30140   0.2500E+00   0.3318E-04
       30150   0.2500E+00   0.3317E-04
       30160   0.2500E+00   0.3316E-04
       30170   0.2500E+00   0.3315E-04
       30180   0.2500E+00   0.3314E-04
       30190   0.2500E+00   0.3312E-04
       30200   0.2500E+00   0.3311E-04
       30210   0.2500E+00   0.3310E-04
       30220   0.2500E+00   0.3309E-04
       30230   0.2500E+00   0.3308E-04
       30240   0.2500E+00   0.3307E-04
       30250   0.2500E+00   0.3306E-04
       30260   0.2500E+00   0.3305E-04
       30270   0.2500E+00   0.3304E-04
       30280   0.2500E+00   0.3303E-04
       30290   0.2500E+00   0.3302E-04
       30300   0.2500E+00   0.3300E-04
       30310   0.2500E+00   0.3299E-04
       30320   0.2500E+00   0.3298E-04
       30330   0.2500E+00   0.3297E-04
       30340   0.2500E+00   0.3296E-04
       30350   0.2500E+00   0.3295E-04
       30360   0.2500E+00   0.3294E-04
       30370   0.2500E+00   0.3293E-04
       30380   0.2500E+00   0.3292E-04
       30390   0.2500E+00   0.3291E-04
       30400   0.2500E+00   0.3290E-04
       30410   0.2500E+00   0.3289E-04
       30420   0.2500E+00   0.3287E-04
       30430   0.2500E+00   0.3286E-04
       30440   0.2500E+00   0.3285E-04
       30450   0.2500E+00   0.3284E-04
       30460   0.2500E+00   0.3283E-04
       30470   0.2500E+00   0.3282E-04
       30480   0.2500E+00   0.3281E-04
       30490   0.2500E+00   0.3280E-04
       30500   0.2500E+00   0.3279E-04
       30510   0.2500E+00   0.3278E-04
       30520   0.2500E+00   0.3277E-04
       30530   0.2500E+00   0.3276E-04
       30540   0.2500E+00   0.3275E-04
       30550   0.2500E+00   0.3273E-04
       30560   0.2500E+00   0.3272E-04
       30570   0.2500E+00   0.3271E-04
       30580   0.2500E+00   0.3270E-04
       30590   0.2500E+00   0.3269E-04
       30600   0.2500E+00   0.3268E-04
       30610   0.2500E+00   0.3267E-04
       30620   0.2500E+00   0.3266E-04
       30630   0.2500E+00   0.3265E-04
       30640   0.2500E+00   0.3264E-04
       30650   0.2500E+00   0.3263E-04
       30660   0.2500E+00   0.3262E-04
       30670   0.2500E+00   0.3261E-04
       30680   0.2500E+00   0.3260E-04
       30690   0.2500E+00   0.3258E-04
       30700   0.2500E+00   0.3257E-04
       30710   0.2500E+00   0.3256E-04
       30720   0.2500E+00   0.3255E-04
       30730   0.2500E+00   0.3254E-04
       30740   0.2500E+00   0.3253E-04
       30750   0.2500E+00   0.3252E-04
       30760   0.2500E+00   0.3251E-04
       30770   0.2500E+00   0.3250E-04
       30780   0.2500E+00   0.3249E-04
       30790   0.2500E+00   0.3248E-04
       30800   0.2500E+00   0.3247E-04
       30810   0.2500E+00   0.3246E-04
       30820   0.2500E+00   0.3245E-04
       30830   0.2500E+00   0.3244E-04
       30840   0.2500E+00   0.3243E-04
       30850   0.2500E+00   0.3242E-04
       30860   0.2500E+00   0.3241E-04
       30870   0.2500E+00   0.3239E-04
       30880   0.2500E+00   0.3238E-04
       30890   0.2500E+00   0.3237E-04
       30900   0.2500E+00   0.3236E-04
       30910   0.2500E+00   0.3235E-04
       30920   0.2500E+00   0.3234E-04
       30930   0.2500E+00   0.3233E-04
       30940   0.2500E+00   0.3232E-04
       30950   0.2500E+00   0.3231E-04
       30960   0.2500E+00   0.3230E-04
       30970   0.2500E+00   0.3229E-04
       30980   0.2500E+00   0.3228E-04
       30990   0.2500E+00   0.3227E-04
       31000   0.2500E+00   0.3226E-04
       31010   0.2500E+00   0.3225E-04
       31020   0.2500E+00   0.3224E-04
       31030   0.2500E+00   0.3223E-04
       31040   0.2500E+00   0.3222E-04
       31050   0.2500E+00   0.3221E-04
       31060   0.2500E+00   0.3220E-04
       31070   0.2500E+00   0.3219E-04
       31080   0.2500E+00   0.3218E-04
       31090   0.2500E+00   0.3217E-04
       31100   0.2500E+00   0.3216E-04
       31110   0.2500E+00   0.3215E-04
       31120   0.2500E+00   0.3213E-04
       31130   0.2500E+00   0.3212E-04
       31140   0.2500E+00   0.3211E-04
       31150   0.2500E+00   0.3210E-04
       31160   0.2500E+00   0.3209E-04
       31170   0.2500E+00   0.3208E-04
       31180   0.2500E+00   0.3207E-04
       31190   0.2500E+00   0.3206E-04
       31200   0.2500E+00   0.3205E-04
       31210   0.2500E+00   0.3204E-04
       31220   0.2500E+00   0.3203E-04
       31230   0.2500E+00   0.3202E-04
       31240   0.2500E+00   0.3201E-04
       31250   0.2500E+00   0.3200E-04
       31260   0.2500E+00   0.3199E-04
       31270   0.2500E+00   0.3198E-04
       31280   0.2500E+00   0.3197E-04
       31290   0.2500E+00   0.3196E-04
       31300   0.2500E+00   0.3195E-04
       31310   0.2500E+00   0.3194E-04
       31320   0.2500E+00   0.3193E-04
       31330   0.2500E+00   0.3192E-04
       31340   0.2500E+00   0.3191E-04
       31350   0.2500E+00   0.3190E-04
       31360   0.2500E+00   0.3189E-04
       31370   0.2500E+00   0.3188E-04
       31380   0.2500E+00   0.3187E-04
       31390   0.2500E+00   0.3186E-04
       31400   0.2500E+00   0.3185E-04
       31410   0.2500E+00   0.3184E-04
       31420   0.2500E+00   0.3183E-04
       31430   0.2500E+00   0.3182E-04
       31440   0.2500E+00   0.3181E-04
       31450   0.2500E+00   0.3180E-04
       31460   0.2500E+00   0.3179E-04
       31470   0.2500E+00   0.3178E-04
       31480   0.2500E+00   0.3177E-04
       31490   0.2500E+00   0.3176E-04
       31500   0.2500E+00   0.3175E-04
       31510   0.2500E+00   0.3174E-04
       31520   0.2500E+00   0.3173E-04
       31530   0.2500E+00   0.3172E-04
       31540   0.2500E+00   0.3171E-04
       31550   0.2500E+00   0.3170E-04
       31560   0.2500E+00   0.3169E-04
       31570   0.2500E+00   0.3168E-04
       31580   0.2500E+00   0.3167E-04
       31590   0.2500E+00   0.3166E-04
       31600   0.2500E+00   0.3165E-04
       31610   0.2500E+00   0.3164E-04
       31620   0.2500E+00   0.3163E-04
       31630   0.2500E+00   0.3162E-04
       31640   0.2500E+00   0.3161E-04
       31650   0.2500E+00   0.3160E-04
       31660   0.2500E+00   0.3159E-04
       31670   0.2500E+00   0.3158E-04
       31680   0.2500E+00   0.3157E-04
       31690   0.2500E+00   0.3156E-04
       31700   0.2500E+00   0.3155E-04
       31710   0.2500E+00   0.3154E-04
       31720   0.2500E+00   0.3153E-04
       31730   0.2500E+00   0.3152E-04
       31740   0.2500E+00   0.3151E-04
       31750   0.2500E+00   0.3150E-04
       31760   0.2500E+00   0.3149E-04
       31770   0.2500E+00   0.3148E-04
       31780   0.2500E+00   0.3147E-04
       31790   0.2500E+00   0.3146E-04
       31800   0.2500E+00   0.3145E-04
       31810   0.2500E+00   0.3144E-04
       31820   0.2500E+00   0.3143E-04
       31830   0.2500E+00   0.3142E-04
       31840   0.2500E+00   0.3141E-04
       31850   0.2500E+00   0.3140E-04
       31860   0.2500E+00   0.3139E-04
       31870   0.2500E+00   0.3138E-04
       31880   0.2500E+00   0.3137E-04
       31890   0.2500E+00   0.3136E-04
       31900   0.2500E+00   0.3135E-04
       31910   0.2500E+00   0.3134E-04
       31920   0.2500E+00   0.3133E-04
       31930   0.2500E+00   0.3132E-04
       31940   0.2500E+00   0.3131E-04
       31950   0.2500E+00   0.3130E-04
       31960   0.2500E+00   0.3129E-04
       31970   0.2500E+00   0.3128E-04
       31980   0.2500E+00   0.3127E-04
       31990   0.2500E+00   0.3126E-04
       32000   0.2500E+00   0.3125E-04
       32010   0.2500E+00   0.3124E-04
       32020   0.2500E+00   0.3123E-04
       32030   0.2500E+00   0.3122E-04
       32040   0.2500E+00   0.3121E-04
       32050   0.2500E+00   0.3120E-04
       32060   0.2500E+00   0.3119E-04
       32070   0.2500E+00   0.3118E-04
       32080   0.2500E+00   0.3117E-04
       32090   0.2500E+00   0.3116E-04
       32100   0.2500E+00   0.3115E-04
       32110   0.2500E+00   0.3114E-04
       32120   0.2500E+00   0.3113E-04
       32130   0.2500E+00   0.3112E-04
       32140   0.2500E+00   0.3111E-04
       32150   0.2500E+00   0.3111E-04
       32160   0.2500E+00   0.3110E-04
       32170   0.2500E+00   0.3109E-04
       32180   0.2500E+00   0.3108E-04
       32190   0.2500E+00   0.3107E-04
       32200   0.2500E+00   0.3106E-04
       32210   0.2500E+00   0.3105E-04
       32220   0.2500E+00   0.3104E-04
       32230   0.2500E+00   0.3103E-04
       32240   0.2500E+00   0.3102E-04
       32250   0.2500E+00   0.3101E-04
       32260   0.2500E+00   0.3100E-04
       32270   0.2500E+00   0.3099E-04
       32280   0.2500E+00   0.3098E-04
       32290   0.2500E+00   0.3097E-04
       32300   0.2500E+00   0.3096E-04
       32310   0.2500E+00   0.3095E-04
       32320   0.2500E+00   0.3094E-04
       32330   0.2500E+00   0.3093E-04
       32340   0.2500E+00   0.3092E-04
       32350   0.2500E+00   0.3091E-04
       32360   0.2500E+00   0.3090E-04
       32370   0.2500E+00   0.3089E-04
       32380   0.2500E+00   0.3088E-04
       32390   0.2500E+00   0.3087E-04
       32400   0.2500E+00   0.3087E-04
       32410   0.2500E+00   0.3086E-04
       32420   0.2500E+00   0.3085E-04
       32430   0.2500E+00   0.3084E-04
       32440   0.2500E+00   0.3083E-04
       32450   0.2500E+00   0.3082E-04
       32460   0.2500E+00   0.3081E-04
       32470   0.2500E+00   0.3080E-04
       32480   0.2500E+00   0.3079E-04
       32490   0.2500E+00   0.3078E-04
       32500   0.2500E+00   0.3077E-04
       32510   0.2500E+00   0.3076E-04
       32520   0.2500E+00   0.3075E-04
       32530   0.2500E+00   0.3074E-04
       32540   0.2500E+00   0.3073E-04
       32550   0.2500E+00   0.3072E-04
       32560   0.2500E+00   0.3071E-04
       32570   0.2500E+00   0.3070E-04
       32580   0.2500E+00   0.3069E-04
       32590   0.2500E+00   0.3069E-04
       32600   0.2500E+00   0.3068E-04
       32610   0.2500E+00   0.3067E-04
       32620   0.2500E+00   0.3066E-04
       32630   0.2500E+00   0.3065E-04
       32640   0.2500E+00   0.3064E-04
       32650   0.2500E+00   0.3063E-04
       32660   0.2500E+00   0.3062E-04
       32670   0.2500E+00   0.3061E-04
       32680   0.2500E+00   0.3060E-04
       32690   0.2500E+00   0.3059E-04
       32700   0.2500E+00   0.3058E-04
       32710   0.2500E+00   0.3057E-04
       32720   0.2500E+00   0.3056E-04
       32730   0.2500E+00   0.3055E-04
       32740   0.2500E+00   0.3054E-04
       32750   0.2500E+00   0.3054E-04
       32760   0.2500E+00   0.3053E-04
       32770   0.2500E+00   0.3052E-04
       32780   0.2500E+00   0.3051E-04
       32790   0.2500E+00   0.3050E-04
       32800   0.2500E+00   0.3049E-04
       32810   0.2500E+00   0.3048E-04
       32820   0.2500E+00   0.3047E-04
       32830   0.2500E+00   0.3046E-04
       32840   0.2500E+00   0.3045E-04
       32850   0.2500E+00   0.3044E-04
       32860   0.2500E+00   0.3043E-04
       32870   0.2500E+00   0.3042E-04
       32880   0.2500E+00   0.3041E-04
       32890   0.2500E+00   0.3041E-04
       32900   0.2500E+00   0.3040E-04
       32910   0.2500E+00   0.3039E-04
       32920   0.2500E+00   0.3038E-04
       32930   0.2500E+00   0.3037E-04
       32940   0.2500E+00   0.3036E-04
       32950   0.2500E+00   0.3035E-04
       32960   0.2500E+00   0.3034E-04
       32970   0.2500E+00   0.3033E-04
       32980   0.2500E+00   0.3032E-04
       32990   0.2500E+00   0.3031E-04
       33000   0.2500E+00   0.3030E-04
       33010   0.2500E+00   0.3029E-04
       33020   0.2500E+00   0.3029E-04
       33030   0.2500E+00   0.3028E-04
       33040   0.2500E+00   0.3027E-04
       33050   0.2500E+00   0.3026E-04
       33060   0.2500E+00   0.3025E-04
       33070   0.2500E+00   0.3024E-04
       33080   0.2500E+00   0.3023E-04
       33090   0.2500E+00   0.3022E-04
       33100   0.2500E+00   0.3021E-04
       33110   0.2500E+00   0.3020E-04
       33120   0.2500E+00   0.3019E-04
       33130   0.2500E+00   0.3019E-04
       33140   0.2500E+00   0.3018E-04
       33150   0.2500E+00   0.3017E-04
       33160   0.2500E+00   0.3016E-04
       33170   0.2500E+00   0.3015E-04
       33180   0.2500E+00   0.3014E-04
       33190   0.2500E+00   0.3013E-04
       33200   0.2500E+00   0.3012E-04
       33210   0.2500E+00   0.3011E-04
       33220   0.2500E+00   0.3010E-04
       33230   0.2500E+00   0.3009E-04
       33240   0.2500E+00   0.3009E-04
       33250   0.2500E+00   0.3008E-04
       33260   0.2500E+00   0.3007E-04
       33270   0.2500E+00   0.3006E-04
       33280   0.2500E+00   0.3005E-04
       33290   0.2500E+00   0.3004E-04
       33300   0.2500E+00   0.3003E-04
       33310   0.2500E+00   0.3002E-04
       33320   0.2500E+00   0.3001E-04
       33330   0.2500E+00   0.3000E-04
       33340   0.2500E+00   0.2999E-04
       33350   0.2500E+00   0.2999E-04
       33360   0.2500E+00   0.2998E-04
       33370   0.2500E+00   0.2997E-04
       33380   0.2500E+00   0.2996E-04
       33390   0.2500E+00   0.2995E-04
       33400   0.2500E+00   0.2994E-04
       33410   0.2500E+00   0.2993E-04
       33420   0.2500E+00   0.2992E-04
       33430   0.2500E+00   0.2991E-04
       33440   0.2500E+00   0.2991E-04
       33450   0.2500E+00   0.2990E-04
       33460   0.2500E+00   0.2989E-04
       33470   0.2500E+00   0.2988E-04
       33480   0.2500E+00   0.2987E-04
       33490   0.2500E+00   0.2986E-04
       33500   0.2500E+00   0.2985E-04
       33510   0.2500E+00   0.2984E-04
       33520   0.2500E+00   0.2983E-04
       33530   0.2500E+00   0.2982E-04
       33540   0.2500E+00   0.2982E-04
       33550   0.2500E+00   0.2981E-04
       33560   0.2500E+00   0.2980E-04
       33570   0.2500E+00   0.2979E-04
       33580   0.2500E+00   0.2978E-04
       33590   0.2500E+00   0.2977E-04
       33600   0.2500E+00   0.2976E-04
       33610   0.2500E+00   0.2975E-04
       33620   0.2500E+00   0.2975E-04
       33630   0.2500E+00   0.2974E-04
       33640   0.2500E+00   0.2973E-04
       33650   0.2500E+00   0.2972E-04
       33660   0.2500E+00   0.2971E-04
       33670   0.2500E+00   0.2970E-04
       33680   0.2500E+00   0.2969E-04
       33690   0.2500E+00   0.2968E-04
       33700   0.2500E+00   0.2967E-04
       33710   0.2500E+00   0.2967E-04
       33720   0.2500E+00   0.2966E-04
       33730   0.2500E+00   0.2965E-04
       33740   0.2500E+00   0.2964E-04
       33750   0.2500E+00   0.2963E-04
       33760   0.2500E+00   0.2962E-04
       33770   0.2500E+00   0.2961E-04
       33780   0.2500E+00   0.2960E-04
       33790   0.2500E+00   0.2960E-04
       33800   0.2500E+00   0.2959E-04
       33810   0.2500E+00   0.2958E-04
       33820   0.2500E+00   0.2957E-04
       33830   0.2500E+00   0.2956E-04
       33840   0.2500E+00   0.2955E-04
       33850   0.2500E+00   0.2954E-04
       33860   0.2500E+00   0.2953E-04
       33870   0.2500E+00   0.2953E-04
       33880   0.2500E+00   0.2952E-04
       33890   0.2500E+00   0.2951E-04
       33900   0.2500E+00   0.2950E-04
       33910   0.2500E+00   0.2949E-04
       33920   0.2500E+00   0.2948E-04
       33930   0.2500E+00   0.2947E-04
       33940   0.2500E+00   0.2946E-04
       33950   0.2500E+00   0.2946E-04
       33960   0.2500E+00   0.2945E-04
       33970   0.2500E+00   0.2944E-04
       33980   0.2500E+00   0.2943E-04
       33990   0.2500E+00   0.2942E-04
       34000   0.2500E+00   0.2941E-04
       34010   0.2500E+00   0.2940E-04
       34020   0.2500E+00   0.2940E-04
       34030   0.2500E+00   0.2939E-04
       34040   0.2500E+00   0.2938E-04
       34050   0.2500E+00   0.2937E-04
       34060   0.2500E+00   0.2936E-04
       34070   0.2500E+00   0.2935E-04
       34080   0.2500E+00   0.2934E-04
       34090   0.2500E+00   0.2933E-04
       34100   0.2500E+00   0.2933E-04
       34110   0.2500E+00   0.2932E-04
       34120   0.2500E+00   0.2931E-04
       34130   0.2500E+00   0.2930E-04
       34140   0.2500E+00   0.2929E-04
       34150   0.2500E+00   0.2928E-04
       34160   0.2500E+00   0.2927E-04
       34170   0.2500E+00   0.2927E-04
       34180   0.2500E+00   0.2926E-04
       34190   0.2500E+00   0.2925E-04
       34200   0.2500E+00   0.2924E-04
       34210   0.2500E+00   0.2923E-04
       34220   0.2500E+00   0.2922E-04
       34230   0.2500E+00   0.2921E-04
       34240   0.2500E+00   0.2921E-04
       34250   0.2500E+00   0.2920E-04
       34260   0.2500E+00   0.2919E-04
       34270   0.2500E+00   0.2918E-04
       34280   0.2500E+00   0.2917E-04
       34290   0.2500E+00   0.2916E-04
       34300   0.2500E+00   0.2916E-04
       34310   0.2500E+00   0.2915E-04
       34320   0.2500E+00   0.2914E-04
       34330   0.2500E+00   0.2913E-04
       34340   0.2500E+00   0.2912E-04
       34350   0.2500E+00   0.2911E-04
       34360   0.2500E+00   0.2910E-04
       34370   0.2500E+00   0.2910E-04
       34380   0.2500E+00   0.2909E-04
       34390   0.2500E+00   0.2908E-04
       34400   0.2500E+00   0.2907E-04
       34410   0.2500E+00   0.2906E-04
       34420   0.2500E+00   0.2905E-04
       34430   0.2500E+00   0.2905E-04
       34440   0.2500E+00   0.2904E-04
       34450   0.2500E+00   0.2903E-04
       34460   0.2500E+00   0.2902E-04
       34470   0.2500E+00   0.2901E-04
