        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.3750E+00  -0.3199E+04   0.2249E-01  -0.9999E+00   0.3549E-05   0.9998E+00   0.5946E+01   0.1481E-06
  0.3958E+00  -0.3199E+04   0.3039E-01  -0.9998E+00   0.4863E-05   0.9997E+00   0.1029E+02   0.2635E-06
  0.4167E+00  -0.3199E+04   0.3301E-01   0.9998E+00   0.5229E-05   0.9996E+00   0.1153E+02   0.2894E-06
  0.4375E+00  -0.3197E+04   0.4817E-01   0.9996E+00   0.7707E-05   0.9993E+00   0.2339E+02   0.5988E-06
  0.4583E+00  -0.3196E+04   0.5966E-01  -0.9994E+00   0.9597E-05   0.9990E+00   0.3424E+02   0.8863E-06
  0.4792E+00  -0.3195E+04   0.7384E-01   0.9991E+00   0.1196E-04   0.9986E+00   0.5018E+02   0.1316E-05
  0.5000E+00  -0.3192E+04   0.8623E-01  -0.9987E+00   0.1415E-04   0.9980E+00   0.6559E+02   0.1767E-05
  0.5000E+00  -0.3182E+04   0.4200E+00   0.9813E+00   0.8230E-03   0.9980E+00   0.1556E+04   0.5974E-02
  0.5204E+00  -0.3188E+04   0.1048E+00   0.9981E+00   0.1743E-04   0.9974E+00   0.9309E+02   0.2574E-05
  0.5408E+00  -0.3184E+04   0.1234E+00   0.9973E+00   0.2084E-04   0.9965E+00   0.1241E+03   0.3541E-05
  0.5612E+00  -0.3178E+04   0.1416E+00  -0.9965E+00   0.2408E-04   0.9955E+00   0.1575E+03   0.4558E-05
  0.5816E+00  -0.3173E+04   0.1564E+00  -0.9956E+00   0.2691E-04   0.9942E+00   0.1855E+03   0.5490E-05
  0.6020E+00  -0.3166E+04   0.1755E+00  -0.9943E+00   0.3078E-04   0.9927E+00   0.2255E+03   0.6938E-05
  0.6224E+00  -0.3157E+04   0.2027E+00   0.9927E+00   0.3624E-04   0.9909E+00   0.2912E+03   0.9305E-05
  0.6429E+00  -0.3147E+04   0.2186E+00   0.9911E+00   0.3983E-04   0.9888E+00   0.3278E+03   0.1088E-04
  0.6633E+00  -0.3136E+04   0.2530E+00   0.9890E+00   0.4727E-04   0.9863E+00   0.4256E+03   0.1486E-04
  0.6837E+00  -0.3125E+04   0.2383E+00   0.9872E+00   0.4505E-04   0.9833E+00   0.3664E+03   0.1309E-04
  0.7041E+00  -0.3109E+04   0.2989E+00  -0.9840E+00   0.5798E-04   0.9799E+00   0.5597E+03   0.2106E-04
  0.7245E+00  -0.3090E+04   0.3345E+00   0.9804E+00   0.6652E-04   0.9759E+00   0.6813E+03   0.2694E-04
  0.7449E+00  -0.3071E+04   0.3589E+00  -0.9768E+00   0.7316E-04   0.9713E+00   0.7627E+03   0.3168E-04
  0.7653E+00  -0.3051E+04   0.3872E+00   0.9727E+00   0.8070E-04   0.9659E+00   0.8637E+03   0.3753E-04
  0.7857E+00  -0.3028E+04   0.4214E+00   0.9681E+00   0.9150E-04   0.9596E+00   0.9968E+03   0.4699E-04
  0.8061E+00  -0.3004E+04   0.4612E+00   0.9631E+00   0.1020E-03   0.9523E+00   0.1164E+04   0.5688E-04
  0.8265E+00  -0.2971E+04   0.4982E+00  -0.9560E+00   0.1162E-03   0.9437E+00   0.1324E+04   0.7205E-04
  0.8469E+00  -0.2940E+04   0.5373E+00  -0.9492E+00   0.1294E-03   0.9336E+00   0.1503E+04   0.8724E-04
  0.8673E+00  -0.2905E+04   0.5874E+00   0.9406E+00   0.1508E-03   0.9215E+00   0.1754E+04   0.1156E-03
  0.8878E+00  -0.2866E+04   0.6141E+00  -0.9317E+00   0.1603E-03   0.9069E+00   0.1873E+04   0.1277E-03
  0.9082E+00  -0.2817E+04   0.6856E+00   0.9170E+00   0.2217E-03   0.8888E+00   0.2282E+04   0.2386E-03
  0.9286E+00  -0.2766E+04   0.7311E+00   0.9048E+00   0.2248E-03   0.8656E+00   0.2539E+04   0.2401E-03
  0.9490E+00  -0.2721E+04   0.7905E+00  -0.8908E+00   0.2686E-03   0.8342E+00   0.2904E+04   0.3353E-03
  0.9694E+00  -0.2681E+04   0.7977E+00  -0.8781E+00   0.3255E-03   0.7872E+00   0.2895E+04   0.4820E-03
  0.9898E+00  -0.2606E+04   0.8441E+00   0.8552E+00   0.3169E-03   0.6931E+00   0.3175E+04   0.4473E-03
  0.1010E+01  -0.2496E+04   0.1147E+01   0.7990E+00   0.7501E-03   0.0000E+00   0.5746E+04   0.2456E-02
  0.1031E+01  -0.2451E+04   0.1074E+01  -0.7909E+00   0.5598E-03   0.0000E+00   0.4938E+04   0.1341E-02
  0.1051E+01  -0.2244E+04   0.1384E+01   0.3183E+00   0.5394E-02   0.0000E+00   0.8039E+04   0.1221E+00
  0.1071E+01  -0.2101E+04   0.1349E+01  -0.1356E+00   0.4382E-02   0.0000E+00   0.7495E+04   0.7902E-01
  0.1092E+01  -0.2066E+04   0.1312E+01  -0.1383E+00   0.4684E-02   0.0000E+00   0.6954E+04   0.8862E-01
  0.1112E+01  -0.1925E+04   0.1186E+01   0.2412E-01   0.3286E-02   0.0000E+00   0.5577E+04   0.4280E-01
  0.1133E+01  -0.1873E+04   0.1120E+01   0.2712E-02   0.2953E-02   0.0000E+00   0.4884E+04   0.3396E-01
  0.1153E+01  -0.1808E+04   0.1071E+01   0.5317E-01   0.2375E-02   0.0000E+00   0.4385E+04   0.2158E-01
  0.1173E+01  -0.1742E+04   0.1008E+01  -0.1377E-01   0.1956E-02   0.0000E+00   0.3815E+04   0.1438E-01
  0.1194E+01  -0.1664E+04   0.9426E+00  -0.3906E-01   0.1415E-02   0.0000E+00   0.3282E+04   0.7397E-02
  0.1214E+01  -0.1624E+04   0.9316E+00   0.2001E-01   0.1489E-02   0.0000E+00   0.3152E+04   0.8048E-02
  0.1235E+01  -0.1589E+04   0.9740E+00   0.2819E-02   0.1486E-02   0.0000E+00   0.3388E+04   0.7884E-02
  0.1255E+01  -0.1546E+04   0.8885E+00  -0.1233E-02   0.1262E-02   0.0000E+00   0.2774E+04   0.5592E-02
  0.1276E+01  -0.1495E+04   0.8636E+00  -0.1078E-01   0.1241E-02   0.0000E+00   0.2579E+04   0.5327E-02
  0.1296E+01  -0.1466E+04   0.8721E+00  -0.5879E-02   0.1115E-02   0.0000E+00   0.2588E+04   0.4231E-02
  0.1316E+01  -0.1428E+04   0.8459E+00  -0.5757E-02   0.1101E-02   0.0000E+00   0.2397E+04   0.4065E-02
  0.1337E+01  -0.1398E+04   0.8253E+00   0.1783E-01   0.1013E-02   0.0000E+00   0.2247E+04   0.3387E-02
  0.1357E+01  -0.1358E+04   0.8141E+00  -0.5438E-03   0.9065E-03   0.0000E+00   0.2154E+04   0.2670E-02
  0.1378E+01  -0.1330E+04   0.8046E+00  -0.2474E-02   0.8604E-03   0.0000E+00   0.2072E+04   0.2370E-02
  0.1398E+01  -0.1300E+04   0.8041E+00  -0.3746E-02   0.8842E-03   0.0000E+00   0.2040E+04   0.2466E-02
  0.1418E+01  -0.1271E+04   0.7931E+00   0.4108E-02   0.8153E-03   0.0000E+00   0.1956E+04   0.2067E-02
  0.1439E+01  -0.1240E+04   0.7799E+00  -0.7010E-02   0.8147E-03   0.0000E+00   0.1864E+04   0.2034E-02
  0.1459E+01  -0.1218E+04   0.7775E+00   0.3333E-02   0.7856E-03   0.0000E+00   0.1827E+04   0.1865E-02
  0.1480E+01  -0.1196E+04   0.7791E+00  -0.5414E-02   0.7438E-03   0.0000E+00   0.1809E+04   0.1649E-02
  0.1500E+01  -0.1170E+04   0.7748E+00   0.5696E-02   0.7233E-03   0.0000E+00   0.1765E+04   0.1538E-02
  0.1500E+01  -0.1148E+04   0.7561E+00   0.6624E-05   0.7302E-03   0.0000E+00   0.1681E+04   0.1568E-02
  0.1621E+01  -0.1046E+04   0.7319E+00  -0.2307E-02   0.6152E-03   0.0000E+00   0.1457E+04   0.1030E-02
  0.1742E+01  -0.9419E+03   0.6966E+00   0.2402E-02   0.5538E-03   0.0000E+00   0.1228E+04   0.7761E-03
  0.1864E+01  -0.8717E+03   0.6959E+00  -0.1932E-02   0.5134E-03   0.0000E+00   0.1146E+04   0.6237E-03
  0.1985E+01  -0.8066E+03   0.6653E+00   0.2455E-02   0.4727E-03   0.0000E+00   0.9834E+03   0.4963E-03
  0.2106E+01  -0.7492E+03   0.6593E+00  -0.4187E-03   0.4484E-03   0.0000E+00   0.9101E+03   0.4211E-03
  0.2227E+01  -0.7012E+03   0.6416E+00  -0.4532E-03   0.4369E-03   0.0000E+00   0.8150E+03   0.3779E-03
  0.2349E+01  -0.6595E+03   0.6372E+00   0.1411E-02   0.4232E-03   0.0000E+00   0.7623E+03   0.3363E-03
  0.2470E+01  -0.6234E+03   0.6293E+00  -0.2501E-03   0.4045E-03   0.0000E+00   0.7071E+03   0.2921E-03
  0.2591E+01  -0.5889E+03   0.6173E+00   0.2542E-03   0.3955E-03   0.0000E+00   0.6486E+03   0.2663E-03
  0.2712E+01  -0.5625E+03   0.6152E+00  -0.9100E-03   0.3822E-03   0.0000E+00   0.6154E+03   0.2374E-03
  0.2834E+01  -0.5360E+03   0.6091E+00   0.1224E-02   0.3752E-03   0.0000E+00   0.5774E+03   0.2191E-03
  0.2955E+01  -0.5099E+03   0.6030E+00   0.9477E-03   0.3676E-03   0.0000E+00   0.5426E+03   0.2016E-03
  0.3076E+01  -0.4867E+03   0.6016E+00   0.1287E-02   0.3570E-03   0.0000E+00   0.5188E+03   0.1827E-03
  0.3197E+01  -0.4675E+03   0.6028E+00   0.8052E-03   0.3538E-03   0.0000E+00   0.5011E+03   0.1726E-03
  0.3319E+01  -0.4476E+03   0.6022E+00   0.1070E-02   0.3455E-03   0.0000E+00   0.4819E+03   0.1586E-03
  0.3440E+01  -0.4329E+03   0.5911E+00  -0.9048E-03   0.3432E-03   0.0000E+00   0.4480E+03   0.1510E-03
  0.3561E+01  -0.4150E+03   0.5876E+00   0.2069E-03   0.3363E-03   0.0000E+00   0.4275E+03   0.1401E-03
  0.3682E+01  -0.4015E+03   0.5865E+00  -0.5042E-03   0.3317E-03   0.0000E+00   0.4119E+03   0.1317E-03
  0.3804E+01  -0.3867E+03   0.5846E+00   0.1470E-03   0.3255E-03   0.0000E+00   0.3963E+03   0.1229E-03
  0.3925E+01  -0.3763E+03   0.5890E+00  -0.1482E-03   0.3314E-03   0.0000E+00   0.3898E+03   0.1234E-03
  0.4046E+01  -0.3625E+03   0.5892E+00   0.7156E-03   0.3210E-03   0.0000E+00   0.3784E+03   0.1123E-03
  0.4167E+01  -0.3525E+03   0.5844E+00   0.8532E-03   0.3148E-03   0.0000E+00   0.3614E+03   0.1049E-03
  0.4289E+01  -0.3421E+03   0.5866E+00  -0.3183E-03   0.3163E-03   0.0000E+00   0.3538E+03   0.1029E-03
  0.4410E+01  -0.3314E+03   0.5854E+00   0.3493E-03   0.3102E-03   0.0000E+00   0.3427E+03   0.9622E-04
