    tau_corr   autocorr_U   autocorr_M
         140   0.1671E-01   0.2255E-01
         141   0.1610E-01   0.2196E-01
         142   0.1555E-01   0.2141E-01
         143   0.1470E-01   0.2064E-01
         144   0.1369E-01   0.2003E-01
         145   0.1338E-01   0.1956E-01
         146   0.1327E-01   0.1921E-01
         147   0.1330E-01   0.1893E-01
         148   0.1385E-01   0.1891E-01
         149   0.1424E-01   0.1908E-01
         150   0.1536E-01   0.1939E-01
         151   0.1639E-01   0.1970E-01
         152   0.1765E-01   0.2012E-01
         153   0.1892E-01   0.2047E-01
         154   0.1959E-01   0.2053E-01
         155   0.1976E-01   0.2032E-01
         156   0.1970E-01   0.1984E-01
         157   0.1875E-01   0.1932E-01
         158   0.1747E-01   0.1847E-01
         159   0.1575E-01   0.1743E-01
         160   0.1432E-01   0.1668E-01
         161   0.1306E-01   0.1594E-01
         162   0.1253E-01   0.1545E-01
         163   0.1151E-01   0.1474E-01
         164   0.1121E-01   0.1418E-01
         165   0.1074E-01   0.1369E-01
         166   0.1081E-01   0.1351E-01
         167   0.1142E-01   0.1354E-01
         168   0.1214E-01   0.1375E-01
         169   0.1329E-01   0.1399E-01
         170   0.1423E-01   0.1421E-01
         171   0.1536E-01   0.1448E-01
         172   0.1624E-01   0.1479E-01
         173   0.1685E-01   0.1486E-01
         174   0.1670E-01   0.1459E-01
         175   0.1641E-01   0.1416E-01
         176   0.1528E-01   0.1336E-01
         177   0.1413E-01   0.1276E-01
         178   0.1299E-01   0.1218E-01
         179   0.1202E-01   0.1160E-01
         180   0.1127E-01   0.1106E-01
         181   0.1061E-01   0.1075E-01
         182   0.1021E-01   0.1026E-01
         183   0.1033E-01   0.1013E-01
         184   0.1033E-01   0.9967E-02
         185   0.1053E-01   0.9888E-02
         186   0.1062E-01   0.9696E-02
         187   0.1081E-01   0.9517E-02
         188   0.1126E-01   0.9602E-02
         189   0.1207E-01   0.9996E-02
         190   0.1240E-01   0.1030E-01
         191   0.1280E-01   0.1040E-01
         192   0.1307E-01   0.1046E-01
         193   0.1318E-01   0.1052E-01
         194   0.1319E-01   0.1046E-01
         195   0.1310E-01   0.1029E-01
         196   0.1225E-01   0.9869E-02
         197   0.1153E-01   0.9337E-02
         198   0.1057E-01   0.8871E-02
         199   0.1028E-01   0.8593E-02
         200   0.1009E-01   0.8425E-02
         201   0.9972E-02   0.8227E-02
         202   0.1010E-01   0.8367E-02
         203   0.1050E-01   0.8402E-02
         204   0.1093E-01   0.8487E-02
         205   0.1136E-01   0.8501E-02
         206   0.1185E-01   0.8591E-02
         207   0.1233E-01   0.8713E-02
         208   0.1296E-01   0.9075E-02
         209   0.1351E-01   0.9259E-02
         210   0.1449E-01   0.9584E-02
         211   0.1486E-01   0.9660E-02
         212   0.1544E-01   0.9945E-02
         213   0.1631E-01   0.1023E-01
         214   0.1654E-01   0.1029E-01
         215   0.1652E-01   0.1013E-01
         216   0.1603E-01   0.9738E-02
         217   0.1538E-01   0.9340E-02
         218   0.1416E-01   0.8756E-02
         219   0.1365E-01   0.8373E-02
         220   0.1300E-01   0.8026E-02
         221   0.1263E-01   0.7681E-02
         222   0.1255E-01   0.7655E-02
         223   0.1273E-01   0.7571E-02
         224   0.1275E-01   0.7623E-02
         225   0.1277E-01   0.7566E-02
         226   0.1304E-01   0.7574E-02
         227   0.1367E-01   0.7770E-02
         228   0.1411E-01   0.7869E-02
         229   0.1476E-01   0.8199E-02
         230   0.1512E-01   0.8236E-02
         231   0.1599E-01   0.8687E-02
         232   0.1677E-01   0.9025E-02
         233   0.1742E-01   0.9059E-02
         234   0.1762E-01   0.9117E-02
         235   0.1724E-01   0.9027E-02
         236   0.1654E-01   0.8568E-02
         237   0.1562E-01   0.7804E-02
         238   0.1478E-01   0.7301E-02
         239   0.1388E-01   0.6756E-02
         240   0.1301E-01   0.6289E-02
         241   0.1280E-01   0.6106E-02
         242   0.1240E-01   0.6049E-02
         243   0.1249E-01   0.6042E-02
         244   0.1280E-01   0.6307E-02
         245   0.1334E-01   0.6493E-02
         246   0.1414E-01   0.6930E-02
         247   0.1484E-01   0.7372E-02
         248   0.1566E-01   0.7879E-02
         249   0.1647E-01   0.8133E-02
         250   0.1667E-01   0.8150E-02
         251   0.1709E-01   0.8260E-02
         252   0.1692E-01   0.8078E-02
         253   0.1669E-01   0.7779E-02
         254   0.1609E-01   0.7208E-02
         255   0.1499E-01   0.6669E-02
         256   0.1403E-01   0.6211E-02
         257   0.1360E-01   0.5913E-02
         258   0.1294E-01   0.5561E-02
         259   0.1255E-01   0.5416E-02
         260   0.1226E-01   0.5173E-02
         261   0.1217E-01   0.4981E-02
         262   0.1248E-01   0.5097E-02
         263   0.1309E-01   0.5459E-02
         264   0.1353E-01   0.5872E-02
         265   0.1436E-01   0.6351E-02
         266   0.1477E-01   0.6432E-02
         267   0.1543E-01   0.6573E-02
         268   0.1551E-01   0.6633E-02
         269   0.1586E-01   0.6697E-02
         270   0.1576E-01   0.6687E-02
         271   0.1564E-01   0.6656E-02
         272   0.1549E-01   0.6472E-02
         273   0.1563E-01   0.6543E-02
         274   0.1547E-01   0.6479E-02
         275   0.1487E-01   0.6382E-02
         276   0.1453E-01   0.6182E-02
         277   0.1407E-01   0.6053E-02
         278   0.1402E-01   0.6026E-02
         279   0.1384E-01   0.5851E-02
         280   0.1350E-01   0.5770E-02
         281   0.1341E-01   0.5600E-02
         282   0.1322E-01   0.5336E-02
         283   0.1341E-01   0.5455E-02
         284   0.1352E-01   0.5473E-02
         285   0.1382E-01   0.5490E-02
         286   0.1428E-01   0.5565E-02
         287   0.1432E-01   0.5477E-02
         288   0.1436E-01   0.5525E-02
         289   0.1417E-01   0.5298E-02
         290   0.1417E-01   0.5293E-02
         291   0.1410E-01   0.5210E-02
         292   0.1432E-01   0.5356E-02
         293   0.1444E-01   0.5625E-02
         294   0.1395E-01   0.5432E-02
         295   0.1341E-01   0.5314E-02
         296   0.1305E-01   0.5200E-02
         297   0.1265E-01   0.5095E-02
         298   0.1233E-01   0.4890E-02
         299   0.1182E-01   0.4488E-02
         300   0.1167E-01   0.4431E-02
         301   0.1152E-01   0.4260E-02
         302   0.1128E-01   0.4019E-02
         303   0.1166E-01   0.4283E-02
         304   0.1196E-01   0.4421E-02
         305   0.1240E-01   0.4515E-02
         306   0.1248E-01   0.4587E-02
         307   0.1266E-01   0.4573E-02
         308   0.1277E-01   0.4590E-02
         309   0.1338E-01   0.4720E-02
         310   0.1381E-01   0.4878E-02
         311   0.1408E-01   0.4958E-02
         312   0.1444E-01   0.5157E-02
         313   0.1399E-01   0.4899E-02
         314   0.1390E-01   0.4670E-02
         315   0.1333E-01   0.4460E-02
         316   0.1278E-01   0.4208E-02
         317   0.1229E-01   0.3816E-02
         318   0.1172E-01   0.3596E-02
         319   0.1134E-01   0.3266E-02
         320   0.1121E-01   0.3230E-02
         321   0.1130E-01   0.3291E-02
         322   0.1213E-01   0.3601E-02
         323   0.1286E-01   0.3903E-02
         324   0.1331E-01   0.4092E-02
         325   0.1356E-01   0.4030E-02
         326   0.1415E-01   0.4124E-02
         327   0.1491E-01   0.4431E-02
         328   0.1518E-01   0.4309E-02
         329   0.1559E-01   0.4450E-02
         330   0.1551E-01   0.4397E-02
         331   0.1520E-01   0.4014E-02
         332   0.1471E-01   0.3696E-02
         333   0.1417E-01   0.3300E-02
         334   0.1316E-01   0.2851E-02
         335   0.1247E-01   0.2597E-02
         336   0.1191E-01   0.2111E-02
         337   0.1120E-01   0.1583E-02
         338   0.1074E-01   0.1426E-02
         339   0.1067E-01   0.1369E-02
         340   0.1072E-01   0.1298E-02
         341   0.1132E-01   0.1765E-02
         342   0.1196E-01   0.1939E-02
         343   0.1245E-01   0.2014E-02
         344   0.1265E-01   0.1968E-02
         345   0.1298E-01   0.2229E-02
         346   0.1306E-01   0.2059E-02
         347   0.1311E-01   0.2063E-02
         348   0.1311E-01   0.2059E-02
         349   0.1340E-01   0.2099E-02
         350   0.1343E-01   0.2027E-02
         351   0.1307E-01   0.1789E-02
         352   0.1218E-01   0.1206E-02
         353   0.1197E-01   0.9860E-03
         354   0.1152E-01   0.7755E-03
         355   0.1094E-01   0.4141E-03
         356   0.1084E-01   0.2809E-03
         357   0.1063E-01   0.4136E-03
         358   0.1094E-01   0.4865E-03
         359   0.1097E-01   0.5000E-03
         360   0.1081E-01   0.4293E-03
         361   0.1101E-01   0.3807E-03
         362   0.1145E-01   0.4314E-03
         363   0.1191E-01   0.6969E-03
         364   0.1209E-01   0.9462E-03
         365   0.1229E-01   0.1106E-02
         366   0.1220E-01   0.1073E-02
         367   0.1236E-01   0.1163E-02
         368   0.1234E-01   0.1060E-02
         369   0.1248E-01   0.1016E-02
         370   0.1201E-01   0.6020E-03
         371   0.1186E-01   0.5341E-03
         372   0.1209E-01   0.4035E-03
         373   0.1182E-01   0.2352E-03
         374   0.1150E-01  -0.8466E-04
         375   0.1123E-01  -0.2498E-03
         376   0.1063E-01  -0.5496E-03
         377   0.1047E-01  -0.6033E-03
         378   0.1060E-01  -0.6095E-03
         379   0.1054E-01  -0.5174E-03
         380   0.1073E-01  -0.3725E-03
         381   0.1073E-01  -0.5401E-04
         382   0.1085E-01   0.1671E-03
         383   0.1130E-01   0.3914E-03
         384   0.1137E-01   0.3689E-03
         385   0.1145E-01   0.4032E-03
         386   0.1187E-01   0.6357E-03
         387   0.1206E-01   0.6716E-03
         388   0.1206E-01   0.5745E-03
         389   0.1202E-01   0.4426E-03
         390   0.1152E-01   0.3121E-03
         391   0.1100E-01  -0.2547E-03
         392   0.1055E-01  -0.6902E-03
         393   0.1023E-01  -0.9432E-03
         394   0.9328E-02  -0.1316E-02
         395   0.8549E-02  -0.1510E-02
         396   0.8317E-02  -0.1638E-02
         397   0.8052E-02  -0.1762E-02
         398   0.8400E-02  -0.1569E-02
         399   0.8471E-02  -0.1596E-02
         400   0.8492E-02  -0.1700E-02
         401   0.8911E-02  -0.1516E-02
         402   0.8695E-02  -0.1543E-02
         403   0.9134E-02  -0.1388E-02
         404   0.9608E-02  -0.7974E-03
         405   0.9908E-02  -0.4809E-03
         406   0.1057E-01  -0.1350E-03
         407   0.1054E-01  -0.1396E-03
         408   0.1085E-01   0.8632E-04
         409   0.1119E-01   0.3139E-03
         410   0.1070E-01   0.2635E-03
         411   0.1025E-01   0.3731E-03
         412   0.1014E-01   0.5510E-03
         413   0.9864E-02   0.4180E-03
         414   0.9545E-02   0.2753E-03
         415   0.8890E-02  -0.8051E-05
         416   0.8380E-02  -0.2229E-03
         417   0.8484E-02  -0.5480E-04
         418   0.8779E-02  -0.1366E-04
         419   0.9037E-02   0.1554E-03
         420   0.8877E-02   0.3355E-03
         421   0.8897E-02   0.3631E-03
         422   0.9133E-02   0.4688E-03
         423   0.9384E-02   0.6499E-03
         424   0.9235E-02   0.5951E-03
         425   0.9097E-02   0.5957E-03
         426   0.9473E-02   0.5731E-03
         427   0.9805E-02   0.6171E-03
         428   0.9804E-02   0.4625E-03
         429   0.9514E-02   0.2661E-03
         430   0.9458E-02   0.1597E-03
         431   0.9436E-02   0.2976E-03
         432   0.9319E-02   0.2996E-03
         433   0.9155E-02   0.4093E-03
         434   0.9073E-02   0.4864E-03
         435   0.9206E-02   0.4468E-03
         436   0.9079E-02   0.4067E-03
         437   0.9130E-02   0.3506E-03
         438   0.9343E-02   0.4803E-03
         439   0.9299E-02   0.5578E-03
         440   0.9297E-02   0.6433E-03
         441   0.9837E-02   0.1053E-02
         442   0.9927E-02   0.1301E-02
         443   0.1034E-01   0.1636E-02
         444   0.1066E-01   0.1862E-02
         445   0.1048E-01   0.1917E-02
         446   0.1028E-01   0.1951E-02
         447   0.1083E-01   0.2383E-02
         448   0.1125E-01   0.2697E-02
         449   0.1161E-01   0.3008E-02
         450   0.1181E-01   0.3379E-02
         451   0.1184E-01   0.3561E-02
         452   0.1166E-01   0.3577E-02
         453   0.1151E-01   0.3587E-02
         454   0.1116E-01   0.3501E-02
         455   0.1106E-01   0.3403E-02
         456   0.1105E-01   0.3481E-02
         457   0.1076E-01   0.3422E-02
         458   0.1086E-01   0.3747E-02
         459   0.1165E-01   0.4105E-02
         460   0.1172E-01   0.4216E-02
         461   0.1222E-01   0.4575E-02
         462   0.1206E-01   0.4688E-02
         463   0.1227E-01   0.4956E-02
         464   0.1253E-01   0.5438E-02
         465   0.1291E-01   0.5768E-02
         466   0.1343E-01   0.6015E-02
         467   0.1379E-01   0.6216E-02
         468   0.1390E-01   0.6322E-02
         469   0.1368E-01   0.6327E-02
         470   0.1343E-01   0.6174E-02
         471   0.1385E-01   0.6378E-02
         472   0.1391E-01   0.6694E-02
         473   0.1374E-01   0.6628E-02
         474   0.1371E-01   0.6612E-02
         475   0.1374E-01   0.6707E-02
         476   0.1378E-01   0.6668E-02
         477   0.1394E-01   0.6717E-02
         478   0.1389E-01   0.6610E-02
         479   0.1423E-01   0.6856E-02
         480   0.1427E-01   0.6840E-02
         481   0.1415E-01   0.6740E-02
         482   0.1388E-01   0.6567E-02
         483   0.1411E-01   0.6566E-02
         484   0.1415E-01   0.6337E-02
         485   0.1434E-01   0.6333E-02
         486   0.1417E-01   0.6203E-02
         487   0.1396E-01   0.6109E-02
         488   0.1395E-01   0.5905E-02
         489   0.1347E-01   0.5553E-02
         490   0.1320E-01   0.5393E-02
         491   0.1308E-01   0.5274E-02
         492   0.1218E-01   0.4853E-02
         493   0.1188E-01   0.4504E-02
         494   0.1134E-01   0.4342E-02
         495   0.1111E-01   0.4130E-02
         496   0.1100E-01   0.4097E-02
         497   0.1122E-01   0.4134E-02
         498   0.1135E-01   0.4217E-02
         499   0.1124E-01   0.4288E-02
         500   0.1145E-01   0.4379E-02
         501   0.1190E-01   0.4599E-02
         502   0.1207E-01   0.4621E-02
         503   0.1202E-01   0.4555E-02
         504   0.1216E-01   0.4520E-02
         505   0.1227E-01   0.4620E-02
         506   0.1236E-01   0.4620E-02
         507   0.1237E-01   0.4540E-02
         508   0.1204E-01   0.4322E-02
         509   0.1166E-01   0.3935E-02
         510   0.1106E-01   0.3533E-02
         511   0.1105E-01   0.3465E-02
         512   0.1095E-01   0.3282E-02
         513   0.1116E-01   0.3231E-02
         514   0.1093E-01   0.3075E-02
         515   0.1078E-01   0.3003E-02
         516   0.1075E-01   0.2852E-02
         517   0.1107E-01   0.2850E-02
         518   0.1109E-01   0.2709E-02
         519   0.1105E-01   0.2558E-02
         520   0.1142E-01   0.2595E-02
         521   0.1171E-01   0.2933E-02
         522   0.1234E-01   0.3356E-02
         523   0.1249E-01   0.3295E-02
         524   0.1277E-01   0.3323E-02
         525   0.1316E-01   0.3334E-02
         526   0.1303E-01   0.3329E-02
         527   0.1331E-01   0.3298E-02
         528   0.1306E-01   0.3096E-02
         529   0.1326E-01   0.3204E-02
         530   0.1324E-01   0.3357E-02
         531   0.1309E-01   0.3193E-02
         532   0.1296E-01   0.2991E-02
         533   0.1277E-01   0.2701E-02
         534   0.1270E-01   0.2417E-02
         535   0.1253E-01   0.2191E-02
         536   0.1254E-01   0.1898E-02
         537   0.1253E-01   0.1811E-02
         538   0.1257E-01   0.1721E-02
         539   0.1290E-01   0.1869E-02
         540   0.1341E-01   0.1903E-02
         541   0.1381E-01   0.2030E-02
         542   0.1372E-01   0.2120E-02
         543   0.1403E-01   0.2358E-02
         544   0.1387E-01   0.2378E-02
         545   0.1364E-01   0.2125E-02
         546   0.1330E-01   0.1949E-02
         547   0.1294E-01   0.1749E-02
         548   0.1236E-01   0.1317E-02
         549   0.1235E-01   0.1311E-02
         550   0.1182E-01   0.1042E-02
         551   0.1134E-01   0.1050E-02
         552   0.1125E-01   0.1034E-02
         553   0.1103E-01   0.8870E-03
         554   0.1125E-01   0.8179E-03
         555   0.1118E-01   0.7718E-03
         556   0.1100E-01   0.6048E-03
         557   0.1040E-01   0.2875E-03
         558   0.1026E-01   0.2317E-03
         559   0.1023E-01   0.1875E-03
         560   0.9982E-02  -0.9471E-04
         561   0.9711E-02  -0.4115E-03
         562   0.9893E-02  -0.2982E-03
         563   0.1006E-01  -0.8625E-04
         564   0.9890E-02  -0.1251E-03
         565   0.1019E-01   0.2164E-03
         566   0.1030E-01   0.2674E-03
         567   0.1028E-01   0.2659E-03
         568   0.1004E-01   0.2082E-03
         569   0.9972E-02   0.7227E-04
         570   0.9929E-02   0.1261E-03
         571   0.9821E-02   0.1545E-03
         572   0.9784E-02   0.2528E-03
         573   0.9815E-02   0.4010E-03
         574   0.1016E-01   0.4794E-03
         575   0.1053E-01   0.7596E-03
         576   0.1080E-01   0.8416E-03
         577   0.1083E-01   0.8990E-03
         578   0.1120E-01   0.9967E-03
         579   0.1140E-01   0.9155E-03
         580   0.1147E-01   0.1033E-02
         581   0.1155E-01   0.1317E-02
         582   0.1205E-01   0.1477E-02
         583   0.1215E-01   0.1599E-02
         584   0.1207E-01   0.1646E-02
         585   0.1176E-01   0.1579E-02
         586   0.1187E-01   0.1634E-02
         587   0.1109E-01   0.1208E-02
         588   0.1073E-01   0.8077E-03
         589   0.1011E-01   0.5902E-03
         590   0.9919E-02   0.6032E-03
         591   0.9418E-02   0.3208E-03
         592   0.9479E-02   0.3083E-03
         593   0.9294E-02   0.1384E-03
         594   0.9480E-02   0.4562E-03
         595   0.9652E-02   0.8283E-03
         596   0.9818E-02   0.1061E-02
         597   0.1038E-01   0.1476E-02
         598   0.1144E-01   0.1936E-02
         599   0.1177E-01   0.2083E-02
         600   0.1204E-01   0.2383E-02
         601   0.1183E-01   0.2432E-02
         602   0.1164E-01   0.2450E-02
         603   0.1166E-01   0.2495E-02
         604   0.1155E-01   0.2507E-02
         605   0.1151E-01   0.2572E-02
         606   0.1141E-01   0.2681E-02
         607   0.1136E-01   0.2818E-02
         608   0.1128E-01   0.2776E-02
         609   0.1117E-01   0.2620E-02
         610   0.1127E-01   0.2526E-02
         611   0.1124E-01   0.2569E-02
         612   0.1164E-01   0.2825E-02
         613   0.1175E-01   0.3004E-02
         614   0.1170E-01   0.3171E-02
         615   0.1207E-01   0.3544E-02
         616   0.1246E-01   0.3906E-02
         617   0.1231E-01   0.3822E-02
         618   0.1263E-01   0.3903E-02
         619   0.1290E-01   0.4112E-02
         620   0.1287E-01   0.4246E-02
         621   0.1307E-01   0.4414E-02
         622   0.1278E-01   0.4210E-02
         623   0.1237E-01   0.4153E-02
         624   0.1237E-01   0.4170E-02
         625   0.1223E-01   0.4142E-02
         626   0.1236E-01   0.4212E-02
         627   0.1248E-01   0.4282E-02
         628   0.1270E-01   0.4580E-02
         629   0.1278E-01   0.4720E-02
         630   0.1221E-01   0.4538E-02
         631   0.1200E-01   0.4471E-02
         632   0.1211E-01   0.4574E-02
         633   0.1191E-01   0.4549E-02
         634   0.1198E-01   0.4546E-02
         635   0.1172E-01   0.4371E-02
         636   0.1202E-01   0.4518E-02
         637   0.1198E-01   0.4370E-02
         638   0.1242E-01   0.4486E-02
         639   0.1255E-01   0.4533E-02
         640   0.1279E-01   0.4609E-02
         641   0.1278E-01   0.4568E-02
         642   0.1291E-01   0.4757E-02
         643   0.1292E-01   0.4641E-02
         644   0.1263E-01   0.4514E-02
         645   0.1254E-01   0.4384E-02
         646   0.1267E-01   0.4367E-02
         647   0.1249E-01   0.4086E-02
         648   0.1210E-01   0.3707E-02
         649   0.1131E-01   0.3069E-02
         650   0.1113E-01   0.2768E-02
         651   0.1059E-01   0.2194E-02
         652   0.1006E-01   0.1729E-02
         653   0.9756E-02   0.1417E-02
         654   0.9654E-02   0.1212E-02
         655   0.9388E-02   0.9873E-03
         656   0.9418E-02   0.8849E-03
         657   0.9586E-02   0.7337E-03
         658   0.9333E-02   0.4913E-03
         659   0.9363E-02   0.2369E-03
         660   0.9322E-02  -0.5943E-04
         661   0.9442E-02  -0.3160E-03
         662   0.9613E-02  -0.3367E-03
         663   0.9574E-02  -0.3417E-03
         664   0.9586E-02  -0.3930E-03
         665   0.9532E-02  -0.4356E-03
         666   0.9469E-02  -0.5891E-03
         667   0.9407E-02  -0.6832E-03
         668   0.9043E-02  -0.1006E-02
         669   0.8714E-02  -0.1337E-02
         670   0.8848E-02  -0.1400E-02
         671   0.9011E-02  -0.1275E-02
         672   0.8935E-02  -0.1396E-02
         673   0.8797E-02  -0.1411E-02
         674   0.9027E-02  -0.1201E-02
         675   0.9434E-02  -0.9386E-03
         676   0.9479E-02  -0.8247E-03
         677   0.9057E-02  -0.7908E-03
         678   0.9407E-02  -0.8430E-03
         679   0.9448E-02  -0.8608E-03
         680   0.9454E-02  -0.8238E-03
         681   0.9218E-02  -0.9739E-03
         682   0.9816E-02  -0.7374E-03
         683   0.9878E-02  -0.4853E-03
         684   0.1023E-01  -0.3344E-03
         685   0.1027E-01  -0.4155E-03
         686   0.1015E-01  -0.4181E-03
         687   0.9789E-02  -0.5858E-03
         688   0.9028E-02  -0.8417E-03
         689   0.8838E-02  -0.1002E-02
         690   0.9001E-02  -0.1049E-02
         691   0.8733E-02  -0.1203E-02
         692   0.8531E-02  -0.1179E-02
         693   0.8676E-02  -0.1111E-02
         694   0.9188E-02  -0.8789E-03
         695   0.9398E-02  -0.7682E-03
         696   0.9368E-02  -0.7912E-03
         697   0.9242E-02  -0.8574E-03
         698   0.9522E-02  -0.6679E-03
         699   0.9131E-02  -0.8382E-03
         700   0.9282E-02  -0.8438E-03
         701   0.9445E-02  -0.7411E-03
         702   0.9108E-02  -0.9811E-03
         703   0.9273E-02  -0.7540E-03
         704   0.8991E-02  -0.9296E-03
         705   0.8946E-02  -0.8330E-03
         706   0.8903E-02  -0.1023E-02
         707   0.8805E-02  -0.1163E-02
         708   0.8615E-02  -0.1229E-02
         709   0.8821E-02  -0.1101E-02
         710   0.8617E-02  -0.1126E-02
         711   0.8732E-02  -0.1095E-02
         712   0.8800E-02  -0.1082E-02
         713   0.8484E-02  -0.1185E-02
         714   0.8798E-02  -0.9321E-03
         715   0.8488E-02  -0.1032E-02
         716   0.8708E-02  -0.1028E-02
         717   0.8444E-02  -0.1267E-02
         718   0.8393E-02  -0.1366E-02
         719   0.8008E-02  -0.1548E-02
         720   0.8090E-02  -0.1393E-02
         721   0.8138E-02  -0.1487E-02
         722   0.8150E-02  -0.1496E-02
         723   0.8292E-02  -0.1455E-02
         724   0.8692E-02  -0.1216E-02
         725   0.9084E-02  -0.9912E-03
         726   0.9480E-02  -0.4495E-03
         727   0.1009E-01   0.1948E-04
         728   0.1041E-01   0.1449E-03
         729   0.9935E-02  -0.4766E-04
