    tau_corr   autocorr_U   autocorr_M
         141   0.2013E-02   0.5453E-02
         142   0.5172E-02   0.5685E-02
         143   0.8476E-02   0.5600E-02
         144   0.1088E-01   0.5569E-02
         145   0.1046E-01   0.5414E-02
         146   0.6932E-02   0.5451E-02
         147   0.3011E-02   0.4951E-02
         148  -0.5259E-03   0.4193E-02
         149  -0.3211E-02   0.3599E-02
         150  -0.5353E-02   0.3114E-02
         151  -0.6643E-02   0.2885E-02
         152  -0.6964E-02   0.2578E-02
         153  -0.7060E-02   0.2463E-02
         154  -0.6443E-02   0.2380E-02
         155  -0.4892E-02   0.2176E-02
         156  -0.3583E-02   0.2228E-02
         157  -0.1867E-02   0.2430E-02
         158   0.8371E-04   0.2427E-02
         159   0.2751E-02   0.2521E-02
         160   0.5920E-02   0.2388E-02
         161   0.9039E-02   0.2485E-02
         162   0.1031E-01   0.2432E-02
         163   0.8897E-02   0.2172E-02
         164   0.5511E-02   0.1931E-02
         165   0.1568E-02   0.1817E-02
         166  -0.1313E-02   0.1633E-02
         167  -0.3919E-02   0.1438E-02
         168  -0.5725E-02   0.1263E-02
         169  -0.7131E-02   0.1272E-02
         170  -0.7780E-02   0.1412E-02
         171  -0.7144E-02   0.1462E-02
         172  -0.6925E-02   0.1243E-02
         173  -0.5502E-02   0.9287E-03
         174  -0.4021E-02   0.8157E-03
         175  -0.2305E-02   0.7109E-03
         176  -0.8945E-03   0.6769E-03
         177   0.1170E-02   0.7538E-03
         178   0.2892E-02   0.9700E-03
         179   0.5609E-02   0.1005E-02
         180   0.7312E-02   0.1091E-02
         181   0.7352E-02   0.1189E-02
         182   0.4965E-02   0.1051E-02
         183   0.1083E-02   0.9158E-03
         184  -0.1732E-02   0.5428E-03
         185  -0.4114E-02   0.2523E-03
         186  -0.5046E-02   0.2699E-03
         187  -0.5950E-02   0.2506E-03
         188  -0.5892E-02   0.2516E-03
         189  -0.5961E-02   0.3264E-03
         190  -0.6017E-02   0.1364E-03
         191  -0.4638E-02   0.1599E-03
         192  -0.2812E-02   0.6258E-04
         193  -0.1154E-02   0.2398E-03
         194   0.1064E-02   0.8210E-04
         195   0.2575E-02  -0.1145E-03
         196   0.5437E-02   0.1016E-03
         197   0.8593E-02   0.3209E-03
         198   0.1047E-01   0.5877E-03
         199   0.1015E-01   0.3446E-03
         200   0.7917E-02   0.2212E-03
         201   0.5163E-02  -0.2733E-05
         202   0.2422E-02  -0.1498E-03
         203  -0.3120E-03  -0.3157E-03
         204  -0.2594E-02  -0.3976E-03
         205  -0.4466E-02  -0.1178E-03
         206  -0.5730E-02   0.7406E-04
         207  -0.6137E-02   0.1618E-03
         208  -0.5104E-02  -0.3824E-04
         209  -0.3968E-02  -0.1197E-03
         210  -0.2875E-02  -0.3981E-03
         211  -0.9165E-03  -0.4888E-03
         212   0.4127E-03  -0.5269E-03
         213   0.2608E-02  -0.4758E-03
         214   0.5066E-02  -0.3362E-03
         215   0.7589E-02  -0.1552E-03
         216   0.9669E-02   0.5837E-05
         217   0.9645E-02   0.1463E-03
         218   0.7159E-02   0.1741E-03
         219   0.4019E-02   0.2621E-03
         220   0.2925E-03   0.1258E-03
         221  -0.2564E-02   0.2325E-03
         222  -0.4636E-02   0.4195E-05
         223  -0.5628E-02  -0.3639E-03
         224  -0.6093E-02  -0.2111E-03
         225  -0.5386E-02   0.2960E-04
         226  -0.4696E-02   0.4086E-04
         227  -0.3759E-02   0.3526E-03
         228  -0.1876E-02   0.4449E-03
         229  -0.3259E-03   0.7989E-03
         230   0.2743E-02   0.1051E-02
         231   0.4719E-02   0.1324E-02
         232   0.7173E-02   0.1746E-02
         233   0.9569E-02   0.1885E-02
         234   0.1091E-01   0.1968E-02
         235   0.9932E-02   0.2108E-02
         236   0.7535E-02   0.2181E-02
         237   0.3927E-02   0.2372E-02
         238   0.9293E-03   0.2401E-02
         239  -0.1630E-02   0.2304E-02
         240  -0.3552E-02   0.2152E-02
         241  -0.5324E-02   0.2055E-02
         242  -0.5535E-02   0.2214E-02
         243  -0.4974E-02   0.2412E-02
         244  -0.4141E-02   0.2612E-02
         245  -0.3026E-02   0.2595E-02
         246  -0.1600E-02   0.2661E-02
         247  -0.1104E-03   0.2659E-02
         248   0.1060E-02   0.2609E-02
         249   0.2451E-02   0.2683E-02
         250   0.3988E-02   0.2770E-02
         251   0.5916E-02   0.2691E-02
         252   0.8192E-02   0.2675E-02
         253   0.8200E-02   0.2760E-02
         254   0.6112E-02   0.2818E-02
         255   0.2946E-02   0.2492E-02
         256   0.1892E-03   0.2444E-02
         257  -0.2348E-02   0.2290E-02
         258  -0.3960E-02   0.2242E-02
         259  -0.5198E-02   0.2373E-02
         260  -0.5049E-02   0.2426E-02
         261  -0.4656E-02   0.2800E-02
         262  -0.4686E-02   0.2833E-02
         263  -0.3954E-02   0.2996E-02
         264  -0.3007E-02   0.3261E-02
         265  -0.1841E-02   0.3500E-02
         266  -0.1473E-04   0.3738E-02
         267   0.1596E-02   0.3993E-02
         268   0.3315E-02   0.4145E-02
         269   0.4934E-02   0.4020E-02
         270   0.7022E-02   0.4002E-02
         271   0.6825E-02   0.4087E-02
         272   0.5280E-02   0.4209E-02
         273   0.2544E-02   0.4036E-02
         274  -0.1253E-02   0.3549E-02
         275  -0.3345E-02   0.3440E-02
         276  -0.4678E-02   0.3182E-02
         277  -0.5500E-02   0.2788E-02
         278  -0.5492E-02   0.2733E-02
         279  -0.5974E-02   0.2656E-02
         280  -0.5473E-02   0.2864E-02
         281  -0.4543E-02   0.2698E-02
         282  -0.2875E-02   0.2487E-02
         283  -0.1387E-02   0.2176E-02
         284   0.8201E-03   0.2085E-02
         285   0.2622E-02   0.2100E-02
         286   0.4608E-02   0.2028E-02
         287   0.7172E-02   0.2089E-02
         288   0.9031E-02   0.2133E-02
         289   0.9432E-02   0.1997E-02
         290   0.7896E-02   0.1681E-02
         291   0.4393E-02   0.1267E-02
         292   0.1126E-02   0.9035E-03
         293  -0.1351E-02   0.5970E-03
         294  -0.3326E-02   0.3880E-03
         295  -0.4569E-02   0.3782E-03
         296  -0.5092E-02   0.3476E-03
         297  -0.5723E-02   0.1821E-03
         298  -0.4780E-02   0.1157E-03
         299  -0.3693E-02   0.1226E-03
         300  -0.1918E-02   0.1359E-04
         301   0.1323E-03  -0.6615E-04
         302   0.1939E-02   0.4697E-04
         303   0.3071E-02   0.1848E-03
         304   0.4925E-02   0.3240E-03
         305   0.6527E-02   0.4967E-03
         306   0.7673E-02   0.1844E-03
         307   0.7484E-02   0.1376E-03
         308   0.5819E-02   0.7739E-04
         309   0.2496E-02   0.1224E-03
         310  -0.3257E-03   0.1236E-03
         311  -0.2420E-02  -0.1976E-03
         312  -0.4999E-02  -0.4856E-03
         313  -0.5694E-02  -0.6941E-03
         314  -0.6108E-02  -0.8718E-03
         315  -0.5152E-02  -0.8181E-03
         316  -0.4732E-02  -0.8942E-03
         317  -0.3471E-02  -0.9565E-03
         318  -0.2211E-02  -0.1016E-02
         319  -0.4956E-03  -0.7596E-03
         320   0.1097E-02  -0.8726E-03
         321   0.2969E-02  -0.8039E-03
         322   0.4528E-02  -0.7711E-03
         323   0.5239E-02  -0.8490E-03
         324   0.6919E-02  -0.8194E-03
         325   0.7205E-02  -0.7335E-03
         326   0.5325E-02  -0.6661E-03
         327   0.3190E-02  -0.6441E-03
         328   0.5905E-04  -0.7777E-03
         329  -0.2291E-02  -0.7875E-03
         330  -0.3712E-02  -0.7342E-03
         331  -0.4696E-02  -0.5093E-03
         332  -0.5408E-02  -0.3824E-03
         333  -0.4619E-02  -0.2457E-03
         334  -0.4628E-02  -0.2252E-04
         335  -0.4093E-02  -0.9699E-04
         336  -0.2984E-02   0.1255E-03
         337  -0.1432E-02   0.2115E-03
         338  -0.8723E-05   0.2022E-03
         339   0.1565E-02   0.3919E-03
         340   0.3204E-02   0.3917E-03
         341   0.4457E-02   0.3946E-03
         342   0.5280E-02   0.4338E-03
         343   0.5764E-02   0.2905E-03
         344   0.5033E-02   0.2723E-03
         345   0.2432E-02   0.2840E-03
         346   0.4963E-03   0.5476E-03
         347  -0.1497E-02   0.5415E-03
         348  -0.2681E-02   0.6850E-03
         349  -0.3054E-02   0.6551E-03
         350  -0.3772E-02   0.6065E-03
         351  -0.3652E-02   0.4529E-03
         352  -0.3024E-02   0.5030E-03
         353  -0.2263E-02   0.7295E-03
         354  -0.6983E-03   0.1004E-02
         355   0.1144E-02   0.1376E-02
         356   0.2498E-02   0.1603E-02
         357   0.3582E-02   0.1779E-02
         358   0.4650E-02   0.1867E-02
         359   0.6214E-02   0.1889E-02
         360   0.7736E-02   0.2070E-02
         361   0.8621E-02   0.2139E-02
         362   0.6845E-02   0.2135E-02
         363   0.4387E-02   0.2050E-02
         364   0.1481E-02   0.2142E-02
         365  -0.8020E-03   0.2034E-02
         366  -0.2367E-02   0.1936E-02
         367  -0.3535E-02   0.1736E-02
         368  -0.4065E-02   0.1648E-02
         369  -0.4188E-02   0.1717E-02
         370  -0.3377E-02   0.1654E-02
         371  -0.2628E-02   0.1886E-02
         372  -0.1513E-02   0.2007E-02
         373  -0.1333E-03   0.2331E-02
         374   0.1285E-02   0.2748E-02
         375   0.2745E-02   0.3218E-02
         376   0.3871E-02   0.3652E-02
         377   0.4657E-02   0.3650E-02
         378   0.5894E-02   0.3700E-02
         379   0.6114E-02   0.3548E-02
         380   0.4701E-02   0.3607E-02
         381   0.2425E-02   0.3667E-02
         382  -0.4869E-04   0.3598E-02
         383  -0.2141E-02   0.3524E-02
         384  -0.3011E-02   0.3479E-02
         385  -0.4143E-02   0.3483E-02
         386  -0.4289E-02   0.3636E-02
         387  -0.4109E-02   0.3706E-02
         388  -0.2784E-02   0.3787E-02
         389  -0.1985E-02   0.3862E-02
         390  -0.4770E-03   0.4073E-02
         391   0.5034E-03   0.4243E-02
         392   0.2194E-02   0.4454E-02
         393   0.3621E-02   0.4432E-02
         394   0.4798E-02   0.4623E-02
         395   0.6047E-02   0.4775E-02
         396   0.7088E-02   0.4857E-02
         397   0.6875E-02   0.4754E-02
         398   0.5930E-02   0.4822E-02
         399   0.3763E-02   0.4833E-02
         400   0.1759E-02   0.4529E-02
         401  -0.4704E-03   0.4134E-02
         402  -0.2334E-02   0.3830E-02
         403  -0.3224E-02   0.3474E-02
         404  -0.3085E-02   0.3389E-02
         405  -0.3208E-02   0.3185E-02
         406  -0.2502E-02   0.3256E-02
         407  -0.2019E-02   0.3286E-02
         408  -0.4076E-03   0.3266E-02
         409   0.1890E-03   0.3261E-02
         410   0.1383E-02   0.3771E-02
         411   0.2191E-02   0.4076E-02
         412   0.3413E-02   0.4216E-02
         413   0.4377E-02   0.4056E-02
         414   0.5352E-02   0.4083E-02
         415   0.5810E-02   0.3965E-02
         416   0.6097E-02   0.3605E-02
         417   0.4701E-02   0.3448E-02
         418   0.2637E-02   0.3177E-02
         419   0.1869E-03   0.2777E-02
         420  -0.1455E-02   0.2633E-02
         421  -0.2539E-02   0.2329E-02
         422  -0.2954E-02   0.2301E-02
         423  -0.3488E-02   0.1960E-02
         424  -0.3416E-02   0.1898E-02
         425  -0.2730E-02   0.1977E-02
         426  -0.1525E-02   0.1888E-02
         427  -0.3568E-03   0.2095E-02
         428   0.6875E-03   0.2342E-02
         429   0.2392E-02   0.2670E-02
         430   0.4180E-02   0.3123E-02
         431   0.5337E-02   0.3396E-02
         432   0.5772E-02   0.3517E-02
         433   0.5970E-02   0.3593E-02
         434   0.5382E-02   0.3489E-02
         435   0.3496E-02   0.3233E-02
         436   0.1609E-02   0.3252E-02
         437  -0.5909E-03   0.2929E-02
         438  -0.2267E-02   0.3050E-02
         439  -0.4176E-02   0.3031E-02
         440  -0.4453E-02   0.3110E-02
         441  -0.4675E-02   0.3004E-02
         442  -0.4707E-02   0.2902E-02
         443  -0.3930E-02   0.2841E-02
         444  -0.3217E-02   0.2961E-02
         445  -0.1913E-02   0.3058E-02
         446  -0.9121E-03   0.3394E-02
         447  -0.8272E-04   0.3362E-02
         448   0.4783E-03   0.3385E-02
         449   0.1759E-02   0.3796E-02
         450   0.2924E-02   0.3994E-02
         451   0.3865E-02   0.4003E-02
         452   0.3181E-02   0.4313E-02
         453   0.1768E-02   0.4434E-02
         454  -0.2196E-03   0.4442E-02
         455  -0.2209E-02   0.4398E-02
         456  -0.3035E-02   0.4155E-02
         457  -0.3850E-02   0.4198E-02
         458  -0.4191E-02   0.4324E-02
         459  -0.4034E-02   0.4547E-02
         460  -0.2754E-02   0.4806E-02
         461  -0.2425E-02   0.5049E-02
         462  -0.1249E-02   0.5324E-02
         463  -0.3280E-03   0.5565E-02
         464   0.3474E-03   0.5820E-02
         465   0.1220E-02   0.6026E-02
         466   0.2014E-02   0.6491E-02
         467   0.3235E-02   0.6653E-02
         468   0.4407E-02   0.6913E-02
         469   0.4963E-02   0.6625E-02
         470   0.4498E-02   0.6499E-02
         471   0.2987E-02   0.6205E-02
         472   0.7880E-03   0.6235E-02
         473  -0.9086E-03   0.6109E-02
         474  -0.2929E-02   0.6144E-02
         475  -0.3420E-02   0.6165E-02
         476  -0.3559E-02   0.6149E-02
         477  -0.3351E-02   0.6157E-02
         478  -0.2601E-02   0.6288E-02
         479  -0.2093E-02   0.6389E-02
         480  -0.9960E-03   0.6258E-02
         481  -0.5600E-04   0.6189E-02
         482   0.9456E-03   0.5926E-02
         483   0.1409E-02   0.5872E-02
         484   0.2562E-02   0.5749E-02
         485   0.2950E-02   0.5714E-02
         486   0.3454E-02   0.5631E-02
         487   0.3288E-02   0.5432E-02
         488   0.3355E-02   0.5327E-02
         489   0.2230E-02   0.5010E-02
         490   0.8773E-03   0.4875E-02
         491  -0.1157E-02   0.4770E-02
         492  -0.2621E-02   0.4575E-02
         493  -0.3694E-02   0.4260E-02
         494  -0.3992E-02   0.4158E-02
         495  -0.3621E-02   0.4103E-02
         496  -0.3737E-02   0.4073E-02
         497  -0.3416E-02   0.4271E-02
         498  -0.2728E-02   0.4451E-02
         499  -0.1821E-02   0.4562E-02
         500  -0.1359E-02   0.4694E-02
         501   0.4763E-03   0.4610E-02
         502   0.1780E-02   0.4678E-02
         503   0.2275E-02   0.4939E-02
         504   0.3103E-02   0.5010E-02
         505   0.3550E-02   0.4929E-02
         506   0.3230E-02   0.4704E-02
         507   0.1501E-02   0.4537E-02
         508  -0.9746E-03   0.4359E-02
         509  -0.2684E-02   0.4160E-02
         510  -0.4060E-02   0.3852E-02
         511  -0.5431E-02   0.3899E-02
         512  -0.5995E-02   0.3741E-02
         513  -0.6092E-02   0.3896E-02
         514  -0.5262E-02   0.3922E-02
         515  -0.4230E-02   0.3868E-02
         516  -0.2654E-02   0.3876E-02
         517  -0.1231E-02   0.3811E-02
         518  -0.5021E-03   0.3815E-02
         519   0.2705E-03   0.3886E-02
         520   0.1256E-02   0.3922E-02
         521   0.3012E-02   0.4138E-02
         522   0.3012E-02   0.4037E-02
         523   0.3990E-02   0.4266E-02
         524   0.3208E-02   0.4370E-02
         525   0.1566E-02   0.4601E-02
         526  -0.1325E-02   0.4471E-02
         527  -0.3040E-02   0.4423E-02
         528  -0.3863E-02   0.4323E-02
         529  -0.4620E-02   0.4540E-02
         530  -0.4954E-02   0.4554E-02
         531  -0.4881E-02   0.4357E-02
         532  -0.4264E-02   0.4556E-02
         533  -0.3638E-02   0.4748E-02
         534  -0.2961E-02   0.4654E-02
         535  -0.1784E-02   0.4722E-02
         536  -0.4068E-03   0.4843E-02
         537   0.2927E-03   0.4920E-02
         538   0.1139E-02   0.5127E-02
         539   0.1933E-02   0.5584E-02
         540   0.2861E-02   0.5856E-02
         541   0.3304E-02   0.6056E-02
         542   0.3518E-02   0.6360E-02
         543   0.2848E-02   0.6436E-02
         544   0.8523E-03   0.6194E-02
         545  -0.1248E-02   0.5935E-02
         546  -0.2335E-02   0.5817E-02
         547  -0.2833E-02   0.5652E-02
         548  -0.3106E-02   0.5508E-02
         549  -0.2895E-02   0.5227E-02
         550  -0.2510E-02   0.5057E-02
         551  -0.1959E-02   0.5151E-02
         552  -0.5346E-03   0.5027E-02
         553  -0.3828E-03   0.4732E-02
         554   0.3643E-03   0.4766E-02
         555   0.5053E-03   0.4693E-02
         556   0.6543E-03   0.4742E-02
         557   0.1159E-02   0.4846E-02
         558   0.1450E-02   0.4614E-02
         559   0.1776E-02   0.4466E-02
         560   0.1893E-02   0.4625E-02
         561   0.1188E-02   0.4386E-02
         562   0.1409E-03   0.4078E-02
         563  -0.1940E-02   0.3409E-02
         564  -0.3781E-02   0.3215E-02
         565  -0.4252E-02   0.3180E-02
         566  -0.4228E-02   0.3272E-02
         567  -0.4457E-02   0.3290E-02
         568  -0.4449E-02   0.3362E-02
         569  -0.3641E-02   0.3590E-02
         570  -0.2796E-02   0.3736E-02
         571  -0.2421E-02   0.3573E-02
         572  -0.2175E-02   0.3449E-02
         573  -0.1022E-02   0.3452E-02
         574   0.2687E-03   0.3424E-02
         575   0.8303E-03   0.3437E-02
         576   0.2036E-02   0.3548E-02
         577   0.2414E-02   0.3314E-02
         578   0.2327E-02   0.3128E-02
         579   0.5766E-03   0.2955E-02
         580  -0.1141E-02   0.2915E-02
         581  -0.2529E-02   0.2726E-02
         582  -0.4047E-02   0.2452E-02
         583  -0.4489E-02   0.2542E-02
         584  -0.5161E-02   0.2416E-02
         585  -0.5368E-02   0.2308E-02
         586  -0.4996E-02   0.2287E-02
         587  -0.4312E-02   0.2245E-02
         588  -0.3639E-02   0.2272E-02
         589  -0.2433E-02   0.2245E-02
         590  -0.1350E-02   0.2321E-02
         591   0.1714E-03   0.2377E-02
         592   0.1370E-02   0.2393E-02
         593   0.2327E-02   0.2403E-02
         594   0.2944E-02   0.2393E-02
         595   0.3516E-02   0.2521E-02
         596   0.3062E-02   0.2490E-02
         597   0.2382E-02   0.2563E-02
         598   0.4951E-03   0.2415E-02
         599  -0.8691E-03   0.2182E-02
         600  -0.2543E-02   0.2044E-02
         601  -0.3493E-02   0.2112E-02
         602  -0.3739E-02   0.1737E-02
         603  -0.4187E-02   0.1560E-02
         604  -0.3843E-02   0.1348E-02
         605  -0.3130E-02   0.1509E-02
         606  -0.2824E-02   0.1457E-02
         607  -0.2232E-02   0.1327E-02
         608  -0.1733E-02   0.1288E-02
         609  -0.9948E-03   0.1213E-02
         610   0.4119E-03   0.1115E-02
         611   0.8922E-03   0.1065E-02
         612   0.1333E-02   0.1070E-02
         613   0.1760E-02   0.1056E-02
         614   0.1750E-02   0.1234E-02
         615   0.8365E-03   0.1234E-02
         616  -0.1237E-02   0.1115E-02
         617  -0.3363E-02   0.8650E-03
         618  -0.4782E-02   0.6364E-03
         619  -0.5694E-02   0.6051E-03
         620  -0.5854E-02   0.5763E-03
         621  -0.6355E-02   0.4432E-03
         622  -0.5489E-02   0.3650E-03
         623  -0.4368E-02   0.7031E-03
         624  -0.3322E-02   0.1001E-02
         625  -0.2158E-02   0.1003E-02
         626  -0.1236E-02   0.1084E-02
         627  -0.1101E-02   0.1146E-02
         628  -0.9573E-03   0.1244E-02
         629   0.1926E-03   0.1596E-02
         630   0.6222E-03   0.1928E-02
         631   0.7763E-03   0.2233E-02
         632   0.8088E-03   0.2639E-02
         633   0.2408E-03   0.2794E-02
         634  -0.1095E-02   0.2612E-02
         635  -0.2392E-02   0.2820E-02
         636  -0.4008E-02   0.2864E-02
         637  -0.4480E-02   0.2819E-02
         638  -0.4990E-02   0.2972E-02
         639  -0.4919E-02   0.3183E-02
         640  -0.4390E-02   0.3035E-02
         641  -0.3971E-02   0.3031E-02
         642  -0.3486E-02   0.3070E-02
         643  -0.2950E-02   0.3277E-02
         644  -0.1821E-02   0.3358E-02
         645  -0.1083E-02   0.3882E-02
         646  -0.8596E-03   0.3966E-02
         647  -0.4623E-03   0.4109E-02
         648   0.2847E-03   0.4519E-02
         649   0.9665E-03   0.4672E-02
         650   0.1419E-02   0.4975E-02
         651   0.1052E-02   0.5246E-02
         652  -0.1679E-03   0.5517E-02
         653  -0.1409E-02   0.5746E-02
         654  -0.2540E-02   0.5843E-02
         655  -0.3724E-02   0.5953E-02
         656  -0.4003E-02   0.6159E-02
         657  -0.3886E-02   0.6262E-02
         658  -0.3621E-02   0.6345E-02
         659  -0.3624E-02   0.6447E-02
         660  -0.2458E-02   0.6576E-02
         661  -0.1487E-02   0.6631E-02
         662  -0.5243E-03   0.6999E-02
         663   0.4728E-03   0.7073E-02
         664   0.1129E-02   0.7069E-02
         665   0.2346E-02   0.7023E-02
         666   0.2992E-02   0.6918E-02
         667   0.3018E-02   0.6524E-02
         668   0.2400E-02   0.6327E-02
         669   0.1473E-02   0.6188E-02
         670   0.7035E-03   0.6027E-02
         671  -0.6598E-03   0.5650E-02
         672  -0.2300E-02   0.5480E-02
         673  -0.2504E-02   0.5229E-02
         674  -0.2609E-02   0.4960E-02
         675  -0.2372E-02   0.4938E-02
         676  -0.1647E-02   0.4833E-02
         677  -0.6881E-03   0.4945E-02
         678  -0.3493E-03   0.4805E-02
         679   0.4644E-03   0.4709E-02
         680   0.1141E-02   0.4408E-02
         681   0.1567E-02   0.4227E-02
         682   0.1492E-02   0.4050E-02
         683   0.2066E-02   0.3608E-02
         684   0.2290E-02   0.3342E-02
         685   0.2194E-02   0.3088E-02
         686   0.1958E-02   0.2855E-02
         687   0.1599E-02   0.2856E-02
         688   0.3387E-03   0.2802E-02
         689  -0.1073E-02   0.3069E-02
         690  -0.2032E-02   0.3268E-02
         691  -0.2595E-02   0.3386E-02
         692  -0.2991E-02   0.3643E-02
         693  -0.2766E-02   0.3552E-02
         694  -0.2767E-02   0.3368E-02
         695  -0.2264E-02   0.3227E-02
         696  -0.1762E-02   0.2983E-02
         697  -0.9165E-03   0.2887E-02
         698  -0.1741E-03   0.3047E-02
         699   0.1995E-03   0.3100E-02
         700   0.3692E-03   0.2943E-02
         701   0.1288E-02   0.3247E-02
         702   0.1657E-02   0.3371E-02
         703   0.1690E-02   0.3830E-02
         704   0.1404E-02   0.4284E-02
         705   0.1392E-02   0.4610E-02
         706   0.9937E-03   0.4848E-02
         707  -0.5830E-04   0.4853E-02
         708  -0.1680E-02   0.5092E-02
         709  -0.2384E-02   0.5108E-02
         710  -0.2566E-02   0.5272E-02
         711  -0.2158E-02   0.5440E-02
         712  -0.1380E-02   0.5689E-02
         713  -0.9621E-03   0.5797E-02
