        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.1869E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1919E+00  -0.1720E+03   0.0000E+00   0.2000E+00          NaN   0.1000E+01   0.0000E+00          NaN
  0.1970E+00  -0.1760E+03   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2020E+00  -0.2240E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2071E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2121E+00  -0.8280E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2172E+00  -0.2200E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2222E+00  -0.4796E+03   0.7161E-01   0.1397E+00   0.1113E-02   0.1000E+01   0.7123E+02   0.1719E-01
  0.2273E+00  -0.2120E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2323E+00  -0.2160E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2374E+00  -0.2080E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2424E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2475E+00  -0.2600E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2525E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2576E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6849E-03
  0.2626E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6718E-03
  0.2677E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6591E-03
  0.2727E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6469E-03
  0.2778E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6351E-03
  0.2828E+00  -0.1640E+03   0.0000E+00   0.5200E+00   0.2391E-03   0.1000E+01   0.0000E+00   0.6238E-03
  0.2879E+00  -0.1751E+03   0.2507E+00   0.6245E+00   0.2358E-02   0.1000E+01   0.6741E+03   0.5962E-01
  0.2929E+00  -0.2080E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2980E+00  -0.2080E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.3030E+00  -0.2040E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.1000E+01   0.5160E+00   0.3225E-05
  0.3081E+00  -0.2080E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.3131E+00  -0.4200E+03   0.1621E+01   0.3861E+00   0.1849E-02   0.1000E+01   0.2589E+05   0.3370E-01
  0.3182E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.3232E+00  -0.2188E+03   0.3991E+00   0.1340E+00   0.1084E-02   0.1000E+01   0.1521E+04   0.1123E-01
  0.3283E+00  -0.2280E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.1000E+01   0.4763E+00   0.2977E-05
  0.3333E+00  -0.2080E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.9999E+00   0.4691E+00   0.2932E-05
  0.3384E+00  -0.2120E+03   0.7026E-02   0.9999E+00   0.1756E-04   0.9999E+00   0.4503E+00   0.2815E-05
  0.3434E+00  -0.5220E+03   0.3405E-01   0.1928E+00   0.3456E-03   0.9999E+00   0.1042E+02   0.1073E-02
  0.3485E+00  -0.1960E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.9999E+00   0.4487E+00   0.2804E-05
  0.3535E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9999E+00   0.0000E+00   0.0000E+00
  0.3586E+00  -0.2320E+03   0.7026E-02   0.9999E+00   0.1756E-04   0.9999E+00   0.4250E+00   0.2656E-05
  0.3636E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9999E+00   0.0000E+00   0.0000E+00
  0.3687E+00  -0.2240E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9999E+00   0.0000E+00   0.0000E+00
  0.3737E+00  -0.2160E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9998E+00   0.0000E+00   0.0000E+00
  0.3788E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9998E+00   0.0000E+00   0.0000E+00
  0.3838E+00  -0.2120E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9998E+00   0.0000E+00   0.0000E+00
  0.3889E+00  -0.2146E+03   0.1195E+01   0.5064E+00   0.4645E-02   0.9998E+00   0.1134E+05   0.1713E+00
  0.3939E+00  -0.2158E+03   0.1570E-01   0.9994E+00   0.3924E-04   0.9997E+00   0.1931E+01   0.1207E-04
  0.3990E+00  -0.2120E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9997E+00   0.0000E+00   0.0000E+00
  0.4040E+00  -0.2040E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9997E+00   0.0000E+00   0.0000E+00
  0.4091E+00  -0.2239E+03   0.9973E-02   0.9998E+00   0.2493E-04   0.9996E+00   0.7506E+00   0.4691E-05
  0.4141E+00  -0.2080E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.9996E+00   0.3776E+00   0.2360E-05
  0.4192E+00  -0.2119E+03   0.1173E-01   0.9997E+00   0.2933E-04   0.9995E+00   0.1013E+01   0.6334E-05
  0.4242E+00  -0.1920E+03   0.7026E-02   0.9999E+00   0.1756E-04   0.9995E+00   0.3592E+00   0.2245E-05
  0.4293E+00  -0.1960E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9994E+00   0.0000E+00   0.0000E+00
  0.4343E+00  -0.2119E+03   0.1004E-01   0.9998E+00   0.2509E-04   0.9994E+00   0.7160E+00   0.4475E-05
  0.4394E+00  -0.4800E+03   0.7117E-02   0.9999E+00   0.1779E-04   0.9993E+00   0.3559E+00   0.2224E-05
  0.4444E+00  -0.1637E+03   0.1712E-01   0.9993E+00   0.4279E-04   0.9992E+00   0.2035E+01   0.1272E-04
  0.4495E+00  -0.2640E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.9992E+00   0.0000E+00   0.0000E+00
  0.4545E+00  -0.2198E+03   0.1702E-01   0.9996E+00   0.4255E-04   0.9991E+00   0.1968E+01   0.1230E-04
  0.4596E+00  -0.2198E+03   0.1566E-01   0.9994E+00   0.3914E-04   0.9990E+00   0.1646E+01   0.1029E-04
  0.4646E+00  -0.2237E+03   0.2020E-01   0.9991E+00   0.5795E-04   0.9989E+00   0.2710E+01   0.2231E-04
  0.4697E+00  -0.2039E+03   0.1210E-01   0.9997E+00   0.3026E-04   0.9988E+00   0.9627E+00   0.6017E-05
  0.4747E+00  -0.2079E+03   0.1215E-01   0.9997E+00   0.3039E-04   0.9987E+00   0.9606E+00   0.6004E-05
  0.4798E+00  -0.2438E+03   0.1554E-01   0.9995E+00   0.3884E-04   0.9986E+00   0.1553E+01   0.9708E-05
  0.4848E+00  -0.2356E+03   0.1964E-01   0.9991E+00   0.4910E-04   0.9985E+00   0.2456E+01   0.1535E-04
  0.4899E+00  -0.2157E+03   0.1821E-01   0.9993E+00   0.5102E-04   0.9983E+00   0.2088E+01   0.1641E-04
  0.4949E+00  -0.1992E+03   0.3324E-01   0.9979E+00   0.9075E-04   0.9982E+00   0.6890E+01   0.5137E-04
  0.5000E+00  -0.3193E+03   0.2815E-01   0.9981E+00   0.7394E-04   0.9980E+00   0.4893E+01   0.3375E-04
  0.5000E+00  -0.2278E+03   0.1608E-01   0.9994E+00   0.4021E-04   0.9980E+00   0.1597E+01   0.9982E-05
  0.5010E+00  -0.2239E+03   0.1210E-01   0.9997E+00   0.3026E-04   0.9980E+00   0.9025E+00   0.5641E-05
  0.5020E+00  -0.2116E+03   0.2187E-01   0.9989E+00   0.5702E-04   0.9980E+00   0.2940E+01   0.1999E-04
  0.5030E+00  -0.2115E+03   0.2289E-01   0.9988E+00   0.5735E-04   0.9980E+00   0.3216E+01   0.2019E-04
  0.5040E+00  -0.2356E+03   0.2137E-01   0.9991E+00   0.5343E-04   0.9979E+00   0.2798E+01   0.1749E-04
  0.5050E+00  -0.2036E+03   0.2396E-01   0.9989E+00   0.6840E-04   0.9979E+00   0.3508E+01   0.2860E-04
  0.5060E+00  -0.2114E+03   0.2460E-01   0.9986E+00   0.6151E-04   0.9979E+00   0.3693E+01   0.2308E-04
  0.5070E+00  -0.2195E+03   0.2283E-01   0.9988E+00   0.5709E-04   0.9978E+00   0.3175E+01   0.1984E-04
  0.5080E+00  -0.2479E+03   0.1226E-01   0.9997E+00   0.3065E-04   0.9978E+00   0.9131E+00   0.5707E-05
  0.5090E+00  -0.2116E+03   0.2185E-01   0.9989E+00   0.5463E-04   0.9978E+00   0.2896E+01   0.1810E-04
  0.5100E+00  -0.2155E+03   0.2528E-01   0.9988E+00   0.6319E-04   0.9977E+00   0.3867E+01   0.2417E-04
  0.5110E+00  -0.2033E+03   0.2950E-01   0.9981E+00   0.7374E-04   0.9977E+00   0.5256E+01   0.3285E-04
  0.5120E+00  -0.3317E+03   0.1835E-01   0.9992E+00   0.4824E-04   0.9977E+00   0.2029E+01   0.1403E-04
  0.5130E+00  -0.1992E+03   0.2988E-01   0.9979E+00   0.8117E-04   0.9976E+00   0.5372E+01   0.3964E-04
  0.5140E+00  -0.4835E+03   0.2779E-01   0.9986E+00   0.7199E-04   0.9976E+00   0.4637E+01   0.3112E-04
  0.5150E+00  -0.2592E+03   0.2858E-01   0.9980E+00   0.7387E-04   0.9976E+00   0.4896E+01   0.3270E-04
  0.5160E+00  -0.1918E+03   0.1566E-01   0.9994E+00   0.3914E-04   0.9975E+00   0.1466E+01   0.9165E-05
  0.5170E+00  -0.2435E+03   0.2393E-01   0.9988E+00   0.5994E-04   0.9975E+00   0.3419E+01   0.2145E-04
  0.5180E+00  -0.1997E+03   0.1746E-01   0.9993E+00   0.4765E-04   0.9975E+00   0.1818E+01   0.1353E-04
  0.5190E+00  -0.1993E+03   0.2822E-01   0.9982E+00   0.7726E-04   0.9974E+00   0.4738E+01   0.3550E-04
  0.5200E+00  -0.2033E+03   0.2796E-01   0.9982E+00   0.7349E-04   0.9974E+00   0.4641E+01   0.3206E-04
  0.5210E+00  -0.2073E+03   0.2812E-01   0.9984E+00   0.7030E-04   0.9973E+00   0.4685E+01   0.2928E-04
  0.5220E+00  -0.2164E+03   0.1942E-01   0.9997E+00   0.3104E-04   0.9973E+00   0.2231E+01   0.5697E-05
  0.5230E+00  -0.2168E+03   0.2873E+00   0.9982E+00   0.9026E-04   0.9973E+00   0.4873E+03   0.4808E-04
  0.5240E+00  -0.2357E+03   0.1940E-01   0.9991E+00   0.4849E-04   0.9972E+00   0.2216E+01   0.1385E-04
  0.5250E+00  -0.2276E+03   0.2271E-01   0.9990E+00   0.6135E-04   0.9972E+00   0.3032E+01   0.2213E-04
  0.5260E+00  -0.1949E+03   0.3325E-01   0.9972E+00   0.8312E-04   0.9972E+00   0.6488E+01   0.4055E-04
  0.5270E+00  -0.3277E+03   0.1838E-01   0.9992E+00   0.4595E-04   0.9971E+00   0.1979E+01   0.1237E-04
  0.5280E+00  -0.2313E+03   0.2964E-01   0.9981E+00   0.8717E-04   0.9971E+00   0.5136E+01   0.4442E-04
  0.5290E+00  -0.2032E+03   0.3145E-01   0.9979E+00   0.8091E-04   0.9970E+00   0.5773E+01   0.3820E-04
  0.5300E+00  -0.1994E+03   0.2583E-01   0.9984E+00   0.6459E-04   0.9970E+00   0.3887E+01   0.2430E-04
  0.5310E+00  -0.2032E+03   0.2933E-01   0.9979E+00   0.7332E-04   0.9970E+00   0.5001E+01   0.3125E-04
  0.5320E+00  -0.5074E+03   0.2683E-01   0.9984E+00   0.7801E-04   0.9969E+00   0.4178E+01   0.3531E-04
  0.5330E+00  -0.2153E+03   0.2961E-01   0.9981E+00   0.7403E-04   0.9969E+00   0.5078E+01   0.3174E-04
  0.5340E+00  -0.2035E+03   0.2253E-01   0.9988E+00   0.5633E-04   0.9968E+00   0.2934E+01   0.1834E-04
  0.5350E+00  -0.2070E+03   0.3472E-01   0.9973E+00   0.9523E-04   0.9968E+00   0.6956E+01   0.5233E-04
  0.5360E+00  -0.1957E+03   0.1841E-01   0.9992E+00   0.4603E-04   0.9967E+00   0.1953E+01   0.1220E-04
  0.5370E+00  -0.1918E+03   0.1411E-01   0.9996E+00   0.3529E-04   0.9967E+00   0.1145E+01   0.7157E-05
  0.5380E+00  -0.2073E+03   0.2667E-01   0.9983E+00   0.6667E-04   0.9966E+00   0.4080E+01   0.2550E-04
  0.5390E+00  -0.2193E+03   0.2683E-01   0.9983E+00   0.6707E-04   0.9966E+00   0.4122E+01   0.2576E-04
  0.5400E+00  -0.3313E+03   0.2752E-01   0.9984E+00   0.6880E-04   0.9966E+00   0.4329E+01   0.2705E-04
  0.5410E+00  -0.1995E+03   0.2287E-01   0.9988E+00   0.5729E-04   0.9965E+00   0.2984E+01   0.1873E-04
  0.5420E+00  -0.2114E+03   0.2919E-01   0.9984E+00   0.8297E-04   0.9965E+00   0.4853E+01   0.3920E-04
  0.5430E+00  -0.3312E+03   0.3602E-01   0.9980E+00   0.9864E-04   0.9964E+00   0.7376E+01   0.5531E-04
  0.5440E+00  -0.2031E+03   0.3492E-01   0.9977E+00   0.9213E-04   0.9964E+00   0.6918E+01   0.4816E-04
  0.5450E+00  -0.2789E+03   0.3477E-01   0.9972E+00   0.8888E-04   0.9963E+00   0.6848E+01   0.4474E-04
  0.5460E+00  -0.1990E+03   0.3486E-01   0.9974E+00   0.9005E-04   0.9963E+00   0.6868E+01   0.4584E-04
  0.5470E+00  -0.1991E+03   0.3337E-01   0.9978E+00   0.8748E-04   0.9962E+00   0.6285E+01   0.4318E-04
  0.5480E+00  -0.4483E+03   0.4211E-01   0.9970E+00   0.8751E-04   0.9962E+00   0.9989E+01   0.4313E-04
  0.5490E+00  -0.2154E+03   0.2923E-01   0.9985E+00   0.7318E-04   0.9961E+00   0.4805E+01   0.3011E-04
  0.5501E+00  -0.2230E+03   0.3513E-01   0.9975E+00   0.9339E-04   0.9961E+00   0.6925E+01   0.4895E-04
  0.5511E+00  -0.2033E+03   0.2855E-01   0.9982E+00   0.7500E-04   0.9960E+00   0.4566E+01   0.3151E-04
  0.5521E+00  -0.2517E+03   0.1952E-01   0.9991E+00   0.4880E-04   0.9960E+00   0.2131E+01   0.1332E-04
  0.5531E+00  -0.2115E+03   0.2332E-01   0.9988E+00   0.6480E-04   0.9959E+00   0.3034E+01   0.2343E-04
  0.5541E+00  -0.2157E+03   0.1862E-01   0.9992E+00   0.5182E-04   0.9959E+00   0.1933E+01   0.1496E-04
  0.5551E+00  -0.2030E+03   0.3512E-01   0.9976E+00   0.8974E-04   0.9958E+00   0.6858E+01   0.4479E-04
  0.5561E+00  -0.3672E+03   0.3085E-01   0.9978E+00   0.8655E-04   0.9958E+00   0.5283E+01   0.4159E-04
  0.5571E+00  -0.1994E+03   0.2715E-01   0.9986E+00   0.7096E-04   0.9957E+00   0.4084E+01   0.2791E-04
  0.5581E+00  -0.2110E+03   0.3603E-01   0.9973E+00   0.9674E-04   0.9957E+00   0.7183E+01   0.5177E-04
  0.5591E+00  -0.2230E+03   0.3913E-01   0.9974E+00   0.9783E-04   0.9956E+00   0.8455E+01   0.5284E-04
  0.5601E+00  -0.2307E+03   0.3802E-01   0.9965E+00   0.1027E-03   0.9956E+00   0.7966E+01   0.5809E-04
  0.5611E+00  -0.2191E+03   0.3323E-01   0.9978E+00   0.8877E-04   0.9955E+00   0.6077E+01   0.4335E-04
  0.5621E+00  -0.2112E+03   0.3185E-01   0.9978E+00   0.8423E-04   0.9954E+00   0.5571E+01   0.3897E-04
  0.5631E+00  -0.2110E+03   0.3252E-01   0.9974E+00   0.8735E-04   0.9954E+00   0.5796E+01   0.4183E-04
  0.5641E+00  -0.1986E+03   0.4138E-01   0.9962E+00   0.1175E-03   0.9953E+00   0.9371E+01   0.7559E-04
  0.5651E+00  -0.1992E+03   0.3108E-01   0.9979E+00   0.8887E-04   0.9953E+00   0.5278E+01   0.4315E-04
  0.5661E+00  -0.2231E+03   0.3450E-01   0.9977E+00   0.8931E-04   0.9952E+00   0.6490E+01   0.4350E-04
  0.5671E+00  -0.2029E+03   0.3534E-01   0.9971E+00   0.8853E-04   0.9952E+00   0.6797E+01   0.4267E-04
  0.5681E+00  -0.1947E+03   0.4215E-01   0.9965E+00   0.1124E-03   0.9951E+00   0.9655E+01   0.6862E-04
  0.5691E+00  -0.6103E+03   0.4991E-01   0.9956E+00   0.1402E-03   0.9950E+00   0.1351E+02   0.1066E-03
  0.5701E+00  -0.2073E+03   0.3021E-01   0.9981E+00   0.7553E-04   0.9950E+00   0.4943E+01   0.3089E-04
  0.5711E+00  -0.2228E+03   0.3621E-01   0.9970E+00   0.9231E-04   0.9949E+00   0.7088E+01   0.4607E-04
  0.5721E+00  -0.2270E+03   0.3628E-01   0.9973E+00   0.1027E-03   0.9948E+00   0.7103E+01   0.5690E-04
  0.5731E+00  -0.2071E+03   0.3716E-01   0.9976E+00   0.1050E-03   0.9948E+00   0.7438E+01   0.5935E-04
  0.5741E+00  -0.2186E+03   0.3935E-01   0.9964E+00   0.1063E-03   0.9947E+00   0.8328E+01   0.6073E-04
  0.5751E+00  -0.2190E+03   0.3352E-01   0.9979E+00   0.8351E-04   0.9947E+00   0.6032E+01   0.3743E-04
  0.5761E+00  -0.2071E+03   0.2998E-01   0.9978E+00   0.7495E-04   0.9946E+00   0.4816E+01   0.3010E-04
  0.5771E+00  -0.1943E+03   0.4605E-01   0.9954E+00   0.1307E-03   0.9945E+00   0.1134E+02   0.9143E-04
  0.5781E+00  -0.2075E+03   0.2393E-01   0.9987E+00   0.6264E-04   0.9945E+00   0.3059E+01   0.2095E-04
  0.5791E+00  -0.3850E+03   0.3327E+01   0.9960E+00   0.1171E-03   0.9944E+00   0.5901E+05   0.7311E-04
  0.5801E+00  -0.1995E+03   0.4494E-01   0.9962E+00   0.1076E-03   0.9943E+00   0.1075E+02   0.6162E-04
  0.5811E+00  -0.2393E+03   0.3159E-01   0.9981E+00   0.8235E-04   0.9943E+00   0.5303E+01   0.3602E-04
  0.5821E+00  -0.2434E+03   0.2783E-01   0.9984E+00   0.7036E-04   0.9942E+00   0.4108E+01   0.2626E-04
  0.5831E+00  -0.2230E+03   0.3532E-01   0.9974E+00   0.9126E-04   0.9941E+00   0.6606E+01   0.4410E-04
  0.5841E+00  -0.2511E+03   0.3035E-01   0.9977E+00   0.7596E-04   0.9941E+00   0.4867E+01   0.3049E-04
  0.5851E+00  -0.2027E+03   0.3566E-01   0.9967E+00   0.9257E-04   0.9940E+00   0.6707E+01   0.4521E-04
  0.5861E+00  -0.2024E+03   0.4054E-01   0.9960E+00   0.1041E-03   0.9939E+00   0.8657E+01   0.5709E-04
  0.5871E+00  -0.2070E+03   0.3340E-01   0.9974E+00   0.8351E-04   0.9939E+00   0.5867E+01   0.3667E-04
  0.5881E+00  -0.1274E+03   0.3020E-01   0.9983E+00   0.7886E-04   0.9938E+00   0.4788E+01   0.3264E-04
  0.5891E+00  -0.2036E+03   0.2088E-01   0.9990E+00   0.5466E-04   0.9937E+00   0.2284E+01   0.1566E-04
  0.5901E+00  -0.2105E+03   0.4713E-01   0.9960E+00   0.1259E-03   0.9936E+00   0.1162E+02   0.8287E-04
  0.5911E+00  -0.2662E+03   0.5070E-01   0.9953E+00   0.1446E-03   0.9936E+00   0.1342E+02   0.1092E-03
  0.5921E+00  -0.2150E+03   0.3273E-01   0.9975E+00   0.8500E-04   0.9935E+00   0.5584E+01   0.3767E-04
  0.5931E+00  -0.1989E+03   0.3725E-01   0.9971E+00   0.9975E-04   0.9934E+00   0.7222E+01   0.5179E-04
  0.5941E+00  -0.1984E+03   0.4197E-01   0.9958E+00   0.1128E-03   0.9933E+00   0.9154E+01   0.6609E-04
  0.5951E+00  -0.1986E+03   0.3830E-01   0.9963E+00   0.1055E-03   0.9933E+00   0.7610E+01   0.5774E-04
  0.5961E+00  -0.2265E+03   0.4609E-01   0.9961E+00   0.1194E-03   0.9932E+00   0.1100E+02   0.7378E-04
  0.5971E+00  -0.2263E+03   0.4772E-01   0.9954E+00   0.1660E-03   0.9931E+00   0.1177E+02   0.1424E-03
  0.5981E+00  -0.2044E+03   0.7523E+00   0.9939E+00   0.1675E-03   0.9930E+00   0.2921E+04   0.1448E-03
  0.5991E+00  -0.1853E+03   0.8137E+00   0.9967E+00   0.1133E-03   0.9929E+00   0.3412E+04   0.6617E-04
  0.6001E+00  -0.3700E+03   0.5179E-01   0.9945E+00   0.1459E-03   0.9929E+00   0.1380E+02   0.1096E-03
  0.6011E+00  -0.3664E+03   0.6256E+00   0.9968E+00   0.1089E-03   0.9928E+00   0.2010E+04   0.6096E-04
  0.6021E+00  -0.1984E+03   0.4668E-01   0.9959E+00   0.1286E-03   0.9927E+00   0.1117E+02   0.8484E-04
  0.6031E+00  -0.2102E+03   0.5794E-01   0.9941E+00   0.1663E-03   0.9926E+00   0.1718E+02   0.1415E-03
  0.6041E+00  -0.2040E+03   0.4327E-01   0.9968E+00   0.9731E-04   0.9925E+00   0.9569E+01   0.4839E-04
  0.6051E+00  -0.1684E+03   0.3608E+00   0.9961E+00   0.1200E-03   0.9925E+00   0.6641E+03   0.7342E-04
  0.6061E+00  -0.2104E+03   0.4316E-01   0.9959E+00   0.1116E-03   0.9924E+00   0.9486E+01   0.6340E-04
  0.6071E+00  -0.3147E+03   0.4249E-01   0.9962E+00   0.1165E-03   0.9923E+00   0.9178E+01   0.6899E-04
  0.6081E+00  -0.2025E+03   0.5978E-01   0.9962E+00   0.1250E-03   0.9922E+00   0.1814E+02   0.7926E-04
  0.6091E+00  -0.3576E+03   0.5046E-01   0.9950E+00   0.1530E-03   0.9921E+00   0.1290E+02   0.1186E-03
  0.6101E+00  -0.2263E+03   0.4697E-01   0.9954E+00   0.1280E-03   0.9920E+00   0.1116E+02   0.8290E-04
  0.6111E+00  -0.2066E+03   0.3974E-01   0.9964E+00   0.1052E-03   0.9920E+00   0.7977E+01   0.5590E-04
