        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.5000E+00  -0.3191E+04   0.1049E+00   0.9986E+00   0.1731E-04   0.9980E+00   0.6797E+02   0.1849E-05
  0.5010E+00  -0.3191E+04   0.1086E+00   0.9986E+00   0.1782E-04   0.9980E+00   0.7261E+02   0.1957E-05
  0.5020E+00  -0.3191E+04   0.1088E+00   0.9985E+00   0.1793E-04   0.9980E+00   0.7276E+02   0.1976E-05
  0.5030E+00  -0.3191E+04   0.1088E+00   0.9985E+00   0.1789E-04   0.9980E+00   0.7270E+02   0.1963E-05
  0.5040E+00  -0.3191E+04   0.1071E+00   0.9985E+00   0.1767E-04   0.9979E+00   0.7031E+02   0.1912E-05
  0.5050E+00  -0.3191E+04   0.1106E+00   0.9985E+00   0.1820E-04   0.9979E+00   0.7475E+02   0.2025E-05
  0.5060E+00  -0.3190E+04   0.1112E+00   0.9984E+00   0.1819E-04   0.9979E+00   0.7540E+02   0.2019E-05
  0.5070E+00  -0.3190E+04   0.1174E+00   0.9984E+00   0.1937E-04   0.9978E+00   0.8390E+02   0.2283E-05
  0.5080E+00  -0.3190E+04   0.1144E+00   0.9984E+00   0.1894E-04   0.9978E+00   0.7957E+02   0.2180E-05
  0.5090E+00  -0.3190E+04   0.1126E+00   0.9984E+00   0.1842E-04   0.9978E+00   0.7685E+02   0.2058E-05
  0.5100E+00  -0.3189E+04   0.1194E+00   0.9982E+00   0.1978E-04   0.9977E+00   0.8623E+02   0.2367E-05
  0.5110E+00  -0.3190E+04   0.1165E+00   0.9983E+00   0.1924E-04   0.9977E+00   0.8201E+02   0.2236E-05
  0.5120E+00  -0.3189E+04   0.1187E+00   0.9982E+00   0.1944E-04   0.9977E+00   0.8495E+02   0.2277E-05
  0.5130E+00  -0.3189E+04   0.1183E+00   0.9982E+00   0.1957E-04   0.9976E+00   0.8421E+02   0.2304E-05
  0.5140E+00  -0.3189E+04   0.1200E+00   0.9982E+00   0.1975E-04   0.9976E+00   0.8655E+02   0.2341E-05
  0.5150E+00  -0.3189E+04   0.1198E+00   0.9982E+00   0.1968E-04   0.9976E+00   0.8601E+02   0.2321E-05
  0.5160E+00  -0.3189E+04   0.1158E+00   0.9983E+00   0.1910E-04   0.9975E+00   0.8017E+02   0.2182E-05
  0.5170E+00  -0.3188E+04   0.1218E+00   0.9981E+00   0.2009E-04   0.9975E+00   0.8860E+02   0.2409E-05
  0.5180E+00  -0.3188E+04   0.1240E+00   0.9981E+00   0.2055E-04   0.9975E+00   0.9169E+02   0.2516E-05
  0.5190E+00  -0.3188E+04   0.1265E+00   0.9980E+00   0.2108E-04   0.9974E+00   0.9514E+02   0.2644E-05
  0.5200E+00  -0.3188E+04   0.1244E+00   0.9981E+00   0.2048E-04   0.9974E+00   0.9187E+02   0.2489E-05
  0.5210E+00  -0.3188E+04   0.1269E+00   0.9980E+00   0.2116E-04   0.9973E+00   0.9538E+02   0.2654E-05
  0.5220E+00  -0.3188E+04   0.1289E+00   0.9980E+00   0.2140E-04   0.9973E+00   0.9831E+02   0.2708E-05
  0.5230E+00  -0.3188E+04   0.1232E+00   0.9980E+00   0.2036E-04   0.9973E+00   0.8958E+02   0.2447E-05
  0.5240E+00  -0.3187E+04   0.1252E+00   0.9979E+00   0.2075E-04   0.9972E+00   0.9241E+02   0.2537E-05
  0.5250E+00  -0.3187E+04   0.1269E+00   0.9979E+00   0.2113E-04   0.9972E+00   0.9465E+02   0.2624E-05
  0.5260E+00  -0.3186E+04   0.1262E+00   0.9978E+00   0.2105E-04   0.9972E+00   0.9348E+02   0.2600E-05
  0.5270E+00  -0.3187E+04   0.1339E+00   0.9979E+00   0.2236E-04   0.9971E+00   0.1051E+03   0.2930E-05
  0.5280E+00  -0.3186E+04   0.1318E+00   0.9978E+00   0.2193E-04   0.9971E+00   0.1016E+03   0.2812E-05
  0.5290E+00  -0.3186E+04   0.1322E+00   0.9977E+00   0.2205E-04   0.9970E+00   0.1020E+03   0.2837E-05
  0.5300E+00  -0.3186E+04   0.1335E+00   0.9977E+00   0.2220E-04   0.9970E+00   0.1038E+03   0.2872E-05
  0.5310E+00  -0.3185E+04   0.1388E+00   0.9976E+00   0.2334E-04   0.9970E+00   0.1119E+03   0.3167E-05
  0.5320E+00  -0.3186E+04   0.1351E+00   0.9977E+00   0.2273E-04   0.9969E+00   0.1059E+03   0.2997E-05
  0.5330E+00  -0.3185E+04   0.1342E+00   0.9976E+00   0.2243E-04   0.9969E+00   0.1043E+03   0.2915E-05
  0.5340E+00  -0.3185E+04   0.1406E+00   0.9976E+00   0.2372E-04   0.9968E+00   0.1142E+03   0.3252E-05
  0.5350E+00  -0.3185E+04   0.1397E+00   0.9976E+00   0.2343E-04   0.9968E+00   0.1126E+03   0.3168E-05
  0.5360E+00  -0.3185E+04   0.1421E+00   0.9976E+00   0.2387E-04   0.9967E+00   0.1163E+03   0.3280E-05
  0.5370E+00  -0.3185E+04   0.1405E+00   0.9976E+00   0.2350E-04   0.9967E+00   0.1135E+03   0.3174E-05
  0.5380E+00  -0.3185E+04   0.1406E+00   0.9975E+00   0.2351E-04   0.9966E+00   0.1134E+03   0.3172E-05
  0.5390E+00  -0.3181E+04   0.1222E+00   0.9969E+00   0.2007E-04   0.9966E+00   0.8548E+02   0.2307E-05
  0.5400E+00  -0.3183E+04   0.1490E+00   0.9973E+00   0.2508E-04   0.9966E+00   0.1269E+03   0.3595E-05
  0.5410E+00  -0.3183E+04   0.1471E+00   0.9972E+00   0.2470E-04   0.9965E+00   0.1235E+03   0.3482E-05
  0.5420E+00  -0.3184E+04   0.1422E+00   0.9974E+00   0.2410E-04   0.9965E+00   0.1151E+03   0.3307E-05
  0.5430E+00  -0.3183E+04   0.1476E+00   0.9973E+00   0.2486E-04   0.9964E+00   0.1238E+03   0.3514E-05
  0.5440E+00  -0.3183E+04   0.1485E+00   0.9973E+00   0.2499E-04   0.9964E+00   0.1250E+03   0.3544E-05
  0.5450E+00  -0.3183E+04   0.1459E+00   0.9972E+00   0.2471E-04   0.9963E+00   0.1205E+03   0.3458E-05
  0.5460E+00  -0.3183E+04   0.1487E+00   0.9972E+00   0.2502E-04   0.9963E+00   0.1250E+03   0.3538E-05
  0.5470E+00  -0.3182E+04   0.1521E+00   0.9971E+00   0.2576E-04   0.9962E+00   0.1306E+03   0.3745E-05
  0.5480E+00  -0.3182E+04   0.1507E+00   0.9970E+00   0.2571E-04   0.9962E+00   0.1280E+03   0.3724E-05
  0.5490E+00  -0.3181E+04   0.1533E+00   0.9969E+00   0.2614E-04   0.9961E+00   0.1321E+03   0.3841E-05
  0.5501E+00  -0.3182E+04   0.1544E+00   0.9970E+00   0.2614E-04   0.9961E+00   0.1338E+03   0.3834E-05
  0.5511E+00  -0.3182E+04   0.1500E+00   0.9971E+00   0.2513E-04   0.9960E+00   0.1261E+03   0.3537E-05
  0.5521E+00  -0.3180E+04   0.1590E+00   0.9968E+00   0.2700E-04   0.9960E+00   0.1413E+03   0.4076E-05
  0.5531E+00  -0.3181E+04   0.1603E+00   0.9969E+00   0.2691E-04   0.9959E+00   0.1434E+03   0.4043E-05
  0.5541E+00  -0.3181E+04   0.1525E+00   0.9969E+00   0.2577E-04   0.9959E+00   0.1296E+03   0.3701E-05
  0.5551E+00  -0.3181E+04   0.1595E+00   0.9968E+00   0.2707E-04   0.9958E+00   0.1416E+03   0.4077E-05
  0.5561E+00  -0.3180E+04   0.1621E+00   0.9967E+00   0.2762E-04   0.9958E+00   0.1458E+03   0.4234E-05
  0.5571E+00  -0.3180E+04   0.1648E+00   0.9966E+00   0.2793E-04   0.9957E+00   0.1505E+03   0.4324E-05
  0.5581E+00  -0.3179E+04   0.1656E+00   0.9966E+00   0.2834E-04   0.9957E+00   0.1517E+03   0.4442E-05
  0.5591E+00  -0.3179E+04   0.1607E+00   0.9965E+00   0.2731E-04   0.9956E+00   0.1427E+03   0.4118E-05
  0.5601E+00  -0.3179E+04   0.1655E+00   0.9966E+00   0.2812E-04   0.9956E+00   0.1509E+03   0.4358E-05
  0.5611E+00  -0.3178E+04   0.1680E+00   0.9964E+00   0.2859E-04   0.9955E+00   0.1553E+03   0.4496E-05
  0.5621E+00  -0.3179E+04   0.1676E+00   0.9965E+00   0.2845E-04   0.9954E+00   0.1542E+03   0.4445E-05
  0.5631E+00  -0.3178E+04   0.1729E+00   0.9964E+00   0.2953E-04   0.9954E+00   0.1638E+03   0.4780E-05
  0.5641E+00  -0.3178E+04   0.1697E+00   0.9964E+00   0.2899E-04   0.9953E+00   0.1575E+03   0.4599E-05
  0.5651E+00  -0.3178E+04   0.1657E+00   0.9964E+00   0.2819E-04   0.9953E+00   0.1500E+03   0.4342E-05
  0.5661E+00  -0.3179E+04   0.1577E+00   0.9965E+00   0.2691E-04   0.9952E+00   0.1357E+03   0.3950E-05
  0.5671E+00  -0.3178E+04   0.1681E+00   0.9963E+00   0.2885E-04   0.9952E+00   0.1538E+03   0.4532E-05
  0.5681E+00  -0.3177E+04   0.1718E+00   0.9962E+00   0.2943E-04   0.9951E+00   0.1603E+03   0.4707E-05
  0.5691E+00  -0.3178E+04   0.1736E+00   0.9963E+00   0.2975E-04   0.9950E+00   0.1635E+03   0.4801E-05
  0.5701E+00  -0.3176E+04   0.1781E+00   0.9961E+00   0.3097E-04   0.9950E+00   0.1717E+03   0.5193E-05
  0.5711E+00  -0.3175E+04   0.1829E+00   0.9960E+00   0.3149E-04   0.9949E+00   0.1808E+03   0.5360E-05
  0.5721E+00  -0.3176E+04   0.1780E+00   0.9960E+00   0.3065E-04   0.9948E+00   0.1710E+03   0.5068E-05
  0.5731E+00  -0.3175E+04   0.1847E+00   0.9958E+00   0.3200E-04   0.9948E+00   0.1837E+03   0.5515E-05
  0.5741E+00  -0.3175E+04   0.1802E+00   0.9959E+00   0.3092E-04   0.9947E+00   0.1746E+03   0.5140E-05
  0.5751E+00  -0.3174E+04   0.1853E+00   0.9958E+00   0.3166E-04   0.9947E+00   0.1842E+03   0.5379E-05
  0.5761E+00  -0.3174E+04   0.1911E+00   0.9958E+00   0.3289E-04   0.9946E+00   0.1957E+03   0.5797E-05
  0.5771E+00  -0.3174E+04   0.1879E+00   0.9957E+00   0.3227E-04   0.9945E+00   0.1888E+03   0.5572E-05
  0.5781E+00  -0.3173E+04   0.1899E+00   0.9955E+00   0.3282E-04   0.9945E+00   0.1926E+03   0.5750E-05
  0.5791E+00  -0.3173E+04   0.1899E+00   0.9956E+00   0.3270E-04   0.9944E+00   0.1923E+03   0.5701E-05
  0.5801E+00  -0.3173E+04   0.1884E+00   0.9955E+00   0.3234E-04   0.9943E+00   0.1888E+03   0.5566E-05
  0.5811E+00  -0.3173E+04   0.1890E+00   0.9955E+00   0.3252E-04   0.9943E+00   0.1897E+03   0.5617E-05
  0.5821E+00  -0.3172E+04   0.1943E+00   0.9954E+00   0.3374E-04   0.9942E+00   0.2003E+03   0.6037E-05
  0.5831E+00  -0.3171E+04   0.1932E+00   0.9953E+00   0.3385E-04   0.9941E+00   0.1976E+03   0.6065E-05
  0.5841E+00  -0.3171E+04   0.1907E+00   0.9952E+00   0.3306E-04   0.9941E+00   0.1922E+03   0.5777E-05
  0.5851E+00  -0.3171E+04   0.1931E+00   0.9952E+00   0.3335E-04   0.9940E+00   0.1966E+03   0.5867E-05
  0.5861E+00  -0.3171E+04   0.1962E+00   0.9951E+00   0.3425E-04   0.9939E+00   0.2028E+03   0.6178E-05
  0.5871E+00  -0.3171E+04   0.1910E+00   0.9952E+00   0.3312E-04   0.9939E+00   0.1917E+03   0.5766E-05
  0.5881E+00  -0.3171E+04   0.1963E+00   0.9951E+00   0.3402E-04   0.9938E+00   0.2023E+03   0.6074E-05
  0.5891E+00  -0.3169E+04   0.2008E+00   0.9949E+00   0.3519E-04   0.9937E+00   0.2112E+03   0.6488E-05
  0.5901E+00  -0.3170E+04   0.1987E+00   0.9950E+00   0.3419E-04   0.9936E+00   0.2066E+03   0.6117E-05
  0.5911E+00  -0.3168E+04   0.2011E+00   0.9948E+00   0.3492E-04   0.9936E+00   0.2113E+03   0.6367E-05
  0.5921E+00  -0.3169E+04   0.2038E+00   0.9948E+00   0.3564E-04   0.9935E+00   0.2165E+03   0.6621E-05
  0.5931E+00  -0.3169E+04   0.1306E+00   0.9949E+00   0.2353E-04   0.9934E+00   0.8880E+02   0.2883E-05
  0.5941E+00  -0.3168E+04   0.2090E+00   0.9946E+00   0.3616E-04   0.9933E+00   0.2269E+03   0.6795E-05
  0.5951E+00  -0.3168E+04   0.2068E+00   0.9947E+00   0.3614E-04   0.9933E+00   0.2218E+03   0.6774E-05
  0.5961E+00  -0.3167E+04   0.2064E+00   0.9946E+00   0.3656E-04   0.9932E+00   0.2206E+03   0.6922E-05
  0.5971E+00  -0.3167E+04   0.2048E+00   0.9946E+00   0.3562E-04   0.9931E+00   0.2169E+03   0.6558E-05
  0.5981E+00  -0.3167E+04   0.2099E+00   0.9946E+00   0.3653E-04   0.9930E+00   0.2274E+03   0.6889E-05
  0.5991E+00  -0.3166E+04   0.2061E+00   0.9944E+00   0.3602E-04   0.9929E+00   0.2188E+03   0.6686E-05
  0.6001E+00  -0.3166E+04   0.2107E+00   0.9943E+00   0.3686E-04   0.9929E+00   0.2284E+03   0.6987E-05
  0.6011E+00  -0.3165E+04   0.2185E+00   0.9942E+00   0.3833E-04   0.9928E+00   0.2451E+03   0.7546E-05
  0.6021E+00  -0.3165E+04   0.2168E+00   0.9941E+00   0.3829E-04   0.9927E+00   0.2410E+03   0.7515E-05
  0.6031E+00  -0.3165E+04   0.2150E+00   0.9941E+00   0.3767E-04   0.9926E+00   0.2365E+03   0.7263E-05
  0.6041E+00  -0.3165E+04   0.2173E+00   0.9941E+00   0.3781E-04   0.9925E+00   0.2414E+03   0.7304E-05
  0.6051E+00  -0.3164E+04   0.2167E+00   0.9940E+00   0.3807E-04   0.9925E+00   0.2396E+03   0.7394E-05
  0.6061E+00  -0.3163E+04   0.2190E+00   0.9938E+00   0.3874E-04   0.9924E+00   0.2442E+03   0.7645E-05
  0.6071E+00  -0.3164E+04   0.2187E+00   0.9939E+00   0.3844E-04   0.9923E+00   0.2432E+03   0.7514E-05
  0.6081E+00  -0.3161E+04   0.2212E+00   0.9935E+00   0.3916E-04   0.9922E+00   0.2485E+03   0.7786E-05
  0.6091E+00  -0.3163E+04   0.2194E+00   0.9938E+00   0.3886E-04   0.9921E+00   0.2440E+03   0.7653E-05
  0.6101E+00  -0.3163E+04   0.2214E+00   0.9938E+00   0.3951E-04   0.9920E+00   0.2480E+03   0.7900E-05
  0.6111E+00  -0.3161E+04   0.2229E+00   0.9935E+00   0.3914E-04   0.9920E+00   0.2510E+03   0.7740E-05
  0.6121E+00  -0.3160E+04   0.2296E+00   0.9933E+00   0.4110E-04   0.9919E+00   0.2660E+03   0.8518E-05
  0.6131E+00  -0.3160E+04   0.2317E+00   0.9934E+00   0.4094E-04   0.9918E+00   0.2703E+03   0.8440E-05
