    tau_corr   autocorr_U   autocorr_M
         735   0.1162E+00   0.2039E+00
         736   0.1172E+00   0.2045E+00
         737   0.1181E+00   0.2054E+00
         738   0.1193E+00   0.2066E+00
         739   0.1203E+00   0.2072E+00
         740   0.1202E+00   0.2077E+00
         741   0.1208E+00   0.2084E+00
         742   0.1223E+00   0.2094E+00
         743   0.1230E+00   0.2106E+00
         744   0.1227E+00   0.2110E+00
         745   0.1231E+00   0.2112E+00
         746   0.1229E+00   0.2111E+00
         747   0.1230E+00   0.2114E+00
         748   0.1230E+00   0.2117E+00
         749   0.1222E+00   0.2115E+00
         750   0.1223E+00   0.2121E+00
         751   0.1222E+00   0.2121E+00
         752   0.1221E+00   0.2122E+00
         753   0.1217E+00   0.2123E+00
         754   0.1221E+00   0.2126E+00
         755   0.1217E+00   0.2129E+00
         756   0.1220E+00   0.2130E+00
         757   0.1235E+00   0.2140E+00
         758   0.1242E+00   0.2146E+00
         759   0.1242E+00   0.2149E+00
         760   0.1244E+00   0.2146E+00
         761   0.1242E+00   0.2147E+00
         762   0.1259E+00   0.2161E+00
         763   0.1268E+00   0.2167E+00
         764   0.1271E+00   0.2167E+00
         765   0.1269E+00   0.2168E+00
         766   0.1271E+00   0.2172E+00
         767   0.1267E+00   0.2172E+00
         768   0.1268E+00   0.2173E+00
         769   0.1273E+00   0.2176E+00
         770   0.1267E+00   0.2176E+00
         771   0.1269E+00   0.2172E+00
         772   0.1265E+00   0.2171E+00
         773   0.1278E+00   0.2178E+00
         774   0.1284E+00   0.2178E+00
         775   0.1286E+00   0.2177E+00
         776   0.1287E+00   0.2176E+00
         777   0.1290E+00   0.2176E+00
         778   0.1286E+00   0.2173E+00
         779   0.1281E+00   0.2169E+00
         780   0.1272E+00   0.2161E+00
         781   0.1276E+00   0.2162E+00
         782   0.1272E+00   0.2160E+00
         783   0.1270E+00   0.2159E+00
         784   0.1267E+00   0.2156E+00
         785   0.1260E+00   0.2151E+00
         786   0.1256E+00   0.2147E+00
         787   0.1259E+00   0.2150E+00
         788   0.1255E+00   0.2145E+00
         789   0.1251E+00   0.2143E+00
         790   0.1256E+00   0.2142E+00
         791   0.1248E+00   0.2138E+00
         792   0.1241E+00   0.2134E+00
         793   0.1234E+00   0.2129E+00
         794   0.1240E+00   0.2130E+00
         795   0.1242E+00   0.2133E+00
         796   0.1248E+00   0.2140E+00
         797   0.1244E+00   0.2140E+00
         798   0.1253E+00   0.2146E+00
         799   0.1258E+00   0.2152E+00
         800   0.1260E+00   0.2154E+00
         801   0.1259E+00   0.2151E+00
         802   0.1256E+00   0.2153E+00
         803   0.1256E+00   0.2152E+00
         804   0.1257E+00   0.2154E+00
         805   0.1269E+00   0.2162E+00
         806   0.1271E+00   0.2164E+00
         807   0.1262E+00   0.2160E+00
         808   0.1260E+00   0.2160E+00
         809   0.1258E+00   0.2161E+00
         810   0.1246E+00   0.2154E+00
         811   0.1251E+00   0.2158E+00
         812   0.1249E+00   0.2157E+00
         813   0.1241E+00   0.2153E+00
         814   0.1245E+00   0.2155E+00
         815   0.1243E+00   0.2152E+00
         816   0.1243E+00   0.2154E+00
         817   0.1252E+00   0.2156E+00
         818   0.1258E+00   0.2160E+00
         819   0.1257E+00   0.2163E+00
         820   0.1258E+00   0.2165E+00
         821   0.1257E+00   0.2162E+00
         822   0.1264E+00   0.2165E+00
         823   0.1272E+00   0.2172E+00
         824   0.1272E+00   0.2173E+00
         825   0.1264E+00   0.2168E+00
         826   0.1264E+00   0.2167E+00
         827   0.1256E+00   0.2163E+00
         828   0.1259E+00   0.2164E+00
         829   0.1254E+00   0.2157E+00
         830   0.1270E+00   0.2161E+00
         831   0.1268E+00   0.2154E+00
         832   0.1254E+00   0.2146E+00
         833   0.1257E+00   0.2145E+00
         834   0.1258E+00   0.2149E+00
         835   0.1257E+00   0.2149E+00
         836   0.1260E+00   0.2153E+00
         837   0.1257E+00   0.2149E+00
         838   0.1262E+00   0.2149E+00
         839   0.1264E+00   0.2150E+00
         840   0.1268E+00   0.2146E+00
         841   0.1264E+00   0.2144E+00
         842   0.1259E+00   0.2142E+00
         843   0.1260E+00   0.2140E+00
         844   0.1250E+00   0.2135E+00
         845   0.1250E+00   0.2136E+00
         846   0.1245E+00   0.2136E+00
         847   0.1249E+00   0.2141E+00
         848   0.1253E+00   0.2141E+00
         849   0.1241E+00   0.2132E+00
         850   0.1237E+00   0.2130E+00
         851   0.1230E+00   0.2128E+00
         852   0.1226E+00   0.2123E+00
         853   0.1212E+00   0.2114E+00
         854   0.1198E+00   0.2104E+00
         855   0.1204E+00   0.2100E+00
         856   0.1200E+00   0.2097E+00
         857   0.1207E+00   0.2103E+00
         858   0.1202E+00   0.2099E+00
         859   0.1207E+00   0.2104E+00
         860   0.1219E+00   0.2110E+00
         861   0.1224E+00   0.2117E+00
         862   0.1222E+00   0.2121E+00
         863   0.1238E+00   0.2130E+00
         864   0.1239E+00   0.2134E+00
         865   0.1242E+00   0.2133E+00
         866   0.1241E+00   0.2134E+00
         867   0.1247E+00   0.2140E+00
         868   0.1252E+00   0.2146E+00
         869   0.1258E+00   0.2155E+00
         870   0.1263E+00   0.2159E+00
         871   0.1265E+00   0.2160E+00
         872   0.1261E+00   0.2158E+00
         873   0.1266E+00   0.2162E+00
         874   0.1259E+00   0.2164E+00
         875   0.1253E+00   0.2159E+00
         876   0.1260E+00   0.2167E+00
         877   0.1259E+00   0.2168E+00
         878   0.1270E+00   0.2181E+00
         879   0.1270E+00   0.2182E+00
         880   0.1267E+00   0.2179E+00
         881   0.1262E+00   0.2176E+00
         882   0.1269E+00   0.2178E+00
         883   0.1274E+00   0.2180E+00
         884   0.1289E+00   0.2190E+00
         885   0.1286E+00   0.2190E+00
         886   0.1287E+00   0.2191E+00
         887   0.1297E+00   0.2197E+00
         888   0.1293E+00   0.2196E+00
         889   0.1292E+00   0.2198E+00
         890   0.1297E+00   0.2199E+00
         891   0.1302E+00   0.2205E+00
         892   0.1294E+00   0.2205E+00
         893   0.1286E+00   0.2201E+00
         894   0.1294E+00   0.2208E+00
         895   0.1297E+00   0.2215E+00
         896   0.1300E+00   0.2219E+00
         897   0.1302E+00   0.2221E+00
         898   0.1308E+00   0.2225E+00
         899   0.1304E+00   0.2227E+00
         900   0.1304E+00   0.2229E+00
         901   0.1309E+00   0.2233E+00
         902   0.1318E+00   0.2239E+00
         903   0.1323E+00   0.2244E+00
         904   0.1331E+00   0.2250E+00
         905   0.1325E+00   0.2250E+00
         906   0.1330E+00   0.2252E+00
         907   0.1337E+00   0.2259E+00
         908   0.1333E+00   0.2257E+00
         909   0.1331E+00   0.2258E+00
         910   0.1336E+00   0.2268E+00
         911   0.1350E+00   0.2279E+00
         912   0.1346E+00   0.2278E+00
         913   0.1354E+00   0.2283E+00
         914   0.1346E+00   0.2277E+00
         915   0.1349E+00   0.2276E+00
         916   0.1350E+00   0.2274E+00
         917   0.1357E+00   0.2280E+00
         918   0.1361E+00   0.2282E+00
         919   0.1357E+00   0.2283E+00
         920   0.1364E+00   0.2287E+00
         921   0.1369E+00   0.2287E+00
         922   0.1360E+00   0.2288E+00
         923   0.1348E+00   0.2286E+00
         924   0.1351E+00   0.2291E+00
         925   0.1347E+00   0.2288E+00
         926   0.1346E+00   0.2286E+00
         927   0.1336E+00   0.2279E+00
         928   0.1337E+00   0.2276E+00
         929   0.1324E+00   0.2266E+00
         930   0.1319E+00   0.2264E+00
         931   0.1327E+00   0.2272E+00
         932   0.1323E+00   0.2275E+00
         933   0.1315E+00   0.2269E+00
         934   0.1325E+00   0.2273E+00
         935   0.1316E+00   0.2268E+00
         936   0.1311E+00   0.2264E+00
         937   0.1306E+00   0.2265E+00
         938   0.1309E+00   0.2267E+00
         939   0.1301E+00   0.2262E+00
         940   0.1304E+00   0.2265E+00
         941   0.1318E+00   0.2273E+00
         942   0.1318E+00   0.2277E+00
         943   0.1323E+00   0.2274E+00
         944   0.1324E+00   0.2279E+00
         945   0.1312E+00   0.2270E+00
         946   0.1317E+00   0.2272E+00
         947   0.1315E+00   0.2271E+00
         948   0.1322E+00   0.2274E+00
         949   0.1317E+00   0.2270E+00
         950   0.1309E+00   0.2264E+00
         951   0.1313E+00   0.2268E+00
         952   0.1314E+00   0.2268E+00
         953   0.1309E+00   0.2268E+00
         954   0.1308E+00   0.2265E+00
         955   0.1307E+00   0.2263E+00
         956   0.1300E+00   0.2256E+00
         957   0.1303E+00   0.2258E+00
         958   0.1303E+00   0.2259E+00
         959   0.1306E+00   0.2260E+00
         960   0.1313E+00   0.2269E+00
         961   0.1312E+00   0.2270E+00
         962   0.1324E+00   0.2277E+00
         963   0.1318E+00   0.2280E+00
         964   0.1327E+00   0.2290E+00
         965   0.1330E+00   0.2292E+00
         966   0.1341E+00   0.2302E+00
         967   0.1346E+00   0.2302E+00
         968   0.1347E+00   0.2303E+00
         969   0.1341E+00   0.2301E+00
         970   0.1345E+00   0.2304E+00
         971   0.1346E+00   0.2308E+00
         972   0.1337E+00   0.2306E+00
         973   0.1323E+00   0.2295E+00
         974   0.1330E+00   0.2297E+00
         975   0.1334E+00   0.2301E+00
         976   0.1331E+00   0.2297E+00
         977   0.1332E+00   0.2302E+00
         978   0.1337E+00   0.2308E+00
         979   0.1333E+00   0.2305E+00
         980   0.1334E+00   0.2310E+00
         981   0.1339E+00   0.2310E+00
         982   0.1334E+00   0.2305E+00
         983   0.1332E+00   0.2303E+00
         984   0.1329E+00   0.2300E+00
         985   0.1327E+00   0.2298E+00
         986   0.1333E+00   0.2305E+00
         987   0.1328E+00   0.2302E+00
         988   0.1320E+00   0.2297E+00
         989   0.1320E+00   0.2295E+00
         990   0.1319E+00   0.2292E+00
         991   0.1313E+00   0.2290E+00
         992   0.1309E+00   0.2287E+00
         993   0.1299E+00   0.2282E+00
         994   0.1300E+00   0.2281E+00
         995   0.1290E+00   0.2274E+00
         996   0.1292E+00   0.2273E+00
         997   0.1285E+00   0.2269E+00
         998   0.1286E+00   0.2268E+00
         999   0.1291E+00   0.2273E+00
        1000   0.1293E+00   0.2276E+00
