    tau_corr   autocorr_U   autocorr_M
         173   0.1639E-01   0.7980E-01
         174   0.1736E-01   0.7987E-01
         175   0.1807E-01   0.7987E-01
         176   0.1832E-01   0.7964E-01
         177   0.1851E-01   0.7936E-01
         178   0.1786E-01   0.7883E-01
         179   0.1639E-01   0.7786E-01
         180   0.1453E-01   0.7671E-01
         181   0.1334E-01   0.7588E-01
         182   0.1226E-01   0.7503E-01
         183   0.1137E-01   0.7424E-01
         184   0.1128E-01   0.7372E-01
         185   0.1161E-01   0.7328E-01
         186   0.1198E-01   0.7302E-01
         187   0.1238E-01   0.7284E-01
         188   0.1287E-01   0.7273E-01
         189   0.1319E-01   0.7256E-01
         190   0.1338E-01   0.7224E-01
         191   0.1363E-01   0.7216E-01
         192   0.1402E-01   0.7213E-01
         193   0.1448E-01   0.7209E-01
         194   0.1545E-01   0.7219E-01
         195   0.1622E-01   0.7213E-01
         196   0.1695E-01   0.7206E-01
         197   0.1722E-01   0.7187E-01
         198   0.1650E-01   0.7134E-01
         199   0.1542E-01   0.7070E-01
         200   0.1411E-01   0.6990E-01
         201   0.1347E-01   0.6939E-01
         202   0.1332E-01   0.6902E-01
         203   0.1325E-01   0.6854E-01
         204   0.1335E-01   0.6826E-01
         205   0.1350E-01   0.6788E-01
         206   0.1339E-01   0.6755E-01
         207   0.1311E-01   0.6715E-01
         208   0.1320E-01   0.6674E-01
         209   0.1350E-01   0.6645E-01
         210   0.1381E-01   0.6622E-01
         211   0.1434E-01   0.6622E-01
         212   0.1522E-01   0.6631E-01
         213   0.1600E-01   0.6633E-01
         214   0.1676E-01   0.6634E-01
         215   0.1804E-01   0.6641E-01
         216   0.1873E-01   0.6632E-01
         217   0.1893E-01   0.6614E-01
         218   0.1825E-01   0.6554E-01
         219   0.1739E-01   0.6489E-01
         220   0.1615E-01   0.6407E-01
         221   0.1515E-01   0.6328E-01
         222   0.1400E-01   0.6234E-01
         223   0.1291E-01   0.6147E-01
         224   0.1196E-01   0.6061E-01
         225   0.1138E-01   0.5999E-01
         226   0.1105E-01   0.5948E-01
         227   0.1091E-01   0.5910E-01
         228   0.1110E-01   0.5880E-01
         229   0.1141E-01   0.5859E-01
         230   0.1178E-01   0.5842E-01
         231   0.1226E-01   0.5838E-01
         232   0.1286E-01   0.5827E-01
         233   0.1350E-01   0.5830E-01
         234   0.1412E-01   0.5821E-01
         235   0.1496E-01   0.5814E-01
         236   0.1533E-01   0.5798E-01
         237   0.1485E-01   0.5752E-01
         238   0.1372E-01   0.5667E-01
         239   0.1173E-01   0.5560E-01
         240   0.1005E-01   0.5446E-01
         241   0.8674E-02   0.5353E-01
         242   0.7715E-02   0.5283E-01
         243   0.6884E-02   0.5203E-01
         244   0.6498E-02   0.5140E-01
         245   0.6390E-02   0.5109E-01
         246   0.6041E-02   0.5081E-01
         247   0.6238E-02   0.5074E-01
         248   0.6803E-02   0.5067E-01
         249   0.7352E-02   0.5057E-01
         250   0.8138E-02   0.5080E-01
         251   0.9337E-02   0.5112E-01
         252   0.1052E-01   0.5150E-01
         253   0.1134E-01   0.5157E-01
         254   0.1187E-01   0.5155E-01
         255   0.1220E-01   0.5150E-01
         256   0.1210E-01   0.5129E-01
         257   0.1177E-01   0.5099E-01
         258   0.1051E-01   0.5037E-01
         259   0.9238E-02   0.4955E-01
         260   0.8203E-02   0.4889E-01
         261   0.7255E-02   0.4830E-01
         262   0.6551E-02   0.4782E-01
         263   0.6246E-02   0.4746E-01
         264   0.6029E-02   0.4717E-01
         265   0.6475E-02   0.4710E-01
         266   0.6577E-02   0.4701E-01
         267   0.7090E-02   0.4690E-01
         268   0.7539E-02   0.4686E-01
         269   0.8333E-02   0.4705E-01
         270   0.8663E-02   0.4705E-01
         271   0.8843E-02   0.4706E-01
         272   0.9788E-02   0.4726E-01
         273   0.1034E-01   0.4740E-01
         274   0.1089E-01   0.4753E-01
         275   0.1157E-01   0.4767E-01
         276   0.1155E-01   0.4753E-01
         277   0.1132E-01   0.4727E-01
         278   0.1057E-01   0.4685E-01
         279   0.9824E-02   0.4627E-01
         280   0.9398E-02   0.4589E-01
         281   0.8902E-02   0.4554E-01
         282   0.8602E-02   0.4537E-01
         283   0.8243E-02   0.4499E-01
         284   0.8186E-02   0.4472E-01
         285   0.8330E-02   0.4459E-01
         286   0.8055E-02   0.4440E-01
         287   0.8218E-02   0.4429E-01
         288   0.8203E-02   0.4429E-01
         289   0.8270E-02   0.4424E-01
         290   0.8991E-02   0.4448E-01
         291   0.9989E-02   0.4476E-01
         292   0.1099E-01   0.4503E-01
         293   0.1182E-01   0.4523E-01
         294   0.1304E-01   0.4555E-01
         295   0.1336E-01   0.4560E-01
         296   0.1379E-01   0.4572E-01
         297   0.1326E-01   0.4537E-01
         298   0.1255E-01   0.4482E-01
         299   0.1160E-01   0.4422E-01
         300   0.1041E-01   0.4347E-01
         301   0.9320E-02   0.4270E-01
         302   0.8107E-02   0.4202E-01
         303   0.7305E-02   0.4149E-01
         304   0.7115E-02   0.4116E-01
         305   0.7224E-02   0.4105E-01
         306   0.7479E-02   0.4097E-01
         307   0.7852E-02   0.4083E-01
         308   0.8511E-02   0.4094E-01
         309   0.9395E-02   0.4103E-01
         310   0.1021E-01   0.4109E-01
         311   0.1071E-01   0.4105E-01
         312   0.1171E-01   0.4122E-01
         313   0.1270E-01   0.4136E-01
         314   0.1302E-01   0.4124E-01
         315   0.1360E-01   0.4109E-01
         316   0.1303E-01   0.4077E-01
         317   0.1183E-01   0.4019E-01
         318   0.1059E-01   0.3956E-01
         319   0.9093E-02   0.3877E-01
         320   0.7893E-02   0.3821E-01
         321   0.7435E-02   0.3773E-01
         322   0.6783E-02   0.3714E-01
         323   0.6492E-02   0.3661E-01
         324   0.6557E-02   0.3627E-01
         325   0.6122E-02   0.3598E-01
         326   0.6630E-02   0.3595E-01
         327   0.6918E-02   0.3595E-01
         328   0.7305E-02   0.3610E-01
         329   0.7817E-02   0.3616E-01
         330   0.8337E-02   0.3631E-01
         331   0.9342E-02   0.3664E-01
         332   0.9890E-02   0.3673E-01
         333   0.1038E-01   0.3667E-01
         334   0.1032E-01   0.3645E-01
         335   0.1034E-01   0.3624E-01
         336   0.9910E-02   0.3576E-01
         337   0.9182E-02   0.3520E-01
         338   0.7890E-02   0.3448E-01
         339   0.6860E-02   0.3365E-01
         340   0.5761E-02   0.3290E-01
         341   0.5106E-02   0.3230E-01
         342   0.4604E-02   0.3180E-01
         343   0.4674E-02   0.3159E-01
         344   0.5188E-02   0.3149E-01
         345   0.5527E-02   0.3142E-01
         346   0.5938E-02   0.3130E-01
         347   0.6399E-02   0.3124E-01
         348   0.7033E-02   0.3123E-01
         349   0.7436E-02   0.3114E-01
         350   0.7877E-02   0.3109E-01
         351   0.8595E-02   0.3106E-01
         352   0.9237E-02   0.3107E-01
         353   0.9588E-02   0.3100E-01
         354   0.9484E-02   0.3078E-01
         355   0.9509E-02   0.3052E-01
         356   0.9048E-02   0.2989E-01
         357   0.8245E-02   0.2935E-01
         358   0.7424E-02   0.2871E-01
         359   0.6740E-02   0.2820E-01
         360   0.5942E-02   0.2771E-01
         361   0.5630E-02   0.2733E-01
         362   0.5339E-02   0.2693E-01
         363   0.5286E-02   0.2685E-01
         364   0.5566E-02   0.2675E-01
         365   0.5668E-02   0.2654E-01
         366   0.5750E-02   0.2635E-01
         367   0.5764E-02   0.2632E-01
         368   0.5876E-02   0.2621E-01
         369   0.6384E-02   0.2620E-01
         370   0.7068E-02   0.2631E-01
         371   0.8028E-02   0.2647E-01
         372   0.8961E-02   0.2683E-01
         373   0.9725E-02   0.2706E-01
         374   0.1051E-01   0.2721E-01
         375   0.1115E-01   0.2733E-01
         376   0.1140E-01   0.2716E-01
         377   0.1048E-01   0.2675E-01
         378   0.1017E-01   0.2656E-01
         379   0.9633E-02   0.2625E-01
         380   0.8883E-02   0.2578E-01
         381   0.8130E-02   0.2546E-01
         382   0.7391E-02   0.2515E-01
         383   0.7156E-02   0.2507E-01
         384   0.6917E-02   0.2493E-01
         385   0.6833E-02   0.2468E-01
         386   0.7066E-02   0.2466E-01
         387   0.7515E-02   0.2478E-01
         388   0.8183E-02   0.2504E-01
         389   0.8808E-02   0.2532E-01
         390   0.9782E-02   0.2572E-01
         391   0.1066E-01   0.2604E-01
         392   0.1118E-01   0.2627E-01
         393   0.1186E-01   0.2635E-01
         394   0.1200E-01   0.2632E-01
         395   0.1233E-01   0.2635E-01
         396   0.1117E-01   0.2585E-01
         397   0.9855E-02   0.2526E-01
         398   0.8755E-02   0.2478E-01
         399   0.7778E-02   0.2433E-01
         400   0.7279E-02   0.2410E-01
         401   0.6835E-02   0.2384E-01
         402   0.6264E-02   0.2344E-01
         403   0.5962E-02   0.2309E-01
         404   0.6059E-02   0.2305E-01
         405   0.6324E-02   0.2302E-01
         406   0.6725E-02   0.2311E-01
         407   0.7677E-02   0.2344E-01
         408   0.8317E-02   0.2366E-01
         409   0.8811E-02   0.2376E-01
         410   0.9189E-02   0.2393E-01
         411   0.9728E-02   0.2417E-01
         412   0.9988E-02   0.2425E-01
         413   0.1020E-01   0.2422E-01
         414   0.1009E-01   0.2397E-01
         415   0.9590E-02   0.2353E-01
         416   0.8883E-02   0.2311E-01
         417   0.7769E-02   0.2243E-01
         418   0.6917E-02   0.2185E-01
         419   0.5969E-02   0.2140E-01
         420   0.5069E-02   0.2086E-01
         421   0.4823E-02   0.2055E-01
         422   0.4614E-02   0.2034E-01
         423   0.4715E-02   0.2036E-01
         424   0.4747E-02   0.2035E-01
         425   0.5102E-02   0.2030E-01
         426   0.5248E-02   0.2036E-01
         427   0.5298E-02   0.2033E-01
         428   0.5040E-02   0.2012E-01
         429   0.5433E-02   0.2006E-01
         430   0.5271E-02   0.2000E-01
         431   0.5588E-02   0.2006E-01
         432   0.5813E-02   0.2013E-01
         433   0.5724E-02   0.2009E-01
         434   0.5883E-02   0.2005E-01
         435   0.5330E-02   0.1991E-01
         436   0.5294E-02   0.1989E-01
         437   0.4977E-02   0.1963E-01
         438   0.4461E-02   0.1942E-01
         439   0.4063E-02   0.1926E-01
         440   0.4087E-02   0.1926E-01
         441   0.4386E-02   0.1936E-01
         442   0.4894E-02   0.1960E-01
         443   0.5191E-02   0.1961E-01
         444   0.5180E-02   0.1963E-01
         445   0.5568E-02   0.1977E-01
         446   0.6144E-02   0.1981E-01
         447   0.6479E-02   0.1975E-01
         448   0.6886E-02   0.1972E-01
         449   0.7616E-02   0.1993E-01
         450   0.8862E-02   0.2037E-01
         451   0.9412E-02   0.2048E-01
         452   0.9935E-02   0.2060E-01
         453   0.1038E-01   0.2058E-01
         454   0.1022E-01   0.2037E-01
         455   0.1044E-01   0.2028E-01
         456   0.9680E-02   0.1976E-01
         457   0.8917E-02   0.1923E-01
         458   0.8154E-02   0.1862E-01
         459   0.7548E-02   0.1813E-01
         460   0.6967E-02   0.1769E-01
         461   0.6770E-02   0.1751E-01
         462   0.6558E-02   0.1710E-01
         463   0.6328E-02   0.1682E-01
         464   0.6532E-02   0.1672E-01
         465   0.6942E-02   0.1670E-01
         466   0.7640E-02   0.1685E-01
         467   0.8210E-02   0.1690E-01
         468   0.8455E-02   0.1687E-01
         469   0.8977E-02   0.1687E-01
         470   0.9514E-02   0.1677E-01
         471   0.9911E-02   0.1674E-01
         472   0.9983E-02   0.1671E-01
         473   0.1010E-01   0.1642E-01
         474   0.9409E-02   0.1588E-01
         475   0.8645E-02   0.1538E-01
         476   0.7715E-02   0.1485E-01
         477   0.6452E-02   0.1406E-01
         478   0.5120E-02   0.1337E-01
         479   0.4542E-02   0.1296E-01
         480   0.3880E-02   0.1242E-01
         481   0.3365E-02   0.1207E-01
         482   0.3214E-02   0.1176E-01
         483   0.3353E-02   0.1164E-01
         484   0.3503E-02   0.1147E-01
         485   0.3907E-02   0.1149E-01
         486   0.4107E-02   0.1141E-01
         487   0.4544E-02   0.1150E-01
         488   0.5144E-02   0.1155E-01
         489   0.5543E-02   0.1156E-01
         490   0.5591E-02   0.1155E-01
         491   0.5570E-02   0.1154E-01
         492   0.5177E-02   0.1132E-01
         493   0.4981E-02   0.1118E-01
         494   0.4357E-02   0.1080E-01
         495   0.4123E-02   0.1066E-01
         496   0.3311E-02   0.1017E-01
         497   0.2545E-02   0.9799E-02
         498   0.2214E-02   0.9703E-02
         499   0.1941E-02   0.9494E-02
         500   0.2023E-02   0.9450E-02
         501   0.2258E-02   0.9428E-02
         502   0.2720E-02   0.9442E-02
         503   0.2950E-02   0.9641E-02
         504   0.2926E-02   0.9744E-02
         505   0.3458E-02   0.9965E-02
         506   0.3549E-02   0.1003E-01
         507   0.3759E-02   0.1020E-01
         508   0.4020E-02   0.1035E-01
         509   0.4429E-02   0.1052E-01
         510   0.4568E-02   0.1055E-01
         511   0.4530E-02   0.1049E-01
         512   0.4667E-02   0.1060E-01
         513   0.4687E-02   0.1063E-01
         514   0.4791E-02   0.1071E-01
         515   0.4915E-02   0.1068E-01
         516   0.4642E-02   0.1065E-01
         517   0.4190E-02   0.1064E-01
         518   0.3777E-02   0.1041E-01
         519   0.3518E-02   0.1024E-01
         520   0.3347E-02   0.1015E-01
         521   0.3334E-02   0.1002E-01
         522   0.3166E-02   0.1005E-01
         523   0.3013E-02   0.9937E-02
         524   0.2794E-02   0.9915E-02
         525   0.3107E-02   0.9926E-02
         526   0.3407E-02   0.1005E-01
         527   0.3599E-02   0.9985E-02
         528   0.3909E-02   0.9898E-02
         529   0.4296E-02   0.1016E-01
         530   0.4676E-02   0.1035E-01
         531   0.5375E-02   0.1063E-01
         532   0.5910E-02   0.1078E-01
         533   0.5903E-02   0.1063E-01
         534   0.6133E-02   0.1059E-01
         535   0.5814E-02   0.1053E-01
         536   0.5328E-02   0.1027E-01
         537   0.4944E-02   0.9888E-02
         538   0.4282E-02   0.9593E-02
         539   0.3987E-02   0.9576E-02
         540   0.3875E-02   0.9486E-02
         541   0.3775E-02   0.9419E-02
         542   0.4112E-02   0.9469E-02
         543   0.4560E-02   0.9575E-02
         544   0.5196E-02   0.9806E-02
         545   0.5858E-02   0.1015E-01
         546   0.6730E-02   0.1066E-01
         547   0.7694E-02   0.1115E-01
         548   0.8670E-02   0.1173E-01
         549   0.9305E-02   0.1205E-01
         550   0.9724E-02   0.1245E-01
         551   0.1011E-01   0.1274E-01
         552   0.1039E-01   0.1267E-01
         553   0.9905E-02   0.1255E-01
         554   0.9480E-02   0.1241E-01
         555   0.8563E-02   0.1206E-01
         556   0.8016E-02   0.1196E-01
         557   0.7337E-02   0.1170E-01
         558   0.6148E-02   0.1127E-01
         559   0.6114E-02   0.1124E-01
         560   0.5873E-02   0.1109E-01
         561   0.5760E-02   0.1096E-01
         562   0.5877E-02   0.1083E-01
         563   0.5762E-02   0.1066E-01
         564   0.6166E-02   0.1072E-01
         565   0.5972E-02   0.1045E-01
         566   0.6558E-02   0.1057E-01
         567   0.6936E-02   0.1048E-01
         568   0.6996E-02   0.1039E-01
         569   0.6995E-02   0.1045E-01
         570   0.6573E-02   0.1027E-01
         571   0.6369E-02   0.1005E-01
         572   0.6085E-02   0.9855E-02
         573   0.5602E-02   0.9636E-02
         574   0.5499E-02   0.9479E-02
         575   0.4761E-02   0.9109E-02
         576   0.3979E-02   0.8670E-02
         577   0.3498E-02   0.8305E-02
         578   0.3252E-02   0.8153E-02
         579   0.3207E-02   0.8009E-02
         580   0.2913E-02   0.7891E-02
         581   0.2768E-02   0.7796E-02
         582   0.2768E-02   0.7811E-02
         583   0.2930E-02   0.7818E-02
         584   0.3160E-02   0.7835E-02
         585   0.3373E-02   0.8061E-02
         586   0.3796E-02   0.8254E-02
         587   0.4252E-02   0.8603E-02
         588   0.4794E-02   0.8864E-02
         589   0.4971E-02   0.8996E-02
         590   0.5501E-02   0.9283E-02
         591   0.5627E-02   0.9459E-02
         592   0.5728E-02   0.9404E-02
         593   0.5503E-02   0.9371E-02
         594   0.5437E-02   0.9449E-02
         595   0.5138E-02   0.9429E-02
         596   0.4616E-02   0.9244E-02
         597   0.3933E-02   0.8890E-02
         598   0.4097E-02   0.8865E-02
         599   0.3809E-02   0.8666E-02
         600   0.3914E-02   0.8642E-02
         601   0.4060E-02   0.8617E-02
         602   0.4097E-02   0.8554E-02
         603   0.3816E-02   0.8537E-02
         604   0.3817E-02   0.8410E-02
         605   0.3826E-02   0.8356E-02
         606   0.4281E-02   0.8555E-02
         607   0.4739E-02   0.8635E-02
         608   0.4969E-02   0.8695E-02
         609   0.5027E-02   0.8601E-02
         610   0.5129E-02   0.8681E-02
         611   0.5350E-02   0.8840E-02
         612   0.5646E-02   0.8909E-02
         613   0.4999E-02   0.8744E-02
         614   0.4485E-02   0.8614E-02
         615   0.4263E-02   0.8637E-02
         616   0.3271E-02   0.8195E-02
         617   0.2488E-02   0.7881E-02
         618   0.2075E-02   0.7552E-02
         619   0.1946E-02   0.7556E-02
         620   0.1873E-02   0.7401E-02
         621   0.2195E-02   0.7465E-02
         622   0.2380E-02   0.7625E-02
         623   0.2670E-02   0.7669E-02
         624   0.3169E-02   0.7746E-02
         625   0.3530E-02   0.7803E-02
         626   0.3849E-02   0.7799E-02
         627   0.4072E-02   0.7799E-02
         628   0.4814E-02   0.8056E-02
         629   0.5065E-02   0.8109E-02
         630   0.5505E-02   0.8253E-02
         631   0.5781E-02   0.8252E-02
         632   0.5993E-02   0.8348E-02
         633   0.5588E-02   0.8151E-02
         634   0.4905E-02   0.7871E-02
         635   0.4546E-02   0.7603E-02
         636   0.3672E-02   0.7310E-02
         637   0.3166E-02   0.7217E-02
         638   0.2662E-02   0.7023E-02
         639   0.2734E-02   0.6989E-02
         640   0.2744E-02   0.7075E-02
         641   0.3098E-02   0.7324E-02
         642   0.3559E-02   0.7672E-02
         643   0.4171E-02   0.8207E-02
         644   0.4840E-02   0.8503E-02
         645   0.5366E-02   0.8847E-02
         646   0.6126E-02   0.9312E-02
         647   0.6481E-02   0.9660E-02
         648   0.7173E-02   0.1008E-01
         649   0.7536E-02   0.1038E-01
         650   0.7754E-02   0.1062E-01
         651   0.8256E-02   0.1090E-01
         652   0.8047E-02   0.1098E-01
         653   0.7674E-02   0.1092E-01
         654   0.7363E-02   0.1090E-01
         655   0.7069E-02   0.1072E-01
         656   0.6707E-02   0.1062E-01
         657   0.6615E-02   0.1041E-01
         658   0.6402E-02   0.1034E-01
         659   0.6611E-02   0.1037E-01
         660   0.6897E-02   0.1041E-01
         661   0.7015E-02   0.1036E-01
         662   0.7205E-02   0.1031E-01
         663   0.7049E-02   0.1024E-01
         664   0.7343E-02   0.1036E-01
         665   0.7425E-02   0.1036E-01
         666   0.7650E-02   0.1040E-01
         667   0.8140E-02   0.1041E-01
         668   0.8705E-02   0.1060E-01
         669   0.8787E-02   0.1054E-01
         670   0.9029E-02   0.1059E-01
         671   0.9227E-02   0.1057E-01
         672   0.9206E-02   0.1056E-01
         673   0.9137E-02   0.1040E-01
         674   0.8790E-02   0.1015E-01
         675   0.8039E-02   0.9736E-02
         676   0.7407E-02   0.9329E-02
         677   0.6466E-02   0.8764E-02
         678   0.5904E-02   0.8462E-02
         679   0.5577E-02   0.8115E-02
         680   0.5282E-02   0.7962E-02
         681   0.5332E-02   0.7903E-02
         682   0.5034E-02   0.7642E-02
         683   0.4876E-02   0.7464E-02
         684   0.4966E-02   0.7477E-02
         685   0.4758E-02   0.7147E-02
         686   0.4854E-02   0.7137E-02
         687   0.4923E-02   0.7004E-02
         688   0.4934E-02   0.6821E-02
         689   0.5018E-02   0.6716E-02
         690   0.5088E-02   0.6692E-02
         691   0.5300E-02   0.6540E-02
         692   0.5256E-02   0.6441E-02
         693   0.4655E-02   0.5901E-02
         694   0.3732E-02   0.5234E-02
         695   0.2500E-02   0.4533E-02
         696   0.1889E-02   0.4072E-02
         697   0.1119E-02   0.3598E-02
         698   0.7127E-03   0.3333E-02
         699   0.5224E-03   0.3162E-02
         700   0.5034E-03   0.3039E-02
         701   0.3306E-03   0.2956E-02
         702   0.6176E-03   0.2985E-02
         703   0.1175E-02   0.3128E-02
         704   0.1522E-02   0.3286E-02
         705   0.2102E-02   0.3433E-02
         706   0.2563E-02   0.3662E-02
         707   0.3003E-02   0.3802E-02
         708   0.3594E-02   0.4100E-02
         709   0.3896E-02   0.4378E-02
         710   0.4575E-02   0.4908E-02
         711   0.4425E-02   0.4952E-02
         712   0.4412E-02   0.4994E-02
         713   0.3905E-02   0.4821E-02
         714   0.3552E-02   0.4658E-02
         715   0.3079E-02   0.4530E-02
         716   0.2760E-02   0.4627E-02
         717   0.2347E-02   0.4520E-02
         718   0.2442E-02   0.4464E-02
         719   0.2221E-02   0.4411E-02
         720   0.2399E-02   0.4386E-02
         721   0.2595E-02   0.4437E-02
         722   0.3041E-02   0.4606E-02
         723   0.3345E-02   0.4839E-02
         724   0.4219E-02   0.5137E-02
         725   0.4554E-02   0.5275E-02
         726   0.4960E-02   0.5398E-02
         727   0.5247E-02   0.5484E-02
         728   0.5434E-02   0.5629E-02
         729   0.5733E-02   0.5766E-02
         730   0.5290E-02   0.5668E-02
         731   0.4888E-02   0.5524E-02
         732   0.4321E-02   0.5437E-02
         733   0.3686E-02   0.5196E-02
         734   0.3217E-02   0.5037E-02
