        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.5000E+00  -0.1994E+03   0.1020E-01  -0.9984E+00   0.2765E-04   0.9980E+00   0.4586E+01   0.3371E-04
  0.5000E+00  -0.1994E+03   0.1019E-01   0.9985E+00   0.2720E-04   0.9980E+00   0.4576E+01   0.3263E-04
  0.5101E+00  -0.1993E+03   0.1086E-01  -0.9982E+00   0.2925E-04   0.9977E+00   0.5095E+01   0.3698E-04
  0.5202E+00  -0.1992E+03   0.1181E-01  -0.9979E+00   0.3197E-04   0.9974E+00   0.5912E+01   0.4332E-04
  0.5303E+00  -0.1990E+03   0.1347E-01  -0.9973E+00   0.3598E-04   0.9970E+00   0.7540E+01   0.5383E-04
  0.5404E+00  -0.1988E+03   0.1442E-01   0.9968E+00   0.3968E-04   0.9965E+00   0.8483E+01   0.6424E-04
  0.5505E+00  -0.1987E+03   0.1472E-01   0.9967E+00   0.4013E-04   0.9961E+00   0.8682E+01   0.6451E-04
  0.5606E+00  -0.1985E+03   0.1636E-01  -0.9960E+00   0.4498E-04   0.9955E+00   0.1053E+02   0.7959E-04
  0.5707E+00  -0.1986E+03   0.1645E-01   0.9961E+00   0.4655E-04   0.9949E+00   0.1046E+02   0.8373E-04
  0.5808E+00  -0.1980E+03   0.1874E-01  -0.9948E+00   0.5207E-04   0.9943E+00   0.1334E+02   0.1029E-03
  0.5909E+00  -0.1978E+03   0.1988E-01   0.9941E+00   0.5592E-04   0.9936E+00   0.1474E+02   0.1167E-03
  0.6010E+00  -0.1977E+03   0.2005E-01   0.9938E+00   0.5670E-04   0.9928E+00   0.1475E+02   0.1180E-03
  0.6111E+00  -0.1971E+03   0.2235E-01  -0.9923E+00   0.6372E-04   0.9920E+00   0.1802E+02   0.1465E-03
  0.6212E+00  -0.1976E+03   0.2178E-01  -0.9935E+00   0.6290E-04   0.9910E+00   0.1683E+02   0.1404E-03
  0.6313E+00  -0.1965E+03   0.2587E-01   0.9905E+00   0.7561E-04   0.9900E+00   0.2338E+02   0.1996E-03
  0.6414E+00  -0.1963E+03   0.2582E-01   0.9900E+00   0.7431E-04   0.9889E+00   0.2292E+02   0.1898E-03
  0.6515E+00  -0.1959E+03   0.2765E-01  -0.9887E+00   0.8140E-04   0.9878E+00   0.2587E+02   0.2243E-03
  0.6616E+00  -0.1955E+03   0.2879E-01  -0.9875E+00   0.8732E-04   0.9865E+00   0.2762E+02   0.2541E-03
  0.6717E+00  -0.1957E+03   0.2911E-01  -0.9882E+00   0.8796E-04   0.9851E+00   0.2782E+02   0.2540E-03
  0.6818E+00  -0.1946E+03   0.3206E-01   0.9850E+00   0.1006E-03   0.9836E+00   0.3324E+02   0.3272E-03
  0.6919E+00  -0.1942E+03   0.3365E-01   0.9836E+00   0.1055E-03   0.9820E+00   0.3608E+02   0.3550E-03
  0.7020E+00  -0.1934E+03   0.3543E-01   0.9813E+00   0.1121E-03   0.9803E+00   0.3943E+02   0.3950E-03
  0.7121E+00  -0.1929E+03   0.3659E-01   0.9798E+00   0.1159E-03   0.9784E+00   0.4146E+02   0.4158E-03
  0.7222E+00  -0.1923E+03   0.3818E-01  -0.9783E+00   0.1223E-03   0.9764E+00   0.4451E+02   0.4567E-03
  0.7323E+00  -0.1918E+03   0.3926E-01  -0.9767E+00   0.1251E-03   0.9742E+00   0.4640E+02   0.4715E-03
  0.7424E+00  -0.1912E+03   0.4157E-01   0.9745E+00   0.1370E-03   0.9719E+00   0.5133E+02   0.5574E-03
  0.7525E+00  -0.1905E+03   0.4219E-01  -0.9726E+00   0.1390E-03   0.9694E+00   0.5216E+02   0.5664E-03
  0.7626E+00  -0.1899E+03   0.4171E-01   0.9708E+00   0.1458E-03   0.9666E+00   0.5030E+02   0.6142E-03
  0.7727E+00  -0.1886E+03   0.4829E-01  -0.9663E+00   0.1709E-03   0.9637E+00   0.6654E+02   0.8330E-03
  0.7828E+00  -0.1879E+03   0.4958E-01   0.9640E+00   0.1737E-03   0.9606E+00   0.6925E+02   0.8500E-03
  0.7929E+00  -0.1869E+03   0.5142E-01   0.9605E+00   0.1869E-03   0.9572E+00   0.7354E+02   0.9712E-03
  0.8030E+00  -0.1861E+03   0.5415E-01   0.9577E+00   0.2020E-03   0.9535E+00   0.8050E+02   0.1120E-02
  0.8131E+00  -0.1853E+03   0.5592E-01  -0.9549E+00   0.2118E-03   0.9495E+00   0.8480E+02   0.1216E-02
  0.8232E+00  -0.1842E+03   0.5774E-01  -0.3917E+00   0.3882E-02   0.9452E+00   0.8929E+02   0.4037E+00
  0.8333E+00  -0.1829E+03   0.6001E-01  -0.2611E-01   0.4236E-02   0.9405E+00   0.9529E+02   0.4748E+00
  0.8434E+00  -0.1815E+03   0.6214E-01   0.2087E+00   0.4112E-02   0.9355E+00   0.1010E+03   0.4420E+00
  0.8535E+00  -0.1801E+03   0.6666E-01  -0.1052E+00   0.4165E-02   0.9299E+00   0.1148E+03   0.4482E+00
  0.8636E+00  -0.1787E+03   0.6913E-01  -0.1867E+00   0.4086E-02   0.9239E+00   0.1220E+03   0.4263E+00
  0.8737E+00  -0.1771E+03   0.7262E-01  -0.1255E+00   0.4103E-02   0.9172E+00   0.1331E+03   0.4248E+00
  0.8838E+00  -0.1758E+03   0.7453E-01   0.3233E+00   0.3858E-02   0.9099E+00   0.1386E+03   0.3713E+00
  0.8939E+00  -0.1743E+03   0.7812E-01  -0.1800E+00   0.4011E-02   0.9018E+00   0.1505E+03   0.3969E+00
  0.9040E+00  -0.1722E+03   0.7898E-01  -0.5841E-01   0.4052E-02   0.8928E+00   0.1521E+03   0.4004E+00
  0.9141E+00  -0.1705E+03   0.8532E-01  -0.2424E+00   0.3870E-02   0.8826E+00   0.1756E+03   0.3613E+00
  0.9242E+00  -0.1684E+03   0.8907E-01   0.6233E-01   0.3967E-02   0.8710E+00   0.1893E+03   0.3754E+00
  0.9343E+00  -0.1660E+03   0.9268E-01   0.1451E+00   0.3876E-02   0.8577E+00   0.2027E+03   0.3545E+00
  0.9444E+00  -0.1634E+03   0.9618E-01  -0.7610E-01   0.3860E-02   0.8422E+00   0.2160E+03   0.3479E+00
  0.9545E+00  -0.1585E+03   0.1019E+00   0.3616E-01   0.3748E-02   0.8235E+00   0.2396E+03   0.3245E+00
  0.9646E+00  -0.1589E+03   0.1028E+00  -0.1398E-01   0.3774E-02   0.8003E+00   0.2416E+03   0.3255E+00
  0.9747E+00  -0.1561E+03   0.1077E+00  -0.6757E-01   0.3696E-02   0.7698E+00   0.2623E+03   0.3089E+00
  0.9848E+00  -0.1529E+03   0.1109E+00   0.6618E-01   0.3621E-02   0.7255E+00   0.2755E+03   0.2935E+00
  0.9949E+00  -0.1499E+03   0.1143E+00   0.1712E-01   0.3558E-02   0.6406E+00   0.2895E+03   0.2805E+00
  0.1005E+01  -0.1475E+03   0.1166E+00   0.2696E-01   0.3496E-02   0.0000E+00   0.2985E+03   0.2682E+00
  0.1015E+01  -0.1444E+03   0.1183E+00   0.2464E-01   0.3418E-02   0.0000E+00   0.3039E+03   0.2538E+00
  0.1025E+01  -0.1414E+03   0.1206E+00   0.3740E-01   0.3336E-02   0.0000E+00   0.3129E+03   0.2393E+00
  0.1035E+01  -0.1385E+03   0.1215E+00  -0.1578E-01   0.3264E-02   0.0000E+00   0.3143E+03   0.2269E+00
  0.1045E+01  -0.1352E+03   0.1220E+00  -0.2774E-02   0.3161E-02   0.0000E+00   0.3141E+03   0.2108E+00
  0.1056E+01  -0.1321E+03   0.1227E+00  -0.8605E-02   0.3084E-02   0.0000E+00   0.3145E+03   0.1986E+00
  0.1066E+01  -0.1296E+03   0.1220E+00  -0.3028E-03   0.3006E-02   0.0000E+00   0.3081E+03   0.1869E+00
  0.1076E+01  -0.1260E+03   0.1221E+00  -0.4476E-02   0.2901E-02   0.0000E+00   0.3055E+03   0.1725E+00
  0.1086E+01  -0.1236E+03   0.1224E+00   0.6436E-03   0.2830E-02   0.0000E+00   0.3042E+03   0.1627E+00
  0.1096E+01  -0.1208E+03   0.1213E+00   0.1160E-01   0.2743E-02   0.0000E+00   0.2960E+03   0.1514E+00
  0.1106E+01  -0.1186E+03   0.1201E+00   0.5852E-03   0.2672E-02   0.0000E+00   0.2876E+03   0.1424E+00
  0.1116E+01  -0.1158E+03   0.1185E+00  -0.9196E-03   0.2586E-02   0.0000E+00   0.2775E+03   0.1321E+00
  0.1126E+01  -0.1136E+03   0.1176E+00  -0.8925E-02   0.2516E-02   0.0000E+00   0.2707E+03   0.1239E+00
  0.1136E+01  -0.1109E+03   0.1147E+00   0.1590E-01   0.2434E-02   0.0000E+00   0.2555E+03   0.1150E+00
  0.1146E+01  -0.1086E+03   0.1134E+00   0.2687E-02   0.2349E-02   0.0000E+00   0.2472E+03   0.1061E+00
  0.1157E+01  -0.1066E+03   0.1114E+00  -0.1547E-02   0.2275E-02   0.0000E+00   0.2365E+03   0.9866E-01
  0.1167E+01  -0.1044E+03   0.1099E+00  -0.6330E-02   0.2213E-02   0.0000E+00   0.2284E+03   0.9257E-01
  0.1177E+01  -0.1027E+03   0.1088E+00   0.1109E-01   0.2155E-02   0.0000E+00   0.2219E+03   0.8700E-01
  0.1187E+01  -0.1001E+03   0.1078E+00  -0.3880E-03   0.2281E-02   0.0000E+00   0.2161E+03   0.9670E-01
  0.1197E+01  -0.9565E+02   0.1018E+00   0.8060E-03   0.2025E-02   0.0000E+00   0.1908E+03   0.7550E-01
  0.1207E+01  -0.9368E+02   0.1012E+00   0.1938E-02   0.1994E-02   0.0000E+00   0.1869E+03   0.7264E-01
  0.1217E+01  -0.9152E+02   0.9502E-01   0.1480E-01   0.1880E-02   0.0000E+00   0.1636E+03   0.6405E-01
  0.1227E+01  -0.9340E+02   0.9934E-01  -0.1065E-01   0.1882E-02   0.0000E+00   0.1773E+03   0.6360E-01
  0.1237E+01  -0.9259E+02   0.9822E-01  -0.2260E-03   0.1820E-02   0.0000E+00   0.1719E+03   0.5900E-01
  0.1247E+01  -0.9139E+02   0.9699E-01   0.6343E-02   0.1780E-02   0.0000E+00   0.1663E+03   0.5597E-01
  0.1258E+01  -0.9031E+02   0.9620E-01  -0.5089E-02   0.1751E-02   0.0000E+00   0.1623E+03   0.5377E-01
  0.1268E+01  -0.8855E+02   0.9522E-01   0.2728E-02   0.1714E-02   0.0000E+00   0.1577E+03   0.5111E-01
  0.1278E+01  -0.8779E+02   0.9446E-01   0.1438E-02   0.1666E-02   0.0000E+00   0.1540E+03   0.4790E-01
  0.1288E+01  -0.8636E+02   0.9263E-01   0.4976E-02   0.1617E-02   0.0000E+00   0.1469E+03   0.4475E-01
  0.1298E+01  -0.8538E+02   0.9141E-01  -0.9984E-03   0.1593E-02   0.0000E+00   0.1419E+03   0.4312E-01
  0.1308E+01  -0.8429E+02   0.9049E-01   0.3644E-02   0.1561E-02   0.0000E+00   0.1380E+03   0.4106E-01
  0.1318E+01  -0.8309E+02   0.8938E-01  -0.2085E-02   0.1522E-02   0.0000E+00   0.1336E+03   0.3875E-01
  0.1328E+01  -0.8215E+02   0.8894E-01  -0.1425E-02   0.1504E-02   0.0000E+00   0.1313E+03   0.3756E-01
  0.1338E+01  -0.8110E+02   0.8834E-01  -0.7432E-03   0.1469E-02   0.0000E+00   0.1286E+03   0.3555E-01
  0.1348E+01  -0.8038E+02   0.8752E-01  -0.3472E-03   0.1451E-02   0.0000E+00   0.1253E+03   0.3443E-01
  0.1359E+01  -0.7941E+02   0.8630E-01   0.9572E-03   0.1413E-02   0.0000E+00   0.1209E+03   0.3239E-01
  0.1369E+01  -0.7840E+02   0.8595E-01   0.2609E-02   0.1387E-02   0.0000E+00   0.1190E+03   0.3098E-01
  0.1379E+01  -0.7756E+02   0.8560E-01   0.7864E-03   0.1373E-02   0.0000E+00   0.1172E+03   0.3014E-01
  0.1389E+01  -0.7675E+02   0.8499E-01   0.2232E-02   0.1343E-02   0.0000E+00   0.1147E+03   0.2866E-01
  0.1399E+01  -0.7572E+02   0.8403E-01   0.1325E-02   0.1333E-02   0.0000E+00   0.1113E+03   0.2799E-01
  0.1409E+01  -0.7502E+02   0.8366E-01   0.9552E-03   0.1309E-02   0.0000E+00   0.1095E+03   0.2681E-01
  0.1419E+01  -0.7413E+02   0.8268E-01   0.3624E-02   0.1281E-02   0.0000E+00   0.1062E+03   0.2548E-01
  0.1429E+01  -0.7342E+02   0.8227E-01  -0.1799E-02   0.1269E-02   0.0000E+00   0.1044E+03   0.2484E-01
  0.1439E+01  -0.7288E+02   0.8193E-01  -0.1551E-02   0.1245E-02   0.0000E+00   0.1028E+03   0.2375E-01
  0.1449E+01  -0.7220E+02   0.8167E-01   0.2256E-02   0.1242E-02   0.0000E+00   0.1015E+03   0.2348E-01
  0.1460E+01  -0.7128E+02   0.8124E-01  -0.2973E-02   0.1217E-02   0.0000E+00   0.9972E+02   0.2238E-01
  0.1470E+01  -0.7084E+02   0.8073E-01  -0.1360E-02   0.1206E-02   0.0000E+00   0.9779E+02   0.2184E-01
  0.1480E+01  -0.7015E+02   0.8067E-01  -0.2277E-02   0.1196E-02   0.0000E+00   0.9696E+02   0.2130E-01
  0.1490E+01  -0.6945E+02   0.8075E-01  -0.1956E-03   0.1178E-02   0.0000E+00   0.9650E+02   0.2053E-01
  0.1500E+01  -0.6883E+02   0.8022E-01  -0.8880E-03   0.1170E-02   0.0000E+00   0.9460E+02   0.2013E-01
  0.1500E+01  -0.6866E+02   0.7995E-01   0.8916E-03   0.1159E-02   0.0000E+00   0.9396E+02   0.1974E-01
  0.1559E+01  -0.6518E+02   0.7752E-01   0.1545E-02   0.1081E-02   0.0000E+00   0.8497E+02   0.1653E-01
  0.1619E+01  -0.6222E+02   0.7651E-01   0.1544E-02   0.1034E-02   0.0000E+00   0.7974E+02   0.1457E-01
  0.1678E+01  -0.5924E+02   0.7526E-01   0.2800E-02   0.9803E-03   0.0000E+00   0.7442E+02   0.1263E-01
  0.1738E+01  -0.5669E+02   0.7465E-01  -0.1138E-02   0.9372E-03   0.0000E+00   0.7071E+02   0.1115E-01
  0.1797E+01  -0.5448E+02   0.7341E-01  -0.3596E-03   0.9019E-03   0.0000E+00   0.6613E+02   0.9982E-02
  0.1856E+01  -0.5243E+02   0.7271E-01   0.2513E-02   0.8735E-03   0.0000E+00   0.6280E+02   0.9064E-02
  0.1916E+01  -0.5043E+02   0.7185E-01   0.7028E-03   0.8450E-03   0.0000E+00   0.5941E+02   0.8219E-02
  0.1975E+01  -0.4878E+02   0.7142E-01   0.3524E-03   0.8263E-03   0.0000E+00   0.5694E+02   0.7623E-02
  0.2034E+01  -0.4702E+02   0.7076E-01   0.3640E-03   0.8009E-03   0.0000E+00   0.5426E+02   0.6953E-02
  0.2094E+01  -0.4554E+02   0.7052E-01  -0.7732E-03   0.7872E-03   0.0000E+00   0.5237E+02   0.6525E-02
  0.2153E+01  -0.4405E+02   0.7028E-01  -0.4020E-03   0.7712E-03   0.0000E+00   0.5057E+02   0.6091E-02
  0.2213E+01  -0.4264E+02   0.6965E-01   0.9520E-04   0.7547E-03   0.0000E+00   0.4835E+02   0.5677E-02
  0.2272E+01  -0.4148E+02   0.6943E-01  -0.2992E-03   0.7423E-03   0.0000E+00   0.4678E+02   0.5347E-02
  0.2331E+01  -0.4033E+02   0.6889E-01   0.2488E-03   0.7277E-03   0.0000E+00   0.4489E+02   0.5009E-02
  0.2391E+01  -0.3917E+02   0.6871E-01   0.7272E-03   0.7132E-03   0.0000E+00   0.4354E+02   0.4691E-02
  0.2450E+01  -0.3815E+02   0.6839E-01  -0.6680E-04   0.7068E-03   0.0000E+00   0.4210E+02   0.4495E-02
  0.2510E+01  -0.3706E+02   0.6800E-01  -0.8560E-04   0.6973E-03   0.0000E+00   0.4063E+02   0.4272E-02
  0.2569E+01  -0.3593E+02   0.6828E-01  -0.3080E-04   0.6867E-03   0.0000E+00   0.4002E+02   0.4047E-02
  0.2628E+01  -0.3531E+02   0.6758E-01  -0.8380E-03   0.6793E-03   0.0000E+00   0.3831E+02   0.3872E-02
  0.2688E+01  -0.3440E+02   0.6786E-01  -0.7648E-03   0.6685E-03   0.0000E+00   0.3778E+02   0.3666E-02
  0.2747E+01  -0.3356E+02   0.6761E-01  -0.6484E-03   0.6620E-03   0.0000E+00   0.3669E+02   0.3517E-02
  0.2807E+01  -0.3247E+02   0.6701E-01  -0.1636E-03   0.6526E-03   0.0000E+00   0.3528E+02   0.3346E-02
  0.2866E+01  -0.3195E+02   0.6691E-01   0.4052E-03   0.6492E-03   0.0000E+00   0.3444E+02   0.3243E-02
  0.2925E+01  -0.3145E+02   0.6726E-01   0.1337E-02   0.6409E-03   0.0000E+00   0.3410E+02   0.3096E-02
  0.2985E+01  -0.3050E+02   0.6692E-01   0.2216E-03   0.6398E-03   0.0000E+00   0.3308E+02   0.3025E-02
  0.3044E+01  -0.3007E+02   0.6665E-01  -0.3148E-03   0.6366E-03   0.0000E+00   0.3218E+02   0.2936E-02
  0.3103E+01  -0.2954E+02   0.6674E-01  -0.1052E-02   0.6292E-03   0.0000E+00   0.3164E+02   0.2813E-02
  0.3163E+01  -0.2882E+02   0.6620E-01   0.2648E-03   0.6234E-03   0.0000E+00   0.3055E+02   0.2709E-02
  0.3222E+01  -0.2828E+02   0.6654E-01  -0.5156E-03   0.6164E-03   0.0000E+00   0.3030E+02   0.2600E-02
  0.3282E+01  -0.2761E+02   0.6610E-01  -0.1655E-02   0.6116E-03   0.0000E+00   0.2936E+02   0.2514E-02
  0.3341E+01  -0.2720E+02   0.6619E-01   0.6580E-03   0.6113E-03   0.0000E+00   0.2892E+02   0.2467E-02
  0.3400E+01  -0.2670E+02   0.6601E-01  -0.2560E-04   0.6049E-03   0.0000E+00   0.2825E+02   0.2372E-02
  0.3460E+01  -0.2628E+02   0.6567E-01  -0.8000E-03   0.5983E-03   0.0000E+00   0.2749E+02   0.2281E-02
  0.3519E+01  -0.2562E+02   0.6575E-01   0.5124E-03   0.5955E-03   0.0000E+00   0.2709E+02   0.2222E-02
  0.3579E+01  -0.2528E+02   0.6572E-01  -0.8400E-04   0.5957E-03   0.0000E+00   0.2662E+02   0.2186E-02
  0.3638E+01  -0.2495E+02   0.6544E-01  -0.4940E-03   0.5936E-03   0.0000E+00   0.2596E+02   0.2136E-02
  0.3697E+01  -0.2435E+02   0.6601E-01   0.4232E-03   0.5905E-03   0.0000E+00   0.2599E+02   0.2080E-02
  0.3757E+01  -0.2415E+02   0.6524E-01  -0.6604E-03   0.5879E-03   0.0000E+00   0.2499E+02   0.2028E-02
  0.3816E+01  -0.2363E+02   0.6540E-01  -0.9120E-04   0.5817E-03   0.0000E+00   0.2471E+02   0.1955E-02
  0.3875E+01  -0.2333E+02   0.6558E-01  -0.7600E-04   0.5813E-03   0.0000E+00   0.2447E+02   0.1922E-02
  0.3935E+01  -0.2281E+02   0.6531E-01  -0.5956E-03   0.5756E-03   0.0000E+00   0.2390E+02   0.1857E-02
  0.3994E+01  -0.2278E+02   0.6505E-01  -0.5504E-03   0.5767E-03   0.0000E+00   0.2336E+02   0.1836E-02
  0.4054E+01  -0.2239E+02   0.6517E-01  -0.6880E-04   0.5781E-03   0.0000E+00   0.2310E+02   0.1818E-02
  0.4113E+01  -0.2186E+02   0.6505E-01  -0.7160E-04   0.5721E-03   0.0000E+00   0.2269E+02   0.1755E-02
  0.4172E+01  -0.2151E+02   0.6472E-01  -0.3188E-03   0.5651E-03   0.0000E+00   0.2214E+02   0.1687E-02
  0.4232E+01  -0.2137E+02   0.6511E-01   0.5072E-03   0.5635E-03   0.0000E+00   0.2209E+02   0.1655E-02
  0.4291E+01  -0.2091E+02   0.6520E-01  -0.9236E-03   0.5629E-03   0.0000E+00   0.2184E+02   0.1628E-02
  0.4351E+01  -0.2070E+02   0.6457E-01  -0.4344E-03   0.5614E-03   0.0000E+00   0.2113E+02   0.1598E-02
  0.4410E+01  -0.2036E+02   0.6478E-01  -0.9868E-03   0.5597E-03   0.0000E+00   0.2099E+02   0.1566E-02
