        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.1616E+00  -0.3225E+05   0.2893E-01   0.4681E-01   0.2810E-04   0.1000E+01   0.1599E+02   0.1508E-04
  0.1667E+00  -0.3225E+05   0.3062E-01   0.8011E-01   0.9744E-04   0.1000E+01   0.1737E+02   0.1758E-03
  0.1717E+00  -0.3225E+05   0.4009E-01   0.8410E-01   0.9132E-04   0.1000E+01   0.2889E+02   0.1499E-03
  0.1768E+00  -0.3225E+05   0.4001E-01   0.5531E-01   0.8048E-04   0.1000E+01   0.2796E+02   0.1131E-03
  0.1818E+00  -0.3225E+05   0.4376E-01   0.5383E-01   0.7998E-04   0.1000E+01   0.3251E+02   0.1086E-03
  0.1869E+00  -0.3225E+05          NaN   0.5145E-01   0.7296E-06   0.1000E+01          NaN   0.8793E-08
  0.1919E+00  -0.3225E+05          NaN   0.5145E-01   0.7296E-06   0.1000E+01          NaN   0.8561E-08
  0.1970E+00  -0.3225E+05   0.2107E-01   0.5146E-01   0.1041E-04   0.1000E+01   0.6955E+01   0.1697E-05
  0.2020E+00  -0.3224E+05   0.6419E-01   0.6749E-01   0.2018E-03   0.1000E+01   0.6297E+02   0.6226E-03
  0.2071E+00  -0.3224E+05   0.5317E-01   0.2032E-01   0.1097E-03   0.1000E+01   0.4214E+02   0.1794E-03
  0.2121E+00  -0.3224E+05   0.7544E-01   0.8211E-02   0.8831E-04   0.1000E+01   0.8281E+02   0.1135E-03
  0.2172E+00  -0.3224E+05   0.7614E-01   0.1577E-01   0.1075E-03   0.1000E+01   0.8241E+02   0.1642E-03
  0.2222E+00  -0.3224E+05   0.7833E-01   0.1141E-01   0.1024E-03   0.1000E+01   0.8523E+02   0.1458E-03
  0.2273E+00  -0.3224E+05   0.7715E-01   0.2214E-01   0.1296E-03   0.1000E+01   0.8084E+02   0.2282E-03
  0.2323E+00  -0.3224E+05   0.8185E-01   0.1422E-01   0.8757E-04   0.1000E+01   0.8901E+02   0.1019E-03
  0.2374E+00  -0.3223E+05   0.7839E-01   0.3602E-01   0.2106E-03   0.1000E+01   0.7992E+02   0.5767E-03
  0.2424E+00  -0.3223E+05   0.9998E-01   0.7914E-01   0.1787E-03   0.1000E+01   0.1273E+03   0.4068E-03
  0.2475E+00  -0.3223E+05   0.9038E-01   0.3484E-01   0.1649E-03   0.1000E+01   0.1019E+03   0.3392E-03
  0.2525E+00  -0.3223E+05   0.9451E-01   0.1771E+00   0.1166E-03   0.1000E+01   0.1092E+03   0.1661E-03
  0.2576E+00  -0.3222E+05   0.1072E+00   0.2124E+00   0.2022E-03   0.1000E+01   0.1377E+03   0.4902E-03
  0.2626E+00  -0.3222E+05   0.9306E-01   0.2469E+00   0.2261E-03   0.1000E+01   0.1018E+03   0.6009E-03
  0.2677E+00  -0.3222E+05   0.1108E+00   0.2259E+00   0.1857E-03   0.1000E+01   0.1417E+03   0.3977E-03
  0.2727E+00  -0.3222E+05   0.1033E+00   0.2606E+00   0.2048E-03   0.1000E+01   0.1209E+03   0.4746E-03
  0.2778E+00  -0.3222E+05   0.1124E+00   0.2156E+00   0.2749E-03   0.1000E+01   0.1404E+03   0.8396E-03
  0.2828E+00  -0.3221E+05   0.1154E+00   0.1578E+00   0.3494E-03   0.1000E+01   0.1454E+03   0.1332E-02
  0.2879E+00  -0.3221E+05   0.1181E+00   0.1582E+00   0.9883E-04   0.1000E+01   0.1495E+03   0.1047E-03
  0.2929E+00  -0.3221E+05   0.1227E+00   0.1359E+00   0.1713E-03   0.1000E+01   0.1586E+03   0.3092E-03
  0.2980E+00  -0.3220E+05   0.1272E+00   0.7508E-01   0.3096E-03   0.1000E+01   0.1677E+03   0.9928E-03
  0.3030E+00  -0.3220E+05   0.1282E+00   0.1182E+00   0.4137E-03   0.1000E+01   0.1675E+03   0.1743E-02
  0.3081E+00  -0.3220E+05   0.1333E+00   0.2846E+00   0.5769E-03   0.1000E+01   0.1781E+03   0.3335E-02
  0.3131E+00  -0.3219E+05   0.1409E+00   0.3742E+00   0.4487E-03   0.1000E+01   0.1957E+03   0.1984E-02
  0.3182E+00  -0.3219E+05   0.1398E+00   0.2744E+00   0.2326E-03   0.1000E+01   0.1897E+03   0.5248E-03
  0.3232E+00  -0.3219E+05   0.1451E+00   0.2867E+00   0.2946E-03   0.1000E+01   0.2012E+03   0.8289E-03
  0.3283E+00  -0.3219E+05   0.1543E+00   0.1945E+00   0.4297E-03   0.1000E+01   0.2239E+03   0.1736E-02
  0.3333E+00  -0.3218E+05   0.1604E+00   0.2212E+00   0.2420E-03   0.9999E+00   0.2384E+03   0.5423E-03
  0.3384E+00  -0.3218E+05   0.1643E+00   0.1243E+00   0.6699E-03   0.9999E+00   0.2464E+03   0.4095E-02
  0.3434E+00  -0.3217E+05   0.1630E+00   0.8466E-01   0.3190E-03   0.9999E+00   0.2388E+03   0.9146E-03
  0.3485E+00  -0.3217E+05   0.1836E+00   0.1444E+00   0.4914E-03   0.9999E+00   0.2985E+03   0.2139E-02
  0.3535E+00  -0.3217E+05   0.1702E+00   0.1171E+00   0.6077E-03   0.9999E+00   0.2529E+03   0.3225E-02
  0.3586E+00  -0.3216E+05   0.1818E+00   0.3672E-01   0.3211E-03   0.9999E+00   0.2845E+03   0.8875E-03
  0.3636E+00  -0.3216E+05   0.1850E+00   0.9909E-01   0.5270E-03   0.9999E+00   0.2906E+03   0.2357E-02
  0.3687E+00  -0.3215E+05   0.1994E+00   0.2366E+00   0.3303E-03   0.9999E+00   0.3329E+03   0.9136E-03
  0.3737E+00  -0.3215E+05   0.2415E+00   0.2468E+00   0.3939E-03   0.9998E+00   0.4819E+03   0.1281E-02
  0.3788E+00  -0.3215E+05   0.2036E+00   0.3012E+00   0.2610E-03   0.9998E+00   0.3379E+03   0.5554E-03
  0.3838E+00  -0.3214E+05   0.2061E+00   0.3610E+00   0.4276E-03   0.9998E+00   0.3415E+03   0.1471E-02
  0.3889E+00  -0.3214E+05   0.2922E+00   0.3839E+00   0.3049E-03   0.9998E+00   0.6779E+03   0.7380E-03
  0.3939E+00  -0.3213E+05   0.2290E+00   0.2474E+00   0.2040E-03   0.9997E+00   0.4108E+03   0.3260E-03
  0.3990E+00  -0.3212E+05   0.2357E+00   0.1243E+00   0.3329E-03   0.9997E+00   0.4297E+03   0.8574E-03
  0.4040E+00  -0.3213E+05   0.2646E+00   0.6405E-01   0.2198E-03   0.9997E+00   0.5351E+03   0.3692E-03
  0.4091E+00  -0.3211E+05   0.2449E+00   0.8107E-01   0.6017E-03   0.9996E+00   0.4525E+03   0.2732E-02
  0.4141E+00  -0.3211E+05   0.2664E+00   0.1084E+00   0.7961E-03   0.9996E+00   0.5291E+03   0.4724E-02
  0.4192E+00  -0.3210E+05   0.2704E+00   0.3689E+00   0.5038E-03   0.9995E+00   0.5384E+03   0.1869E-02
  0.4242E+00  -0.3210E+05   0.2734E+00   0.5001E+00   0.6023E-03   0.9995E+00   0.5438E+03   0.2640E-02
  0.4293E+00  -0.3209E+05   0.2836E+00   0.5619E+00   0.2981E-03   0.9994E+00   0.5783E+03   0.6390E-03
  0.4343E+00  -0.3208E+05   0.2895E+00   0.6988E+00   0.4423E-03   0.9994E+00   0.5958E+03   0.1391E-02
  0.4394E+00  -0.3264E+05   0.2455E+01   0.9755E+00   0.7225E-03   0.9993E+00   0.4234E+05   0.3667E-02
  0.4444E+00  -0.3272E+05   0.2396E+00   0.9992E+00   0.3795E-05   0.9992E+00   0.3988E+03   0.1000E-06
  0.4495E+00  -0.3271E+05   0.2533E+00   0.9991E+00   0.4021E-05   0.9992E+00   0.4405E+03   0.1110E-06
  0.4545E+00  -0.3271E+05   0.2664E+00   0.9991E+00   0.4229E-05   0.9991E+00   0.4819E+03   0.1214E-06
  0.4596E+00  -0.3270E+05   0.2772E+00   0.9990E+00   0.4410E-05   0.9990E+00   0.5162E+03   0.1306E-06
  0.4646E+00  -0.3270E+05   0.2884E+00   0.9989E+00   0.4586E-05   0.9989E+00   0.5528E+03   0.1397E-06
  0.4697E+00  -0.3269E+05   0.2989E+00   0.9988E+00   0.4802E-05   0.9988E+00   0.5873E+03   0.1516E-06
  0.4747E+00  -0.3268E+05   0.3114E+00   0.9987E+00   0.4984E-05   0.9987E+00   0.6307E+03   0.1615E-06
  0.4798E+00  -0.3268E+05   0.3280E+00   0.9986E+00   0.5280E-05   0.9986E+00   0.6920E+03   0.1794E-06
  0.4848E+00  -0.3267E+05   0.3427E+00   0.9985E+00   0.5508E-05   0.9985E+00   0.7479E+03   0.1931E-06
  0.4899E+00  -0.3266E+05   0.3570E+00   0.9983E+00   0.5767E-05   0.9983E+00   0.8032E+03   0.2096E-06
  0.4949E+00  -0.3266E+05   0.3713E+00   0.9982E+00   0.5991E-05   0.9982E+00   0.8598E+03   0.2238E-06
  0.5000E+00  -0.3264E+05   0.3856E+00   0.9981E+00   0.6261E-05   0.9980E+00   0.9178E+03   0.2420E-06
  0.5000E+00  -0.3264E+05   0.3909E+00   0.9980E+00   0.6334E-05   0.9980E+00   0.9432E+03   0.2477E-06
  0.5010E+00  -0.3264E+05   0.3856E+00   0.9980E+00   0.6256E-05   0.9980E+00   0.9161E+03   0.2412E-06
  0.5020E+00  -0.3264E+05   0.3884E+00   0.9980E+00   0.6292E-05   0.9980E+00   0.9277E+03   0.2435E-06
  0.5030E+00  -0.3264E+05   0.3884E+00   0.9980E+00   0.6331E-05   0.9980E+00   0.9259E+03   0.2460E-06
  0.5040E+00  -0.3264E+05   0.4009E+00   0.9979E+00   0.6502E-05   0.9979E+00   0.9843E+03   0.2589E-06
  0.5050E+00  -0.3264E+05   0.3979E+00   0.9979E+00   0.6469E-05   0.9979E+00   0.9676E+03   0.2558E-06
  0.5060E+00  -0.3263E+05   0.3973E+00   0.9979E+00   0.6460E-05   0.9979E+00   0.9628E+03   0.2546E-06
  0.5070E+00  -0.3263E+05   0.4058E+00   0.9978E+00   0.6612E-05   0.9978E+00   0.1003E+04   0.2662E-06
  0.5080E+00  -0.3263E+05   0.4038E+00   0.9978E+00   0.6596E-05   0.9978E+00   0.9908E+03   0.2643E-06
  0.5090E+00  -0.3263E+05   0.4154E+00   0.9978E+00   0.6738E-05   0.9978E+00   0.1046E+04   0.2753E-06
  0.5100E+00  -0.3263E+05   0.4173E+00   0.9977E+00   0.6792E-05   0.9977E+00   0.1054E+04   0.2792E-06
  0.5110E+00  -0.3263E+05   0.4156E+00   0.9977E+00   0.6783E-05   0.9977E+00   0.1043E+04   0.2779E-06
  0.5120E+00  -0.3262E+05   0.4239E+00   0.9977E+00   0.6919E-05   0.9977E+00   0.1083E+04   0.2886E-06
  0.5130E+00  -0.3262E+05   0.4224E+00   0.9976E+00   0.6903E-05   0.9976E+00   0.1074E+04   0.2868E-06
  0.5140E+00  -0.3262E+05   0.4248E+00   0.9976E+00   0.6923E-05   0.9976E+00   0.1084E+04   0.2878E-06
  0.5150E+00  -0.3261E+05   0.4277E+00   0.9976E+00   0.7013E-05   0.9976E+00   0.1097E+04   0.2948E-06
  0.5160E+00  -0.3261E+05   0.4387E+00   0.9975E+00   0.7171E-05   0.9975E+00   0.1151E+04   0.3076E-06
  0.5170E+00  -0.3261E+05   0.4297E+00   0.9975E+00   0.7015E-05   0.9975E+00   0.1103E+04   0.2938E-06
  0.5180E+00  -0.3261E+05   0.4479E+00   0.9975E+00   0.7334E-05   0.9975E+00   0.1196E+04   0.3205E-06
  0.5190E+00  -0.3261E+05   0.4397E+00   0.9974E+00   0.7221E-05   0.9974E+00   0.1150E+04   0.3102E-06
  0.5200E+00  -0.3260E+05   0.4374E+00   0.9974E+00   0.7156E-05   0.9974E+00   0.1136E+04   0.3040E-06
  0.5210E+00  -0.3260E+05   0.4398E+00   0.9974E+00   0.7196E-05   0.9973E+00   0.1146E+04   0.3068E-06
  0.5220E+00  -0.3260E+05   0.4607E+00   0.9973E+00   0.7543E-05   0.9973E+00   0.1255E+04   0.3365E-06
  0.5230E+00  -0.3260E+05   0.4654E+00   0.9973E+00   0.7628E-05   0.9973E+00   0.1279E+04   0.3434E-06
  0.5240E+00  -0.3259E+05   0.4617E+00   0.9972E+00   0.7568E-05   0.9972E+00   0.1256E+04   0.3374E-06
  0.5250E+00  -0.3259E+05   0.4751E+00   0.9972E+00   0.7830E-05   0.9972E+00   0.1327E+04   0.3605E-06
  0.5260E+00  -0.3259E+05   0.4728E+00   0.9972E+00   0.7761E-05   0.9972E+00   0.1312E+04   0.3535E-06
  0.5270E+00  -0.3259E+05   0.4619E+00   0.9971E+00   0.7590E-05   0.9971E+00   0.1250E+04   0.3375E-06
  0.5280E+00  -0.3258E+05   0.4705E+00   0.9971E+00   0.7752E-05   0.9971E+00   0.1294E+04   0.3514E-06
  0.5290E+00  -0.3258E+05   0.4795E+00   0.9971E+00   0.7890E-05   0.9970E+00   0.1341E+04   0.3632E-06
  0.5300E+00  -0.3258E+05   0.4828E+00   0.9971E+00   0.7959E-05   0.9970E+00   0.1358E+04   0.3689E-06
  0.5310E+00  -0.3258E+05   0.4879E+00   0.9970E+00   0.8055E-05   0.9970E+00   0.1384E+04   0.3772E-06
  0.5320E+00  -0.3257E+05   0.4884E+00   0.9969E+00   0.8060E-05   0.9969E+00   0.1384E+04   0.3769E-06
  0.5330E+00  -0.3258E+05   0.5138E+00   0.9969E+00   0.8502E-05   0.9969E+00   0.1529E+04   0.4186E-06
  0.5340E+00  -0.3257E+05   0.4948E+00   0.9968E+00   0.8210E-05   0.9968E+00   0.1415E+04   0.3896E-06
  0.5350E+00  -0.3257E+05   0.4903E+00   0.9968E+00   0.8104E-05   0.9968E+00   0.1387E+04   0.3789E-06
  0.5360E+00  -0.3257E+05   0.5379E+00   0.9968E+00   0.8927E-05   0.9967E+00   0.1666E+04   0.4589E-06
  0.5370E+00  -0.3256E+05   0.5006E+00   0.9967E+00   0.8299E-05   0.9967E+00   0.1441E+04   0.3959E-06
  0.5380E+00  -0.3256E+05   0.5106E+00   0.9967E+00   0.8419E-05   0.9966E+00   0.1496E+04   0.4067E-06
  0.5390E+00  -0.3255E+05   0.5140E+00   0.9966E+00   0.8536E-05   0.9966E+00   0.1513E+04   0.4172E-06
  0.5400E+00  -0.3255E+05   0.5038E+00   0.9965E+00   0.8364E-05   0.9966E+00   0.1451E+04   0.3999E-06
  0.5410E+00  -0.3256E+05   0.5571E+00   0.9966E+00   0.9279E-05   0.9965E+00   0.1771E+04   0.4912E-06
  0.5420E+00  -0.3255E+05   0.5303E+00   0.9965E+00   0.8811E-05   0.9965E+00   0.1602E+04   0.4421E-06
  0.5430E+00  -0.3255E+05   0.5175E+00   0.9964E+00   0.8593E-05   0.9964E+00   0.1522E+04   0.4197E-06
  0.5440E+00  -0.3255E+05   0.5608E+00   0.9965E+00   0.9343E-05   0.9964E+00   0.1785E+04   0.4953E-06
  0.5450E+00  -0.3254E+05   0.5340E+00   0.9963E+00   0.8879E-05   0.9963E+00   0.1615E+04   0.4465E-06
  0.5460E+00  -0.3254E+05   0.5403E+00   0.9963E+00   0.9009E-05   0.9963E+00   0.1651E+04   0.4589E-06
  0.5470E+00  -0.3253E+05   0.5259E+00   0.9963E+00   0.8784E-05   0.9962E+00   0.1560E+04   0.4354E-06
  0.5480E+00  -0.3253E+05   0.5456E+00   0.9962E+00   0.9097E-05   0.9962E+00   0.1677E+04   0.4661E-06
  0.5490E+00  -0.3253E+05   0.5570E+00   0.9962E+00   0.9366E-05   0.9961E+00   0.1744E+04   0.4932E-06
  0.5501E+00  -0.3252E+05   0.5418E+00   0.9961E+00   0.9072E-05   0.9961E+00   0.1647E+04   0.4619E-06
  0.5511E+00  -0.3252E+05   0.5507E+00   0.9960E+00   0.9212E-05   0.9960E+00   0.1699E+04   0.4754E-06
  0.5521E+00  -0.3252E+05   0.5558E+00   0.9960E+00   0.9264E-05   0.9960E+00   0.1728E+04   0.4799E-06
  0.5531E+00  -0.3251E+05   0.5510E+00   0.9959E+00   0.9232E-05   0.9959E+00   0.1695E+04   0.4757E-06
  0.5541E+00  -0.3251E+05   0.5707E+00   0.9959E+00   0.9541E-05   0.9959E+00   0.1815E+04   0.5072E-06
  0.5551E+00  -0.3251E+05   0.5605E+00   0.9958E+00   0.9397E-05   0.9958E+00   0.1747E+04   0.4911E-06
  0.5561E+00  -0.3250E+05   0.5629E+00   0.9958E+00   0.9464E-05   0.9958E+00   0.1759E+04   0.4972E-06
  0.5571E+00  -0.3250E+05   0.5780E+00   0.9957E+00   0.9701E-05   0.9957E+00   0.1851E+04   0.5215E-06
  0.5581E+00  -0.3250E+05   0.5740E+00   0.9957E+00   0.9599E-05   0.9957E+00   0.1822E+04   0.5097E-06
  0.5591E+00  -0.3250E+05   0.5934E+00   0.9957E+00   0.9905E-05   0.9956E+00   0.1944E+04   0.5418E-06
  0.5601E+00  -0.3249E+05   0.5813E+00   0.9956E+00   0.9779E-05   0.9956E+00   0.1863E+04   0.5271E-06
  0.5611E+00  -0.3249E+05   0.5987E+00   0.9955E+00   0.1006E-04   0.9955E+00   0.1972E+04   0.5565E-06
  0.5621E+00  -0.3249E+05   0.6273E+00   0.9955E+00   0.1055E-04   0.9954E+00   0.2161E+04   0.6109E-06
  0.5631E+00  -0.3248E+05   0.5849E+00   0.9954E+00   0.9869E-05   0.9954E+00   0.1876E+04   0.5340E-06
  0.5641E+00  -0.3249E+05   0.6693E+00   0.9955E+00   0.1124E-04   0.9953E+00   0.2451E+04   0.6920E-06
  0.5651E+00  -0.3247E+05   0.6034E+00   0.9953E+00   0.1014E-04   0.9953E+00   0.1989E+04   0.5616E-06
  0.5661E+00  -0.3247E+05   0.6059E+00   0.9952E+00   0.1023E-04   0.9952E+00   0.2002E+04   0.5705E-06
  0.5671E+00  -0.3247E+05   0.6408E+00   0.9952E+00   0.1081E-04   0.9952E+00   0.2235E+04   0.6361E-06
  0.5681E+00  -0.3246E+05   0.6118E+00   0.9951E+00   0.1037E-04   0.9951E+00   0.2034E+04   0.5846E-06
  0.5691E+00  -0.3246E+05   0.6470E+00   0.9951E+00   0.1095E-04   0.9950E+00   0.2271E+04   0.6500E-06
  0.5701E+00  -0.3246E+05   0.6129E+00   0.9950E+00   0.1040E-04   0.9950E+00   0.2034E+04   0.5851E-06
  0.5711E+00  -0.3245E+05   0.6190E+00   0.9949E+00   0.1049E-04   0.9949E+00   0.2071E+04   0.5948E-06
  0.5721E+00  -0.3245E+05   0.6259E+00   0.9949E+00   0.1065E-04   0.9948E+00   0.2114E+04   0.6115E-06
  0.5731E+00  -0.3244E+05   0.6366E+00   0.9948E+00   0.1087E-04   0.9948E+00   0.2183E+04   0.6368E-06
  0.5741E+00  -0.3245E+05   0.6617E+00   0.9948E+00   0.1130E-04   0.9947E+00   0.2354E+04   0.6867E-06
  0.5751E+00  -0.3244E+05   0.6392E+00   0.9947E+00   0.1085E-04   0.9947E+00   0.2193E+04   0.6315E-06
  0.5761E+00  -0.3243E+05   0.6448E+00   0.9946E+00   0.1096E-04   0.9946E+00   0.2228E+04   0.6439E-06
  0.5771E+00  -0.3243E+05   0.6776E+00   0.9946E+00   0.1153E-04   0.9945E+00   0.2456E+04   0.7109E-06
  0.5781E+00  -0.3243E+05   0.6533E+00   0.9945E+00   0.1111E-04   0.9945E+00   0.2279E+04   0.6586E-06
  0.5791E+00  -0.3242E+05   0.6691E+00   0.9944E+00   0.1138E-04   0.9944E+00   0.2386E+04   0.6902E-06
  0.5801E+00  -0.3242E+05   0.6421E+00   0.9944E+00   0.1099E-04   0.9943E+00   0.2194E+04   0.6432E-06
  0.5811E+00  -0.3241E+05   0.6578E+00   0.9943E+00   0.1124E-04   0.9943E+00   0.2299E+04   0.6715E-06
  0.5821E+00  -0.3241E+05   0.7159E+00   0.9943E+00   0.1222E-04   0.9942E+00   0.2718E+04   0.7918E-06
  0.5831E+00  -0.3240E+05   0.6668E+00   0.9941E+00   0.1146E-04   0.9941E+00   0.2354E+04   0.6953E-06
  0.5841E+00  -0.3241E+05   0.6923E+00   0.9941E+00   0.1183E-04   0.9941E+00   0.2533E+04   0.7393E-06
  0.5851E+00  -0.3240E+05   0.6771E+00   0.9940E+00   0.1158E-04   0.9940E+00   0.2419E+04   0.7072E-06
  0.5861E+00  -0.3239E+05   0.6696E+00   0.9939E+00   0.1149E-04   0.9939E+00   0.2362E+04   0.6950E-06
  0.5871E+00  -0.3240E+05   0.7315E+00   0.9940E+00   0.1243E-04   0.9939E+00   0.2813E+04   0.8124E-06
  0.5881E+00  -0.3238E+05   0.6998E+00   0.9937E+00   0.1200E-04   0.9938E+00   0.2570E+04   0.7563E-06
  0.5891E+00  -0.3238E+05   0.6937E+00   0.9937E+00   0.1197E-04   0.9937E+00   0.2522E+04   0.7511E-06
  0.5901E+00  -0.3238E+05   0.6892E+00   0.9936E+00   0.1183E-04   0.9936E+00   0.2485E+04   0.7318E-06
  0.5911E+00  -0.3237E+05   0.6903E+00   0.9936E+00   0.1185E-04   0.9936E+00   0.2489E+04   0.7335E-06
  0.5921E+00  -0.3238E+05   0.7599E+00   0.9936E+00   0.1302E-04   0.9935E+00   0.3011E+04   0.8835E-06
  0.5931E+00  -0.3236E+05   0.7108E+00   0.9934E+00   0.1226E-04   0.9934E+00   0.2630E+04   0.7827E-06
  0.5941E+00  -0.3236E+05   0.7050E+00   0.9933E+00   0.1220E-04   0.9933E+00   0.2583E+04   0.7732E-06
  0.5951E+00  -0.3252E+05   0.4283E+00   0.9960E+00   0.7604E-05   0.9933E+00   0.9517E+03   0.2999E-06
  0.5961E+00  -0.3252E+05   0.4276E+00   0.9960E+00   0.7618E-05   0.9932E+00   0.9469E+03   0.3006E-06
  0.5971E+00  -0.3246E+05   0.1158E+01   0.9949E+00   0.1902E-04   0.9931E+00   0.6934E+04   0.1870E-05
  0.5981E+00  -0.3234E+05   0.7381E+00   0.9931E+00   0.1280E-04   0.9930E+00   0.2812E+04   0.8455E-06
