        T/Tc        U_med      U_error        M_med      M_error       Mexact           cv         susc
  0.1313E+00  -0.1600E+03   0.0000E+00   0.2000E+00          NaN   0.1000E+01   0.0000E+00          NaN
  0.1364E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1414E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1465E+00  -0.1600E+03   0.1615E-02   0.3463E+00   0.1059E-02   0.1000E+01   0.5499E-01   0.2362E-01
  0.1515E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1566E+00  -0.1600E+03   0.1277E-02  -0.2001E+00   0.6880E-04   0.1000E+01   0.3217E-01   0.9333E-04
  0.1616E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1667E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1717E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1768E+00  -0.1600E+03   0.1806E-02  -0.1830E+00   0.6667E-03   0.1000E+01   0.5694E-01   0.7761E-02
  0.1818E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1869E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.1919E+00  -0.1947E+03   0.1622E+00   0.9288E+00   0.2215E-02   0.1000E+01   0.4234E+03   0.7891E-01
  0.1970E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2020E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2071E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2121E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2172E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2222E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2273E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2323E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2374E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2424E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2475E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2525E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2576E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2626E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2677E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2727E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2778E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2828E+00  -0.2000E+03   0.0000E+00  -0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.2879E+00  -0.2000E+03   0.4272E-02   0.1000E+01   0.1068E-04   0.1000E+01   0.1957E+00   0.1223E-05
  0.2929E+00  -0.2000E+03   0.2555E-02  -0.1000E+01   0.6386E-05   0.1000E+01   0.6877E-01   0.4298E-06
  0.2980E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.3030E+00  -0.2000E+03   0.4422E-02   0.1000E+01   0.1105E-04   0.1000E+01   0.1992E+00   0.1245E-05
  0.3081E+00  -0.2000E+03   0.0000E+00   0.1000E+01   0.0000E+00   0.1000E+01   0.0000E+00   0.0000E+00
  0.3131E+00  -0.2000E+03   0.2285E-02   0.1000E+01   0.5713E-05   0.1000E+01   0.5148E-01   0.3217E-06
  0.3182E+00  -0.2000E+03   0.3611E-02  -0.1000E+01   0.9029E-05   0.1000E+01   0.1265E+00   0.7909E-06
  0.3232E+00  -0.2000E+03   0.4743E-02  -0.1000E+01   0.1456E-04   0.1000E+01   0.2148E+00   0.2024E-05
  0.3283E+00  -0.2000E+03   0.2555E-02  -0.1000E+01   0.6386E-05   0.1000E+01   0.6137E-01   0.3835E-06
  0.3333E+00  -0.2000E+03   0.4842E-02  -0.9999E+00   0.1211E-04   0.9999E+00   0.2172E+00   0.1357E-05
  0.3384E+00  -0.2000E+03   0.3611E-02   0.1000E+01   0.9029E-05   0.9999E+00   0.1190E+00   0.7436E-06
  0.3434E+00  -0.2000E+03   0.5323E-02  -0.9999E+00   0.1483E-04   0.9999E+00   0.2547E+00   0.1977E-05
  0.3485E+00  -0.2000E+03   0.5704E-02   0.9999E+00   0.1426E-04   0.9999E+00   0.2882E+00   0.1801E-05
  0.3535E+00  -0.2000E+03   0.2555E-02   0.1000E+01   0.6386E-05   0.9999E+00   0.5698E-01   0.3561E-06
  0.3586E+00  -0.2000E+03   0.4975E-02   0.9999E+00   0.1244E-04   0.9999E+00   0.2131E+00   0.1332E-05
  0.3636E+00  -0.2000E+03   0.5589E-02   0.9999E+00   0.1397E-04   0.9999E+00   0.2652E+00   0.1657E-05
  0.3687E+00  -0.2000E+03   0.2555E-02  -0.1000E+01   0.6386E-05   0.9999E+00   0.5464E-01   0.3415E-06
  0.3737E+00  -0.2000E+03   0.6933E-02  -0.9999E+00   0.1733E-04   0.9998E+00   0.3971E+00   0.2482E-05
  0.3788E+00  -0.1999E+03   0.8837E-02   0.9998E+00   0.2365E-04   0.9998E+00   0.6365E+00   0.4557E-05
  0.3838E+00  -0.1999E+03   0.9801E-02   0.9998E+00   0.2591E-04   0.9998E+00   0.7725E+00   0.5399E-05
  0.3889E+00  -0.2000E+03   0.5927E-02  -0.9999E+00   0.1482E-04   0.9998E+00   0.2789E+00   0.1743E-05
  0.3939E+00  -0.1999E+03   0.9514E-02  -0.9998E+00   0.2378E-04   0.9997E+00   0.7093E+00   0.4433E-05
  0.3990E+00  -0.1999E+03   0.1304E-01  -0.9997E+00   0.3430E-04   0.9997E+00   0.1316E+01   0.9104E-05
  0.4040E+00  -0.1999E+03   0.1023E-01  -0.9998E+00   0.2557E-04   0.9997E+00   0.7990E+00   0.4993E-05
  0.4091E+00  -0.1999E+03   0.1112E-01  -0.9997E+00   0.2780E-04   0.9996E+00   0.9332E+00   0.5832E-05
  0.4141E+00  -0.1999E+03   0.8211E-02  -0.9999E+00   0.2053E-04   0.9996E+00   0.5025E+00   0.3141E-05
  0.4192E+00  -0.1999E+03   0.1159E-01   0.9997E+00   0.3352E-04   0.9995E+00   0.9892E+00   0.8275E-05
  0.4242E+00  -0.1999E+03   0.1342E-01   0.9996E+00   0.3860E-04   0.9995E+00   0.1310E+01   0.1084E-04
  0.4293E+00  -0.1998E+03   0.1407E-01   0.9996E+00   0.3518E-04   0.9994E+00   0.1424E+01   0.8897E-05
  0.4343E+00  -0.1999E+03   0.1276E-01   0.9996E+00   0.3341E-04   0.9994E+00   0.1157E+01   0.7935E-05
  0.4394E+00  -0.1998E+03   0.1438E-01  -0.9995E+00   0.3673E-04   0.9993E+00   0.1453E+01   0.9480E-05
  0.4444E+00  -0.1998E+03   0.1644E-01   0.9994E+00   0.4581E-04   0.9992E+00   0.1878E+01   0.1458E-04
  0.4495E+00  -0.1998E+03   0.1535E-01   0.9995E+00   0.3910E-04   0.9992E+00   0.1618E+01   0.1050E-04
  0.4545E+00  -0.1997E+03   0.1905E-01  -0.9992E+00   0.4821E-04   0.9991E+00   0.2464E+01   0.1578E-04
  0.4596E+00  -0.1997E+03   0.1974E-01   0.9992E+00   0.4992E-04   0.9990E+00   0.2618E+01   0.1674E-04
  0.4646E+00  -0.1996E+03   0.2182E-01  -0.9991E+00   0.6133E-04   0.9989E+00   0.3163E+01   0.2499E-04
  0.4697E+00  -0.1997E+03   0.1932E-01  -0.9992E+00   0.4888E-04   0.9988E+00   0.2454E+01   0.1570E-04
  0.4747E+00  -0.1996E+03   0.2324E-01   0.9989E+00   0.6256E-04   0.9987E+00   0.3511E+01   0.2545E-04
  0.4798E+00  -0.1997E+03   0.1926E-01  -0.9992E+00   0.5271E-04   0.9986E+00   0.2386E+01   0.1787E-04
  0.4848E+00  -0.1996E+03   0.2341E-01  -0.9989E+00   0.6207E-04   0.9985E+00   0.3489E+01   0.2453E-04
  0.4899E+00  -0.1996E+03   0.2256E-01  -0.9989E+00   0.5761E-04   0.9983E+00   0.3206E+01   0.2091E-04
  0.4949E+00  -0.1995E+03   0.2484E-01   0.9987E+00   0.6534E-04   0.9982E+00   0.3848E+01   0.2663E-04
  0.5000E+00  -0.1995E+03   0.2569E-01  -0.9987E+00   0.6539E-04   0.9980E+00   0.4075E+01   0.2640E-04
  0.5000E+00  -0.1995E+03   0.2506E-01   0.9986E+00   0.6709E-04   0.9980E+00   0.3877E+01   0.2779E-04
  0.5010E+00  -0.1994E+03   0.2854E-01  -0.9984E+00   0.7749E-04   0.9980E+00   0.5018E+01   0.3700E-04
  0.5020E+00  -0.1994E+03   0.2554E-01  -0.9985E+00   0.6689E-04   0.9980E+00   0.4013E+01   0.2752E-04
  0.5030E+00  -0.1997E+03   0.2099E-01   0.9991E+00   0.5643E-04   0.9980E+00   0.2704E+01   0.1954E-04
  0.5040E+00  -0.1997E+03   0.2017E-01   0.9992E+00   0.5572E-04   0.9979E+00   0.2492E+01   0.1902E-04
  0.5050E+00  -0.1995E+03   0.2685E-01   0.9987E+00   0.7338E-04   0.9979E+00   0.4405E+01   0.3291E-04
  0.5060E+00  -0.1993E+03   0.2890E-01   0.9982E+00   0.7524E-04   0.9979E+00   0.5096E+01   0.3453E-04
  0.5070E+00  -0.1993E+03   0.2980E-01   0.9983E+00   0.7732E-04   0.9978E+00   0.5408E+01   0.3640E-04
  0.5080E+00  -0.1993E+03   0.2979E-01   0.9981E+00   0.7715E-04   0.9978E+00   0.5392E+01   0.3617E-04
  0.5090E+00  -0.1993E+03   0.3023E-01  -0.9981E+00   0.7971E-04   0.9978E+00   0.5541E+01   0.3853E-04
  0.5100E+00  -0.1993E+03   0.2909E-01   0.9982E+00   0.7822E-04   0.9977E+00   0.5122E+01   0.3703E-04
  0.5110E+00  -0.1992E+03   0.3144E-01   0.9980E+00   0.8271E-04   0.9977E+00   0.5973E+01   0.4132E-04
  0.5120E+00  -0.1992E+03   0.2995E-01   0.9981E+00   0.7744E-04   0.9977E+00   0.5407E+01   0.3616E-04
  0.5130E+00  -0.1992E+03   0.3039E-01   0.9980E+00   0.8114E-04   0.9976E+00   0.5559E+01   0.3961E-04
  0.5140E+00  -0.1993E+03   0.3101E-01   0.9981E+00   0.8080E-04   0.9976E+00   0.5777E+01   0.3921E-04
  0.5150E+00  -0.1993E+03   0.2916E-01  -0.9983E+00   0.7636E-04   0.9976E+00   0.5097E+01   0.3495E-04
  0.5160E+00  -0.1991E+03   0.3125E-01  -0.9978E+00   0.8130E-04   0.9975E+00   0.5840E+01   0.3954E-04
  0.5170E+00  -0.1993E+03   0.2846E-01   0.9982E+00   0.7560E-04   0.9975E+00   0.4837E+01   0.3413E-04
  0.5180E+00  -0.1992E+03   0.3252E-01  -0.9978E+00   0.8887E-04   0.9975E+00   0.6304E+01   0.4707E-04
  0.5190E+00  -0.1993E+03   0.2978E-01  -0.9982E+00   0.8036E-04   0.9974E+00   0.5274E+01   0.3841E-04
  0.5200E+00  -0.1993E+03   0.3183E-01  -0.9981E+00   0.8440E-04   0.9974E+00   0.6014E+01   0.4229E-04
  0.5210E+00  -0.1992E+03   0.3312E-01  -0.9979E+00   0.8941E-04   0.9973E+00   0.6500E+01   0.4736E-04
  0.5220E+00  -0.1992E+03   0.3019E-01   0.9980E+00   0.7990E-04   0.9973E+00   0.5389E+01   0.3775E-04
  0.5230E+00  -0.1991E+03   0.3344E-01   0.9978E+00   0.9025E-04   0.9973E+00   0.6599E+01   0.4808E-04
  0.5240E+00  -0.1989E+03   0.3571E-01   0.9972E+00   0.9992E-04   0.9972E+00   0.7513E+01   0.5881E-04
  0.5250E+00  -0.1993E+03   0.2994E-01  -0.9982E+00   0.8052E-04   0.9972E+00   0.5270E+01   0.3812E-04
  0.5260E+00  -0.1991E+03   0.3335E-01   0.9976E+00   0.9236E-04   0.9972E+00   0.6526E+01   0.5006E-04
  0.5270E+00  -0.1991E+03   0.3156E-01  -0.9977E+00   0.8421E-04   0.9971E+00   0.5833E+01   0.4154E-04
  0.5280E+00  -0.1991E+03   0.3324E-01  -0.9977E+00   0.8508E-04   0.9971E+00   0.6458E+01   0.4232E-04
  0.5290E+00  -0.1989E+03   0.3843E-01  -0.9970E+00   0.1052E-03   0.9970E+00   0.8618E+01   0.6457E-04
  0.5300E+00  -0.1989E+03   0.3736E-01   0.9970E+00   0.1019E-03   0.9970E+00   0.8128E+01   0.6045E-04
  0.5310E+00  -0.1989E+03   0.3780E-01   0.9972E+00   0.1049E-03   0.9970E+00   0.8305E+01   0.6402E-04
  0.5320E+00  -0.1990E+03   0.3603E-01   0.9974E+00   0.9946E-04   0.9969E+00   0.7532E+01   0.5740E-04
  0.5330E+00  -0.1989E+03   0.3503E-01   0.9972E+00   0.9611E-04   0.9969E+00   0.7106E+01   0.5349E-04
  0.5340E+00  -0.1990E+03   0.3565E-01  -0.9973E+00   0.9783E-04   0.9968E+00   0.7348E+01   0.5532E-04
  0.5350E+00  -0.1988E+03   0.3792E-01   0.9969E+00   0.1043E-03   0.9968E+00   0.8297E+01   0.6273E-04
  0.5360E+00  -0.1990E+03   0.3676E-01   0.9972E+00   0.1061E-03   0.9967E+00   0.7784E+01   0.6482E-04
  0.5370E+00  -0.1988E+03   0.3737E-01  -0.9970E+00   0.1029E-03   0.9967E+00   0.8026E+01   0.6086E-04
  0.5380E+00  -0.1988E+03   0.3902E-01   0.9969E+00   0.1056E-03   0.9966E+00   0.8737E+01   0.6398E-04
  0.5390E+00  -0.1987E+03   0.3967E-01   0.9967E+00   0.1077E-03   0.9966E+00   0.9011E+01   0.6637E-04
  0.5400E+00  -0.1991E+03   0.3338E-01   0.9977E+00   0.8879E-04   0.9966E+00   0.6370E+01   0.4506E-04
  0.5410E+00  -0.1989E+03   0.3662E-01  -0.9971E+00   0.9722E-04   0.9965E+00   0.7652E+01   0.5392E-04
  0.5420E+00  -0.1989E+03   0.3635E-01  -0.9971E+00   0.9598E-04   0.9965E+00   0.7527E+01   0.5246E-04
  0.5430E+00  -0.1986E+03   0.4187E-01   0.9964E+00   0.1123E-03   0.9964E+00   0.9964E+01   0.7168E-04
  0.5440E+00  -0.1988E+03   0.3772E-01   0.9969E+00   0.1026E-03   0.9964E+00   0.8074E+01   0.5978E-04
  0.5450E+00  -0.1988E+03   0.3857E-01   0.9966E+00   0.1156E-03   0.9963E+00   0.8425E+01   0.7572E-04
  0.5460E+00  -0.1989E+03   0.3698E-01  -0.9970E+00   0.1018E-03   0.9963E+00   0.7732E+01   0.5861E-04
  0.5470E+00  -0.1985E+03   0.4265E-01   0.9961E+00   0.1206E-03   0.9962E+00   0.1026E+02   0.8210E-04
  0.5480E+00  -0.1989E+03   0.3735E-01   0.9971E+00   0.9922E-04   0.9962E+00   0.7857E+01   0.5545E-04
  0.5490E+00  -0.1989E+03   0.3545E-01  -0.9970E+00   0.9661E-04   0.9961E+00   0.7064E+01   0.5248E-04
  0.5501E+00  -0.1987E+03   0.3981E-01  -0.9965E+00   0.1064E-03   0.9961E+00   0.8896E+01   0.6348E-04
  0.5511E+00  -0.1988E+03   0.4206E-01  -0.9967E+00   0.1122E-03   0.9960E+00   0.9911E+01   0.7047E-04
  0.5521E+00  -0.1987E+03   0.4108E-01  -0.9966E+00   0.1120E-03   0.9960E+00   0.9439E+01   0.7019E-04
  0.5531E+00  -0.1988E+03   0.3789E-01   0.9970E+00   0.1003E-03   0.9959E+00   0.8011E+01   0.5618E-04
  0.5541E+00  -0.1986E+03   0.4140E-01   0.9964E+00   0.1185E-03   0.9959E+00   0.9550E+01   0.7830E-04
  0.5551E+00  -0.1986E+03   0.4335E-01  -0.9963E+00   0.1179E-03   0.9958E+00   0.1045E+02   0.7725E-04
  0.5561E+00  -0.1985E+03   0.4515E-01  -0.9961E+00   0.1203E-03   0.9958E+00   0.1132E+02   0.8030E-04
  0.5571E+00  -0.1988E+03   0.3650E-01   0.9970E+00   0.9556E-04   0.9957E+00   0.7382E+01   0.5061E-04
  0.5581E+00  -0.1996E+03   0.2255E-01   0.9991E+00   0.5944E-04   0.9957E+00   0.2812E+01   0.1954E-04
  0.5591E+00  -0.1983E+03   0.4752E-01  -0.9954E+00   0.1312E-03   0.9956E+00   0.1247E+02   0.9510E-04
  0.5601E+00  -0.1983E+03   0.4612E-01  -0.9956E+00   0.1238E-03   0.9956E+00   0.1173E+02   0.8453E-04
  0.5611E+00  -0.1983E+03   0.4685E-01  -0.9955E+00   0.1308E-03   0.9955E+00   0.1207E+02   0.9407E-04
  0.5621E+00  -0.1986E+03   0.4312E-01  -0.9963E+00   0.1154E-03   0.9954E+00   0.1021E+02   0.7312E-04
  0.5631E+00  -0.1984E+03   0.4503E-01   0.9959E+00   0.1202E-03   0.9954E+00   0.1112E+02   0.7928E-04
  0.5641E+00  -0.1984E+03   0.4558E-01  -0.9957E+00   0.1255E-03   0.9953E+00   0.1137E+02   0.8620E-04
  0.5651E+00  -0.1984E+03   0.4702E-01  -0.9958E+00   0.1272E-03   0.9953E+00   0.1208E+02   0.8842E-04
  0.5661E+00  -0.1985E+03   0.4566E-01  -0.9960E+00   0.1244E-03   0.9952E+00   0.1137E+02   0.8440E-04
  0.5671E+00  -0.1984E+03   0.4489E-01   0.9959E+00   0.1198E-03   0.9952E+00   0.1097E+02   0.7818E-04
  0.5681E+00  -0.1986E+03   0.4265E-01  -0.9962E+00   0.1189E-03   0.9951E+00   0.9885E+01   0.7677E-04
  0.5691E+00  -0.1984E+03   0.4554E-01  -0.9958E+00   0.1221E-03   0.9950E+00   0.1125E+02   0.8083E-04
  0.5701E+00  -0.1982E+03   0.4885E-01   0.9952E+00   0.1357E-03   0.9950E+00   0.1292E+02   0.9978E-04
  0.5711E+00  -0.1983E+03   0.4726E-01  -0.9955E+00   0.1303E-03   0.9949E+00   0.1207E+02   0.9179E-04
  0.5721E+00  -0.1982E+03   0.5014E-01   0.9951E+00   0.1392E-03   0.9948E+00   0.1356E+02   0.1045E-03
  0.5731E+00  -0.1986E+03   0.4521E-01   0.9961E+00   0.1291E-03   0.9948E+00   0.1101E+02   0.8972E-04
  0.5741E+00  -0.1983E+03   0.4656E-01  -0.9955E+00   0.1282E-03   0.9947E+00   0.1166E+02   0.8833E-04
  0.5751E+00  -0.1984E+03   0.4515E-01  -0.9957E+00   0.1202E-03   0.9947E+00   0.1094E+02   0.7754E-04
  0.5761E+00  -0.1981E+03   0.5008E-01  -0.9948E+00   0.1386E-03   0.9946E+00   0.1344E+02   0.1029E-03
  0.5771E+00  -0.1984E+03   0.4456E-01  -0.9959E+00   0.1250E-03   0.9945E+00   0.1062E+02   0.8362E-04
  0.5781E+00  -0.1982E+03   0.4799E-01  -0.9952E+00   0.1369E-03   0.9945E+00   0.1230E+02   0.1001E-03
  0.5791E+00  -0.1980E+03   0.4931E-01  -0.9947E+00   0.1348E-03   0.9944E+00   0.1296E+02   0.9686E-04
  0.5801E+00  -0.1980E+03   0.5016E-01   0.9947E+00   0.1401E-03   0.9943E+00   0.1339E+02   0.1044E-03
  0.5811E+00  -0.1979E+03   0.5167E-01   0.9945E+00   0.1437E-03   0.9943E+00   0.1418E+02   0.1097E-03
  0.5821E+00  -0.1981E+03   0.4929E-01   0.9949E+00   0.1399E-03   0.9942E+00   0.1288E+02   0.1038E-03
  0.5831E+00  -0.1982E+03   0.4759E-01  -0.9952E+00   0.1279E-03   0.9941E+00   0.1199E+02   0.8656E-04
  0.5841E+00  -0.1981E+03   0.4984E-01   0.9949E+00   0.1369E-03   0.9941E+00   0.1313E+02   0.9901E-04
  0.5851E+00  -0.1980E+03   0.4836E-01   0.9949E+00   0.1319E-03   0.9940E+00   0.1234E+02   0.9173E-04
  0.5861E+00  -0.1980E+03   0.5045E-01   0.9947E+00   0.1394E-03   0.9939E+00   0.1341E+02   0.1023E-03
  0.5871E+00  -0.1981E+03   0.4982E-01  -0.9950E+00   0.1412E-03   0.9939E+00   0.1305E+02   0.1049E-03
  0.5881E+00  -0.1982E+03   0.4701E-01   0.9953E+00   0.1326E-03   0.9938E+00   0.1160E+02   0.9225E-04
  0.5891E+00  -0.1979E+03   0.5173E-01  -0.9945E+00   0.1405E-03   0.9937E+00   0.1402E+02   0.1035E-03
  0.5901E+00  -0.1978E+03   0.5457E-01   0.9940E+00   0.1548E-03   0.9936E+00   0.1558E+02   0.1253E-03
  0.5911E+00  -0.1979E+03   0.5032E-01  -0.9945E+00   0.1399E-03   0.9936E+00   0.1322E+02   0.1022E-03
  0.5921E+00  -0.1980E+03   0.5175E-01   0.9946E+00   0.1404E-03   0.9935E+00   0.1396E+02   0.1028E-03
  0.5931E+00  -0.1977E+03   0.5460E-01   0.9938E+00   0.1501E-03   0.9934E+00   0.1552E+02   0.1173E-03
  0.5941E+00  -0.1977E+03   0.5478E-01  -0.9938E+00   0.1504E-03   0.9933E+00   0.1559E+02   0.1175E-03
  0.5951E+00  -0.1975E+03   0.5789E-01  -0.9933E+00   0.1645E-03   0.9933E+00   0.1738E+02   0.1403E-03
  0.5961E+00  -0.1976E+03   0.5684E-01  -0.9936E+00   0.1587E-03   0.9932E+00   0.1673E+02   0.1304E-03
  0.5971E+00  -0.1980E+03   0.4942E-01   0.9949E+00   0.1316E-03   0.9931E+00   0.1263E+02   0.8951E-04
  0.5981E+00  -0.1977E+03   0.5374E-01   0.9937E+00   0.1666E-03   0.9930E+00   0.1491E+02   0.1433E-03
  0.5991E+00  -0.1978E+03   0.5321E-01  -0.9940E+00   0.1488E-03   0.9929E+00   0.1459E+02   0.1141E-03
  0.6001E+00  -0.1976E+03   0.5182E-01   0.9937E+00   0.1412E-03   0.9929E+00   0.1381E+02   0.1026E-03
  0.6011E+00  -0.1975E+03   0.5642E-01  -0.9934E+00   0.1583E-03   0.9928E+00   0.1635E+02   0.1287E-03
  0.6021E+00  -0.1976E+03   0.5656E-01   0.9937E+00   0.1548E-03   0.9927E+00   0.1640E+02   0.1229E-03
  0.6031E+00  -0.1976E+03   0.5415E-01  -0.9936E+00   0.1507E-03   0.9926E+00   0.1501E+02   0.1162E-03
  0.6041E+00  -0.1974E+03   0.5588E-01  -0.9931E+00   0.1582E-03   0.9925E+00   0.1596E+02   0.1279E-03
  0.6051E+00  -0.1976E+03   0.5461E-01   0.9936E+00   0.1517E-03   0.9925E+00   0.1522E+02   0.1174E-03
  0.6061E+00  -0.1974E+03   0.5991E-01   0.9927E+00   0.1793E-03   0.9924E+00   0.1828E+02   0.1638E-03
  0.6071E+00  -0.1976E+03   0.5613E-01  -0.9936E+00   0.1630E-03   0.9923E+00   0.1602E+02   0.1352E-03
  0.6081E+00  -0.1972E+03   0.5899E-01  -0.9926E+00   0.1676E-03   0.9922E+00   0.1766E+02   0.1426E-03
  0.6091E+00  -0.1972E+03   0.5971E-01   0.9924E+00   0.1691E-03   0.9921E+00   0.1807E+02   0.1450E-03
