        16  0.9333E+01  0.1000E+01  0.1721E+03  0.1964E+01  0.1964E+01  0.1964E+01  0.9840E+00
        16  0.1000E+02  0.1000E+01  0.2486E+03  0.2061E+01  0.2061E+01  0.2061E+01  0.9829E+00
        32  0.0000E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
        32  0.3226E+00  0.1000E+01  0.1104E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        32  0.6452E+00  0.1000E+01  0.1219E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        32  0.9677E+00  0.1000E+01  0.1346E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        32  0.1290E+01  0.1000E+01  0.1486E+01  0.1011E+01  0.1011E+01  0.1011E+01  0.9999E+00
        32  0.1613E+01  0.1000E+01  0.1640E+01  0.1014E+01  0.1014E+01  0.1014E+01  0.9999E+00
        32  0.1935E+01  0.1000E+01  0.1811E+01  0.1016E+01  0.1016E+01  0.1016E+01  0.9999E+00
        32  0.2258E+01  0.1000E+01  0.2000E+01  0.1019E+01  0.1019E+01  0.1019E+01  0.9999E+00
        32  0.2581E+01  0.1000E+01  0.2208E+01  0.1022E+01  0.1022E+01  0.1022E+01  0.9999E+00
        32  0.2903E+01  0.1000E+01  0.2437E+01  0.1025E+01  0.1025E+01  0.1025E+01  0.9999E+00
        32  0.3226E+01  0.1000E+01  0.2691E+01  0.1027E+01  0.1027E+01  0.1027E+01  0.9998E+00
        32  0.3548E+01  0.1000E+01  0.2971E+01  0.1030E+01  0.1030E+01  0.1030E+01  0.9998E+00
        32  0.3871E+01  0.1000E+01  0.3280E+01  0.1033E+01  0.1033E+01  0.1033E+01  0.9998E+00
        32  0.4194E+01  0.1000E+01  0.3622E+01  0.1036E+01  0.1036E+01  0.1036E+01  0.9998E+00
        32  0.4516E+01  0.1000E+01  0.3998E+01  0.1039E+01  0.1039E+01  0.1039E+01  0.9998E+00
        32  0.4839E+01  0.1000E+01  0.4414E+01  0.1041E+01  0.1041E+01  0.1041E+01  0.9998E+00
        32  0.5161E+01  0.1000E+01  0.4874E+01  0.1044E+01  0.1044E+01  0.1044E+01  0.9998E+00
        32  0.5484E+01  0.1000E+01  0.5381E+01  0.1047E+01  0.1047E+01  0.1047E+01  0.9997E+00
        32  0.5806E+01  0.1000E+01  0.5941E+01  0.1050E+01  0.1050E+01  0.1050E+01  0.9997E+00
        32  0.6129E+01  0.1000E+01  0.6559E+01  0.1053E+01  0.1053E+01  0.1053E+01  0.9997E+00
        32  0.6452E+01  0.1000E+01  0.7242E+01  0.1056E+01  0.1056E+01  0.1056E+01  0.9997E+00
        32  0.6774E+01  0.1000E+01  0.7995E+01  0.1058E+01  0.1058E+01  0.1058E+01  0.9997E+00
        32  0.7097E+01  0.1000E+01  0.8827E+01  0.1061E+01  0.1061E+01  0.1061E+01  0.9997E+00
        32  0.7419E+01  0.1000E+01  0.9746E+01  0.1064E+01  0.1064E+01  0.1064E+01  0.9996E+00
        32  0.7742E+01  0.1000E+01  0.1076E+02  0.1067E+01  0.1067E+01  0.1067E+01  0.9996E+00
        32  0.8065E+01  0.1000E+01  0.1188E+02  0.1070E+01  0.1070E+01  0.1070E+01  0.9996E+00
        32  0.8387E+01  0.1000E+01  0.1312E+02  0.1073E+01  0.1073E+01  0.1073E+01  0.9996E+00
        32  0.8710E+01  0.1000E+01  0.1448E+02  0.1076E+01  0.1076E+01  0.1076E+01  0.9996E+00
        32  0.9032E+01  0.1000E+01  0.1599E+02  0.1079E+01  0.1079E+01  0.1079E+01  0.9996E+00
        32  0.9355E+01  0.1000E+01  0.1765E+02  0.1082E+01  0.1082E+01  0.1082E+01  0.9996E+00
        32  0.9677E+01  0.1000E+01  0.1949E+02  0.1084E+01  0.1084E+01  0.1084E+01  0.9995E+00
        32  0.1000E+02  0.1000E+01  0.2152E+02  0.1087E+01  0.1087E+01  0.1087E+01  0.9995E+00
        64  0.0000E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
        64  0.1587E+00  0.1000E+01  0.1025E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
        64  0.3175E+00  0.1000E+01  0.1051E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
        64  0.4762E+00  0.1000E+01  0.1078E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
        64  0.6349E+00  0.1000E+01  0.1105E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.7937E+00  0.1000E+01  0.1132E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.9524E+00  0.1000E+01  0.1161E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.1111E+01  0.1000E+01  0.1190E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.1270E+01  0.1000E+01  0.1220E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.1429E+01  0.1000E+01  0.1251E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
        64  0.1587E+01  0.1000E+01  0.1283E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.1746E+01  0.1000E+01  0.1315E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.1905E+01  0.1000E+01  0.1348E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.2063E+01  0.1000E+01  0.1382E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.2222E+01  0.1000E+01  0.1417E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.2381E+01  0.1000E+01  0.1452E+01  0.1002E+01  0.1002E+01  0.1002E+01  0.1000E+01
        64  0.2540E+01  0.1000E+01  0.1489E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.2698E+01  0.1000E+01  0.1527E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.2857E+01  0.1000E+01  0.1565E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.3016E+01  0.1000E+01  0.1604E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.3175E+01  0.1000E+01  0.1645E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.3333E+01  0.1000E+01  0.1686E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.3492E+01  0.1000E+01  0.1729E+01  0.1003E+01  0.1003E+01  0.1003E+01  0.1000E+01
        64  0.3651E+01  0.1000E+01  0.1772E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.3810E+01  0.1000E+01  0.1817E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.3968E+01  0.1000E+01  0.1863E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.4127E+01  0.1000E+01  0.1910E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.4286E+01  0.1000E+01  0.1958E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.4444E+01  0.1000E+01  0.2007E+01  0.1004E+01  0.1004E+01  0.1004E+01  0.1000E+01
        64  0.4603E+01  0.1000E+01  0.2058E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.4762E+01  0.1000E+01  0.2110E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.4921E+01  0.1000E+01  0.2163E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.5079E+01  0.1000E+01  0.2217E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.5238E+01  0.1000E+01  0.2273E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.5397E+01  0.1000E+01  0.2330E+01  0.1005E+01  0.1005E+01  0.1005E+01  0.1000E+01
        64  0.5556E+01  0.1000E+01  0.2389E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.5714E+01  0.1000E+01  0.2449E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.5873E+01  0.1000E+01  0.2511E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.6032E+01  0.1000E+01  0.2574E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.6190E+01  0.1000E+01  0.2639E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.6349E+01  0.1000E+01  0.2706E+01  0.1006E+01  0.1006E+01  0.1006E+01  0.1000E+01
        64  0.6508E+01  0.1000E+01  0.2774E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.6667E+01  0.1000E+01  0.2844E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.6825E+01  0.1000E+01  0.2915E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.6984E+01  0.1000E+01  0.2989E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.7143E+01  0.1000E+01  0.3064E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.7302E+01  0.1000E+01  0.3141E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.7460E+01  0.1000E+01  0.3220E+01  0.1007E+01  0.1007E+01  0.1007E+01  0.1000E+01
        64  0.7619E+01  0.1000E+01  0.3302E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.7778E+01  0.1000E+01  0.3385E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.7937E+01  0.1000E+01  0.3470E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.8095E+01  0.1000E+01  0.3557E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.8254E+01  0.1000E+01  0.3647E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.8413E+01  0.1000E+01  0.3739E+01  0.1008E+01  0.1008E+01  0.1008E+01  0.1000E+01
        64  0.8571E+01  0.1000E+01  0.3833E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.8730E+01  0.1000E+01  0.3930E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.8889E+01  0.1000E+01  0.4029E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.9048E+01  0.1000E+01  0.4130E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.9206E+01  0.1000E+01  0.4234E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.9365E+01  0.1000E+01  0.4341E+01  0.1009E+01  0.1009E+01  0.1009E+01  0.1000E+01
        64  0.9524E+01  0.1000E+01  0.4450E+01  0.1010E+01  0.1010E+01  0.1010E+01  0.1000E+01
        64  0.9683E+01  0.1000E+01  0.4562E+01  0.1010E+01  0.1010E+01  0.1010E+01  0.1000E+01
        64  0.9841E+01  0.1000E+01  0.4677E+01  0.1010E+01  0.1010E+01  0.1010E+01  0.1000E+01
        64  0.1000E+02  0.1000E+01  0.4795E+01  0.1010E+01  0.1010E+01  0.1010E+01  0.1000E+01
       128  0.0000E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.7874E-01  0.1000E+01  0.1006E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1575E+00  0.1000E+01  0.1012E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2362E+00  0.1000E+01  0.1019E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3150E+00  0.1000E+01  0.1025E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3937E+00  0.1000E+01  0.1031E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.4724E+00  0.1000E+01  0.1038E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.5512E+00  0.1000E+01  0.1044E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.6299E+00  0.1000E+01  0.1051E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.7087E+00  0.1000E+01  0.1057E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.7874E+00  0.1000E+01  0.1064E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.8661E+00  0.1000E+01  0.1070E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.9449E+00  0.1000E+01  0.1077E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1024E+01  0.1000E+01  0.1084E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1102E+01  0.1000E+01  0.1090E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1181E+01  0.1000E+01  0.1097E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1260E+01  0.1000E+01  0.1104E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1339E+01  0.1000E+01  0.1111E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1417E+01  0.1000E+01  0.1118E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1496E+01  0.1000E+01  0.1125E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1575E+01  0.1000E+01  0.1132E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1654E+01  0.1000E+01  0.1139E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1732E+01  0.1000E+01  0.1146E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1811E+01  0.1000E+01  0.1153E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1890E+01  0.1000E+01  0.1160E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.1969E+01  0.1000E+01  0.1167E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2047E+01  0.1000E+01  0.1174E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2126E+01  0.1000E+01  0.1182E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2205E+01  0.1000E+01  0.1189E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2283E+01  0.1000E+01  0.1196E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2362E+01  0.1000E+01  0.1204E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2441E+01  0.1000E+01  0.1211E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2520E+01  0.1000E+01  0.1219E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2598E+01  0.1000E+01  0.1226E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2677E+01  0.1000E+01  0.1234E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2756E+01  0.1000E+01  0.1242E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2835E+01  0.1000E+01  0.1249E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2913E+01  0.1000E+01  0.1257E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.2992E+01  0.1000E+01  0.1265E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3071E+01  0.1000E+01  0.1273E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3150E+01  0.1000E+01  0.1280E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3228E+01  0.1000E+01  0.1288E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3307E+01  0.1000E+01  0.1296E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3386E+01  0.1000E+01  0.1304E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3465E+01  0.1000E+01  0.1313E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3543E+01  0.1000E+01  0.1321E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3622E+01  0.1000E+01  0.1329E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3701E+01  0.1000E+01  0.1337E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3780E+01  0.1000E+01  0.1345E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3858E+01  0.1000E+01  0.1354E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.3937E+01  0.1000E+01  0.1362E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.4016E+01  0.1000E+01  0.1371E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.4094E+01  0.1000E+01  0.1379E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
       128  0.4173E+01  0.1000E+01  0.1388E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4252E+01  0.1000E+01  0.1396E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4331E+01  0.1000E+01  0.1405E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4409E+01  0.1000E+01  0.1414E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4488E+01  0.1000E+01  0.1422E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4567E+01  0.1000E+01  0.1431E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4646E+01  0.1000E+01  0.1440E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4724E+01  0.1000E+01  0.1449E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4803E+01  0.1000E+01  0.1458E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4882E+01  0.1000E+01  0.1467E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.4961E+01  0.1000E+01  0.1476E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5039E+01  0.1000E+01  0.1485E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5118E+01  0.1000E+01  0.1494E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5197E+01  0.1000E+01  0.1504E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5276E+01  0.1000E+01  0.1513E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5354E+01  0.1000E+01  0.1522E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5433E+01  0.1000E+01  0.1532E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5512E+01  0.1000E+01  0.1541E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5591E+01  0.1000E+01  0.1551E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5669E+01  0.1000E+01  0.1561E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5748E+01  0.1000E+01  0.1570E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5827E+01  0.1000E+01  0.1580E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5906E+01  0.1000E+01  0.1590E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.5984E+01  0.1000E+01  0.1600E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6063E+01  0.1000E+01  0.1610E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6142E+01  0.1000E+01  0.1619E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6220E+01  0.1000E+01  0.1630E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6299E+01  0.1000E+01  0.1640E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6378E+01  0.1000E+01  0.1650E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6457E+01  0.1000E+01  0.1660E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6535E+01  0.1000E+01  0.1670E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6614E+01  0.1000E+01  0.1681E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6693E+01  0.1000E+01  0.1691E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6772E+01  0.1000E+01  0.1702E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6850E+01  0.1000E+01  0.1712E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.6929E+01  0.1000E+01  0.1723E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7008E+01  0.1000E+01  0.1733E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7087E+01  0.1000E+01  0.1744E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7165E+01  0.1000E+01  0.1755E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7244E+01  0.1000E+01  0.1766E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7323E+01  0.1000E+01  0.1777E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7402E+01  0.1000E+01  0.1788E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7480E+01  0.1000E+01  0.1799E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7559E+01  0.1000E+01  0.1810E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7638E+01  0.1000E+01  0.1821E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7717E+01  0.1000E+01  0.1833E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7795E+01  0.1000E+01  0.1844E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7874E+01  0.1000E+01  0.1855E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.7953E+01  0.1000E+01  0.1867E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8031E+01  0.1000E+01  0.1878E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8110E+01  0.1000E+01  0.1890E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8189E+01  0.1000E+01  0.1902E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8268E+01  0.1000E+01  0.1914E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8346E+01  0.1000E+01  0.1925E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8425E+01  0.1000E+01  0.1937E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8504E+01  0.1000E+01  0.1949E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8583E+01  0.1000E+01  0.1962E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
       128  0.8661E+01  0.1000E+01  0.1974E+01  0.1001E+01  0.1001E+01  0.1001E+01  0.1000E+01
