        time        U_med        var_U       Ec_med       var_Ec     Etot_med     var_Etot    press_med    var_press        T_med        var_T
  0.8300E+00  -0.4995E+01   0.2650E-02   0.1634E+01   0.2614E-02  -0.3360E+01   0.2375E-05   0.2390E+01   0.4319E-01   0.1090E+01   0.1162E-02
  0.8350E+00  -0.4995E+01   0.2658E-02   0.1635E+01   0.2623E-02  -0.3360E+01   0.2369E-05   0.2388E+01   0.4363E-01   0.1090E+01   0.1166E-02
  0.8400E+00  -0.4995E+01   0.2661E-02   0.1635E+01   0.2627E-02  -0.3360E+01   0.2364E-05   0.2386E+01   0.4396E-01   0.1090E+01   0.1168E-02
  0.8450E+00  -0.4996E+01   0.2660E-02   0.1636E+01   0.2626E-02  -0.3360E+01   0.2358E-05   0.2384E+01   0.4416E-01   0.1090E+01   0.1167E-02
  0.8500E+00  -0.4996E+01   0.2655E-02   0.1636E+01   0.2622E-02  -0.3360E+01   0.2349E-05   0.2383E+01   0.4426E-01   0.1091E+01   0.1165E-02
  0.8550E+00  -0.4996E+01   0.2646E-02   0.1636E+01   0.2614E-02  -0.3360E+01   0.2343E-05   0.2381E+01   0.4427E-01   0.1091E+01   0.1162E-02
  0.8600E+00  -0.4996E+01   0.2636E-02   0.1636E+01   0.2604E-02  -0.3360E+01   0.2341E-05   0.2380E+01   0.4421E-01   0.1091E+01   0.1157E-02
  0.8650E+00  -0.4996E+01   0.2624E-02   0.1636E+01   0.2593E-02  -0.3360E+01   0.2330E-05   0.2379E+01   0.4411E-01   0.1091E+01   0.1152E-02
  0.8700E+00  -0.4997E+01   0.2611E-02   0.1636E+01   0.2581E-02  -0.3360E+01   0.2322E-05   0.2379E+01   0.4398E-01   0.1091E+01   0.1147E-02
  0.8750E+00  -0.4997E+01   0.2599E-02   0.1637E+01   0.2568E-02  -0.3360E+01   0.2319E-05   0.2378E+01   0.4383E-01   0.1091E+01   0.1142E-02
  0.8800E+00  -0.4997E+01   0.2586E-02   0.1637E+01   0.2556E-02  -0.3360E+01   0.2319E-05   0.2377E+01   0.4367E-01   0.1091E+01   0.1136E-02
  0.8850E+00  -0.4997E+01   0.2573E-02   0.1637E+01   0.2544E-02  -0.3360E+01   0.2313E-05   0.2376E+01   0.4351E-01   0.1091E+01   0.1131E-02
  0.8900E+00  -0.4997E+01   0.2561E-02   0.1637E+01   0.2532E-02  -0.3360E+01   0.2309E-05   0.2376E+01   0.4335E-01   0.1091E+01   0.1125E-02
  0.8950E+00  -0.4997E+01   0.2549E-02   0.1637E+01   0.2521E-02  -0.3360E+01   0.2304E-05   0.2375E+01   0.4319E-01   0.1091E+01   0.1120E-02
  0.9000E+00  -0.4997E+01   0.2539E-02   0.1637E+01   0.2511E-02  -0.3360E+01   0.2303E-05   0.2374E+01   0.4305E-01   0.1091E+01   0.1116E-02
  0.9050E+00  -0.4997E+01   0.2530E-02   0.1637E+01   0.2503E-02  -0.3360E+01   0.2295E-05   0.2374E+01   0.4293E-01   0.1092E+01   0.1112E-02
  0.9100E+00  -0.4998E+01   0.2524E-02   0.1638E+01   0.2497E-02  -0.3360E+01   0.2297E-05   0.2373E+01   0.4283E-01   0.1092E+01   0.1110E-02
  0.9150E+00  -0.4998E+01   0.2519E-02   0.1638E+01   0.2493E-02  -0.3360E+01   0.2293E-05   0.2372E+01   0.4276E-01   0.1092E+01   0.1108E-02
  0.9200E+00  -0.4998E+01   0.2517E-02   0.1638E+01   0.2492E-02  -0.3360E+01   0.2290E-05   0.2371E+01   0.4272E-01   0.1092E+01   0.1108E-02
  0.9250E+00  -0.4998E+01   0.2519E-02   0.1638E+01   0.2494E-02  -0.3360E+01   0.2281E-05   0.2370E+01   0.4273E-01   0.1092E+01   0.1109E-02
  0.9300E+00  -0.4999E+01   0.2525E-02   0.1639E+01   0.2502E-02  -0.3360E+01   0.2276E-05   0.2368E+01   0.4279E-01   0.1092E+01   0.1112E-02
  0.9350E+00  -0.4999E+01   0.2539E-02   0.1639E+01   0.2516E-02  -0.3360E+01   0.2269E-05   0.2367E+01   0.4294E-01   0.1093E+01   0.1118E-02
  0.9400E+00  -0.5000E+01   0.2563E-02   0.1640E+01   0.2541E-02  -0.3360E+01   0.2262E-05   0.2365E+01   0.4320E-01   0.1093E+01   0.1129E-02
  0.9450E+00  -0.5000E+01   0.2598E-02   0.1640E+01   0.2577E-02  -0.3360E+01   0.2252E-05   0.2363E+01   0.4359E-01   0.1093E+01   0.1145E-02
  0.9500E+00  -0.5001E+01   0.2642E-02   0.1641E+01   0.2621E-02  -0.3360E+01   0.2240E-05   0.2361E+01   0.4406E-01   0.1094E+01   0.1165E-02
  0.9550E+00  -0.5001E+01   0.2689E-02   0.1641E+01   0.2668E-02  -0.3360E+01   0.2229E-05   0.2360E+01   0.4456E-01   0.1094E+01   0.1186E-02
  0.9600E+00  -0.5002E+01   0.2731E-02   0.1642E+01   0.2709E-02  -0.3360E+01   0.2218E-05   0.2358E+01   0.4498E-01   0.1094E+01   0.1204E-02
  0.9650E+00  -0.5002E+01   0.2759E-02   0.1642E+01   0.2738E-02  -0.3360E+01   0.2207E-05   0.2356E+01   0.4524E-01   0.1095E+01   0.1217E-02
  0.9700E+00  -0.5003E+01   0.2772E-02   0.1643E+01   0.2751E-02  -0.3360E+01   0.2196E-05   0.2355E+01   0.4533E-01   0.1095E+01   0.1223E-02
  0.9750E+00  -0.5003E+01   0.2772E-02   0.1643E+01   0.2751E-02  -0.3360E+01   0.2185E-05   0.2354E+01   0.4526E-01   0.1095E+01   0.1223E-02
  0.9800E+00  -0.5003E+01   0.2764E-02   0.1643E+01   0.2744E-02  -0.3360E+01   0.2176E-05   0.2353E+01   0.4510E-01   0.1095E+01   0.1219E-02
  0.9850E+00  -0.5003E+01   0.2752E-02   0.1643E+01   0.2732E-02  -0.3360E+01   0.2168E-05   0.2353E+01   0.4490E-01   0.1095E+01   0.1214E-02
  0.9900E+00  -0.5003E+01   0.2739E-02   0.1643E+01   0.2719E-02  -0.3360E+01   0.2160E-05   0.2353E+01   0.4468E-01   0.1095E+01   0.1209E-02
  0.9950E+00  -0.5003E+01   0.2726E-02   0.1643E+01   0.2706E-02  -0.3360E+01   0.2150E-05   0.2353E+01   0.4446E-01   0.1095E+01   0.1203E-02
  0.1000E+01  -0.5003E+01   0.2712E-02   0.1643E+01   0.2692E-02  -0.3360E+01   0.2143E-05   0.2353E+01   0.4423E-01   0.1095E+01   0.1197E-02
  0.1005E+01  -0.5003E+01   0.2699E-02   0.1643E+01   0.2679E-02  -0.3360E+01   0.2135E-05   0.2353E+01   0.4401E-01   0.1096E+01   0.1191E-02
  0.1010E+01  -0.5003E+01   0.2685E-02   0.1643E+01   0.2666E-02  -0.3360E+01   0.2134E-05   0.2353E+01   0.4380E-01   0.1096E+01   0.1185E-02
  0.1015E+01  -0.5003E+01   0.2672E-02   0.1643E+01   0.2653E-02  -0.3360E+01   0.2127E-05   0.2353E+01   0.4358E-01   0.1096E+01   0.1179E-02
  0.1020E+01  -0.5003E+01   0.2660E-02   0.1643E+01   0.2641E-02  -0.3360E+01   0.2116E-05   0.2353E+01   0.4337E-01   0.1096E+01   0.1174E-02
  0.1025E+01  -0.5004E+01   0.2648E-02   0.1643E+01   0.2629E-02  -0.3360E+01   0.2107E-05   0.2352E+01   0.4316E-01   0.1096E+01   0.1169E-02
  0.1030E+01  -0.5004E+01   0.2637E-02   0.1644E+01   0.2618E-02  -0.3360E+01   0.2096E-05   0.2352E+01   0.4296E-01   0.1096E+01   0.1164E-02
  0.1035E+01  -0.5004E+01   0.2626E-02   0.1644E+01   0.2608E-02  -0.3360E+01   0.2087E-05   0.2352E+01   0.4276E-01   0.1096E+01   0.1159E-02
  0.1040E+01  -0.5004E+01   0.2616E-02   0.1644E+01   0.2597E-02  -0.3360E+01   0.2077E-05   0.2352E+01   0.4256E-01   0.1096E+01   0.1154E-02
  0.1045E+01  -0.5004E+01   0.2605E-02   0.1644E+01   0.2586E-02  -0.3360E+01   0.2067E-05   0.2352E+01   0.4236E-01   0.1096E+01   0.1149E-02
  0.1050E+01  -0.5004E+01   0.2594E-02   0.1644E+01   0.2575E-02  -0.3360E+01   0.2057E-05   0.2352E+01   0.4216E-01   0.1096E+01   0.1145E-02
  0.1055E+01  -0.5004E+01   0.2582E-02   0.1644E+01   0.2564E-02  -0.3360E+01   0.2048E-05   0.2352E+01   0.4196E-01   0.1096E+01   0.1139E-02
  0.1060E+01  -0.5004E+01   0.2570E-02   0.1644E+01   0.2552E-02  -0.3360E+01   0.2039E-05   0.2352E+01   0.4176E-01   0.1096E+01   0.1134E-02
  0.1065E+01  -0.5004E+01   0.2558E-02   0.1644E+01   0.2540E-02  -0.3360E+01   0.2029E-05   0.2352E+01   0.4157E-01   0.1096E+01   0.1129E-02
  0.1070E+01  -0.5004E+01   0.2546E-02   0.1644E+01   0.2528E-02  -0.3360E+01   0.2020E-05   0.2352E+01   0.4139E-01   0.1096E+01   0.1124E-02
  0.1075E+01  -0.5004E+01   0.2535E-02   0.1644E+01   0.2517E-02  -0.3360E+01   0.2011E-05   0.2352E+01   0.4121E-01   0.1096E+01   0.1119E-02
  0.1080E+01  -0.5004E+01   0.2524E-02   0.1644E+01   0.2506E-02  -0.3360E+01   0.2002E-05   0.2353E+01   0.4104E-01   0.1096E+01   0.1114E-02
  0.1085E+01  -0.5004E+01   0.2512E-02   0.1644E+01   0.2494E-02  -0.3360E+01   0.1994E-05   0.2353E+01   0.4085E-01   0.1096E+01   0.1108E-02
  0.1090E+01  -0.5004E+01   0.2501E-02   0.1644E+01   0.2483E-02  -0.3360E+01   0.1987E-05   0.2353E+01   0.4067E-01   0.1096E+01   0.1104E-02
  0.1095E+01  -0.5004E+01   0.2494E-02   0.1644E+01   0.2475E-02  -0.3360E+01   0.1998E-05   0.2352E+01   0.4051E-01   0.1096E+01   0.1100E-02
  0.1100E+01  -0.5004E+01   0.2491E-02   0.1644E+01   0.2472E-02  -0.3360E+01   0.2001E-05   0.2352E+01   0.4040E-01   0.1096E+01   0.1099E-02
  0.1105E+01  -0.5005E+01   0.2496E-02   0.1644E+01   0.2476E-02  -0.3360E+01   0.2010E-05   0.2351E+01   0.4035E-01   0.1096E+01   0.1100E-02
  0.1110E+01  -0.5005E+01   0.2505E-02   0.1645E+01   0.2485E-02  -0.3360E+01   0.2004E-05   0.2350E+01   0.4035E-01   0.1097E+01   0.1104E-02
  0.1115E+01  -0.5005E+01   0.2518E-02   0.1645E+01   0.2497E-02  -0.3360E+01   0.2001E-05   0.2349E+01   0.4038E-01   0.1097E+01   0.1110E-02
  0.1120E+01  -0.5006E+01   0.2530E-02   0.1645E+01   0.2509E-02  -0.3360E+01   0.1999E-05   0.2348E+01   0.4040E-01   0.1097E+01   0.1115E-02
  0.1125E+01  -0.5006E+01   0.2541E-02   0.1646E+01   0.2518E-02  -0.3360E+01   0.2003E-05   0.2347E+01   0.4038E-01   0.1097E+01   0.1119E-02
  0.1130E+01  -0.5006E+01   0.2545E-02   0.1646E+01   0.2522E-02  -0.3360E+01   0.1999E-05   0.2347E+01   0.4030E-01   0.1097E+01   0.1121E-02
  0.1135E+01  -0.5006E+01   0.2542E-02   0.1646E+01   0.2519E-02  -0.3360E+01   0.1993E-05   0.2346E+01   0.4015E-01   0.1097E+01   0.1120E-02
  0.1140E+01  -0.5006E+01   0.2534E-02   0.1646E+01   0.2510E-02  -0.3360E+01   0.1987E-05   0.2346E+01   0.3998E-01   0.1098E+01   0.1116E-02
  0.1145E+01  -0.5006E+01   0.2523E-02   0.1646E+01   0.2499E-02  -0.3360E+01   0.1978E-05   0.2347E+01   0.3983E-01   0.1098E+01   0.1111E-02
  0.1150E+01  -0.5006E+01   0.2514E-02   0.1646E+01   0.2491E-02  -0.3360E+01   0.1971E-05   0.2347E+01   0.3978E-01   0.1097E+01   0.1107E-02
  0.1155E+01  -0.5006E+01   0.2511E-02   0.1646E+01   0.2488E-02  -0.3360E+01   0.1964E-05   0.2348E+01   0.3985E-01   0.1097E+01   0.1106E-02
  0.1160E+01  -0.5006E+01   0.2513E-02   0.1646E+01   0.2490E-02  -0.3360E+01   0.1955E-05   0.2350E+01   0.4005E-01   0.1097E+01   0.1107E-02
  0.1165E+01  -0.5006E+01   0.2518E-02   0.1646E+01   0.2496E-02  -0.3360E+01   0.1947E-05   0.2351E+01   0.4032E-01   0.1097E+01   0.1109E-02
  0.1170E+01  -0.5005E+01   0.2523E-02   0.1645E+01   0.2501E-02  -0.3360E+01   0.1940E-05   0.2352E+01   0.4061E-01   0.1097E+01   0.1112E-02
  0.1175E+01  -0.5005E+01   0.2526E-02   0.1645E+01   0.2504E-02  -0.3360E+01   0.1934E-05   0.2354E+01   0.4088E-01   0.1097E+01   0.1113E-02
  0.1180E+01  -0.5005E+01   0.2527E-02   0.1645E+01   0.2505E-02  -0.3360E+01   0.1927E-05   0.2355E+01   0.4111E-01   0.1097E+01   0.1113E-02
  0.1185E+01  -0.5005E+01   0.2525E-02   0.1645E+01   0.2504E-02  -0.3360E+01   0.1919E-05   0.2356E+01   0.4130E-01   0.1096E+01   0.1113E-02
  0.1190E+01  -0.5005E+01   0.2522E-02   0.1644E+01   0.2501E-02  -0.3360E+01   0.1911E-05   0.2358E+01   0.4146E-01   0.1096E+01   0.1112E-02
  0.1195E+01  -0.5004E+01   0.2519E-02   0.1644E+01   0.2498E-02  -0.3360E+01   0.1904E-05   0.2359E+01   0.4159E-01   0.1096E+01   0.1110E-02
  0.1200E+01  -0.5004E+01   0.2514E-02   0.1644E+01   0.2493E-02  -0.3360E+01   0.1896E-05   0.2360E+01   0.4171E-01   0.1096E+01   0.1108E-02
  0.1205E+01  -0.5004E+01   0.2511E-02   0.1644E+01   0.2490E-02  -0.3360E+01   0.1889E-05   0.2361E+01   0.4182E-01   0.1096E+01   0.1106E-02
  0.1210E+01  -0.5004E+01   0.2508E-02   0.1644E+01   0.2487E-02  -0.3360E+01   0.1882E-05   0.2362E+01   0.4194E-01   0.1096E+01   0.1105E-02
  0.1215E+01  -0.5004E+01   0.2507E-02   0.1644E+01   0.2486E-02  -0.3360E+01   0.1875E-05   0.2363E+01   0.4208E-01   0.1096E+01   0.1105E-02
  0.1220E+01  -0.5003E+01   0.2510E-02   0.1643E+01   0.2489E-02  -0.3360E+01   0.1868E-05   0.2364E+01   0.4227E-01   0.1096E+01   0.1106E-02
  0.1225E+01  -0.5003E+01   0.2517E-02   0.1643E+01   0.2497E-02  -0.3360E+01   0.1862E-05   0.2366E+01   0.4252E-01   0.1095E+01   0.1110E-02
  0.1230E+01  -0.5003E+01   0.2532E-02   0.1643E+01   0.2512E-02  -0.3360E+01   0.1854E-05   0.2367E+01   0.4284E-01   0.1095E+01   0.1116E-02
  0.1235E+01  -0.5002E+01   0.2552E-02   0.1642E+01   0.2533E-02  -0.3360E+01   0.1847E-05   0.2369E+01   0.4322E-01   0.1095E+01   0.1126E-02
  0.1240E+01  -0.5002E+01   0.2576E-02   0.1642E+01   0.2557E-02  -0.3360E+01   0.1841E-05   0.2370E+01   0.4360E-01   0.1095E+01   0.1136E-02
  0.1245E+01  -0.5002E+01   0.2600E-02   0.1642E+01   0.2581E-02  -0.3360E+01   0.1833E-05   0.2372E+01   0.4394E-01   0.1094E+01   0.1147E-02
  0.1250E+01  -0.5001E+01   0.2619E-02   0.1641E+01   0.2599E-02  -0.3360E+01   0.1830E-05   0.2373E+01   0.4419E-01   0.1094E+01   0.1155E-02
  0.1255E+01  -0.5001E+01   0.2630E-02   0.1641E+01   0.2609E-02  -0.3360E+01   0.1833E-05   0.2374E+01   0.4429E-01   0.1094E+01   0.1160E-02
  0.1260E+01  -0.5001E+01   0.2631E-02   0.1641E+01   0.2610E-02  -0.3360E+01   0.1847E-05   0.2375E+01   0.4426E-01   0.1094E+01   0.1160E-02
  0.1265E+01  -0.5001E+01   0.2625E-02   0.1641E+01   0.2603E-02  -0.3360E+01   0.1853E-05   0.2375E+01   0.4413E-01   0.1094E+01   0.1157E-02
  0.1270E+01  -0.5001E+01   0.2615E-02   0.1641E+01   0.2593E-02  -0.3360E+01   0.1854E-05   0.2375E+01   0.4396E-01   0.1094E+01   0.1153E-02
  0.1275E+01  -0.5001E+01   0.2605E-02   0.1641E+01   0.2584E-02  -0.3360E+01   0.1861E-05   0.2375E+01   0.4379E-01   0.1094E+01   0.1148E-02
  0.1280E+01  -0.5001E+01   0.2597E-02   0.1641E+01   0.2576E-02  -0.3360E+01   0.1859E-05   0.2374E+01   0.4368E-01   0.1094E+01   0.1145E-02
  0.1285E+01  -0.5001E+01   0.2591E-02   0.1641E+01   0.2570E-02  -0.3360E+01   0.1853E-05   0.2374E+01   0.4361E-01   0.1094E+01   0.1142E-02
  0.1290E+01  -0.5001E+01   0.2587E-02   0.1641E+01   0.2566E-02  -0.3360E+01   0.1846E-05   0.2373E+01   0.4357E-01   0.1094E+01   0.1140E-02
  0.1295E+01  -0.5001E+01   0.2582E-02   0.1641E+01   0.2561E-02  -0.3360E+01   0.1840E-05   0.2372E+01   0.4352E-01   0.1094E+01   0.1138E-02
  0.1300E+01  -0.5001E+01   0.2575E-02   0.1641E+01   0.2554E-02  -0.3360E+01   0.1833E-05   0.2372E+01   0.4345E-01   0.1094E+01   0.1135E-02
  0.1305E+01  -0.5001E+01   0.2566E-02   0.1641E+01   0.2545E-02  -0.3360E+01   0.1827E-05   0.2371E+01   0.4333E-01   0.1094E+01   0.1131E-02
  0.1310E+01  -0.5001E+01   0.2556E-02   0.1641E+01   0.2535E-02  -0.3360E+01   0.1820E-05   0.2371E+01   0.4318E-01   0.1094E+01   0.1127E-02
  0.1315E+01  -0.5001E+01   0.2547E-02   0.1641E+01   0.2526E-02  -0.3360E+01   0.1814E-05   0.2371E+01   0.4302E-01   0.1094E+01   0.1123E-02
  0.1320E+01  -0.5001E+01   0.2541E-02   0.1641E+01   0.2520E-02  -0.3360E+01   0.1807E-05   0.2371E+01   0.4286E-01   0.1094E+01   0.1120E-02
  0.1325E+01  -0.5001E+01   0.2536E-02   0.1641E+01   0.2516E-02  -0.3360E+01   0.1800E-05   0.2371E+01   0.4271E-01   0.1094E+01   0.1118E-02
  0.1330E+01  -0.5001E+01   0.2534E-02   0.1641E+01   0.2513E-02  -0.3360E+01   0.1794E-05   0.2372E+01   0.4258E-01   0.1094E+01   0.1117E-02
  0.1335E+01  -0.5001E+01   0.2532E-02   0.1641E+01   0.2512E-02  -0.3360E+01   0.1788E-05   0.2372E+01   0.4246E-01   0.1094E+01   0.1116E-02
  0.1340E+01  -0.5001E+01   0.2532E-02   0.1640E+01   0.2512E-02  -0.3360E+01   0.1784E-05   0.2373E+01   0.4235E-01   0.1094E+01   0.1116E-02
  0.1345E+01  -0.5000E+01   0.2532E-02   0.1640E+01   0.2513E-02  -0.3360E+01   0.1779E-05   0.2373E+01   0.4225E-01   0.1094E+01   0.1117E-02
  0.1350E+01  -0.5000E+01   0.2535E-02   0.1640E+01   0.2516E-02  -0.3360E+01   0.1774E-05   0.2374E+01   0.4217E-01   0.1093E+01   0.1118E-02
  0.1355E+01  -0.5000E+01   0.2540E-02   0.1640E+01   0.2521E-02  -0.3360E+01   0.1768E-05   0.2374E+01   0.4212E-01   0.1093E+01   0.1120E-02
  0.1360E+01  -0.5000E+01   0.2546E-02   0.1640E+01   0.2528E-02  -0.3360E+01   0.1762E-05   0.2375E+01   0.4208E-01   0.1093E+01   0.1123E-02
  0.1365E+01  -0.4999E+01   0.2554E-02   0.1639E+01   0.2536E-02  -0.3360E+01   0.1756E-05   0.2376E+01   0.4205E-01   0.1093E+01   0.1127E-02
  0.1370E+01  -0.4999E+01   0.2562E-02   0.1639E+01   0.2544E-02  -0.3360E+01   0.1751E-05   0.2376E+01   0.4203E-01   0.1093E+01   0.1131E-02
  0.1375E+01  -0.4999E+01   0.2569E-02   0.1639E+01   0.2551E-02  -0.3360E+01   0.1745E-05   0.2377E+01   0.4200E-01   0.1093E+01   0.1134E-02
  0.1380E+01  -0.4999E+01   0.2575E-02   0.1639E+01   0.2557E-02  -0.3360E+01   0.1743E-05   0.2378E+01   0.4196E-01   0.1092E+01   0.1137E-02
  0.1385E+01  -0.4998E+01   0.2579E-02   0.1638E+01   0.2563E-02  -0.3360E+01   0.1747E-05   0.2378E+01   0.4192E-01   0.1092E+01   0.1139E-02
  0.1390E+01  -0.4998E+01   0.2584E-02   0.1638E+01   0.2568E-02  -0.3360E+01   0.1755E-05   0.2379E+01   0.4188E-01   0.1092E+01   0.1141E-02
  0.1395E+01  -0.4998E+01   0.2588E-02   0.1638E+01   0.2574E-02  -0.3360E+01   0.1759E-05   0.2379E+01   0.4185E-01   0.1092E+01   0.1144E-02
  0.1400E+01  -0.4998E+01   0.2593E-02   0.1638E+01   0.2580E-02  -0.3360E+01   0.1764E-05   0.2380E+01   0.4182E-01   0.1092E+01   0.1146E-02
  0.1405E+01  -0.4998E+01   0.2599E-02   0.1637E+01   0.2586E-02  -0.3360E+01   0.1762E-05   0.2381E+01   0.4180E-01   0.1092E+01   0.1149E-02
  0.1410E+01  -0.4997E+01   0.2605E-02   0.1637E+01   0.2592E-02  -0.3360E+01   0.1763E-05   0.2381E+01   0.4178E-01   0.1091E+01   0.1152E-02
  0.1415E+01  -0.4997E+01   0.2608E-02   0.1637E+01   0.2596E-02  -0.3360E+01   0.1768E-05   0.2382E+01   0.4173E-01   0.1091E+01   0.1154E-02
  0.1420E+01  -0.4997E+01   0.2607E-02   0.1637E+01   0.2596E-02  -0.3360E+01   0.1765E-05   0.2383E+01   0.4165E-01   0.1091E+01   0.1154E-02
  0.1425E+01  -0.4997E+01   0.2602E-02   0.1637E+01   0.2590E-02  -0.3360E+01   0.1759E-05   0.2383E+01   0.4152E-01   0.1091E+01   0.1151E-02
  0.1430E+01  -0.4997E+01   0.2593E-02   0.1637E+01   0.2582E-02  -0.3360E+01   0.1753E-05   0.2383E+01   0.4138E-01   0.1091E+01   0.1147E-02
  0.1435E+01  -0.4997E+01   0.2584E-02   0.1637E+01   0.2573E-02  -0.3360E+01   0.1746E-05   0.2383E+01   0.4125E-01   0.1091E+01   0.1144E-02
  0.1440E+01  -0.4997E+01   0.2578E-02   0.1637E+01   0.2567E-02  -0.3360E+01   0.1741E-05   0.2382E+01   0.4117E-01   0.1091E+01   0.1141E-02
  0.1445E+01  -0.4997E+01   0.2575E-02   0.1637E+01   0.2564E-02  -0.3360E+01   0.1736E-05   0.2382E+01   0.4114E-01   0.1091E+01   0.1139E-02
  0.1450E+01  -0.4997E+01   0.2574E-02   0.1637E+01   0.2562E-02  -0.3360E+01   0.1732E-05   0.2381E+01   0.4115E-01   0.1091E+01   0.1139E-02
  0.1455E+01  -0.4997E+01   0.2572E-02   0.1637E+01   0.2560E-02  -0.3360E+01   0.1730E-05   0.2380E+01   0.4115E-01   0.1092E+01   0.1138E-02
  0.1460E+01  -0.4998E+01   0.2567E-02   0.1637E+01   0.2555E-02  -0.3360E+01   0.1729E-05   0.2380E+01   0.4111E-01   0.1092E+01   0.1135E-02
  0.1465E+01  -0.4998E+01   0.2559E-02   0.1637E+01   0.2547E-02  -0.3360E+01   0.1724E-05   0.2379E+01   0.4102E-01   0.1092E+01   0.1132E-02
  0.1470E+01  -0.4998E+01   0.2550E-02   0.1637E+01   0.2538E-02  -0.3360E+01   0.1722E-05   0.2379E+01   0.4090E-01   0.1092E+01   0.1128E-02
  0.1475E+01  -0.4997E+01   0.2544E-02   0.1637E+01   0.2532E-02  -0.3360E+01   0.1720E-05   0.2379E+01   0.4076E-01   0.1092E+01   0.1125E-02
  0.1480E+01  -0.4997E+01   0.2540E-02   0.1637E+01   0.2528E-02  -0.3360E+01   0.1714E-05   0.2379E+01   0.4062E-01   0.1091E+01   0.1124E-02
  0.1485E+01  -0.4997E+01   0.2537E-02   0.1637E+01   0.2525E-02  -0.3360E+01   0.1709E-05   0.2379E+01   0.4049E-01   0.1091E+01   0.1122E-02
  0.1490E+01  -0.4997E+01   0.2532E-02   0.1637E+01   0.2521E-02  -0.3360E+01   0.1707E-05   0.2379E+01   0.4035E-01   0.1091E+01   0.1120E-02
  0.1495E+01  -0.4997E+01   0.2526E-02   0.1637E+01   0.2515E-02  -0.3360E+01   0.1704E-05   0.2379E+01   0.4022E-01   0.1091E+01   0.1118E-02
  0.1500E+01  -0.4997E+01   0.2518E-02   0.1637E+01   0.2507E-02  -0.3360E+01   0.1703E-05   0.2379E+01   0.4011E-01   0.1091E+01   0.1114E-02
  0.1505E+01  -0.4997E+01   0.2509E-02   0.1637E+01   0.2498E-02  -0.3360E+01   0.1701E-05   0.2378E+01   0.4004E-01   0.1091E+01   0.1110E-02
  0.1510E+01  -0.4997E+01   0.2502E-02   0.1637E+01   0.2491E-02  -0.3360E+01   0.1700E-05   0.2378E+01   0.3999E-01   0.1091E+01   0.1107E-02
  0.1515E+01  -0.4997E+01   0.2494E-02   0.1637E+01   0.2483E-02  -0.3360E+01   0.1705E-05   0.2377E+01   0.3998E-01   0.1091E+01   0.1104E-02
  0.1520E+01  -0.4997E+01   0.2487E-02   0.1637E+01   0.2476E-02  -0.3360E+01   0.1709E-05   0.2376E+01   0.3997E-01   0.1091E+01   0.1100E-02
  0.1525E+01  -0.4997E+01   0.2480E-02   0.1637E+01   0.2468E-02  -0.3360E+01   0.1708E-05   0.2376E+01   0.3996E-01   0.1091E+01   0.1097E-02
  0.1530E+01  -0.4997E+01   0.2472E-02   0.1637E+01   0.2461E-02  -0.3360E+01   0.1703E-05   0.2375E+01   0.3995E-01   0.1091E+01   0.1094E-02
  0.1535E+01  -0.4997E+01   0.2465E-02   0.1637E+01   0.2453E-02  -0.3360E+01   0.1697E-05   0.2374E+01   0.3995E-01   0.1091E+01   0.1090E-02
  0.1540E+01  -0.4997E+01   0.2458E-02   0.1637E+01   0.2446E-02  -0.3360E+01   0.1696E-05   0.2374E+01   0.3994E-01   0.1091E+01   0.1087E-02
  0.1545E+01  -0.4997E+01   0.2450E-02   0.1637E+01   0.2439E-02  -0.3360E+01   0.1690E-05   0.2373E+01   0.3994E-01   0.1091E+01   0.1084E-02
  0.1550E+01  -0.4997E+01   0.2443E-02   0.1637E+01   0.2432E-02  -0.3360E+01   0.1685E-05   0.2373E+01   0.3992E-01   0.1091E+01   0.1081E-02
  0.1555E+01  -0.4997E+01   0.2435E-02   0.1637E+01   0.2424E-02  -0.3360E+01   0.1680E-05   0.2372E+01   0.3988E-01   0.1091E+01   0.1077E-02
  0.1560E+01  -0.4997E+01   0.2428E-02   0.1637E+01   0.2416E-02  -0.3360E+01   0.1675E-05   0.2372E+01   0.3982E-01   0.1091E+01   0.1074E-02
  0.1565E+01  -0.4997E+01   0.2420E-02   0.1637E+01   0.2409E-02  -0.3360E+01   0.1670E-05   0.2371E+01   0.3973E-01   0.1091E+01   0.1071E-02
  0.1570E+01  -0.4997E+01   0.2413E-02   0.1637E+01   0.2401E-02  -0.3360E+01   0.1666E-05   0.2371E+01   0.3964E-01   0.1091E+01   0.1067E-02
  0.1575E+01  -0.4997E+01   0.2405E-02   0.1637E+01   0.2394E-02  -0.3360E+01   0.1663E-05   0.2371E+01   0.3955E-01   0.1091E+01   0.1064E-02
  0.1580E+01  -0.4997E+01   0.2398E-02   0.1637E+01   0.2387E-02  -0.3360E+01   0.1658E-05   0.2370E+01   0.3947E-01   0.1091E+01   0.1061E-02
  0.1585E+01  -0.4997E+01   0.2390E-02   0.1637E+01   0.2379E-02  -0.3360E+01   0.1656E-05   0.2370E+01   0.3941E-01   0.1091E+01   0.1057E-02
  0.1590E+01  -0.4997E+01   0.2383E-02   0.1637E+01   0.2372E-02  -0.3360E+01   0.1655E-05   0.2369E+01   0.3940E-01   0.1091E+01   0.1054E-02
