 -0.2295E+01  0.4888E-03  0.2166E-04  0.2394E-06  0.1500E+01
 -0.2283E+01  0.4889E-03  0.2199E-04  0.2395E-06  0.1500E+01
 -0.2270E+01  0.4891E-03  0.2232E-04  0.2397E-06  0.1500E+01
 -0.2258E+01  0.4892E-03  0.2266E-04  0.2398E-06  0.1500E+01
 -0.2246E+01  0.4893E-03  0.2299E-04  0.2400E-06  0.1500E+01
 -0.2233E+01  0.4894E-03  0.2332E-04  0.2401E-06  0.1500E+01
 -0.2221E+01  0.4896E-03  0.2366E-04  0.2402E-06  0.1500E+01
 -0.2209E+01  0.4897E-03  0.2400E-04  0.2404E-06  0.1500E+01
 -0.2197E+01  0.4898E-03  0.2433E-04  0.2405E-06  0.1500E+01
 -0.2184E+01  0.4900E-03  0.2467E-04  0.2407E-06  0.1500E+01
 -0.2172E+01  0.4901E-03  0.2501E-04  0.2409E-06  0.1500E+01
 -0.2160E+01  0.4903E-03  0.2535E-04  0.2410E-06  0.1500E+01
 -0.2148E+01  0.4904E-03  0.2569E-04  0.2412E-06  0.1500E+01
 -0.2135E+01  0.4906E-03  0.2603E-04  0.2414E-06  0.1500E+01
 -0.2123E+01  0.4907E-03  0.2638E-04  0.2415E-06  0.1500E+01
 -0.2111E+01  0.4909E-03  0.2672E-04  0.2417E-06  0.1500E+01
 -0.2098E+01  0.4911E-03  0.2706E-04  0.2419E-06  0.1500E+01
 -0.2086E+01  0.4912E-03  0.2741E-04  0.2421E-06  0.1500E+01
 -0.2074E+01  0.4914E-03  0.2775E-04  0.2422E-06  0.1500E+01
 -0.2062E+01  0.4916E-03  0.2810E-04  0.2424E-06  0.1500E+01
 -0.2049E+01  0.4917E-03  0.2845E-04  0.2426E-06  0.1500E+01
 -0.2037E+01  0.4919E-03  0.2880E-04  0.2428E-06  0.1500E+01
 -0.2025E+01  0.4921E-03  0.2915E-04  0.2430E-06  0.1500E+01
 -0.2013E+01  0.4923E-03  0.2950E-04  0.2432E-06  0.1500E+01
 -0.2000E+01  0.4925E-03  0.2985E-04  0.2434E-06  0.1500E+01
 -0.1988E+01  0.4926E-03  0.3020E-04  0.2436E-06  0.1500E+01
 -0.1976E+01  0.4928E-03  0.3056E-04  0.2438E-06  0.1500E+01
 -0.1963E+01  0.4930E-03  0.3091E-04  0.2440E-06  0.1500E+01
 -0.1951E+01  0.4932E-03  0.3127E-04  0.2442E-06  0.1500E+01
 -0.1939E+01  0.4934E-03  0.3162E-04  0.2445E-06  0.1500E+01
 -0.1927E+01  0.4936E-03  0.3198E-04  0.2447E-06  0.1500E+01
 -0.1914E+01  0.4938E-03  0.3234E-04  0.2449E-06  0.1500E+01
 -0.1902E+01  0.4941E-03  0.3270E-04  0.2452E-06  0.1500E+01
 -0.1890E+01  0.4943E-03  0.3306E-04  0.2454E-06  0.1500E+01
 -0.1878E+01  0.4945E-03  0.3342E-04  0.2456E-06  0.1500E+01
 -0.1865E+01  0.4947E-03  0.3379E-04  0.2459E-06  0.1500E+01
 -0.1853E+01  0.4949E-03  0.3415E-04  0.2461E-06  0.1500E+01
 -0.1841E+01  0.4952E-03  0.3451E-04  0.2464E-06  0.1500E+01
 -0.1829E+01  0.4954E-03  0.3488E-04  0.2466E-06  0.1500E+01
 -0.1816E+01  0.4956E-03  0.3525E-04  0.2469E-06  0.1500E+01
 -0.1804E+01  0.4959E-03  0.3561E-04  0.2472E-06  0.1500E+01
 -0.1792E+01  0.4961E-03  0.3598E-04  0.2475E-06  0.1500E+01
 -0.1779E+01  0.4964E-03  0.3635E-04  0.2477E-06  0.1500E+01
 -0.1767E+01  0.4967E-03  0.3672E-04  0.2480E-06  0.1500E+01
 -0.1755E+01  0.4969E-03  0.3710E-04  0.2483E-06  0.1500E+01
 -0.1743E+01  0.4972E-03  0.3747E-04  0.2486E-06  0.1500E+01
 -0.1730E+01  0.4974E-03  0.3784E-04  0.2489E-06  0.1500E+01
 -0.1718E+01  0.4977E-03  0.3822E-04  0.2492E-06  0.1500E+01
 -0.1706E+01  0.4980E-03  0.3860E-04  0.2495E-06  0.1500E+01
 -0.1694E+01  0.4983E-03  0.3897E-04  0.2498E-06  0.1500E+01
 -0.1681E+01  0.4986E-03  0.3935E-04  0.2501E-06  0.1500E+01
 -0.1669E+01  0.4989E-03  0.3973E-04  0.2505E-06  0.1500E+01
 -0.1657E+01  0.4992E-03  0.4011E-04  0.2508E-06  0.1500E+01
 -0.1644E+01  0.4995E-03  0.4049E-04  0.2511E-06  0.1500E+01
 -0.1632E+01  0.4998E-03  0.4087E-04  0.2515E-06  0.1500E+01
 -0.1620E+01  0.5001E-03  0.4126E-04  0.2518E-06  0.1500E+01
 -0.1608E+01  0.5004E-03  0.4164E-04  0.2522E-06  0.1500E+01
 -0.1595E+01  0.5008E-03  0.4202E-04  0.2525E-06  0.1500E+01
 -0.1583E+01  0.5011E-03  0.4241E-04  0.2529E-06  0.1500E+01
 -0.1571E+01  0.5014E-03  0.4280E-04  0.2533E-06  0.1500E+01
 -0.1559E+01  0.5018E-03  0.4318E-04  0.2536E-06  0.1500E+01
 -0.1546E+01  0.5021E-03  0.4357E-04  0.2540E-06  0.1500E+01
 -0.1534E+01  0.5025E-03  0.4396E-04  0.2544E-06  0.1500E+01
 -0.1522E+01  0.5028E-03  0.4435E-04  0.2548E-06  0.1500E+01
 -0.1509E+01  0.5032E-03  0.4474E-04  0.2552E-06  0.1500E+01
 -0.1497E+01  0.5036E-03  0.4513E-04  0.2556E-06  0.1500E+01
 -0.1485E+01  0.5040E-03  0.4552E-04  0.2561E-06  0.1500E+01
 -0.1473E+01  0.5044E-03  0.4591E-04  0.2565E-06  0.1500E+01
 -0.1460E+01  0.5048E-03  0.4631E-04  0.2569E-06  0.1500E+01
 -0.1448E+01  0.5052E-03  0.4670E-04  0.2574E-06  0.1500E+01
 -0.1436E+01  0.5056E-03  0.4709E-04  0.2578E-06  0.1500E+01
 -0.1424E+01  0.5060E-03  0.4749E-04  0.2583E-06  0.1500E+01
 -0.1411E+01  0.5064E-03  0.4788E-04  0.2587E-06  0.1500E+01
 -0.1399E+01  0.5068E-03  0.4828E-04  0.2592E-06  0.1500E+01
 -0.1387E+01  0.5073E-03  0.4867E-04  0.2597E-06  0.1500E+01
 -0.1374E+01  0.5077E-03  0.4907E-04  0.2602E-06  0.1500E+01
 -0.1362E+01  0.5082E-03  0.4946E-04  0.2607E-06  0.1500E+01
 -0.1350E+01  0.5087E-03  0.4986E-04  0.2612E-06  0.1500E+01
 -0.1338E+01  0.5091E-03  0.5025E-04  0.2617E-06  0.1500E+01
 -0.1325E+01  0.5096E-03  0.5065E-04  0.2623E-06  0.1500E+01
 -0.1313E+01  0.5101E-03  0.5105E-04  0.2628E-06  0.1500E+01
 -0.1301E+01  0.5106E-03  0.5144E-04  0.2634E-06  0.1500E+01
 -0.1289E+01  0.5111E-03  0.5184E-04  0.2639E-06  0.1500E+01
 -0.1276E+01  0.5116E-03  0.5223E-04  0.2645E-06  0.1500E+01
 -0.1264E+01  0.5122E-03  0.5262E-04  0.2651E-06  0.1500E+01
 -0.1252E+01  0.5127E-03  0.5302E-04  0.2657E-06  0.1500E+01
 -0.1239E+01  0.5133E-03  0.5341E-04  0.2663E-06  0.1500E+01
 -0.1227E+01  0.5138E-03  0.5380E-04  0.2669E-06  0.1500E+01
 -0.1215E+01  0.5144E-03  0.5419E-04  0.2675E-06  0.1500E+01
 -0.1203E+01  0.5150E-03  0.5458E-04  0.2682E-06  0.1500E+01
 -0.1190E+01  0.5156E-03  0.5496E-04  0.2688E-06  0.1500E+01
 -0.1178E+01  0.5162E-03  0.5535E-04  0.2695E-06  0.1500E+01
 -0.1166E+01  0.5168E-03  0.5573E-04  0.2702E-06  0.1500E+01
 -0.1154E+01  0.5174E-03  0.5612E-04  0.2708E-06  0.1500E+01
 -0.1141E+01  0.5180E-03  0.5650E-04  0.2715E-06  0.1500E+01
 -0.1129E+01  0.5187E-03  0.5687E-04  0.2723E-06  0.1500E+01
 -0.1117E+01  0.5193E-03  0.5725E-04  0.2730E-06  0.1500E+01
 -0.1104E+01  0.5200E-03  0.5762E-04  0.2737E-06  0.1500E+01
 -0.1092E+01  0.5207E-03  0.5799E-04  0.2745E-06  0.1500E+01
 -0.1080E+01  0.5214E-03  0.5836E-04  0.2753E-06  0.1500E+01
 -0.1068E+01  0.5221E-03  0.5872E-04  0.2760E-06  0.1500E+01
 -0.1055E+01  0.5228E-03  0.5908E-04  0.2768E-06  0.1500E+01
 -0.1043E+01  0.5236E-03  0.5944E-04  0.2777E-06  0.1500E+01
 -0.1031E+01  0.5243E-03  0.5979E-04  0.2785E-06  0.1500E+01
 -0.1019E+01  0.5251E-03  0.6014E-04  0.2793E-06  0.1500E+01
 -0.1006E+01  0.5259E-03  0.6048E-04  0.2802E-06  0.1500E+01
 -0.9940E+00  0.5267E-03  0.6081E-04  0.2811E-06  0.1500E+01
 -0.9817E+00  0.5275E-03  0.6114E-04  0.2820E-06  0.1500E+01
 -0.9695E+00  0.5283E-03  0.6147E-04  0.2829E-06  0.1500E+01
 -0.9572E+00  0.5292E-03  0.6179E-04  0.2838E-06  0.1500E+01
 -0.9449E+00  0.5300E-03  0.6210E-04  0.2848E-06  0.1500E+01
 -0.9327E+00  0.5309E-03  0.6240E-04  0.2857E-06  0.1500E+01
 -0.9204E+00  0.5318E-03  0.6270E-04  0.2867E-06  0.1500E+01
 -0.9081E+00  0.5327E-03  0.6299E-04  0.2877E-06  0.1500E+01
 -0.8958E+00  0.5336E-03  0.6327E-04  0.2888E-06  0.1500E+01
 -0.8836E+00  0.5346E-03  0.6354E-04  0.2898E-06  0.1500E+01
 -0.8713E+00  0.5355E-03  0.6380E-04  0.2909E-06  0.1500E+01
 -0.8590E+00  0.5365E-03  0.6405E-04  0.2919E-06  0.1500E+01
 -0.8468E+00  0.5375E-03  0.6429E-04  0.2930E-06  0.1500E+01
 -0.8345E+00  0.5385E-03  0.6452E-04  0.2942E-06  0.1500E+01
 -0.8222E+00  0.5395E-03  0.6473E-04  0.2953E-06  0.1500E+01
 -0.8099E+00  0.5406E-03  0.6493E-04  0.2965E-06  0.1500E+01
 -0.7977E+00  0.5417E-03  0.6512E-04  0.2976E-06  0.1500E+01
 -0.7854E+00  0.5428E-03  0.6529E-04  0.2988E-06  0.1500E+01
 -0.7731E+00  0.5439E-03  0.6545E-04  0.3001E-06  0.1500E+01
 -0.7609E+00  0.5450E-03  0.6560E-04  0.3013E-06  0.1500E+01
 -0.7486E+00  0.5461E-03  0.6572E-04  0.3026E-06  0.1500E+01
 -0.7363E+00  0.5473E-03  0.6583E-04  0.3039E-06  0.1500E+01
 -0.7240E+00  0.5485E-03  0.6592E-04  0.3052E-06  0.1500E+01
 -0.7118E+00  0.5497E-03  0.6598E-04  0.3065E-06  0.1500E+01
 -0.6995E+00  0.5509E-03  0.6603E-04  0.3079E-06  0.1500E+01
 -0.6872E+00  0.5522E-03  0.6606E-04  0.3093E-06  0.1500E+01
 -0.6750E+00  0.5534E-03  0.6606E-04  0.3107E-06  0.1500E+01
 -0.6627E+00  0.5547E-03  0.6604E-04  0.3121E-06  0.1500E+01
 -0.6504E+00  0.5560E-03  0.6599E-04  0.3135E-06  0.1500E+01
 -0.6381E+00  0.5574E-03  0.6592E-04  0.3150E-06  0.1500E+01
 -0.6259E+00  0.5587E-03  0.6582E-04  0.3165E-06  0.1500E+01
 -0.6136E+00  0.5601E-03  0.6569E-04  0.3180E-06  0.1500E+01
 -0.6013E+00  0.5614E-03  0.6553E-04  0.3195E-06  0.1500E+01
 -0.5890E+00  0.5628E-03  0.6534E-04  0.3211E-06  0.1500E+01
 -0.5768E+00  0.5643E-03  0.6512E-04  0.3226E-06  0.1500E+01
 -0.5645E+00  0.5657E-03  0.6486E-04  0.3242E-06  0.1500E+01
 -0.5522E+00  0.5671E-03  0.6456E-04  0.3258E-06  0.1500E+01
 -0.5400E+00  0.5686E-03  0.6423E-04  0.3274E-06  0.1500E+01
 -0.5277E+00  0.5701E-03  0.6386E-04  0.3291E-06  0.1500E+01
 -0.5154E+00  0.5716E-03  0.6346E-04  0.3307E-06  0.1500E+01
 -0.5031E+00  0.5731E-03  0.6300E-04  0.3324E-06  0.1500E+01
 -0.4909E+00  0.5746E-03  0.6251E-04  0.3341E-06  0.1500E+01
 -0.4786E+00  0.5761E-03  0.6197E-04  0.3358E-06  0.1500E+01
 -0.4663E+00  0.5777E-03  0.6139E-04  0.3375E-06  0.1500E+01
 -0.4541E+00  0.5792E-03  0.6076E-04  0.3392E-06  0.1500E+01
 -0.4418E+00  0.5808E-03  0.6008E-04  0.3409E-06  0.1500E+01
 -0.4295E+00  0.5823E-03  0.5935E-04  0.3426E-06  0.1500E+01
 -0.4172E+00  0.5839E-03  0.5857E-04  0.3444E-06  0.1500E+01
 -0.4050E+00  0.5855E-03  0.5773E-04  0.3461E-06  0.1500E+01
 -0.3927E+00  0.5870E-03  0.5685E-04  0.3478E-06  0.1500E+01
 -0.3804E+00  0.5886E-03  0.5590E-04  0.3496E-06  0.1500E+01
 -0.3682E+00  0.5901E-03  0.5490E-04  0.3513E-06  0.1500E+01
 -0.3559E+00  0.5917E-03  0.5385E-04  0.3530E-06  0.1500E+01
 -0.3436E+00  0.5932E-03  0.5273E-04  0.3547E-06  0.1500E+01
 -0.3313E+00  0.5947E-03  0.5156E-04  0.3564E-06  0.1500E+01
 -0.3191E+00  0.5962E-03  0.5033E-04  0.3580E-06  0.1500E+01
 -0.3068E+00  0.5977E-03  0.4904E-04  0.3597E-06  0.1500E+01
 -0.2945E+00  0.5992E-03  0.4768E-04  0.3613E-06  0.1500E+01
 -0.2823E+00  0.6006E-03  0.4627E-04  0.3629E-06  0.1500E+01
 -0.2700E+00  0.6021E-03  0.4480E-04  0.3645E-06  0.1500E+01
 -0.2577E+00  0.6034E-03  0.4326E-04  0.3660E-06  0.1500E+01
 -0.2454E+00  0.6048E-03  0.4167E-04  0.3675E-06  0.1500E+01
 -0.2332E+00  0.6061E-03  0.4002E-04  0.3689E-06  0.1500E+01
 -0.2209E+00  0.6074E-03  0.3831E-04  0.3703E-06  0.1500E+01
 -0.2086E+00  0.6086E-03  0.3654E-04  0.3717E-06  0.1500E+01
 -0.1963E+00  0.6098E-03  0.3472E-04  0.3730E-06  0.1500E+01
 -0.1841E+00  0.6109E-03  0.3284E-04  0.3743E-06  0.1500E+01
 -0.1718E+00  0.6120E-03  0.3091E-04  0.3754E-06  0.1500E+01
 -0.1595E+00  0.6130E-03  0.2893E-04  0.3766E-06  0.1500E+01
 -0.1473E+00  0.6139E-03  0.2691E-04  0.3776E-06  0.1500E+01
 -0.1350E+00  0.6148E-03  0.2483E-04  0.3786E-06  0.1500E+01
 -0.1227E+00  0.6156E-03  0.2272E-04  0.3795E-06  0.1500E+01
 -0.1104E+00  0.6164E-03  0.2056E-04  0.3803E-06  0.1500E+01
 -0.9817E-01  0.6171E-03  0.1837E-04  0.3811E-06  0.1500E+01
 -0.8590E-01  0.6177E-03  0.1615E-04  0.3818E-06  0.1500E+01
 -0.7363E-01  0.6182E-03  0.1390E-04  0.3824E-06  0.1500E+01
 -0.6136E-01  0.6186E-03  0.1162E-04  0.3829E-06  0.1500E+01
 -0.4909E-01  0.6190E-03  0.9323E-05  0.3833E-06  0.1500E+01
 -0.3682E-01  0.6193E-03  0.7007E-05  0.3836E-06  0.1500E+01
 -0.2454E-01  0.6195E-03  0.4679E-05  0.3838E-06  0.1500E+01
 -0.1227E-01  0.6196E-03  0.2342E-05  0.3840E-06  0.1500E+01
  0.0000E+00  0.3340E+00  0.0000E+00  0.1115E+00  0.1500E+01
  0.1227E-01  0.6196E-03 -0.2342E-05  0.3840E-06  0.1500E+01
  0.2454E-01  0.6195E-03 -0.4679E-05  0.3838E-06  0.1500E+01
  0.3682E-01  0.6193E-03 -0.7007E-05  0.3836E-06  0.1500E+01
  0.4909E-01  0.6190E-03 -0.9323E-05  0.3833E-06  0.1500E+01
  0.6136E-01  0.6186E-03 -0.1162E-04  0.3829E-06  0.1500E+01
  0.7363E-01  0.6182E-03 -0.1390E-04  0.3824E-06  0.1500E+01
  0.8590E-01  0.6177E-03 -0.1615E-04  0.3818E-06  0.1500E+01
  0.9817E-01  0.6171E-03 -0.1837E-04  0.3811E-06  0.1500E+01
  0.1104E+00  0.6164E-03 -0.2056E-04  0.3803E-06  0.1500E+01
  0.1227E+00  0.6156E-03 -0.2272E-04  0.3795E-06  0.1500E+01
  0.1350E+00  0.6148E-03 -0.2483E-04  0.3786E-06  0.1500E+01
  0.1473E+00  0.6139E-03 -0.2691E-04  0.3776E-06  0.1500E+01
  0.1595E+00  0.6130E-03 -0.2893E-04  0.3766E-06  0.1500E+01
  0.1718E+00  0.6120E-03 -0.3091E-04  0.3754E-06  0.1500E+01
  0.1841E+00  0.6109E-03 -0.3284E-04  0.3743E-06  0.1500E+01
  0.1963E+00  0.6098E-03 -0.3472E-04  0.3730E-06  0.1500E+01
  0.2086E+00  0.6086E-03 -0.3654E-04  0.3717E-06  0.1500E+01
  0.2209E+00  0.6074E-03 -0.3831E-04  0.3703E-06  0.1500E+01
  0.2332E+00  0.6061E-03 -0.4002E-04  0.3689E-06  0.1500E+01
  0.2454E+00  0.6048E-03 -0.4167E-04  0.3675E-06  0.1500E+01
  0.2577E+00  0.6034E-03 -0.4326E-04  0.3660E-06  0.1500E+01
  0.2700E+00  0.6021E-03 -0.4480E-04  0.3645E-06  0.1500E+01
  0.2823E+00  0.6006E-03 -0.4627E-04  0.3629E-06  0.1500E+01
  0.2945E+00  0.5992E-03 -0.4768E-04  0.3613E-06  0.1500E+01
  0.3068E+00  0.5977E-03 -0.4904E-04  0.3597E-06  0.1500E+01
  0.3191E+00  0.5962E-03 -0.5033E-04  0.3580E-06  0.1500E+01
  0.3313E+00  0.5947E-03 -0.5156E-04  0.3564E-06  0.1500E+01
  0.3436E+00  0.5932E-03 -0.5273E-04  0.3547E-06  0.1500E+01
  0.3559E+00  0.5917E-03 -0.5385E-04  0.3530E-06  0.1500E+01
  0.3682E+00  0.5901E-03 -0.5490E-04  0.3513E-06  0.1500E+01
  0.3804E+00  0.5886E-03 -0.5590E-04  0.3496E-06  0.1500E+01
  0.3927E+00  0.5870E-03 -0.5685E-04  0.3478E-06  0.1500E+01
  0.4050E+00  0.5855E-03 -0.5773E-04  0.3461E-06  0.1500E+01
  0.4172E+00  0.5839E-03 -0.5857E-04  0.3444E-06  0.1500E+01
  0.4295E+00  0.5823E-03 -0.5935E-04  0.3426E-06  0.1500E+01
  0.4418E+00  0.5808E-03 -0.6008E-04  0.3409E-06  0.1500E+01
  0.4541E+00  0.5792E-03 -0.6076E-04  0.3392E-06  0.1500E+01
  0.4663E+00  0.5777E-03 -0.6139E-04  0.3375E-06  0.1500E+01
  0.4786E+00  0.5761E-03 -0.6197E-04  0.3358E-06  0.1500E+01
  0.4909E+00  0.5746E-03 -0.6251E-04  0.3341E-06  0.1500E+01
  0.5031E+00  0.5731E-03 -0.6300E-04  0.3324E-06  0.1500E+01
  0.5154E+00  0.5716E-03 -0.6346E-04  0.3307E-06  0.1500E+01
  0.5277E+00  0.5701E-03 -0.6386E-04  0.3291E-06  0.1500E+01
  0.5400E+00  0.5686E-03 -0.6423E-04  0.3274E-06  0.1500E+01
  0.5522E+00  0.5671E-03 -0.6456E-04  0.3258E-06  0.1500E+01
  0.5645E+00  0.5657E-03 -0.6486E-04  0.3242E-06  0.1500E+01
  0.5768E+00  0.5643E-03 -0.6512E-04  0.3226E-06  0.1500E+01
  0.5890E+00  0.5628E-03 -0.6534E-04  0.3211E-06  0.1500E+01
  0.6013E+00  0.5614E-03 -0.6553E-04  0.3195E-06  0.1500E+01
  0.6136E+00  0.5601E-03 -0.6569E-04  0.3180E-06  0.1500E+01
  0.6259E+00  0.5587E-03 -0.6582E-04  0.3165E-06  0.1500E+01
  0.6381E+00  0.5574E-03 -0.6592E-04  0.3150E-06  0.1500E+01
  0.6504E+00  0.5560E-03 -0.6599E-04  0.3135E-06  0.1500E+01
  0.6627E+00  0.5547E-03 -0.6604E-04  0.3121E-06  0.1500E+01
  0.6750E+00  0.5534E-03 -0.6606E-04  0.3107E-06  0.1500E+01
  0.6872E+00  0.5522E-03 -0.6606E-04  0.3093E-06  0.1500E+01
  0.6995E+00  0.5509E-03 -0.6603E-04  0.3079E-06  0.1500E+01
  0.7118E+00  0.5497E-03 -0.6598E-04  0.3065E-06  0.1500E+01
  0.7240E+00  0.5485E-03 -0.6592E-04  0.3052E-06  0.1500E+01
  0.7363E+00  0.5473E-03 -0.6583E-04  0.3039E-06  0.1500E+01
  0.7486E+00  0.5461E-03 -0.6572E-04  0.3026E-06  0.1500E+01
  0.7609E+00  0.5450E-03 -0.6560E-04  0.3013E-06  0.1500E+01
  0.7731E+00  0.5439E-03 -0.6545E-04  0.3001E-06  0.1500E+01
  0.7854E+00  0.5428E-03 -0.6529E-04  0.2988E-06  0.1500E+01
  0.7977E+00  0.5417E-03 -0.6512E-04  0.2976E-06  0.1500E+01
  0.8099E+00  0.5406E-03 -0.6493E-04  0.2965E-06  0.1500E+01
  0.8222E+00  0.5395E-03 -0.6473E-04  0.2953E-06  0.1500E+01
  0.8345E+00  0.5385E-03 -0.6452E-04  0.2942E-06  0.1500E+01
  0.8468E+00  0.5375E-03 -0.6429E-04  0.2930E-06  0.1500E+01
  0.8590E+00  0.5365E-03 -0.6405E-04  0.2919E-06  0.1500E+01
  0.8713E+00  0.5355E-03 -0.6380E-04  0.2909E-06  0.1500E+01
  0.8836E+00  0.5346E-03 -0.6354E-04  0.2898E-06  0.1500E+01
  0.8958E+00  0.5336E-03 -0.6327E-04  0.2888E-06  0.1500E+01
  0.9081E+00  0.5327E-03 -0.6299E-04  0.2877E-06  0.1500E+01
  0.9204E+00  0.5318E-03 -0.6270E-04  0.2867E-06  0.1500E+01
  0.9327E+00  0.5309E-03 -0.6240E-04  0.2857E-06  0.1500E+01
