 -0.3142E+01  0.9189E-02 -0.0000E+00  0.8443E-04  0.4000E+01
 -0.3129E+01  0.2503E-02 -0.3563E-02  0.1896E-04  0.4000E+01
 -0.3117E+01  0.1849E-03  0.1547E-02  0.2428E-05  0.4000E+01
 -0.3105E+01 -0.1043E-02  0.1302E-03  0.1105E-05  0.4000E+01
 -0.3093E+01 -0.2922E-02  0.1639E-02  0.1122E-04  0.4000E+01
 -0.3080E+01 -0.2964E-02 -0.5525E-02  0.3931E-04  0.4000E+01
 -0.3068E+01 -0.1672E-01 -0.4690E-02  0.3017E-03  0.4000E+01
 -0.3056E+01 -0.9439E-02  0.9385E-02  0.1772E-03  0.4000E+01
 -0.3043E+01  0.1379E-02 -0.2489E-02  0.8096E-05  0.4000E+01
 -0.3031E+01 -0.9338E-02 -0.7411E-03  0.8774E-04  0.4000E+01
 -0.3019E+01  0.6203E-02  0.9957E-02  0.1376E-03  0.4000E+01
 -0.3007E+01  0.1249E-01 -0.8697E-02  0.2318E-03  0.4000E+01
 -0.2994E+01 -0.4105E-02 -0.5493E-02  0.4702E-04  0.4000E+01
 -0.2982E+01  0.3542E-02  0.4084E-02  0.2922E-04  0.4000E+01
 -0.2970E+01  0.1255E-03 -0.6991E-02  0.4889E-04  0.4000E+01
 -0.2958E+01 -0.1496E-01  0.2912E-02  0.2321E-03  0.4000E+01
 -0.2945E+01 -0.4740E-02  0.1460E-01  0.2356E-03  0.4000E+01
 -0.2933E+01  0.2796E-02  0.2706E-02  0.1514E-04  0.4000E+01
 -0.2921E+01 -0.6369E-02 -0.4215E-02  0.5833E-04  0.4000E+01
 -0.2908E+01 -0.9854E-02  0.5765E-04  0.9710E-04  0.4000E+01
 -0.2896E+01 -0.7378E-02  0.3084E-02  0.6395E-04  0.4000E+01
 -0.2884E+01 -0.5700E-03  0.6775E-02  0.4623E-04  0.4000E+01
 -0.2872E+01  0.9356E-02  0.1205E-02  0.8899E-04  0.4000E+01
 -0.2859E+01  0.4817E-02 -0.6398E-02  0.6413E-04  0.4000E+01
 -0.2847E+01  0.2770E-03 -0.2178E-03  0.1242E-06  0.4000E+01
 -0.2835E+01  0.2501E-02  0.1140E-02  0.7553E-05  0.4000E+01
 -0.2823E+01 -0.2868E-02  0.2403E-02  0.1400E-04  0.4000E+01
 -0.2810E+01 -0.3007E-02  0.8656E-02  0.8397E-04  0.4000E+01
 -0.2798E+01 -0.3307E-03  0.8753E-02  0.7673E-04  0.4000E+01
 -0.2786E+01  0.3081E-02  0.7580E-02  0.6695E-04  0.4000E+01
 -0.2773E+01  0.8066E-02 -0.1472E-02  0.6723E-04  0.4000E+01
 -0.2761E+01  0.2646E-02 -0.1335E-01  0.1853E-03  0.4000E+01
 -0.2749E+01 -0.8233E-02 -0.1473E-01  0.2849E-03  0.4000E+01
 -0.2737E+01 -0.1230E-01 -0.5519E-02  0.1818E-03  0.4000E+01
 -0.2724E+01 -0.5412E-02  0.1155E-02  0.3063E-04  0.4000E+01
 -0.2712E+01 -0.1181E-02  0.1217E-02  0.2876E-05  0.4000E+01
 -0.2700E+01  0.1384E-02  0.2713E-02  0.9278E-05  0.4000E+01
 -0.2688E+01  0.2646E-03  0.6128E-03  0.4456E-06  0.4000E+01
 -0.2675E+01 -0.4034E-02  0.5835E-02  0.5032E-04  0.4000E+01
 -0.2663E+01 -0.1338E-03  0.5598E-02  0.3136E-04  0.4000E+01
 -0.2651E+01 -0.9386E-02  0.2021E-02  0.9218E-04  0.4000E+01
 -0.2638E+01 -0.1024E-01  0.1345E-01  0.2859E-03  0.4000E+01
 -0.2626E+01 -0.1037E-02  0.9338E-02  0.8827E-04  0.4000E+01
 -0.2614E+01 -0.3157E-02  0.7823E-02  0.7116E-04  0.4000E+01
 -0.2602E+01  0.7148E-02  0.7184E-02  0.1027E-03  0.4000E+01
 -0.2589E+01  0.6325E-02 -0.2932E-02  0.4860E-04  0.4000E+01
 -0.2577E+01  0.6771E-02  0.3566E-02  0.5856E-04  0.4000E+01
 -0.2565E+01  0.1720E-01 -0.2563E-02  0.3023E-03  0.4000E+01
 -0.2553E+01  0.1053E-01 -0.9968E-02  0.2102E-03  0.4000E+01
 -0.2540E+01  0.4014E-02 -0.9282E-02  0.1023E-03  0.4000E+01
 -0.2528E+01 -0.7330E-02 -0.3383E-02  0.6517E-04  0.4000E+01
 -0.2516E+01 -0.2983E-02  0.1103E-01  0.1305E-03  0.4000E+01
 -0.2503E+01  0.5183E-02  0.3911E-02  0.4216E-04  0.4000E+01
 -0.2491E+01  0.1333E-02  0.1275E-02  0.3403E-05  0.4000E+01
 -0.2479E+01  0.6303E-02 -0.7313E-02  0.9321E-04  0.4000E+01
 -0.2467E+01 -0.9063E-02 -0.1655E-01  0.3560E-03  0.4000E+01
 -0.2454E+01 -0.1214E-01 -0.9668E-03  0.1484E-03  0.4000E+01
 -0.2442E+01  0.4372E-03 -0.1944E-02  0.3971E-05  0.4000E+01
 -0.2430E+01  0.2036E-02 -0.5840E-02  0.3825E-04  0.4000E+01
 -0.2418E+01  0.7782E-03 -0.1091E-01  0.1196E-03  0.4000E+01
 -0.2405E+01 -0.1129E-01 -0.1469E-02  0.1297E-03  0.4000E+01
 -0.2393E+01  0.4358E-02  0.1325E-01  0.1946E-03  0.4000E+01
 -0.2381E+01  0.9778E-02 -0.5229E-02  0.1229E-03  0.4000E+01
 -0.2368E+01 -0.6721E-02 -0.3828E-02  0.5983E-04  0.4000E+01
 -0.2356E+01 -0.6743E-02 -0.1519E-02  0.4777E-04  0.4000E+01
 -0.2344E+01 -0.1788E-01  0.2199E-02  0.3247E-03  0.4000E+01
 -0.2332E+01 -0.5320E-02  0.1467E-01  0.2434E-03  0.4000E+01
 -0.2319E+01  0.3988E-02 -0.3780E-02  0.3020E-04  0.4000E+01
 -0.2307E+01 -0.7031E-02 -0.6583E-02  0.9277E-04  0.4000E+01
 -0.2295E+01 -0.4104E-02 -0.4776E-02  0.3965E-04  0.4000E+01
 -0.2283E+01 -0.6485E-02 -0.2206E-02  0.4692E-04  0.4000E+01
 -0.2270E+01  0.2046E-02  0.2840E-03  0.4265E-05  0.4000E+01
 -0.2258E+01 -0.6575E-02 -0.4131E-02  0.6029E-04  0.4000E+01
 -0.2246E+01 -0.3455E-02  0.1761E-01  0.3220E-03  0.4000E+01
 -0.2233E+01  0.1790E-01  0.2655E-02  0.3273E-03  0.4000E+01
 -0.2221E+01 -0.8461E-02 -0.1200E-01  0.2155E-03  0.4000E+01
 -0.2209E+01 -0.1524E-01  0.1034E-01  0.3392E-03  0.4000E+01
 -0.2197E+01 -0.4889E-02  0.8059E-02  0.8885E-04  0.4000E+01
 -0.2184E+01 -0.6014E-02  0.4626E-02  0.5757E-04  0.4000E+01
 -0.2172E+01 -0.6952E-02 -0.1979E-02  0.5225E-04  0.4000E+01
 -0.2160E+01 -0.1423E-01  0.6410E-02  0.2437E-03  0.4000E+01
 -0.2148E+01  0.7496E-02  0.1064E-01  0.1694E-03  0.4000E+01
 -0.2135E+01  0.4286E-02 -0.1265E-01  0.1784E-03  0.4000E+01
 -0.2123E+01 -0.1196E-01  0.3723E-02  0.1570E-03  0.4000E+01
 -0.2111E+01  0.7183E-02  0.1247E-01  0.2071E-03  0.4000E+01
 -0.2098E+01  0.5020E-02  0.2247E-02  0.3025E-04  0.4000E+01
 -0.2086E+01  0.2468E-02  0.8614E-02  0.8029E-04  0.4000E+01
 -0.2074E+01  0.1364E-02  0.3257E-02  0.1247E-04  0.4000E+01
 -0.2062E+01 -0.8803E-02  0.1037E-01  0.1851E-03  0.4000E+01
 -0.2049E+01  0.1756E-02  0.1677E-01  0.2844E-03  0.4000E+01
 -0.2037E+01  0.7411E-02  0.5945E-02  0.9026E-04  0.4000E+01
 -0.2025E+01  0.8057E-02 -0.1786E-02  0.6810E-04  0.4000E+01
 -0.2013E+01  0.4311E-02 -0.1412E-01  0.2181E-03  0.4000E+01
 -0.2000E+01 -0.9361E-02 -0.1161E-01  0.2224E-03  0.4000E+01
 -0.1988E+01 -0.4779E-02  0.6563E-03  0.2327E-04  0.4000E+01
 -0.1976E+01  0.4957E-03 -0.1347E-02  0.2060E-05  0.4000E+01
 -0.1963E+01 -0.9723E-03  0.5927E-02  0.3607E-04  0.4000E+01
 -0.1951E+01  0.1105E-01  0.5466E-02  0.1520E-03  0.4000E+01
 -0.1939E+01 -0.1523E-02 -0.7117E-02  0.5297E-04  0.4000E+01
 -0.1927E+01 -0.1449E-01  0.1531E-01  0.4444E-03  0.4000E+01
 -0.1914E+01  0.1004E-01  0.1913E-01  0.4669E-03  0.4000E+01
 -0.1902E+01  0.2602E-02 -0.4115E-02  0.2371E-04  0.4000E+01
 -0.1890E+01 -0.8201E-02  0.8664E-02  0.1423E-03  0.4000E+01
 -0.1878E+01  0.1075E-01  0.2032E-02  0.1197E-03  0.4000E+01
 -0.1865E+01 -0.3431E-02 -0.1781E-01  0.3291E-03  0.4000E+01
 -0.1853E+01 -0.1678E-01 -0.1937E-03  0.2818E-03  0.4000E+01
 -0.1841E+01  0.8817E-03  0.1278E-01  0.1641E-03  0.4000E+01
 -0.1829E+01  0.1488E-01  0.3019E-02  0.2304E-03  0.4000E+01
 -0.1816E+01  0.7727E-02 -0.6570E-02  0.1029E-03  0.4000E+01
 -0.1804E+01 -0.5283E-03  0.4050E-02  0.1668E-04  0.4000E+01
 -0.1792E+01  0.8228E-02  0.9238E-02  0.1530E-03  0.4000E+01
 -0.1779E+01  0.6272E-02  0.1973E-02  0.4324E-04  0.4000E+01
 -0.1767E+01  0.1018E-02  0.2430E-02  0.6942E-05  0.4000E+01
 -0.1755E+01 -0.3298E-02 -0.9294E-03  0.1174E-04  0.4000E+01
 -0.1743E+01 -0.9346E-02  0.4358E-02  0.1063E-03  0.4000E+01
 -0.1730E+01  0.8897E-03  0.7181E-02  0.5235E-04  0.4000E+01
 -0.1718E+01  0.6139E-02 -0.4578E-02  0.5865E-04  0.4000E+01
 -0.1706E+01  0.8309E-03 -0.1025E-01  0.1057E-03  0.4000E+01
 -0.1694E+01 -0.2572E-02 -0.5860E-02  0.4095E-04  0.4000E+01
 -0.1681E+01  0.2674E-02 -0.3582E-03  0.7276E-05  0.4000E+01
 -0.1669E+01  0.3763E-02 -0.1768E-02  0.1728E-04  0.4000E+01
 -0.1657E+01  0.2254E-02  0.6722E-02  0.5026E-04  0.4000E+01
 -0.1644E+01  0.1222E-01  0.6545E-02  0.1922E-03  0.4000E+01
 -0.1632E+01  0.6035E-02 -0.2491E-02  0.4263E-04  0.4000E+01
 -0.1620E+01  0.1106E-02 -0.1004E-03  0.1233E-05  0.4000E+01
 -0.1608E+01 -0.3937E-02 -0.7670E-02  0.7433E-04  0.4000E+01
 -0.1595E+01 -0.1533E-01 -0.8496E-03  0.2357E-03  0.4000E+01
 -0.1583E+01 -0.4245E-02  0.1978E-02  0.2193E-04  0.4000E+01
 -0.1571E+01 -0.8411E-02 -0.9445E-02  0.1600E-03  0.4000E+01
 -0.1559E+01 -0.1163E-01  0.1936E-02  0.1390E-03  0.4000E+01
 -0.1546E+01  0.2872E-02  0.2136E-02  0.1281E-04  0.4000E+01
 -0.1534E+01  0.1963E-02 -0.4157E-02  0.2113E-04  0.4000E+01
 -0.1522E+01 -0.1204E-02  0.4000E-03  0.1610E-05  0.4000E+01
 -0.1509E+01 -0.1514E-02  0.8898E-02  0.8146E-04  0.4000E+01
 -0.1497E+01  0.8299E-02  0.1420E-01  0.2706E-03  0.4000E+01
 -0.1485E+01  0.1114E-01  0.9197E-03  0.1249E-03  0.4000E+01
 -0.1473E+01 -0.5636E-02 -0.5909E-02  0.6668E-04  0.4000E+01
 -0.1460E+01 -0.1928E-01  0.4133E-02  0.3886E-03  0.4000E+01
 -0.1448E+01 -0.1288E-01  0.1892E-01  0.5240E-03  0.4000E+01
