   2.0000400008000161E-002   9.9960462813132631E-002   3.9338458013057306E-005
   4.0000800016000322E-002   9.9841895466303038E-002   1.5729534882390594E-004
   6.0001200024000487E-002   9.9644430573652493E-002   3.5369525857370732E-004
   8.0001600032000644E-002   9.9368289083995531E-002   6.2824592814274098E-004
  0.10000200004000080        9.9013780167346244E-002   9.8053840104929120E-004
  0.12000240004800096        9.8581301053378700E-002   1.4100472343587269E-003
  0.14000280005600113        9.8071336819178900E-002   1.9161307764055959E-003
  0.16000320006400129        9.7484460122938973E-002   2.4980315161496932E-003
  0.18000360007200145        9.6821330879573855E-002   3.1548765099538092E-003
  0.20000400008000160        9.6082695873614565E-002   3.8856778924747249E-003
  0.22000440008800176        9.5269388304158639E-002   4.6893334791885278E-003
  0.24000480009600192        9.4382327256145246E-002   5.5646274688150562E-003
  0.26000520010400208        9.3422517091778054E-002   6.5102312545530089E-003
  0.28000560011200226        9.2391046755550169E-002   7.5247043535759499E-003
  0.30000600012000245        9.1289088986041253E-002   8.6064954646595231E-003
  0.32000640012800263        9.0117899427462525E-002   9.7539436641015491E-003
  0.34000680013600282        8.8878815633828989E-002   1.0965279750249995E-002
  0.36000720014400300        8.7573255958644639E-002   1.2238627746960641E-002
  0.38000760015200319        8.6202718323101279E-002   1.3572006576159347E-002
  0.40000800016000337        8.4768778856018814E-002   1.4963331909377250E-002
  0.42000840016800356        8.3273090399097194E-002   1.6410418207656773E-002
  0.44000880017600374        8.1717380871509745E-002   1.7910980958589534E-002
  0.46000920018400393        8.0103451488443722E-002   1.9462639118443922E-002
  0.48000960019200412        7.8433174828885621E-002   2.1062917766372292E-002
  0.50001000020000430        7.6708492748752466E-002   2.2709250976559868E-002
  0.52001040020800449        7.4931414136380589E-002   2.4398984912897017E-002
  0.54001080021600467        7.3104012508393379E-002   2.6129381149333417E-002
  0.56001120022400486        7.1228423445069342E-002   2.7897620217519702E-002
  0.58001160023200504        6.9306841865511087E-002   2.9700805381675150E-002
  0.60001200024000523        6.7341519144160492E-002   3.1535966638857361E-002
  0.62001240024800541        6.5334760071500880E-002   3.3400064940972432E-002
  0.64001280025600560        6.3288919663116935E-002   3.5289996632975509E-002
  0.66001320026400578        6.1206399822628689E-002   3.7202598099796889E-002
  0.68001360027200597        5.9089645865358829E-002   3.9134650612614959E-002
  0.70001400028000615        5.6941142910912394E-002   4.1082885363212439E-002
  0.72001440028800634        5.4763412154124259E-002   4.3043988673325227E-002
  0.74001480029600653        5.2559007025042834E-002   4.5014607364152137E-002
  0.76001520030400671        5.0330509249747558E-002   4.6991354269567437E-002
  0.78001560031200690        4.8080524824824757E-002   4.8970813875092792E-002
  0.80001600032000708        4.5811679919233086E-002   5.0949548063366608E-002
  0.82001640032800727        4.3526616718060573E-002   5.2924101945718796E-002
  0.84001680033600745        4.1227989223296228E-002   5.4891009758538029E-002
  0.86001720034400764        3.8918459027199259E-002   5.6846800802422215E-002
  0.88001760035200782        3.6600691074139567E-002   5.8788005401643986E-002
  0.90001800036000801        3.4277349426899022E-002   6.0711160861249149E-002
  0.92001840036800819        3.1951093053361593E-002   6.2612817399141416E-002
  0.94001880037600838        2.9624571649282831E-002   6.4489544030790505E-002
