 -0.8042E+03 -0.2996E-16  0.0000E+00  0.8977E-33
 -0.8027E+03 -0.2220E-15 -0.5733E-17  0.4934E-31
 -0.8011E+03  0.2016E-16 -0.2391E-15  0.5757E-31
 -0.7995E+03  0.6519E-16  0.1860E-16  0.4596E-32
 -0.7980E+03 -0.1253E-16  0.5255E-17  0.1845E-33
 -0.7964E+03 -0.5129E-17  0.2867E-17  0.3453E-34
 -0.7948E+03  0.3096E-16  0.7758E-17  0.1019E-32
 -0.7933E+03 -0.4968E-17  0.1082E-16  0.1417E-33
 -0.7917E+03 -0.3166E-16 -0.1422E-15  0.2124E-31
 -0.7901E+03 -0.2800E-16  0.2967E-16  0.1664E-32
 -0.7885E+03  0.9029E-16  0.1189E-16  0.8293E-32
 -0.7870E+03 -0.1359E-15 -0.2953E-16  0.1933E-31
 -0.7854E+03  0.1244E-16 -0.8707E-16  0.7736E-32
 -0.7838E+03  0.1935E-15 -0.7410E-16  0.4292E-31
 -0.7823E+03 -0.2832E-16  0.1549E-16  0.1042E-32
 -0.7807E+03  0.9002E-16  0.1705E-16  0.8393E-32
 -0.7791E+03 -0.9426E-17  0.1482E-16  0.3086E-33
 -0.7775E+03  0.7005E-16 -0.3672E-16  0.6256E-32
 -0.7760E+03 -0.8260E-17  0.4164E-16  0.1802E-32
 -0.7744E+03 -0.3944E-17  0.3082E-16  0.9656E-33
 -0.7728E+03 -0.2047E-17 -0.4345E-17  0.2306E-34
 -0.7713E+03  0.3086E-16 -0.3578E-16  0.2232E-32
 -0.7697E+03 -0.1574E-17  0.5397E-16  0.2915E-32
 -0.7681E+03 -0.2826E-16  0.8000E-17  0.8626E-33
 -0.7665E+03 -0.2805E-16 -0.1388E-16  0.9796E-33
 -0.7650E+03 -0.2056E-16 -0.9742E-17  0.5177E-33
 -0.7634E+03  0.1762E-16 -0.1032E-16  0.4168E-33
 -0.7618E+03 -0.1521E-16  0.2003E-16  0.6326E-33
 -0.7603E+03  0.4309E-17 -0.2229E-16  0.5153E-33
 -0.7587E+03  0.4050E-16 -0.4287E-16  0.3477E-32
 -0.7571E+03 -0.2014E-16  0.7277E-17  0.4587E-33
 -0.7556E+03  0.3006E-16  0.2756E-16  0.1663E-32
 -0.7540E+03 -0.1064E-16 -0.1940E-16  0.4896E-33
 -0.7524E+03  0.4818E-16 -0.9181E-17  0.2405E-32
 -0.7508E+03  0.1586E-16 -0.4274E-18  0.2519E-33
 -0.7493E+03  0.3234E-16  0.2286E-16  0.1568E-32
 -0.7477E+03 -0.4377E-17  0.1077E-16  0.1351E-33
 -0.7461E+03  0.9678E-17 -0.2058E-16  0.5171E-33
 -0.7446E+03  0.1677E-16  0.4025E-16  0.1901E-32
 -0.7430E+03 -0.1711E-16 -0.4456E-17  0.3125E-33
 -0.7414E+03 -0.2491E-16 -0.1388E-16  0.8133E-33
 -0.7398E+03 -0.7626E-18 -0.1086E-16  0.1185E-33
 -0.7383E+03  0.1490E-16  0.5864E-17  0.2563E-33
 -0.7367E+03 -0.1069E-16  0.2079E-16  0.5465E-33
 -0.7351E+03 -0.8828E-17 -0.7120E-18  0.7844E-34
 -0.7336E+03 -0.9915E-17 -0.3317E-16  0.1199E-32
 -0.7320E+03 -0.1547E-16  0.1307E-17  0.2409E-33
 -0.7304E+03  0.1270E-16  0.1788E-16  0.4810E-33
 -0.7288E+03 -0.1236E-16 -0.4704E-16  0.2366E-32
 -0.7273E+03  0.4159E-16 -0.9513E-17  0.1820E-32
 -0.7257E+03  0.4174E-16 -0.2830E-17  0.1750E-32
 -0.7241E+03  0.1404E-16  0.3841E-17  0.2118E-33
 -0.7226E+03 -0.1937E-17  0.2220E-17  0.8683E-35
 -0.7210E+03 -0.2410E-17 -0.2236E-16  0.5057E-33
 -0.7194E+03  0.1990E-16  0.1015E-16  0.4993E-33
 -0.7179E+03  0.1503E-16  0.5302E-18  0.2263E-33
 -0.7163E+03 -0.1913E-16  0.4748E-16  0.2621E-32
 -0.7147E+03  0.3782E-17 -0.1040E-16  0.1225E-33
 -0.7131E+03  0.1537E-16  0.2375E-16  0.8003E-33
 -0.7116E+03 -0.1619E-16  0.9168E-17  0.3461E-33
 -0.7100E+03 -0.7025E-17  0.3154E-17  0.5930E-34
 -0.7084E+03 -0.4996E-16 -0.1559E-16  0.2739E-32
 -0.7069E+03  0.1983E-16  0.8737E-17  0.4695E-33
 -0.7053E+03  0.1983E-16  0.1464E-17  0.3955E-33
 -0.7037E+03 -0.1024E-16  0.1032E-16  0.2113E-33
 -0.7021E+03 -0.1042E-17 -0.1340E-16  0.1806E-33
 -0.7006E+03  0.3803E-16 -0.3505E-16  0.2675E-32
 -0.6990E+03  0.1774E-16 -0.8478E-17  0.3866E-33
 -0.6974E+03  0.2219E-18 -0.1192E-16  0.1422E-33
 -0.6959E+03  0.1789E-16 -0.3542E-16  0.1575E-32
 -0.6943E+03  0.1879E-16  0.7716E-17  0.4127E-33
 -0.6927E+03  0.2370E-16 -0.9597E-17  0.6536E-33
 -0.6912E+03 -0.6644E-17  0.1052E-15  0.1110E-31
 -0.6896E+03  0.1133E-16 -0.2002E-16  0.5290E-33
 -0.6880E+03  0.2062E-16  0.1645E-17  0.4280E-33
 -0.6864E+03  0.3912E-16  0.1645E-17  0.1533E-32
 -0.6849E+03 -0.1489E-16  0.1318E-16  0.3953E-33
 -0.6833E+03 -0.9648E-16 -0.6559E-17  0.9351E-32
 -0.6817E+03  0.4304E-16  0.4100E-16  0.3533E-32
 -0.6802E+03 -0.6801E-16 -0.1623E-16  0.4889E-32
 -0.6786E+03 -0.1891E-16  0.2176E-16  0.8312E-33
 -0.6770E+03 -0.1617E-15 -0.2388E-17  0.2615E-31
 -0.6754E+03  0.4607E-16 -0.2054E-15  0.4430E-31
 -0.6739E+03  0.9959E-16 -0.9243E-17  0.1000E-31
 -0.6723E+03 -0.1462E-16  0.2519E-17  0.2202E-33
 -0.6707E+03 -0.4370E-16 -0.1357E-17  0.1911E-32
 -0.6692E+03  0.6291E-16 -0.5374E-16  0.6845E-32
 -0.6676E+03  0.7229E-16 -0.2223E-16  0.5721E-32
 -0.6660E+03 -0.1808E-16 -0.1174E-16  0.4647E-33
 -0.6644E+03  0.1612E-17  0.2454E-16  0.6050E-33
 -0.6629E+03  0.1382E-15 -0.1037E-16  0.1921E-31
 -0.6613E+03 -0.1287E-15 -0.1021E-15  0.2699E-31
 -0.6597E+03 -0.4102E-16 -0.1043E-15  0.1255E-31
 -0.6582E+03  0.2140E-15 -0.1045E-16  0.4591E-31
 -0.6566E+03  0.8765E-16  0.6963E-16  0.1253E-31
 -0.6550E+03  0.2647E-15 -0.9405E-16  0.7891E-31
 -0.6535E+03 -0.1135E-16  0.3766E-15  0.1419E-30
 -0.6519E+03 -0.8875E-16 -0.1488E-15  0.3002E-31
 -0.6503E+03 -0.1397E-15  0.7163E-16  0.2465E-31
 -0.6487E+03  0.6418E-16  0.1138E-15  0.1706E-31
 -0.6472E+03  0.5680E-16  0.3783E-17  0.3241E-32
 -0.6456E+03  0.6180E-16 -0.8237E-16  0.1060E-31
 -0.6440E+03 -0.3436E-16  0.7851E-16  0.7344E-32
 -0.6425E+03 -0.2184E-16  0.2587E-16  0.1146E-32
 -0.6409E+03 -0.7891E-17 -0.3463E-17  0.7426E-34
 -0.6393E+03  0.6428E-16 -0.2561E-16  0.4788E-32
 -0.6377E+03 -0.7385E-17  0.1741E-15  0.3035E-31
 -0.6362E+03 -0.9672E-16  0.3946E-16  0.1091E-31
 -0.6346E+03  0.2427E-16 -0.8004E-17  0.6533E-33
 -0.6330E+03 -0.5796E-16 -0.6327E-16  0.7362E-32
 -0.6315E+03 -0.3076E-16 -0.3170E-17  0.9562E-33
 -0.6299E+03 -0.2913E-16  0.4749E-16  0.3104E-32
 -0.6283E+03 -0.8216E-17 -0.5303E-16  0.2880E-32
 -0.6267E+03  0.7925E-17  0.7049E-17  0.1125E-33
 -0.6252E+03  0.4853E-16  0.2096E-17  0.2360E-32
 -0.6236E+03 -0.3185E-16  0.1291E-17  0.1016E-32
 -0.6220E+03  0.8372E-17 -0.3123E-16  0.1046E-32
 -0.6205E+03  0.4207E-16 -0.5054E-16  0.4325E-32
 -0.6189E+03  0.9712E-18  0.2103E-16  0.4434E-33
 -0.6173E+03  0.2643E-16  0.1034E-16  0.8052E-33
 -0.6158E+03 -0.1544E-16  0.2465E-16  0.8458E-33
 -0.6142E+03  0.2387E-16 -0.1643E-16  0.8398E-33
 -0.6126E+03  0.1496E-16  0.4061E-16  0.1873E-32
 -0.6110E+03 -0.8491E-17  0.1699E-16  0.3608E-33
 -0.6095E+03 -0.5451E-17 -0.1148E-16  0.1615E-33
 -0.6079E+03 -0.2902E-16 -0.2404E-16  0.1420E-32
 -0.6063E+03  0.2789E-17  0.4573E-16  0.2099E-32
 -0.6048E+03 -0.8359E-17  0.4144E-16  0.1787E-32
 -0.6032E+03 -0.6690E-17 -0.3864E-17  0.5968E-34
 -0.6016E+03 -0.2613E-16  0.9305E-17  0.7694E-33
 -0.6000E+03  0.3120E-16 -0.2125E-16  0.1425E-32
 -0.5985E+03 -0.1247E-16  0.6003E-17  0.1915E-33
 -0.5969E+03 -0.4116E-17 -0.3073E-16  0.9616E-33
 -0.5953E+03  0.1086E-16 -0.2829E-16  0.9182E-33
 -0.5938E+03 -0.1045E-17  0.2086E-16  0.4362E-33
 -0.5922E+03  0.2186E-16  0.1936E-16  0.8528E-33
 -0.5906E+03 -0.2394E-16 -0.8051E-17  0.6377E-33
 -0.5890E+03  0.2925E-16 -0.4013E-18  0.8558E-33
 -0.5875E+03  0.2607E-16  0.1669E-16  0.9584E-33
 -0.5859E+03  0.4138E-16  0.2334E-16  0.2257E-32
 -0.5843E+03 -0.5703E-17 -0.5499E-17  0.6275E-34
 -0.5828E+03 -0.3237E-16 -0.7082E-17  0.1098E-32
 -0.5812E+03  0.1157E-16  0.4640E-16  0.2286E-32
 -0.5796E+03 -0.1413E-16  0.1064E-16  0.3127E-33
 -0.5781E+03 -0.1286E-16 -0.5316E-17  0.1937E-33
 -0.5765E+03 -0.1302E-16 -0.8907E-17  0.2489E-33
 -0.5749E+03  0.2699E-16 -0.5705E-17  0.7612E-33
 -0.5733E+03 -0.8802E-17  0.1777E-16  0.3933E-33
 -0.5718E+03 -0.1117E-16 -0.1240E-16  0.2787E-33
 -0.5702E+03 -0.3138E-16 -0.6447E-17  0.1026E-32
 -0.5686E+03  0.1562E-16 -0.9163E-17  0.3279E-33
 -0.5671E+03  0.4138E-16  0.1628E-16  0.1977E-32
 -0.5655E+03 -0.3998E-16 -0.4746E-16  0.3851E-32
 -0.5639E+03  0.1850E-16  0.6275E-17  0.3816E-33
 -0.5623E+03  0.3520E-16 -0.3334E-17  0.1250E-32
 -0.5608E+03  0.5113E-16  0.1140E-16  0.2745E-32
 -0.5592E+03 -0.1813E-16 -0.8251E-17  0.3968E-33
 -0.5576E+03 -0.4028E-16  0.9922E-17  0.1721E-32
 -0.5561E+03  0.4685E-16  0.3134E-16  0.3177E-32
 -0.5545E+03  0.4564E-16  0.1402E-17  0.2085E-32
