1 0.2250E+00 1.0000E+00
2 0.2141E+00 0.7855E+00
3 0.1686E+00 0.5236E+00
4 0.1408E+00 0.3084E+00
5 0.2181E+00 0.1645E+00
6 0.1765E+00 0.8075E-01
7 0.1953E+00 0.3691E-01
